page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v46_token_glosses_de	v47_token_glosses_de	v47_working_translation_de	v46_unknown_tokens	v47_unknown_tokens	v47_complete
f111r	f111r.11	S	1	9	shkaiin	EXACT_WHOLE	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	eine Dosis bis zur Mittelstufe angefeuchtete Droge | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | trocken am Ende des Grades, abgeschlossen | [oteedaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenfraktion I | ein gleicher Teil, abgeschlossen | [shkaiin:?] | trocken in der Mitte des Grades | Grad-/Maßwert III | ein Maß Fraktion I	eine Dosis bis zur Mittelstufe angefeuchtete Droge | Drogenholz, heiß am Gradende, abgeschlossen | Drogenholz, heiß am Gradende, abgeschlossen | trocken am Ende des Grades, abgeschlossen | [oteedaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenfraktion I | ein gleicher Teil, abgeschlossen | eingeweichte und erhitzte Droge auf Stufe III | trocken in der Mitte des Grades | Grad-/Maßwert III | ein Maß Fraktion I	eine Dosis bis zur Mittelstufe angefeuchtete Droge; Drogenholz, heiß am Gradende, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; vollständig getrocknet; [oteedaiin:?]; vollständig eingeweicht; Drogenfraktion I; ein gleicher Teil, abgeschlossen; eingeweichte und erhitzte Droge auf Stufe III; bis zur mittleren Trockenstufe; drei Maße; ein Maß Fraktion I	2	1	0
f111v	f111v.31	S	1	3	chekain	EXACT_WHOLE	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	[pochey:?] | [oteain:?] | [chekain:?] | Rohstoffklasse I, trocken in der Gradmitte | Drogenholz, Charge II | trocken in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | Holzdroge, heiß auf Stufe II | Rohstoffklasse I, trocken am Gradanfang | Holzdroge, fertig aufbereitet | [llm:?]	[pochey:?] | [oteain:?] | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | Rohstoffklasse I, trocken in der Gradmitte | Drogenholz, Charge II | trocken in der Mitte des Grades | heiß, Grad II | trocken in der Mitte des Grades | Holzdroge, heiß auf Stufe II | Rohstoffklasse I, trocken am Gradanfang | Holzdroge, fertig aufbereitet | [llm:?]	[pochey:?]; [oteain:?]; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; Rohstoff I, trocken in der Gradmitte; Drogenholz, Charge II; bis zur mittleren Trockenstufe; heiß, Grad II; bis zur mittleren Trockenstufe; Holzdroge, heiß auf Stufe II; Rohstoff I, trocken am Gradanfang; Holzdroge, fertig aufbereitet; [llm:?]	4	3	0
f111v	f111v.47	S	1	7	chekain	EXACT_WHOLE	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	Saatgut, Typ/Charge II | trocken am Ende des Grades | heiß am Ende des Grades | [cheytain:?] | Drogenstoff, Menge II | [ykeeedy:?] | [chekain:?] | Arzneikompositum: trocken, Gradmitte | trockene Holzfraktion I	Saatgut, Typ/Charge II | trocken am Ende des Grades | heiß am Ende des Grades | [cheytain:?] | Drogenstoff, Menge II | [ykeeedy:?] | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | Arzneikompositum: trocken, Gradmitte | trockene Holzfraktion I	Saatgut, Typ/Charge II; vollständig getrocknet; bis zur Heizendstufe; [cheytain:?]; zwei Teile Holzdrogenansatz; [ykeeedy:?]; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; Arzneikompositum: trocken, Gradmitte; trockene Holzfraktion I	3	2	0
f111v	f111v.50	S	1	2	qoiiin	EXACT_WHOLE	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or	feucht, Grad III | [qoiiin:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Charge Holzdrogenansatz der letzten Stufe | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III | nimm Ansatz in Zubereitungsform IV | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | stark erhitzt, Endstufe III | heiß im Zubereitungsrahmen, Grad II | vollständig getrocknete Kräutermischung | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Charge Holzdrogenansatz der letzten Stufe | kalt im Zubereitungsrahmen, Grad II | Drogenportion	feucht, Grad III; nimm Ansatz in Zubereitungsform IV; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; erhitze bis Endstufe III; heiß im Zubereitungsrahmen, Grad II; vollständig getrocknete Kräutermischung; Drogenfraktion I; Grundansatz; Charge Holzdrogenansatz der letzten Stufe; kalt im Zubereitungsrahmen, Grad II; Drogenportion	1	0	1
f112r	f112r.32	S	1	10	qoiiin	EXACT_WHOLE	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	Samenportion | Drogenfraktion I | Rohstoffklasse I | Drogenfraktion I | Samen-/Saatgutposten | [alkeeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [okeechy:?] | [qoiiin:?] | kalter Ansatz am Ende des Grades | Trockenstufe Mitte, abgeschlossen | ein Maß Rohdroge I	Samenportion | Drogenfraktion I | Rohstoffklasse I | Drogenfraktion I | Samen-/Saatgutposten | [alkeeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [okeechy:?] | nimm Ansatz in Zubereitungsform IV | kalter Ansatz am Ende des Grades | Trockenstufe Mitte, abgeschlossen | ein Maß Rohdroge I	Samenportion; Drogenfraktion I; Rohstoff I; Drogenfraktion I; Samen-/Saatgutposten; [alkeeor:?]; Grundansatz; bis zur mittleren Einweichstufe gebracht; [okeechy:?]; nimm Ansatz in Zubereitungsform IV; Ansatz auf Kühlendstufe; Trockenstufe Mitte, abgeschlossen; ein Maß Rohdroge I	3	2	0
f112r	f112r.5	S	1	1	otair	EXACT_WHOLE	otair o kody otody otal okeeey otar am oain oy	[otair:?] | Ansatz mit kody | [kody:?] | [otody:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [okeeey:?] | kalte Drogenfraktion I im Ansatz | Maßeinheit I | zwei Teile Ansatz | Ansatz in Grundform	zweite kalte Drogenfraktion im Ansatz | Ansatz mit kody | [kody:?] | [otody:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [okeeey:?] | kalte Drogenfraktion I im Ansatz | Maßeinheit I | zwei Teile Ansatz | Ansatz in Grundform	zweite kalte Drogenfraktion im Ansatz; Ansatz mit kody; [otody:?]; Rohstoff I, leicht gekühlt im Ansatz; [okeeey:?]; kalte Drogenfraktion I im Ansatz; Maßeinheit I; zwei Teile Ansatz; Ansatz in Grundform	4	3	0
f112v	f112v.21	S	1	2	chekain	EXACT_WHOLE	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	Samen/Saatgut, Typ/Charge III | [chekain:?] | trockener Drogenstoff | [qoeedy:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | erhitze den Drogenstoff bis zur Mittelstufe | heiß, Grad II	Samen/Saatgut, Typ/Charge III | bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen | trockener Drogenstoff | [qoeedy:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | erhitze den Drogenstoff bis zur Mittelstufe | heiß, Grad II	Samen/Saatgut, Typ/Charge III; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; trockener Drogenstoff; [qoeedy:?]; Trockengut; bis zur Heizendstufe gebracht; heiß, Grad III; bis zur mittleren Einweichstufe gebracht; erhitze den Drogenstoff bis zur Mittelstufe; heiß, Grad II	2	1	0
f113r	f113r.32	S	1	2	shkaiin	EXACT_WHOLE	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal	drei Dosen Feuchtansatz | [shkaiin:?] | [chcthal:?] | heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [cphoal:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang	drei Dosen Feuchtansatz | eingeweichte und erhitzte Droge auf Stufe III | [chcthal:?] | heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III, im Ansatzrahmen | [cphoal:?] | kalt im Zubereitungsrahmen, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang	drei Dosen Feuchtansatz; eingeweichte und erhitzte Droge auf Stufe III; [chcthal:?]; heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen; Rohstoff I, leicht gekühlt im Ansatz; Ansatz auf Heizstufe III; [cphoal:?]; kalt im Zubereitungsrahmen, Grad II; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe gebracht; Rohstoff I, kalt am Gradanfang	3	2	0
f113v	f113v.1	S	1	5	otair	EXACT_WHOLE	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky	[folorarom:?] | kalt-trockener Ansatz in der Mitte des Grades | kalte Drogenfraktion I | zweite Drogenfraktion | [otair:?] | vollständig getrocknetes Pulverpräparat | [qokeedody:?] | trocken in der Mitte des Grades | [keeoy:?] | Wurzelstoff | heiße Holzfraktion I | [chsom:?] | heißer Ansatz am Anfang des Grades	[folorarom:?] | kalt-trockener Ansatz in der Mitte des Grades | kalte Drogenfraktion I | zweite Drogenfraktion | zweite kalte Drogenfraktion im Ansatz | vollständig getrocknetes Pulverpräparat | [qokeedody:?] | trocken in der Mitte des Grades | [keeoy:?] | Wurzelstoff | heiße Holzfraktion I | [chsom:?] | heißer Ansatz am Anfang des Grades	[folorarom:?]; kalt-trockener Ansatz in der Mitte des Grades; kalte Drogenfraktion I; zweite Drogenfraktion; zweite kalte Drogenfraktion im Ansatz; vollständig getrocknetes Pulverpräparat; [qokeedody:?]; bis zur mittleren Trockenstufe; [keeoy:?]; Wurzelstoff; heiße Holzfraktion I; [chsom:?]; leicht erhitzter Ansatz	5	4	0
f114r	f114r.15	S	1	2	otair	EXACT_WHOLE	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	[qoedy:?] | [otair:?] | kalte Drogenfraktion I im Ansatz | [okod:?] | [chodar:?] | hierzu: | abgemessene Rohstoffmenge I | [oeedy:?] | [qokolkchdy:?] | [dalol:?] | hierzu: | heiß, Grad III | Trockenstufe Mitte, abgeschlossen | Rohstoffklasse I	[qoedy:?] | zweite kalte Drogenfraktion im Ansatz | kalte Drogenfraktion I im Ansatz | [okod:?] | [chodar:?] | hierzu: | abgemessene Rohstoffmenge I | [oeedy:?] | [qokolkchdy:?] | [dalol:?] | hierzu: | heiß, Grad III | Trockenstufe Mitte, abgeschlossen | Rohstoffklasse I	[qoedy:?]; zweite kalte Drogenfraktion im Ansatz; kalte Drogenfraktion I im Ansatz; [okod:?]; [chodar:?]; hierzu: abgemessene Rohstoffmenge I; [oeedy:?]; [qokolkchdy:?]; [dalol:?]; hierzu: heiß, Grad III; Trockenstufe Mitte, abgeschlossen; Rohstoff I	7	6	0
f114r	f114r.24	S	1	12	cphy	EXACT_WHOLE	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	[tchedaiin:?] | abgemessener Drogenrohstoff I | Pflanzen-/Reproduktionsteil | [chpcheey:?] | [chcphey:?] | [cphochy:?] | eine Charge Trockenansatz | [aiir:?] | trocken-kalt am Gradanfang | [chopo:?] | Samenfraktion II | [cphy:?] | abgemessene Fraktion II	[tchedaiin:?] | abgemessener Drogenrohstoff I | Pflanzen-/Reproduktionsteil | [chpcheey:?] | [chcphey:?] | [cphochy:?] | eine Charge Trockenansatz | [aiir:?] | trocken-kalt am Gradanfang | [chopo:?] | Samenfraktion II | Arzneikompositum in Grundform | abgemessene Fraktion II	[tchedaiin:?]; Ansatz aus abgemessenem Holzrohstoff I; Pflanzenteil; [chpcheey:?]; [chcphey:?]; [cphochy:?]; eine Charge Trockenansatz; [aiir:?]; trocken-kalt am Gradanfang; [chopo:?]; Samenfraktion II; Arzneikompositum in Grundform; abgemessene Fraktion II	7	6	0
f114r	f114r.25	S	1	12	otair	EXACT_WHOLE	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy	[oaiil:?] | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | nimm die Endportion hinzu | [qokodaiin:?] | trocken am Ende des Grades | [kais:?] | [aiy:?] | heißer Ansatzstoff | [aiir:?] | [otair:?] | Drogenportion | [airy:?]	[oaiil:?] | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | nimm die Endportion hinzu | [qokodaiin:?] | trocken am Ende des Grades | [kais:?] | [aiy:?] | heißer Ansatzstoff | [aiir:?] | zweite kalte Drogenfraktion im Ansatz | Drogenportion | [airy:?]	[oaiil:?]; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe gebracht; nimm die Endportion hinzu; [qokodaiin:?]; vollständig getrocknet; [kais:?]; [aiy:?]; heißer Ansatzstoff; [aiir:?]; zweite kalte Drogenfraktion im Ansatz; Drogenportion; [airy:?]	7	6	0
f114r	f114r.6	S	1	8	chedol	EXACT_WHOLE	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	[qoeedy:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [doiiin:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [okeeedy:?] | [chedol:?] | [chdaiin:?] | nimm hiervon die erste erhitzte Drogenfraktion | abgemessene Fraktion I, abgeschlossen	[qoeedy:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | [doiiin:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | Eintrag/Bezug: heiß am Gradende, abgeschlossen | [okeeedy:?] | Drogenstoff bis zur Mittelstufe trocknen und abmessen | [chdaiin:?] | nimm hiervon die erste erhitzte Drogenfraktion | abgemessene Fraktion I, abgeschlossen	[qoeedy:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; [doiiin:?]; bis zur mittleren Trockenstufe gebracht; drei Maße; Eintrag/Bezug: heiß am Gradende, abgeschlossen; [okeeedy:?]; Drogenstoff bis zur Mittelstufe trocknen und abmessen; [chdaiin:?]; nimm hiervon die erste erhitzte Drogenfraktion; abgemessene Fraktion I, abgeschlossen	5	4	0
f114v	f114v.2	S	1	7	chedol	EXACT_WHOLE	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	[dshedal:?] | [qoteody:?] | [choddy:?] | kaltes Zubereitungsgut | trockene abgemessene Rohstoffmenge I in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | [chedol:?] | zwei Dosen bis zur Mittelstufe getrockneter Droge | feucht in der Mitte des Grades, abgeschlossen | [qotched:?] | Rohstoffmaß	[dshedal:?] | [qoteody:?] | [choddy:?] | kaltes Zubereitungsgut | trockene abgemessene Rohstoffmenge I in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | Drogenstoff bis zur Mittelstufe trocknen und abmessen | zwei Dosen bis zur Mittelstufe getrockneter Droge | feucht in der Mitte des Grades, abgeschlossen | [qotched:?] | Rohstoffmaß	[dshedal:?]; [qoteody:?]; [choddy:?]; kaltes Zubereitungsgut; trockene abgemessene Rohstoffmenge I in der Gradmitte; kalt im Zubereitungsrahmen, Grad II; Drogenstoff bis zur Mittelstufe trocknen und abmessen; zwei Dosen bis zur Mittelstufe getrockneter Droge; bis zur mittleren Einweichstufe gebracht; [qotched:?]; Rohstoffmaß	5	4	0
f116r	f116r.42	S	1	6	shkain	EXACT_WHOLE	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	nehmen | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | [shekain:?] | [shkain:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | ein Maß Trockendroge	nehmen | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | heiß, Grad II | [shekain:?] | eingeweichte und erhitzte Droge auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß im qo-Rahmen, Grad I | ein Maß Trockendroge	nimm Folgendes: heiß, Grad II; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; [shekain:?]; eingeweichte und erhitzte Droge auf Stufe II; bis zur mittleren Einweichstufe gebracht; bis zur mittleren Einweichstufe; heiß im qo-Rahmen, Grad I; ein Maß Trockendroge	2	1	0
f11r	f11r.1	H	1	5	cphy	EXACT_WHOLE	tshol schoal cfhy shfydaiin cphy shey tchody shoyty	[tshol:?] | [schoal:?] | [cfhy:?] | [shfydaiin:?] | [cphy:?] | feucht in der Mitte des Grades | [tchody:?] | [shoyty:?]	[tshol:?] | [schoal:?] | [cfhy:?] | [shfydaiin:?] | Arzneikompositum in Grundform | feucht in der Mitte des Grades | [tchody:?] | [shoyty:?]	[tshol:?]; [schoal:?]; [cfhy:?]; [shfydaiin:?]; Arzneikompositum in Grundform; bis zur mittleren Einweichstufe; [tchody:?]; [shoyty:?]	7	6	0
f15r	f15r.7	H	1	2	shkaiin	EXACT_WHOLE	daiin shkaiin cthy sho keocthy	Grad-/Maßwert III | [shkaiin:?] | CTH-Drogenmaterial | feuchter Ansatz | [keocthy:?]	Grad-/Maßwert III | eingeweichte und erhitzte Droge auf Stufe III | CTH-Drogenmaterial | feuchter Ansatz | [keocthy:?]	drei Maße; eingeweichte und erhitzte Droge auf Stufe III; Krautdroge; feuchter Ansatz; [keocthy:?]	2	1	0
f18r	f18r.14	H	1	3	kchaiin	EXACT_WHOLE	ychekch y kchaiin	[ychekch:?] | Eintragsteil abgeschlossen | [kchaiin:?]	[ychekch:?] | Eintragsteil abgeschlossen | heiß-getrocknete Droge auf Stufe III	[ychekch:?]; heiß-getrocknete Droge auf Stufe III	2	1	0
f20v	f20v.1	H	1	10	cphy	EXACT_WHOLE	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	[faiis:?] | Drogenfraktion I | [okoy:?] | feucht am Anfang des Grades | [pofochey:?] | Trockenpulverpräparat in Grundstufe | [qopy:?] | fertig getrocknete Droge | [opydy:?] | [cphy:?]	[faiis:?] | Drogenfraktion I | [okoy:?] | feucht am Anfang des Grades | [pofochey:?] | Trockenpulverpräparat in Grundstufe | [qopy:?] | fertig getrocknete Droge | [opydy:?] | Arzneikompositum in Grundform	[faiis:?]; Drogenfraktion I; [okoy:?]; leicht angefeuchtet; [pofochey:?]; Trockenpulverpräparat in Grundstufe; [qopy:?]; fertig getrocknete Droge; [opydy:?]; Arzneikompositum in Grundform	6	5	0
f21r	f21r.9	H	1	3	tshaiin	EXACT_WHOLE	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | kalt eingeweichte Droge auf Stufe III | heiß-trocken, Grad III | angefeuchtete Krautdroge, Form I | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | fertiger Krautansatz | CTH-Drogenmaterial | Samen-/Saatgutposten	Ansatz auf Heizstufe III; feuchter Ansatz; kalt eingeweichte Droge auf Stufe III; heiß-trocken, Grad III; angefeuchtete Krautdroge, Form I; fertiger Krautansatz; Krautdroge; Samen-/Saatgutposten.	1	0	1
f24r	f24r.15	H	1	1	ockhoees	EXACT_WHOLE	ockhoees oeees ol dal s	[ockhoees:?] | Ansatzcharge der letzten Stufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen | Ansatzcharge der letzten Stufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | Samen-/Saatgutposten	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen; Ansatzcharge der letzten Stufe; Grundansatz; abgemessene Rohstoffmenge I; Samen-/Saatgutposten.	1	0	1
f24r	f24r.3	H	1	1	ycthar	EXACT_WHOLE	ycthar cthal okol qotar ckhy	[ycthar:?] | Kraut- oder Blattdroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	nimm hiervon die erste Kraut- oder Blattdrogenfraktion | Kraut- oder Blattdroge aus Rohdroge I | heißer Ansatzstoff | kalte Drogenfraktion I | Arzneikompositum am Gradanfang	nimm hiervon die erste Kraut- oder Blattdrogenfraktion; Kraut- oder Blattdroge aus Rohdroge I; heißer Ansatzstoff; kalte Drogenfraktion I; Arzneikompositum am Gradanfang	1	0	1
f24v	f24v.5	H	1	1	oeor	EXACT_WHOLE	oeor oraiin tchar oro	[oeor:?] | Portion III | erste Drogenfraktion abkühlen und trocknen | Ansatzportion	eine Portion Ansatz der Mittelstufe | Portion III | erste Drogenfraktion abkühlen und trocknen | Ansatzportion	eine Portion Ansatz der Mittelstufe; Portion III; erste Drogenfraktion abkühlen und trocknen; Ansatzportion	1	0	1
f28r	f28r.8	H	1	1	oschotshl	EXACT_WHOLE	oschotshl daiin okchey kol daiin shol dsho otaiin	[oschotshl:?] | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand; drei Maße; heiß-trockener Ansatz in der Mitte des Grades; heiß; nominal heißes Gut/Material; Stufe III; Feuchtgut; eine Dosis Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III	1	0	1
f29r	f29r.3	H	1	3	kchaiin	EXACT_WHOLE	qokchy qoty kchaiin shear cthor dchor choly	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | [kchaiin:?] | erste Fraktion bis zur Mittelstufe einweichen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | heiß-getrocknete Droge auf Stufe III | erste Fraktion bis zur Mittelstufe einweichen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	heiß und angetrocknet; leicht gekühlt; heiß-getrocknete Droge auf Stufe III; erste Fraktion bis zur Mittelstufe einweichen; Drogenteil/-portion; Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand	1	0	1
f2r	f2r.4	H	1	4	cphy	EXACT_WHOLE	aiidy chtod dy cphy dals chokaiin d	[aiidy:?] | [chtod:?] | Qualitäts-/Wertfeld geschlossen | [cphy:?] | eine Charge Rohdroge I abmessen | Trockenansatz, heiß auf Stufe III | Dosis	[aiidy:?] | [chtod:?] | Qualitäts-/Wertfeld geschlossen | Arzneikompositum in Grundform | eine Charge Rohdroge I abmessen | Trockenansatz, heiß auf Stufe III | Dosis	[aiidy:?]; [chtod:?]; Arzneikompositum in Grundform; eine Charge Rohdroge I abmessen; Trockenansatz, heiß auf Stufe III; Dosis	3	2	0
f32v	f32v.3	H	1	9	ka	EXACT_WHOLE	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | eine Dosis Feuchtansatz abmessen | Grad-/Maßwert II | Grad-/Maßwert III | Samen-/Saatgutposten | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | eine Dosis Feuchtansatz abmessen | Grad-/Maßwert II | Grad-/Maßwert III | Samen-/Saatgutposten | heiß-feuchter Ansatz in der Gradmitte | ein erhitzter Teil	Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Menge/Portion III; Arzneikompositum: trocken, Gradanfang; eine Dosis Feuchtansatz abmessen; zwei Maße; drei Maße; Samen-/Saatgutposten; heiß-feuchter Ansatz in der Gradmitte; ein erhitzter Teil	1	0	1
f34r	f34r.1	H	1	9	ytey	EXACT_WHOLE	pcheoepchy olar yl yfody okedody shod ololdy dar ytey	[pcheoepchy:?] | erste Holzrohstofffraktion im Ansatz | [yl:?] | [yfody:?] | [okedody:?] | [shod:?] | [ololdy:?] | abgemessene Fraktion I | [ytey:?]	[pcheoepchy:?] | erste Holzrohstofffraktion im Ansatz | [yl:?] | [yfody:?] | [okedody:?] | [shod:?] | [ololdy:?] | abgemessene Fraktion I | kühle hiervon bis zur Mittelstufe ab und schließe ab	[pcheoepchy:?]; erste Holzrohstofffraktion im Ansatz; [yl:?]; [yfody:?]; [okedody:?]; [shod:?]; [ololdy:?]; abgemessene Fraktion I; kühle hiervon bis zur Mittelstufe ab und schließe ab	7	6	0
f34v	f34v.9	H	1	2	cphy	EXACT_WHOLE	lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin	[lsheody:?] | [cphy:?] | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [shs:?] | [oldaiin:?]	[lsheody:?] | Arzneikompositum in Grundform | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [shs:?] | [oldaiin:?]	[lsheody:?]; Arzneikompositum in Grundform; bis zur Heizendstufe; bis zur Heizendstufe gebracht; heiß und angetrocknet; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; angetrocknet; Rohstoff I, heiß am Gradanfang; [shs:?]; [oldaiin:?]	4	3	0
