page	locus	kind	paragraph_start	paragraph_end	readings_json
f75r	f75r.36	P	0	0	"{""zl3b_clean"": ""sol keedy qokeedy qokey okar otar dardardy"", ""it2a_clean"": ""sol keedy qokeedy qokey okar otar dar dar dy"", ""rf1b_clean"": ""sol keedy qokee y qokey okar otar dar dar dy""}"
f75r	f75r.37	P	0	0	"{""zl3b_clean"": ""qokedy dy sheety qokedy qokeedy qokechdy lol"", ""it2a_clean"": ""qokedy dy sheety qokedy qokchdy qokechdy lol"", ""rf1b_clean"": ""qoke y dy sheety qoke y qokee y qokechdy lol""}"
f75r	f75r.38	P	0	0	"{""zl3b_clean"": ""qokeedy qokeedy qokedy qokedy qokeedy ldy"", ""it2a_clean"": ""qokeedy qokeedy qokedy qokedy qokeedy ldy"", ""rf1b_clean"": ""qokee y qokee y qokedy qokedy qokee y ldy""}"
f75r	f75r.39	P	0	0	"{""zl3b_clean"": ""yshedy qokeedy qokeedy olkeedy otey koldy"", ""it2a_clean"": ""yshedy qokeedy qokchdy olkeedy otey koldy"", ""rf1b_clean"": ""yshedy qokeedy qokeedy olkeedy otey koldy""}"
f75r	f75r.40	P	0	0	"{""zl3b_clean"": ""dar shedy qokain shedy dal keedy rshedy"", ""it2a_clean"": ""dar shedy qokain shedy dal keedy rshedy"", ""rf1b_clean"": ""dar shedy qokain e y dal keedy rshedy""}"
f75r	f75r.41	P	0	0	"{""zl3b_clean"": ""sokeedy qokeedy oteedy qoky dy keedy sy"", ""it2a_clean"": ""sokeedy qokeedy oteedy qoky dykeedy sy"", ""rf1b_clean"": ""sokee y qokee y oteedy qoky dykeedy sy""}"
f75r	f75r.42	P	0	0	"{""zl3b_clean"": ""dshedy qokedy qokeedy qoteey qoteedy dor"", ""it2a_clean"": ""dshedy qokedy c qoteey qoteedy dar"", ""rf1b_clean"": ""dshedy qokedy qokeedy qoteey qotee y d r""}"
f75r	f75r.43	P	0	0	"{""zl3b_clean"": ""yshedy chekar oldy qokain chkar otar oldy"", ""it2a_clean"": ""yshedy chekar oldy qokain chkar otar oldy"", ""rf1b_clean"": ""yshedy chekar oldy qokain chkar otar oldy""}"
f75r	f75r.44	P	0	0	"{""zl3b_clean"": ""dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy"", ""it2a_clean"": ""dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy"", ""rf1b_clean"": ""dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy""}"
f75r	f75r.45	P	0	0	"{""zl3b_clean"": ""sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin"", ""it2a_clean"": ""sshedy shckhy qokey okedy sorol oty otedy qotedy otedy okaiin"", ""rf1b_clean"": ""sshedy shckhy qokey okedy s rol oty otedy qote y otedy okaiin""}"
f75r	f75r.46	P	0	1	"{""zl3b_clean"": ""qokey qokedy sheol qokedy dain shedy otol chedy olor"", ""it2a_clean"": ""qokey qokedy sheol qokedy dain shedy otol chedy olor"", ""rf1b_clean"": ""qokey qokedy sheol qokedy dain shedy tol che y olar""}"
f88r	f88r.15	L	0	0	"{""zl3b_clean"": ""okol"", ""it2a_clean"": ""okol"", ""rf1b_clean"": ""okol""}"
f77r	f77r.3	L	0	0	"{""zl3b_clean"": ""otedy"", ""it2a_clean"": ""otedy"", ""rf1b_clean"": ""otedy""}"
