page	locus	kind	paragraph_start	paragraph_end	readings_json
f17r	f17r.3	P	0	1	"{""zl3b_clean"": ""chol or chy qodam okor chor okchom"", ""it2a_clean"": ""chol or chy qodam okor chor okchom"", ""rf1b_clean"": ""chol or chy qod am okor chor okchom""}"
f17r	f17r.5	P	0	0	"{""zl3b_clean"": ""ychekchy cthy chor shor cphor cphaldy dair cthey qody"", ""it2a_clean"": ""ychekchy cthy chor shor cphor cphaldy dair cthey qody"", ""rf1b_clean"": ""ychekchy cthy chor shor cphor cphaldy dair cthey qody""}"
f18r	f18r.3	P	0	0	"{""zl3b_clean"": ""qokchor chor ey or chey qokchol dy ytcharg"", ""it2a_clean"": ""qokchor chor chckhy orchey qokchol dy ytchar g"", ""rf1b_clean"": ""qokchor chor ckhy orchey qokchol dy ytcharg""}"
f18r	f18r.4	P	0	1	"{""zl3b_clean"": ""chor cthor okeor ykchol okain"", ""it2a_clean"": ""chor cthor okeor ykchol okain"", ""rf1b_clean"": ""chor cthor okeor ykchol okain""}"
f18r	f18r.11	P	0	0	"{""zl3b_clean"": ""sotchaiin chokchy chckhol chor g"", ""it2a_clean"": ""sotchaiin chokchy chekhol chor g"", ""rf1b_clean"": ""sotchaiin chokchy chckhol chor g""}"
f20v	f20v.10	P	0	0	"{""zl3b_clean"": ""shokaiin chocthy chol daiin chy chor ety"", ""it2a_clean"": ""shokaiin chocthy chol daiin chy chor ety"", ""rf1b_clean"": ""shokaiin chocthy chol daiin chy chor ety""}"
f20v	f20v.11	P	0	1	"{""zl3b_clean"": ""okoiin chey ol chory"", ""it2a_clean"": ""okoiin chey cphol chor y"", ""rf1b_clean"": ""okoiin chey cphol chory""}"
f21r	f21r.12	P	0	1	"{""zl3b_clean"": ""ykeey chor sheey ysheol chor chol daiin chkaiin"", ""it2a_clean"": ""ykeea chor sheey ysheol chor chol daiin chkaiin"", ""rf1b_clean"": ""ykee chor sheey sheol chor chol daiin chkaiin""}"
f24v	f24v.6	P	1	0	"{""zl3b_clean"": ""tochol chor arsa r"", ""it2a_clean"": ""tochol chor cfarasr"", ""rf1b_clean"": ""tochol chor arsar""}"
f24v	f24v.9	P	0	0	"{""zl3b_clean"": ""ychol chol or chor om"", ""it2a_clean"": ""ychol chol or chorom"", ""rf1b_clean"": ""ychol chol or chor om""}"
f31r	f31r.13	P	0	0	"{""zl3b_clean"": ""olsheor qoekedy otedy ykedy dals"", ""it2a_clean"": ""olsheor qoekedy okedy ykedy dals"", ""rf1b_clean"": ""olsheor qoekedy okedy ykedy dals""}"
f32v	f32v.4	P	0	0	"{""zl3b_clean"": ""or chr chor dor chaiin qotcho r chy dcho daiin"", ""it2a_clean"": ""or chr chor dor chaiin qotcho r chy dcho daiin"", ""rf1b_clean"": ""or chr chor dor chaiin qotcho r chy dch daiin""}"
f32v	f32v.5	P	0	0	"{""zl3b_clean"": ""chokchy daiin shy chor qo kaiin dain dchol dosg"", ""it2a_clean"": ""chokchy daiin shy chor qo kaiin dain dchol dorg"", ""rf1b_clean"": ""chokchy daiin shy chor qo kaiin dain dchol dorg""}"
f32v	f32v.10	P	0	0	"{""zl3b_clean"": ""sho keol chor chol daiin cpho l cthol da ar"", ""it2a_clean"": ""sho keol chor chol daiin cphol cthol da ar"", ""rf1b_clean"": ""sho keol chor chol daiin cphol cthol da ar""}"
f55v	f55v.4	P	0	0	"{""zl3b_clean"": ""okar chckhdy cheody keeyfar al ochedy qokain ody"", ""it2a_clean"": ""okar chckhdy cheady keeyfar al ychedy qokaiin ody"", ""rf1b_clean"": ""okar chckh y chea y keeyfar al yche y qokain o y""}"
f56r	f56r.1	P	1	0	"{""zl3b_clean"": ""o chal chchs y oty esedy chy ychocphy chorchy chy"", ""it2a_clean"": ""otchal chchsty oty esedy chy ycho cphy chor chy chy"", ""rf1b_clean"": ""o chal chchs y oty esedy chy ychocphy chorchy chy""}"
f56r	f56r.4	P	0	0	"{""zl3b_clean"": ""qot chor chor chokor chkor chy okar chdy"", ""it2a_clean"": ""qotchor chor chokor chkar chy okar chdy"", ""rf1b_clean"": ""qot chor chor chokor chkorchy okar chdy""}"
f56r	f56r.10	P	0	0	"{""zl3b_clean"": ""yt chor otchy chok y t chey r okaiin"", ""it2a_clean"": ""ytchor otchy chokyt chey r okaiin"", ""rf1b_clean"": ""ytchor otchy chok yt chey r ok aiin""}"
f56r	f56r.11	P	0	0	"{""zl3b_clean"": ""shy kcheey daiin cthol chos chokor"", ""it2a_clean"": ""shy kcheey daiin cthol chor chokor"", ""rf1b_clean"": ""shykcheey daiin cthol chor chokor""}"
f67r2	f67r2.35	P	1	0	"{""zl3b_clean"": ""chol giin okol"", ""it2a_clean"": ""chol daiin okol"", ""rf1b_clean"": ""chol iin okol""}"
f67r2	f67r2.73	P	0	0	"{""zl3b_clean"": ""sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar"", ""it2a_clean"": ""sshey syshees qeykeey ykchey ykchey qokeochy oaiin okalar ol"", ""rf1b_clean"": ""rshey sy shees qeykeey ykchey ykchey qokeochy oaiin ok l ar olar""}"
f69v	f69v.2	C	0	0	"{""zl3b_clean"": ""yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey"", ""it2a_clean"": ""ykay chol ykar dal ykady eokeeor cheoy choly ykchal cheos oaram ockhy shchy aiiny daiial cheody cheol yekey chsar ydy ykey chy dy chol ykar oly ykeeody chey dal ody airchy choky ychey chey"", ""rf1b_clean"": ""yka ch l ykar dal ykady iokeeor cheey choly ykeeal cheos oaram ockhy shchy aiiny daiial cheody cheal yekey chear y y ykey ch y dy chol ykar oly ykeeo y chey dal ody airchy choky ychey chey""}"
f71v	f71v.12	C	0	0	"{""zl3b_clean"": ""chal oteeos al sheky okalar ar okeo dar oty oto kaiin chey tal otchr chtos cheor shepchol otor sheo shopcho ar aly okeo cheey otal al shldy otaly okol sheeor"", ""it2a_clean"": ""chal oteeos al shsky okalar ar okeo dar oty oto kaiin chey tol otchr chtos cheor shepchol otor sheo shopcho ar aly okeo cheey otal al shldy otaly okol sheeor"", ""rf1b_clean"": ""chal oteeos al shety ok lar ar okeo dar oty oto kaiin chey tal otchr chtos cheor shepchol ot r sheo shopcho ar aly okeo cheey okal al shldy otaly okol sheeor""}"
f75r	f75r.3	P	0	0	"{""zl3b_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or"", ""it2a_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or"", ""rf1b_clean"": ""qokain chal orchey qey kain sheeky ltain olkar or""}"
f75r	f75r.6	P	0	0	"{""zl3b_clean"": ""pcheykeeor olky dar okey qokain chcthy qokeedy qoky"", ""it2a_clean"": ""pchey keeor olky dar okey qokain chcthy qokeedy qoky"", ""rf1b_clean"": ""pcheykeeor olky dar okey qokain chcthy qokeedy qoky""}"
f75r	f75r.8	P	0	0	"{""zl3b_clean"": ""sor chey qokardy dsheckhy qokain chckhy lshedy okeedy"", ""it2a_clean"": ""sor chey qotardy dsheckhy qokain chckhy lshedy okeedy"", ""rf1b_clean"": ""sor chey qokardy sheckhy qokain chckhy lshe y okeedy""}"
f75r	f75r.10	P	0	0	"{""zl3b_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy"", ""it2a_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy"", ""rf1b_clean"": ""dshor qotar chdy shey qokain chckhy dy otey tedy lchedy""}"
f75r	f75r.11	P	0	0	"{""zl3b_clean"": ""qokeedy qokair oly qokeedy dy qokal okar shedy dor chekam"", ""it2a_clean"": ""qokeedy qokain oly qokeedy dy qokal okar shedy dor chekam"", ""rf1b_clean"": ""qokeedy qokain oly qokeedy dy qokal okar shedy dar chekam""}"
f75r	f75r.13	P	0	0	"{""zl3b_clean"": ""pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy"", ""it2a_clean"": ""pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy"", ""rf1b_clean"": ""pchedy keedy qokedy qokedy qokedy qoke y qokain olshedy""}"
f75r	f75r.14	P	0	0	"{""zl3b_clean"": ""sain al keishy qokain dy olshedy qokain chckhy qokain otar aly"", ""it2a_clean"": ""sain ol keeshy qokain dy olshedy qokain chckhy qokain otar aly"", ""rf1b_clean"": ""sair alkeeshy qokain dy olshedy qokain chckhy qokain otar aly""}"
f75r	f75r.15	P	0	0	"{""zl3b_clean"": ""sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky"", ""it2a_clean"": ""sain qokain qol keeoly saiin chedy sol or shedy okchdy qoky"", ""rf1b_clean"": ""sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky""}"
f75r	f75r.16	P	0	0	"{""zl3b_clean"": ""dshedy qokar sheedy lch shokain chy okshedy qokain chedy"", ""it2a_clean"": ""dshedy qokar sheedy lch shokain chy otshedy qokain chedy"", ""rf1b_clean"": ""dshedy qokar sheedy lch shokain chy okedy qokain chedy""}"
f75r	f75r.19	P	0	0	"{""zl3b_clean"": ""qokshedy qol shey qoky shey ey qokain ar"", ""it2a_clean"": ""qokshedy qol shey qoky shey ithey qokain ar"", ""rf1b_clean"": ""qoke y qoley qoky shey ey qokain ar""}"
f75r	f75r.20	P	0	0	"{""zl3b_clean"": ""ry shey qor chey lchey lo ydain shey qokain"", ""it2a_clean"": ""ry shey qor chey lchey lo ydain shey qokain"", ""rf1b_clean"": ""ry shey qor chey lchey lo ydain shey qokeiin""}"
f75r	f75r.22	P	0	0	"{""zl3b_clean"": ""odar shey qokain chedy or shey kar chedy sar"", ""it2a_clean"": ""odar shey qokain chedy or shey kar chedy sar"", ""rf1b_clean"": ""odar shey qokain chedy orshey kar che y rar""}"
f75r	f75r.24	P	0	0	"{""zl3b_clean"": ""qokain olkeey qolkary sain checthy lor ol"", ""it2a_clean"": ""qokain olkeey qolkary sain checthy lor ol"", ""rf1b_clean"": ""qokain olkeey qolkary sain checthy lor ol""}"
f75r	f75r.27	P	1	0	"{""zl3b_clean"": ""pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol"", ""it2a_clean"": ""pdalshor shtol qoty pshar shedy okaldy dar otar otedy dy rol"", ""rf1b_clean"": ""pdalshor shtol qoty pshar shedy okal y dar otar oto y dy ol""}"
f75r	f75r.30	P	0	0	"{""zl3b_clean"": ""qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom"", ""it2a_clean"": ""qodaiin cheeky qokey qokain cheky qokal dain chedy okalol shedy okar olom"", ""rf1b_clean"": ""qo dain cheeky qokey qokain cheky qokal ain chedy okalol edy okar olom""}"
f75r	f75r.48	P	0	0	"{""zl3b_clean"": ""daly ychey"", ""it2a_clean"": ""daly ychey"", ""rf1b_clean"": ""daly ychey""}"
f76r	f76r.3	P	0	0	"{""zl3b_clean"": ""yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny"", ""it2a_clean"": ""yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny"", ""rf1b_clean"": ""yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol che y aiiny""}"
f76r	f76r.13	P	0	0	"{""zl3b_clean"": ""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar"", ""it2a_clean"": ""qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar"", ""rf1b_clean"": ""qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar""}"
f76r	f76r.15	P	0	0	"{""zl3b_clean"": ""chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy"", ""it2a_clean"": ""chor shedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy"", ""rf1b_clean"": ""chorshedy qoked okees al ar aiin ar ain chckheedlched shedy qolair chedy""}"
f76r	f76r.23	P	0	0	"{""zl3b_clean"": ""sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey"", ""it2a_clean"": ""sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olain chedy qokey"", ""rf1b_clean"": ""sheedy qokedy chedy che y qokain chckhy olchy l ain shedy olaiin chedy qokey""}"
f76r	f76r.29	P	0	0	"{""zl3b_clean"": ""qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y"", ""it2a_clean"": ""qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain ylaiin y"", ""rf1b_clean"": ""qokar edy shedy qokar she y qokain d r ey lshcthy okar okain ylaiiny""}"
f76r	f76r.30	P	0	0	"{""zl3b_clean"": ""darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy"", ""it2a_clean"": ""darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy"", ""rf1b_clean"": ""darchey cheolchey shcth chedy qo qokey dalaiin sheeky qokain olky sain chy""}"
f76r	f76r.41	P	0	0	"{""zl3b_clean"": ""sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl"", ""it2a_clean"": ""sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl"", ""rf1b_clean"": ""sain ar oke y lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl""}"
f76r	f76r.46	P	0	0	"{""zl3b_clean"": ""dain shear okedy otedy okedy lchedy chedy okar chedy otarain"", ""it2a_clean"": ""doin shear okedy otedy okedy lchedy chedy okar chedy otar ain"", ""rf1b_clean"": ""d in shear okedy otedy oke y lchedy chedy okar che y otar ain""}"
f76r	f76r.47	P	0	0	"{""zl3b_clean"": ""dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky"", ""it2a_clean"": ""dain chckhy oraiin sheey qockhey olchdar sheey otedy olain oky"", ""rf1b_clean"": ""dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky""}"
f77r	f77r.10	P	0	0	"{""zl3b_clean"": ""tolchd ar shey qotaiin qotedy qokol chdy qokain chetey sal"", ""it2a_clean"": ""tol chd ar shey qotaiin qotedy qokol chdy qokain chetey sal"", ""rf1b_clean"": ""tolch ar shey qotaiin qotedy qokol chdy qokain chetey sal""}"
f77r	f77r.20	P	0	0	"{""zl3b_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy"", ""it2a_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy"", ""rf1b_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy""}"
f81r	f81r.4	P	0	0	"{""zl3b_clean"": ""dchedy qokain ol ol chcthy ykeedy al"", ""it2a_clean"": ""dchedy qokain ol ol chcthy ykeedy al"", ""rf1b_clean"": ""dchedy qokain ol ol chcthy ykeedy al""}"
f81r	f81r.10	P	0	0	"{""zl3b_clean"": ""chol dain otedy cheey qotain ly"", ""it2a_clean"": ""chol dain otedy cheey qotain ly"", ""rf1b_clean"": ""chol dain ote y cheey qotain ly""}"
f81r	f81r.15	P	0	1	"{""zl3b_clean"": ""sain ol cheedy qokeedy otedy"", ""it2a_clean"": ""sain ol cheedy qokeedy otedy"", ""rf1b_clean"": ""sain ol cheedy qokeedy ote y""}"
f81r	f81r.24	P	0	0	"{""zl3b_clean"": ""par ody shecphy cheol qotaldar otedy oly"", ""it2a_clean"": ""parody shecphy cheol qotal dar otedy oly"", ""rf1b_clean"": ""par ody shecphy cheol qotal ar otedy oly""}"
f81v	f81v.6	P	0	0	"{""zl3b_clean"": ""qokain okaiin ol chedy cheol lky l s aiin okain daldy"", ""it2a_clean"": ""qokain okaiin ol chedy cheol lky ls aiin okain daldy"", ""rf1b_clean"": ""qokain okaiin ol chedy cheol lky l s aiin okain dal y""}"
f81v	f81v.10	P	1	0	"{""zl3b_clean"": ""polshy ashyteed qop okeedy otedy okshedy qoty dairam"", ""it2a_clean"": ""polshy oshyteed qop okeedy otedy okshedy qoty dairam"", ""rf1b_clean"": ""polshy oshytee qop okee y ote y okshed qok dair am""}"
f81v	f81v.17	P	0	0	"{""zl3b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral"", ""it2a_clean"": ""sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral"", ""rf1b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral""}"
f81v	f81v.19	P	0	0	"{""zl3b_clean"": ""solkeey ol shedy qokar shckhy dedy qokar qokal dol chy"", ""it2a_clean"": ""solkeey ol shedy qokar sheckhy dcsedy qokar qokal dol chy"", ""rf1b_clean"": ""solkeey ol she y qokar shckhy dedy qokas qokal dol chy""}"
f82r	f82r.2	P	0	0	"{""zl3b_clean"": ""dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched"", ""it2a_clean"": ""dchedy qolchedy qokain dy qokeedy qokal lcheckhy lched"", ""rf1b_clean"": ""dche y qolchedy qokain dy qokeedy qokal lcheckhy lched""}"
f82r	f82r.12	P	0	0	"{""zl3b_clean"": ""otedy qodched olqo dar checkho lolol okal okarchedy"", ""it2a_clean"": ""otedy qodched olqo dar checkho lolol okal okair chedy"", ""rf1b_clean"": ""ote y qodched olqo dar checkhololol okal okarchedy""}"
f82r	f82r.14	P	0	0	"{""zl3b_clean"": ""r olchy qokal chey qokain deeedy qokeey qokaiin olchedy"", ""it2a_clean"": ""rolchy qokol chey qokain deeedy qokeey qokaiin olchedy"", ""rf1b_clean"": ""r olchy qok l chey qokain deeedy qokeey qokaiin olche y""}"
f82r	f82r.31	P	0	0	"{""zl3b_clean"": ""cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched"", ""it2a_clean"": ""cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched"", ""rf1b_clean"": ""cheol ol rsheedy lche y qoty lcheeor qokeiin chee y lched""}"
f83r	f83r.8	P	0	1	"{""zl3b_clean"": ""pchedal otedy shecthedchy qoky chedy chary"", ""it2a_clean"": ""pchedal otedy shecthedchy qoky chedy chary"", ""rf1b_clean"": ""pchedal otedy shecthedchy qoky chedy chary""}"
f83r	f83r.16	P	0	0	"{""zl3b_clean"": ""tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror"", ""it2a_clean"": ""tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror"", ""rf1b_clean"": ""tchedy qokchdy cheedar chldaiin che y qokain checthy chealror""}"
f83r	f83r.21	P	0	0	"{""zl3b_clean"": ""solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar"", ""it2a_clean"": ""solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar"", ""rf1b_clean"": ""solkeedy qokedy ote y solchedy lkedy qokchedy qokedy chckhdy sar""}"
f83r	f83r.22	P	0	0	"{""zl3b_clean"": ""schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy"", ""it2a_clean"": ""schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy"", ""rf1b_clean"": ""schedair otchedy qokeedy chedain chedy qote aiin otaiin ote y ldy""}"
f83r	f83r.39	P	0	0	"{""zl3b_clean"": ""qokain shey kain chckhal"", ""it2a_clean"": ""qokain shey kain chckhal"", ""rf1b_clean"": ""qokain shey kain chckhal""}"
f83r	f83r.52	P	1	0	"{""zl3b_clean"": ""solkeey qekey raly ol"", ""it2a_clean"": ""solkeey qekey raly ol"", ""rf1b_clean"": ""solkeey qekey raly ol""}"
f88v	f88v.17	P	0	0	"{""zl3b_clean"": ""qokeey qokeody chor oteody qockhol okol cheedy qokody"", ""it2a_clean"": ""qokeey qokeoda chor oteody qockhol okol cheedy qokody"", ""rf1b_clean"": ""qokee qokeody chor oteody qockhol okol cheedy qokody""}"
f89r1	f89r1.9	P	0	0	"{""zl3b_clean"": ""yshor s oiiin daiin qokeey daiin ckhol qokain cheamy"", ""it2a_clean"": ""yshor oiiin daiin qokeey daiin ckhol qokain cheamy"", ""rf1b_clean"": ""yshor s oiiin daiin qokeey daiin ckhol qokain cheamy""}"
f89r1	f89r1.10	P	0	1	"{""zl3b_clean"": ""tdain s chol cheoky cheody qokar dal chor y daiin"", ""it2a_clean"": ""tdain s chol cheoky cheody qokar dal chor ckhhy daiin"", ""rf1b_clean"": ""t ain s chol cheoky cheody qokar dal chor y daiin""}"
f89r2	f89r2.7	P	0	0	"{""zl3b_clean"": ""chos aiin cheodal daiin chy chedain dolchsyckheol daiin chody cheedy tchodol chor choldy chos dol okcheeg"", ""it2a_clean"": ""chos aiin cheodal daiin chy chedain dolchsyckheol daiin choy cheedy tchodol chor choldy chos dol okcheeg"", ""rf1b_clean"": ""chos aiin cheodal daiin chy chedain dolchsyckheol daiin chody cheedy tchodol chor chol y chos dol okeeee""}"
f89r2	f89r2.10	L	0	0	"{""zl3b_clean"": ""okol shol dy"", ""it2a_clean"": ""okol shol dy"", ""rf1b_clean"": ""otol shol dy""}"
f89r2	f89r2.13	P	0	0	"{""zl3b_clean"": ""daiin olkey okeol okey okeeol qoor ol chor cheky chol daiin chol cheol koldam olcheol dol cheol"", ""it2a_clean"": ""daiin olkey okeol okey okeeol qoor ol chor cheky shol daiiin chol cheol kol dam olcheol dol cheol"", ""rf1b_clean"": ""daiin olkey okeol okey okeeol qoor ol chor cheky chol daiin chol cheol kol am olcheol dol cheol""}"
f89r2	f89r2.14	P	0	0	"{""zl3b_clean"": ""tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey eky qokol okeey dal cheeody oeckhy"", ""it2a_clean"": ""tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey coeky qokol okeey dal cheeody ockhy"", ""rf1b_clean"": ""tos ol chor ydaiin chey s oiiin chckhy qokeol okey okeey keey eky qokol okeey dol cheeody oeckhy""}"
f95v2	f95v2.1	P	1	0	"{""zl3b_clean"": ""tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain"", ""it2a_clean"": ""tchody podar shody qofaiin ofchdy otedy qotedaiin shor olsain"", ""rf1b_clean"": ""tchodypodar shody qofaiin ofchdy otedy qotedaiin shor olsain""}"
f95v1	f95v1.2	P	0	0	"{""zl3b_clean"": ""okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am"", ""it2a_clean"": ""okshy tshor qoksh qokain otar oty qokedy otal ytchdy qokar am"", ""rf1b_clean"": ""oky tshor qok qokain otar oty qoke y otal ytch y qo ar am""}"
f95v1	f95v1.11	P	1	0	"{""zl3b_clean"": ""pshedar shedy kshedy qotches or aiin shekaiin otain tshes qokain"", ""it2a_clean"": ""pshedar shedy kshedy qotches or aiin shekain otain tshes qokain"", ""rf1b_clean"": ""pedar edy kshe y qotches or aiin shekaiin oteiin kshes qokain""}"
f100v	f100v.14	P	1	0	"{""zl3b_clean"": ""deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo"", ""it2a_clean"": ""cthdeecthy sheocphy qoteody ckhoor ar chor oteey daiin qokomo"", ""rf1b_clean"": ""eey sheocphy qoteody ckhoor ar chor oteey daiin qokomo""}"
f100v	f100v.17	P	0	0	"{""zl3b_clean"": ""chockhey sholkcheol qokeol okol chol chotor chso solcthy"", ""it2a_clean"": ""chockhey cholkcheol qokeol okol chol chotor chso solcthy"", ""rf1b_clean"": ""chocthey sholkcheol qokeol okol chol chotor chso solcthy""}"
f101r	f101r.2	P	0	1	"{""zl3b_clean"": ""dol chokeey chkey cthey okalchol kol o keey r or ol okol ol olchey qok chal okey qokeol kar shey teol or oiiin chol daiin"", ""it2a_clean"": ""dol chokeey chkey cthey okal chol kol okeey r or ol okolol olchey qokchor okey qokeol kor shey teol or aiin chol daiin"", ""rf1b_clean"": ""dol chokeey chkey cthey okal chol kol o keey r or ol okol ol olchey qokch l okey qokeol kor shey teol or aiiin choldaiin""}"
f101r	f101r.5	P	0	0	"{""zl3b_clean"": ""daiin ctheol cheol okor or aiin cheol cho keeodchey okol okeol dor chol chy r aiin oteol or aiin ol chey oteeod sheol okeol chosaiin sheam"", ""it2a_clean"": ""daiin ctheol cheol okor or aiin cheol cho keeo dchey okol okeol dor chol chy r aiin oteol oraiin olchey oteeod sheol okeol chosaiin sheom"", ""rf1b_clean"": ""daiin ctheol cheol okor or aiin cheol cho keeodchey okol okeol or chol chy r aiin oteol or aiin ol chey oteeod sheol okeol chosaiin sheom""}"
f101r	f101r.8	P	0	0	"{""zl3b_clean"": ""olaiin oteol chor oteey chokchey kor daiin shok chol chol qoky daiin ol s al ydar daiin or ory okeey daiin shey daiin okol cheor"", ""it2a_clean"": ""olaiin oteol chor oteey chokchey kor daiin shok chol chol qoky daiin ol s al ydar daiin or ory okeey daiin shea daiin okol chear"", ""rf1b_clean"": ""ol aiin oteol chor oteey chokchey kor aiin shok chol chol qoky daiin ol s al ydar daiin or ory okeey daiin shey daiin okol cheor""}"
