record	locus	at	word	mode	render	read_status	row_status
f32v	f32v.7	f32v.7:8	shckhy	SPAN	[shckhy — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:9	s	SPAN	[s — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:10	odan	SPAN	[odan — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:1	otchol	SPAN	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:2	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:3	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:4	ctho	SPAN	Pflanzenpulver	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:5	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:6	qotaiin	SPAN	abgeteilte Portion	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:7	otchy	SPAN	[otchy — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:8	d	SPAN	[d — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:9	shan	SPAN	Feinanteil	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:1	qotchy	SPAN	zerkleinere {Pflanzenmark}; ONE_INPUT_PROCESS; Modellprodukt P@f32v.9:1 erst nach f32v.9:4	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:2	cfhy	SPAN	[cfhy — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:3	skey	SPAN	[skey — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:4	chocthy	SPAN	Pflanzenmark	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:5	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:6	cthaiin	SPAN	Pflanzenportion	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:7	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:1	sho	SPAN	vermische {Öl + Blütenmaterial + Trockenmaterial}; MULTI_INPUT_MIX; Modellprodukt P@f32v.10:1 erst nach f32v.11:1	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:2	keol	SPAN	Öl	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:3	chor	SPAN	Blütenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:4	chol	SPAN	[chol — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:5	daiin	SPAN	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:6	cpho	SPAN	[cpho — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:7	l	SPAN	[l — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:8	cthol	SPAN	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:9	da	SPAN	[da — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:10	ar	SPAN	[ar — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:1	ol	SPAN	[ol — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:2	sho	SPAN	vermische {Wasser}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f32v.11:2 erst nach f32v.11:3	HYPOTHESIS	recorded
f32v	f32v.11	f32v.11:3	chy	SPAN	Wasser	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:1	kooiin	SPAN	Wurzelmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:2	shor	SPAN	Früchte	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:3	chetchy	SPAN	[chetchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:4	ol	SPAN	[ol — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:5	ls	SPAN	[ls — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:6	shytchy	SPAN	[shytchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:7	cthy	SPAN	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:8	shy	SPAN	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:9	cho	SPAN	[cho — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:10	shy	SPAN	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:11	daiin	SPAN	[daiin — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:1	qotcheaiin	SPAN	Feinpulver	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:2	s	SPAN	[s — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:3	chol	SPAN	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:4	chol	SPAN	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:5	cthy	SPAN	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:6	chey	SPAN	[chey — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:7	cthold	SPAN	Pflanzenrückstand	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:8	ytchor	SPAN	zerkleinerte Blüten	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:9	dary	SPAN	[dary — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:1	chol	SPAN	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:2	chol	SPAN	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:3	kor	SPAN	[kor — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:4	shey	SPAN	[shey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:5	odaiin	SPAN	Zusatzportion	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:6	qotchy	SPAN	zerkleinere {Ansatz}; ONE_INPUT_PROCESS; Modellprodukt P@f29v.3:6 erst nach f29v.4:3	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:7	taiin	SPAN	[taiin — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:8	s	SPAN	[s — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:9	she	SPAN	[she — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:10	otey	SPAN	[otey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:11	sy	SPAN	[sy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:1	ysho	SPAN	[ysho — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:2	otshy	SPAN	[otshy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:3	okaiin	SPAN	Ansatz	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:4	cthy	SPAN	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:5	oltchy	SPAN	[oltchy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:6	s	SPAN	[s — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:7	shot	SPAN	[shot — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:8	sho	SPAN	vermische {Ansatz}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f29v.4:8 erst nach f29v.4:9	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:9	okaiin	SPAN	Ansatz	HYPOTHESIS	recorded
