record	locus	at	word	mode	render	read_status	row_status
f32v	f32v.7	f32v.7:7	dain	ONE	[dain — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:8	shckhy	ONE	[shckhy — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:9	s	ONE	[s — offen]	OPEN	recorded
f32v	f32v.7	f32v.7:10	odan	ONE	[odan — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:1	otchol	ONE	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:2	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:3	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:4	ctho	ONE	Pflanzenpulver	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:5	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:6	qotaiin	ONE	abgeteilte Portion	HYPOTHESIS	recorded
f32v	f32v.8	f32v.8:7	otchy	ONE	[otchy — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:8	d	ONE	[d — offen]	OPEN	recorded
f32v	f32v.8	f32v.8:9	shan	ONE	Feinanteil	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:1	qotchy	ONE	zerkleinere {Pflanzenmark}; ONE_INPUT_PROCESS; Modellprodukt P@f32v.9:1 erst nach f32v.9:4	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:2	cfhy	ONE	[cfhy — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:3	skey	ONE	[skey — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:4	chocthy	ONE	Pflanzenmark	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:5	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.9	f32v.9:6	cthaiin	ONE	Pflanzenportion	HYPOTHESIS	recorded
f32v	f32v.9	f32v.9:7	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:1	sho	ONE	vermische {Öl}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f32v.10:1 erst nach f32v.10:2	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:2	keol	ONE	Öl	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:3	chor	ONE	Blütenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:4	chol	ONE	[chol — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:5	daiin	ONE	[daiin — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:6	cpho	ONE	[cpho — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:7	l	ONE	[l — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:8	cthol	ONE	Trockenmaterial	HYPOTHESIS	recorded
f32v	f32v.10	f32v.10:9	da	ONE	[da — offen]	OPEN	recorded
f32v	f32v.10	f32v.10:10	ar	ONE	[ar — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:1	ol	ONE	[ol — offen]	OPEN	recorded
f32v	f32v.11	f32v.11:2	sho	ONE	vermische {Wasser}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f32v.11:2 erst nach f32v.11:3	HYPOTHESIS	recorded
f32v	f32v.11	f32v.11:3	chy	ONE	Wasser	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:1	kooiin	ONE	Wurzelmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:2	shor	ONE	Früchte	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:3	chetchy	ONE	[chetchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:4	ol	ONE	[ol — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:5	ls	ONE	[ls — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:6	shytchy	ONE	[shytchy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:7	cthy	ONE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.1	f29v.1:8	shy	ONE	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:9	cho	ONE	[cho — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:10	shy	ONE	[shy — offen]	OPEN	recorded
f29v	f29v.1	f29v.1:11	daiin	ONE	[daiin — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:1	qotcheaiin	ONE	Feinpulver	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:2	s	ONE	[s — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:3	chol	ONE	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:4	chol	ONE	[chol — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:5	cthy	ONE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:6	chey	ONE	[chey — offen]	OPEN	recorded
f29v	f29v.2	f29v.2:7	cthold	ONE	Pflanzenrückstand	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:8	ytchor	ONE	zerkleinerte Blüten	HYPOTHESIS	recorded
f29v	f29v.2	f29v.2:9	dary	ONE	[dary — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:1	chol	ONE	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:2	chol	ONE	[chol — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:3	kor	ONE	[kor — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:4	shey	ONE	[shey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:5	odaiin	ONE	Zusatzportion	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:6	qotchy	ONE	zerkleinere {Ansatz}; ONE_INPUT_PROCESS; Modellprodukt P@f29v.3:6 erst nach f29v.4:3	HYPOTHESIS	recorded
f29v	f29v.3	f29v.3:7	taiin	ONE	[taiin — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:8	s	ONE	[s — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:9	she	ONE	[she — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:10	otey	ONE	[otey — offen]	OPEN	recorded
f29v	f29v.3	f29v.3:11	sy	ONE	[sy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:1	ysho	ONE	[ysho — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:2	otshy	ONE	[otshy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:3	okaiin	ONE	Ansatz	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:4	cthy	ONE	Krautmaterial	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:5	oltchy	ONE	[oltchy — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:6	s	ONE	[s — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:7	shot	ONE	[shot — offen]	OPEN	recorded
f29v	f29v.4	f29v.4:8	sho	ONE	vermische {Ansatz}; ONE_INPUT_UNSPECIFIED_PARTNER; Modellprodukt P@f29v.4:8 erst nach f29v.4:9	HYPOTHESIS	recorded
f29v	f29v.4	f29v.4:9	okaiin	ONE	Ansatz	HYPOTHESIS	recorded
