frame_id	page	physical_folio	locus	window_start_ordinal	window_end_ordinal	window_length	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	known_card_count	distinct_known_surfaces	known_surfaces	known_signed_offsets	known_source_classes	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	known_card_axes	known_card_values_de	shared_all_axes	predicted_quality_stage_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	literal_identity	confirmed_lexeme	component_export_credit
G748-F00018	f100v	f100	f100v.18	4	6	3	6	3	LAST	odaidy	1	OPEN_TARGET	[odaidy:?]	NONE	0	2	2	cheeor|cheo	-1|-2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo=DRY|PREPARATION || cheeor=DRY|AMOUNT|MATERIAL|END_STAGE	cheo=trocken angesetzte Zubereitung || cheeor=eine Portion vollständig getrocknete Droge	DRY	DRY	DRY|AMOUNT|MATERIAL|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	cheo cheeor odaidy	OPEN	0	0
G748-F00021	f100v	f100	f100v.20	1	3	3	2	2	INNER	shokeesy	1	OPEN_TARGET	[shokeesy:?]	NONE	0	2	2	qokeey|ycheoky	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ycheoky=HOT|DRY|PREPARATION|MIDDLE_STAGE || qokeey=HOT|END_STAGE	ycheoky=trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht || qokeey=heiß am Ende des Grades	HOT	HOT	HOT|DRY|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ycheoky shokeesy qokeey	OPEN	0	0
G748-F00024	f102r1	f102	f102r1.13	3	5	3	3	1	FIRST	olcheor	1	OPEN_TARGET	[olcheor:?]	NONE	0	2	2	okshey|qokey	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	olcheor qokey okshey	OPEN	0	0
G748-F00025	f102r1	f102	f102r1.13	5	7	3	7	3	LAST	sheofoly	0	OPEN_TARGET	[sheofoly:?]	NONE	0	2	2	okshey|qokeol	-1|-2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okshey qokeol sheofoly	OPEN	0	0
G748-F00026	f102r1	f102	f102r1.13	3	6	4	3	1	FIRST	olcheor	1	OPEN_TARGET	[olcheor:?]	NONE	0	3	3	okshey|qokeol|qokey	1|2|3	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	olcheor qokey okshey qokeol	OPEN	0	0
G748-F00027	f102r1	f102	f102r1.13	4	7	4	7	4	LAST	sheofoly	0	OPEN_TARGET	[sheofoly:?]	NONE	0	3	3	okshey|qokeol|qokey	-1|-2|-3	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokey okshey qokeol sheofoly	OPEN	0	0
G748-F00028	f102r1	f102	f102r1.14	1	3	3	1	1	FIRST	doeey	1	OPEN_TARGET	[doeey:?]	NONE	0	2	2	keeol|qokeo	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	keeol=HOT|MATERIAL || qokeo=HOT	keeol=stark erhitzter Drogenstoff || qokeo=bereite einen heißen Auszug	HOT	HOT	HOT|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	doeey keeol qokeo	OPEN	0	0
G748-F00029	f102r1	f102	f102r1.14	2	4	3	4	3	LAST	daor	0	OPEN_TARGET	[daor:?]	NONE	0	2	2	keeol|qokeo	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	keeol=HOT|MATERIAL || qokeo=HOT	keeol=stark erhitzter Drogenstoff || qokeo=bereite einen heißen Auszug	HOT	HOT	HOT|MATERIAL	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	keeol qokeo daor	OPEN	0	0
G748-F00030	f102r1	f102	f102r1.16	4	6	3	5	2	INNER	dy	0	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	2	2	okeol|ykeey	-1|1	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykeey=HOT|PROCESS|END_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT	HOT	HOT|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ykeey dy okeol	OPEN	0	0
G748-F00032	f102r1	f102	f102r1.5	1	3	3	1	1	FIRST	ytol	1	GDT734_WEAK_AXIS_TARGET	[kühle hiervon den Drogenstoff ab; schwach]	MATERIAL	0	2	2	she|sheol	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheol=MOIST|MATERIAL || she=MOIST	sheol=feuchtes Material || she=feucht, attributiv gebunden	MOIST	MOIST	MOIST|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ytol sheol she	OPEN	0	0
G748-F00038	f102v1	f102	f102v1.14	3	5	3	5	3	LAST	aeky	0	GDT734_WEAK_AXIS_TARGET	[einen Teil bis zur Mittelstufe erhitzen und abschließen; schwach]	HOT|PART|PROCESS|MIDDLE_STAGE	0	2	2	ckhey|oteol	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ckhey=PREPARATION|MIDDLE_STAGE || oteol=COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	ckhey=Arzneikompositum in der Gradmitte || oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	PREPARATION|MIDDLE_STAGE	MIDDLE_STAGE	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ckhey oteol aeky	OPEN	0	0
G748-F00044	f102v1	f102	f102v1.23	3	5	3	4	2	INNER	sheody	1	GDT734_WEAK_AXIS_TARGET	[angefeuchteter Ansatz, abgeschlossen; schwach]	MOIST|PREPARATION|CLOSE|END_STAGE	0	2	2	qockhey|qokey	-1|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || qockhey=PREPARATION|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || qockhey=Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	MIDDLE_STAGE	MIDDLE_STAGE	HOT|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokey sheody qockhey	OPEN	0	0
G748-F00068	f102v2	f102	f102v2.34	5	7	3	6	2	INNER	ctheor	0	WITHHELD_RETIRED_LITERAL_TARGET	[ctheor: zurückgehaltene Altidentität]	NONE	1	2	2	okchol|okey	-1|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchol=HOT|DRY|PREPARATION || okey=HOT|PREPARATION|MIDDLE_STAGE	okchol=heißer Ansatz aus Trockengut || okey=heißer Ansatz in der Mitte des Grades	HOT|PREPARATION	HOT	HOT|DRY|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okchol ctheor okey	OPEN	0	0
G748-F00079	f103r	f103	f103r.1	4	6	3	5	2	INNER	lshey	0	WITHHELD_RETIRED_LITERAL_TARGET	[lshey: zurückgehaltene Altidentität]	NONE	1	2	2	otey|qoteey	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	otey=COLD|PREPARATION|MIDDLE_STAGE || qoteey=COLD|END_STAGE	otey=kalter Ansatz in der Mitte des Grades || qoteey=kalt am Ende des Grades	COLD	COLD	COLD|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	otey lshey qoteey	OPEN	0	0
G748-F00080	f103r	f103	f103r.1	5	7	3	5	1	FIRST	lshey	0	WITHHELD_RETIRED_LITERAL_TARGET	[lshey: zurückgehaltene Altidentität]	NONE	1	2	2	qotal|qoteey	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoteey=COLD|END_STAGE || qotal=COLD|MATERIAL|BEGIN_STAGE	qoteey=kalt am Ende des Grades || qotal=Rohstoffklasse I, kalt am Gradanfang	COLD	COLD	COLD|MATERIAL|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	lshey qoteey qotal	OPEN	0	0
G748-F00081	f103r	f103	f103r.1	6	8	3	8	3	LAST	shedy	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	2	qotal|qoteey	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoteey=COLD|END_STAGE || qotal=COLD|MATERIAL|BEGIN_STAGE	qoteey=kalt am Ende des Grades || qotal=Rohstoffklasse I, kalt am Gradanfang	COLD	COLD	COLD|MATERIAL|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	qoteey qotal shedy	OPEN	0	0
G748-F00082	f103r	f103	f103r.1	4	7	4	5	2	INNER	lshey	0	WITHHELD_RETIRED_LITERAL_TARGET	[lshey: zurückgehaltene Altidentität]	NONE	1	3	3	otey|qotal|qoteey	-1|1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	otey=COLD|PREPARATION|MIDDLE_STAGE || qoteey=COLD|END_STAGE || qotal=COLD|MATERIAL|BEGIN_STAGE	otey=kalter Ansatz in der Mitte des Grades || qoteey=kalt am Ende des Grades || qotal=Rohstoffklasse I, kalt am Gradanfang	COLD	COLD	COLD|MATERIAL|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	otey lshey qoteey qotal	OPEN	0	0
G748-F00085	f103r	f103	f103r.10	4	6	3	5	2	INNER	chol	0	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	2	2	okam|okeol	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeol=HOT|PREPARATION|MIDDLE_STAGE || okam=HOT|AMOUNT|PREPARATION	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okam=ein Maß heißen Ansatzes	HOT|PREPARATION	HOT	HOT|AMOUNT|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeol chol okam	OPEN	0	0
G748-F00090	f103r	f103	f103r.11	9	11	3	9	1	FIRST	otoy	1	OPEN_TARGET	[otoy:?]	NONE	0	2	2	key|qokeol	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE || key=HOT|MIDDLE_STAGE	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || key=heiß in der Mitte des Grades	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	otoy qokeol key	OPEN	0	0
G748-F00091	f103r	f103	f103r.11	10	12	3	12	3	LAST	dayky	0	OPEN_TARGET	[dayky:?]	NONE	0	2	2	key|qokeol	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE || key=HOT|MIDDLE_STAGE	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || key=heiß in der Mitte des Grades	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokeol key dayky	OPEN	0	0
G748-F00098	f103r	f103	f103r.15	1	3	3	3	3	LAST	shol	0	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	2	2	qokeey|qotedy	-1|-2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokeey=HOT|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	HOT|COLD|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qotedy qokeey shol	OPEN	0	0
G748-F00103	f103r	f103	f103r.17	2	4	3	2	1	FIRST	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	2	2	keedy|qokey	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || keedy=HOT|CLOSE|END_STAGE	qokey=heiß in der Mitte des Grades || keedy=heiß am Ende des Grades, abgeschlossen	HOT	HOT	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	shey qokey keedy	OPEN	0	0
G748-F00104	f103r	f103	f103r.17	4	6	3	6	3	LAST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	2	keedy|qokeey	-1|-2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	keedy=HOT|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	keedy qokeey chckhy	OPEN	0	0
G748-F00105	f103r	f103	f103r.17	2	5	4	2	1	FIRST	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	3	3	keedy|qokeey|qokey	1|2|3	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || keedy=HOT|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	qokey=heiß in der Mitte des Grades || keedy=heiß am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT	HOT	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	shey qokey keedy qokeey	OPEN	0	0
G748-F00106	f103r	f103	f103r.17	3	6	4	6	4	LAST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	3	3	keedy|qokeey|qokey	-1|-2|-3	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || keedy=HOT|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	qokey=heiß in der Mitte des Grades || keedy=heiß am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT	HOT	HOT|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokey keedy qokeey chckhy	OPEN	0	0
