frame_id	page	physical_folio	locus	window_start_ordinal	window_end_ordinal	window_length	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	known_card_count	distinct_known_surfaces	known_surfaces	known_signed_offsets	known_source_classes	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	known_card_axes	known_card_values_de	shared_all_axes	predicted_quality_stage_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	literal_identity	confirmed_lexeme	component_export_credit
G748-F00011	f100v	f100	f100v.16	7	9	3	8	2	INNER	ches	1	GDT734_WEAK_AXIS_TARGET	[trockenes Drogenmaterial, Mittelstufe; schwach]	DRY|MATERIAL|MIDDLE_STAGE	0	2	2	okeol|okeor	-1|1	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeol=HOT|PREPARATION|MIDDLE_STAGE || okeor=HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeol ches okeor	OPEN	0	0
G748-F00012	f100v	f100	f100v.16	8	10	3	8	1	FIRST	ches	1	GDT734_WEAK_AXIS_TARGET	[trockenes Drogenmaterial, Mittelstufe; schwach]	DRY|MATERIAL|MIDDLE_STAGE	0	2	2	okeol|okeor	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeor=HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ches okeor okeol	OPEN	0	0
G748-F00013	f100v	f100	f100v.16	9	11	3	11	3	LAST	dy	1	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	2	2	okeol|okeor	-1|-2	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeor=HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeor okeol dy	OPEN	0	0
G748-F00014	f100v	f100	f100v.16	6	9	4	8	3	INNER	ches	1	GDT734_WEAK_AXIS_TARGET	[trockenes Drogenmaterial, Mittelstufe; schwach]	DRY|MATERIAL|MIDDLE_STAGE	0	3	3	okeol|okeor|sheeo	-1|-2|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheeo=PREPARATION|END_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE || okeor=HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	sheeo=vollständig eingeweichter Ansatz || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen	PREPARATION	NONE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	1	F4_THREE_DISTINCT_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	sheeo okeol ches okeor	OPEN	0	0
G748-F00015	f100v	f100	f100v.16	7	10	4	8	2	INNER	ches	1	GDT734_WEAK_AXIS_TARGET	[trockenes Drogenmaterial, Mittelstufe; schwach]	DRY|MATERIAL|MIDDLE_STAGE	0	3	2	okeol|okeor	-1|1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okeol=HOT|PREPARATION|MIDDLE_STAGE || okeor=HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	okeol=Grundansatz bis zur mittleren Heizstufe erwärmt || okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|PREPARATION|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F3_THREE_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	okeol ches okeor okeol	OPEN	0	0
G748-F00016	f100v	f100	f100v.17	1	3	3	2	2	INNER	sholkcheol	0	OPEN_TARGET	[sholkcheol:?]	NONE	0	2	2	chockhey|qokeol	-1|1	GDT734_W23_SAFE_WHOLE	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chockhey=DRY|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	chockhey=Arzneikompositum im Trockenansatz in der Gradmitte || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	HOT|DRY|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	chockhey sholkcheol qokeol	OPEN	0	0
G748-F00017	f100v	f100	f100v.18	3	5	3	3	1	FIRST	ol	0	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	2	2	cheeor|cheo	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo=DRY|PREPARATION || cheeor=DRY|AMOUNT|MATERIAL|END_STAGE	cheo=trocken angesetzte Zubereitung || cheeor=eine Portion vollständig getrocknete Droge	DRY	DRY	DRY|AMOUNT|MATERIAL|PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ol cheo cheeor	OPEN	0	0
G748-F00018	f100v	f100	f100v.18	4	6	3	6	3	LAST	odaidy	1	OPEN_TARGET	[odaidy:?]	NONE	0	2	2	cheeor|cheo	-1|-2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo=DRY|PREPARATION || cheeor=DRY|AMOUNT|MATERIAL|END_STAGE	cheo=trocken angesetzte Zubereitung || cheeor=eine Portion vollständig getrocknete Droge	DRY	DRY	DRY|AMOUNT|MATERIAL|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	cheo cheeor odaidy	OPEN	0	0
G748-F00019	f100v	f100	f100v.18	8	10	3	8	1	FIRST	sh	1	GDT734_WEAK_AXIS_TARGET	[einweichen; schwach]	MOIST|PROCESS	0	2	2	chod|qokeol	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chod=DRY|PREPARATION || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	chod=Trockenansatz abschließen || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	NONE	NONE	HOT|DRY|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	sh chod qokeol	OPEN	0	0
G748-F00020	f100v	f100	f100v.18	9	11	3	11	3	LAST	sal	1	WITHHELD_RETIRED_LITERAL_TARGET	[sal: zurückgehaltene Altidentität]	NONE	1	2	2	chod|qokeol	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	chod=DRY|PREPARATION || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	chod=Trockenansatz abschließen || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	NONE	NONE	HOT|DRY|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	chod qokeol sal	OPEN	0	0
G748-F00021	f100v	f100	f100v.20	1	3	3	2	2	INNER	shokeesy	1	OPEN_TARGET	[shokeesy:?]	NONE	0	2	2	qokeey|ycheoky	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ycheoky=HOT|DRY|PREPARATION|MIDDLE_STAGE || qokeey=HOT|END_STAGE	ycheoky=trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht || qokeey=heiß am Ende des Grades	HOT	HOT	HOT|DRY|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ycheoky shokeesy qokeey	OPEN	0	0
G748-F00022	f100v	f100	f100v.21	2	4	3	3	2	INNER	ol	1	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	2	2	choy|okor	-1|1	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okor=HOT|AMOUNT|MATERIAL|PREPARATION || choy=DRY|PREPARATION	okor=heiße Drogenportion im Ansatz || choy=Trockenansatz leicht abschließen	PREPARATION	NONE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	okor ol choy	OPEN	0	0
G748-F00023	f102r1	f102	f102r1.10	1	3	3	3	3	LAST	chol	1	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	2	2	sholdy|ycheol	-1|-2	GDT734_W23_SAFE_WHOLE	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	ycheol=DRY|MATERIAL || sholdy=MATERIAL|END_STAGE	ycheol=trockener Drogenstoff dieser Droge || sholdy=vollständig eingeweichte Droge	MATERIAL	NONE	DRY|MATERIAL|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ycheol sholdy chol	OPEN	0	0
G748-F00024	f102r1	f102	f102r1.13	3	5	3	3	1	FIRST	olcheor	1	OPEN_TARGET	[olcheor:?]	NONE	0	2	2	okshey|qokey	1|2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	olcheor qokey okshey	OPEN	0	0
G748-F00025	f102r1	f102	f102r1.13	5	7	3	7	3	LAST	sheofoly	0	OPEN_TARGET	[sheofoly:?]	NONE	0	2	2	okshey|qokeol	-1|-2	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	okshey qokeol sheofoly	OPEN	0	0
G748-F00026	f102r1	f102	f102r1.13	3	6	4	3	1	FIRST	olcheor	1	OPEN_TARGET	[olcheor:?]	NONE	0	3	3	okshey|qokeol|qokey	1|2|3	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	olcheor qokey okshey qokeol	OPEN	0	0
G748-F00027	f102r1	f102	f102r1.13	4	7	4	7	4	LAST	sheofoly	0	OPEN_TARGET	[sheofoly:?]	NONE	0	3	3	okshey|qokeol|qokey	-1|-2|-3	GDT734_W23_SAFE_WHOLE	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey=HOT|MIDDLE_STAGE || okshey=HOT|MOIST|PREPARATION|MIDDLE_STAGE || qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || okshey=heiß-feuchter Ansatz in der Mitte des Grades || qokeol=erhitze den Drogenstoff bis zur Mittelstufe	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MOIST|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	qokey okshey qokeol sheofoly	OPEN	0	0
G748-F00028	f102r1	f102	f102r1.14	1	3	3	1	1	FIRST	doeey	1	OPEN_TARGET	[doeey:?]	NONE	0	2	2	keeol|qokeo	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	keeol=HOT|MATERIAL || qokeo=HOT	keeol=stark erhitzter Drogenstoff || qokeo=bereite einen heißen Auszug	HOT	HOT	HOT|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	doeey keeol qokeo	OPEN	0	0
G748-F00029	f102r1	f102	f102r1.14	2	4	3	4	3	LAST	daor	0	OPEN_TARGET	[daor:?]	NONE	0	2	2	keeol|qokeo	-1|-2	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	keeol=HOT|MATERIAL || qokeo=HOT	keeol=stark erhitzter Drogenstoff || qokeo=bereite einen heißen Auszug	HOT	HOT	HOT|MATERIAL	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	keeol qokeo daor	OPEN	0	0
G748-F00030	f102r1	f102	f102r1.16	4	6	3	5	2	INNER	dy	0	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	2	2	okeol|ykeey	-1|1	GDT734_W23_SAFE_WHOLE	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykeey=HOT|PROCESS|END_STAGE || okeol=HOT|PREPARATION|MIDDLE_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT	HOT	HOT|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	ykeey dy okeol	OPEN	0	0
G748-F00031	f102r1	f102	f102r1.16	8	10	3	8	1	FIRST	s	0	WITHHELD_RETIRED_LITERAL_TARGET	[s: zurückgehaltene Altidentität]	NONE	1	2	2	aral|dor	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	aral=PART|MATERIAL || dor=AMOUNT|MATERIAL	aral=Rohdrogenfraktion I || dor=miss eine Portion Droge ab	MATERIAL	NONE	AMOUNT|PART|MATERIAL	NONE	0	F1_READER_VARIABLE_CARDS	NONE	NONE	NO_GDT747_PRIOR	s aral dor	OPEN	0	0
G748-F00032	f102r1	f102	f102r1.5	1	3	3	1	1	FIRST	ytol	1	GDT734_WEAK_AXIS_TARGET	[kühle hiervon den Drogenstoff ab; schwach]	MATERIAL	0	2	2	she|sheol	1|2	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheol=MOIST|MATERIAL || she=MOIST	sheol=feuchtes Material || she=feucht, attributiv gebunden	MOIST	MOIST	MOIST|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ytol sheol she	OPEN	0	0
G748-F00033	f102r1	f102	f102r1.5	4	6	3	6	3	LAST	oraroekeol	1	OPEN_TARGET	[oraroekeol:?]	NONE	0	2	2	olaiin|orain	-1|-2	GDT734_W23_SAFE_WHOLE	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	olaiin=AMOUNT|MATERIAL || orain=AMOUNT|MATERIAL	olaiin=drei Portionen Drogenstoff || orain=Drogenportion II	AMOUNT|MATERIAL	NONE	AMOUNT|MATERIAL	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	olaiin orain oraroekeol	OPEN	0	0
G748-F00034	f102r1	f102	f102r1.5	1	4	4	1	1	FIRST	ytol	1	GDT734_WEAK_AXIS_TARGET	[kühle hiervon den Drogenstoff ab; schwach]	MATERIAL	0	3	3	olaiin|she|sheol	1|2|3	GDT734_W23_SAFE_WHOLE	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sheol=MOIST|MATERIAL || she=MOIST || olaiin=AMOUNT|MATERIAL	sheol=feuchtes Material || she=feucht, attributiv gebunden || olaiin=drei Portionen Drogenstoff	NONE	NONE	MOIST|AMOUNT|MATERIAL	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	ytol sheol she olaiin	OPEN	0	0
G748-F00035	f102r1	f102	f102r1.5	3	6	4	6	4	LAST	oraroekeol	1	OPEN_TARGET	[oraroekeol:?]	NONE	0	3	3	olaiin|orain|she	-1|-2|-3	GDT734_W23_SAFE_WHOLE	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	she=MOIST || olaiin=AMOUNT|MATERIAL || orain=AMOUNT|MATERIAL	she=feucht, attributiv gebunden || olaiin=drei Portionen Drogenstoff || orain=Drogenportion II	NONE	NONE	MOIST|AMOUNT|MATERIAL	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	she olaiin orain oraroekeol	OPEN	0	0
G748-F00036	f102r1	f102	f102r1.8	6	8	3	7	2	INNER	qoteol	1	OPEN_TARGET	[qoteol:?]	NONE	0	2	2	doly|oteol	-1|1	GDT734_W23_SAFE_WHOLE	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	oteol=COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE || doly=AMOUNT	oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen || doly=ein Maß Abguss	NONE	NONE	COLD|AMOUNT|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	NONE	NONE	NO_GDT747_PRIOR	oteol qoteol doly	OPEN	0	0
