edition_id	record_id	physical_page	register	page_record_ordinal	record_start_role	bundle_count	event_count	bundle_ids	surface_sequence	working_recipe_sequence	active_model_sequence	literal_component_trace_de	normalized_component_trace_de	technical_reading_de	fluent_reading_de	transformation_codes	transformation_count	order_occurrence_count	exact_order_scope_trace_de	order_root_sequences_by_event	state_operation_sequences_by_event	literal_name_slot_count	literal_name_slots	technical_guillemet_values	fluent_guillemet_values	backprojection_event_ids	support_tier_rank	support_tier	support_tier_label_de	support_explanation_de	technical_reading_byte_preserved	literal_backprojection_complete	order_trace_preserved	distinct_named_values_preserved_in_fluent	meaning_inventory_preserved
G485-R025	G475-R025	f72r	CELESTIAL	9	EXPLICIT_NEXT_SIBLING_OT	1	3	G474-B025	otalef|ys|ainam	OT+AL|Y+S|AIN+AM_ADDR	INSTRUCTION	DANACH · ZIELORT · [STERNSTELLENNAME:ef] || POSTEN · WÄHLEN || ANTEIL · HIER	DANACH · ZIELORT · {N1} || POSTEN · WÄHLEN || ANTEIL · HIER	1. Danach beziehe den Sternstelleneintrag »ef« zur Zielposition. 2. Wähle den Positionsposten. 3. Im selben Gang wähle den Sektoranteil an der bezeichneten Stelle. Reihenfolge konkret: OT — danach Zielort.	Beziehe danach den Sternstelleneintrag »ef« zur Zielposition; wähle den Positionsposten und im selben Gang den Sektoranteil an der bezeichneten Stelle.	LIST_COMPACTED|SAME_GANG_SMOOTHED|ORDER_TRACE_SEPARATED	3	1	OT:danach Zielort	OT || NONE || NONE	START_FRESH_SIBLING || NONE || NONE	1	STERNSTELLENNAME:ef	ef	ef	P1008-E0139|P1008-E0140|P1008-E0141	4	PARTIAL_STRICT_EVENT_RECURRENT	mindestens ein striktes Parallelevent	1/3 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R026	G475-R026	f72r	CELESTIAL	10	UNMARKED_NEW_LOCUS_WITH_INTERNAL_CONTROL	1	2	G474-B026	ochol|sharam	O+OL|SH+AR+AM_ADDR	INSTRUCTION	AUSFÜHRUNG · FORTSETZEN || HALTEN · AUSGANG · HIER	AUSFÜHRUNG · FORTSETZEN || HALTEN · AUSGANG · HIER	1. Weiter beziehe den Eintrag, als Ausführung. 2. Halte den Eintrag von der Ausgangsposition an der bezeichneten Stelle. Reihenfolge konkret: OL — Ausführung weiterführen.	Führe den Bezug des Eintrags als Ausführung weiter; halte ihn anschließend von der Ausgangsposition an der bezeichneten Stelle.	CONTINUATION_SMOOTHED|LIST_COMPACTED|OBJECT_REFERENCE_SMOOTHED|ORDER_TRACE_SEPARATED	4	1	OL:Ausführung weiterführen	OL || NONE	KEEP_ACTIVE_UNIT || NONE	0	NONE	NONE	NONE	P1008-E0142|P1008-E0143	6	PARTIAL_ROLE_EVENT_RECURRENT	mindestens ein Rollenparallelevent	1/2 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R027	G475-R027	f72r	CELESTIAL	11	UNMARKED_NEW_LOCUS	1	1	G474-B027	ofaralar	O+LOCAL_CHAR_F+AR+AL+AR	COORDINATE	AUSFÜHRUNG · HIER · AUSGANG · ZIELORT · AUSGANG	AUSFÜHRUNG · HIER · AUSGANG · ZIELORT · AUSGANG	Adressspur: Ausführungspunkt → hier → Ausgangsposition → Zielposition → Ausgangsposition.	Adressfolge: Ausführungspunkt, bezeichnete Stelle, Ausgangsposition, Zielposition, erneut Ausgangsposition.	COORDINATE_PROSE	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0171	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R028	G475-R028	f72r	CELESTIAL	12	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B028	otchoshy	OT+Y	CATALOGUE	DANACH · [STERNSTELLENNAME:cho] · POSTEN	DANACH · {N1} · POSTEN	Sternstelle »cho« — Folgevermerk, Postenangabe. Reihenfolge konkret: OT — danach Sternstelle »cho«.	Sternstelle »cho« mit Folgevermerk und Postenangabe.	CATALOGUE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Sternstelle »cho«	OT	START_FRESH_SIBLING	1	STERNSTELLENNAME:cho	cho|cho	cho	P1008-E0172	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S027 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R029	G475-R029	f72r	CELESTIAL	13	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B029	otchdal	OT+AL	CATALOGUE	DANACH · [STERNSTELLENNAME:ch] · ZIELORT	DANACH · {N1} · ZIELORT	Sternstelle »ch« — Folgevermerk, Zielzuordnung. Reihenfolge konkret: OT — danach Sternstelle »ch«.	Sternstelle »ch« mit Folgevermerk und Zielzuordnung.	CATALOGUE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Sternstelle »ch«	OT	START_FRESH_SIBLING	1	STERNSTELLENNAME:ch	ch|ch	ch	P1008-E0173	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R030	G475-R030	f72r	CELESTIAL	14	UNMARKED_NEW_LOCUS	1	2	G474-B030	okeey|ary	OK+EE+Y|AR+Y	INSTRUCTION	SETZEN · GRAD II · POSTEN || AUSGANG · POSTEN	SETZEN · GRAD II · POSTEN || AUSGANG · POSTEN	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	Setze den Positionsposten auf Grad II; setze ihn im selben Gang von der Ausgangsposition aus.	LIST_COMPACTED|SAME_GANG_SMOOTHED|OBJECT_REFERENCE_SMOOTHED	3	0	NONE	NONE || NONE	NONE || NONE	0	NONE	NONE	NONE	P1008-E0174|P1008-E0175	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T030 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R031	G475-R031	f72r	CELESTIAL	15	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B031	otainy	OT+AIN+Y	COORDINATE	DANACH · ANTEIL · POSTEN	DANACH · ANTEIL · POSTEN	Adressspur: danach → Sektoranteil → Positionsposten. Reihenfolge konkret: OT — danach Anteil.	Danach führt die Adressspur vom Sektoranteil zum Positionsposten.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Anteil	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0176	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R032	G475-R032	f72r	CELESTIAL	16	UNMARKED_NEW_LOCUS	1	1	G474-B032	ofchdamy	O+LOCAL_CHAR_F	CATALOGUE	AUSFÜHRUNG · HIER · [STERNSTELLENNAME:chdamy]	AUSFÜHRUNG · HIER · {N1}	Sternstelle »chdamy« — Ausführungsvermerk, Hier-Vermerk.	Sternstelle »chdamy« mit Ausführungs- und Hier-Vermerk.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:chdamy	chdamy	chdamy	P1008-E0190	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T012 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R033	G475-R033	f72r	CELESTIAL	17	UNMARKED_NEW_LOCUS	1	1	G474-B033	oklairdy	OK+AIR	INSTRUCTION	SETZEN · [STERNSTELLENNAME:l] · BAHN · [STERNSTELLENNAME:dy]	SETZEN · {N1} · BAHN · {N2}	Setze den Sternstelleneintrag »l« und den Sternstelleneintrag »dy« entlang der Ringbahn.	Setze die Sternstelleneinträge »l« und »dy« entlang der Ringbahn.	OBJECT_REFERENCE_SMOOTHED	1	0	NONE	NONE	NONE	2	STERNSTELLENNAME:l || STERNSTELLENNAME:dy	l|dy	l|dy	P1008-E0191	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R034	G475-R034	f72r	CELESTIAL	18	UNMARKED_NEW_LOCUS	1	1	G474-B034	okaram	OK+AR+AM_ADDR	INSTRUCTION	SETZEN · AUSGANG · HIER	SETZEN · AUSGANG · HIER	Setze den Eintrag von der Ausgangsposition an der bezeichneten Stelle.	Setze den Eintrag von der Ausgangsposition aus an der bezeichneten Stelle.	QUALIFIER_REORDERED	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0192	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S020 trägt 3 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R035	G475-R035	f72r	CELESTIAL	19	UNMARKED_NEW_LOCUS	1	1	G474-B035	okairy	OK+AIR	INSTRUCTION	SETZEN · BAHN · [STERNSTELLENNAME:y]	SETZEN · BAHN · {N1}	Setze den Sternstelleneintrag »y« entlang der Ringbahn.	Setze den Sternstelleneintrag »y« entlang der Ringbahn.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:y	y	y	P1008-E0193	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S032 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R036	G475-R036	f72r	CELESTIAL	20	UNMARKED_NEW_LOCUS	1	1	G474-B036	okealar	OK+AL+AR	INSTRUCTION	SETZEN · [STERNSTELLENNAME:e] · ZIELORT · AUSGANG	SETZEN · {N1} · ZIELORT · AUSGANG	Setze den Sternstelleneintrag »e« zur Zielposition und von der Ausgangsposition.	Setze den Sternstelleneintrag »e« zur Zielposition, ausgehend von der Ausgangsposition.	QUALIFIER_REORDERED	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:e	e	e	P1008-E0194	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R037	G475-R037	f72r	CELESTIAL	21	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B037	otaraldy	OT+AR+AL+Y	COORDINATE	DANACH · AUSGANG · ZIELORT · POSTEN	DANACH · AUSGANG · ZIELORT · POSTEN	Adressspur: danach → Ausgangsposition → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Ausgang.	Danach führt die Adressspur von der Ausgangsposition über die Zielposition zum Positionsposten.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Ausgang	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0236	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T023 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R038	G475-R038	f72r	CELESTIAL	22	UNMARKED_NEW_LOCUS	1	1	G474-B038	okalar	OK+AL+AR	INSTRUCTION	SETZEN · ZIELORT · AUSGANG	SETZEN · ZIELORT · AUSGANG	Setze den Eintrag zur Zielposition und von der Ausgangsposition.	Setze den Eintrag zur Zielposition, ausgehend von der Ausgangsposition.	QUALIFIER_REORDERED	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0237	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T036 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R039	G475-R039	f72r	CELESTIAL	23	UNMARKED_NEW_LOCUS	1	1	G474-B039	okal	OK+AL	INSTRUCTION	SETZEN · ZIELORT	SETZEN · ZIELORT	Setze den Eintrag zur Zielposition.	Setze den Eintrag zur Zielposition.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0238	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T037 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R040	G475-R040	f72r	CELESTIAL	24	UNMARKED_NEW_LOCUS	1	1	G474-B040	okaly	OK+AL+Y	INSTRUCTION	SETZEN · ZIELORT · POSTEN	SETZEN · ZIELORT · POSTEN	Setze den Positionsposten zur Zielposition.	Setze den Positionsposten zur Zielposition.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0239	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T038 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R041	G475-R041	f72r	CELESTIAL	25	UNMARKED_NEW_LOCUS	1	1	G474-B041	okal	OK+AL	INSTRUCTION	SETZEN · ZIELORT	SETZEN · ZIELORT	Setze den Eintrag zur Zielposition.	Setze den Eintrag zur Zielposition.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0240	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T037 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R042	G475-R042	f72r	CELESTIAL	26	UNMARKED_NEW_LOCUS	1	2	G474-B042	okeey|ary	OK+EE+Y|AR+Y	INSTRUCTION	SETZEN · GRAD II · POSTEN || AUSGANG · POSTEN	SETZEN · GRAD II · POSTEN || AUSGANG · POSTEN	1. Setze den Positionsposten, auf Grad II. 2. Im selben Gang setze den Positionsposten von der Ausgangsposition.	Setze den Positionsposten auf Grad II; setze ihn im selben Gang von der Ausgangsposition aus.	LIST_COMPACTED|SAME_GANG_SMOOTHED|OBJECT_REFERENCE_SMOOTHED	3	0	NONE	NONE || NONE	NONE || NONE	0	NONE	NONE	NONE	P1008-E0241|P1008-E0242	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T030 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R043	G475-R043	f72r	CELESTIAL	27	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B043	oteeary	OT+AR	CATALOGUE	DANACH · [STERNSTELLENNAME:ee] · AUSGANG · [STERNSTELLENNAME:y]	DANACH · {N1} · AUSGANG · {N2}	Sternstelle »ee« / Sternstelle »y« — Folgevermerk, Ausgangszuordnung. Reihenfolge konkret: OT — danach Sternstelle »ee«.	Sternstellen »ee« und »y« mit Folgevermerk und Ausgangszuordnung.	CATALOGUE_PROSE|DUPLICATE_COLLAPSED|ORDER_TRACE_SEPARATED	3	1	OT:danach Sternstelle »ee«	OT	START_FRESH_SIBLING	2	STERNSTELLENNAME:ee || STERNSTELLENNAME:y	ee|y|ee	ee|y	P1008-E0243	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R044	G475-R044	f72r	CELESTIAL	28	EXPLICIT_NEXT_SIBLING_OT	1	2	G474-B044	otair|dy	OT+AIR|Y	COORDINATE	DANACH · BAHN || POSTEN	DANACH · BAHN || POSTEN	1. Adressspur: danach → Ringbahn. 2. Adressspur: Positionsposten. Reihenfolge konkret: OT — danach Bahn.	Die erste Adressspur führt danach zur Ringbahn; die zweite bezeichnet den Positionsposten.	COORDINATE_PROSE|LIST_COMPACTED|ORDER_TRACE_SEPARATED	3	1	OT:danach Bahn	OT || NONE	START_FRESH_SIBLING || NONE	0	NONE	NONE	NONE	P1008-E0244|P1008-E0245	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 2 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R045	G475-R045	f72r	CELESTIAL	29	UNMARKED_NEW_LOCUS	1	1	G474-B045	okaircham	OK+AIR+AM_ADDR	INSTRUCTION	SETZEN · BAHN · [STERNSTELLENNAME:ch] · HIER	SETZEN · BAHN · {N1} · HIER	Setze den Sternstelleneintrag »ch« entlang der Ringbahn an der bezeichneten Stelle.	Setze den Sternstelleneintrag »ch« entlang der Ringbahn an der bezeichneten Stelle.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:ch	ch	ch	P1008-E0246	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 1 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R046	G475-R046	f72r	CELESTIAL	30	UNMARKED_NEW_LOCUS	1	1	G474-B046	okeal	OK+AL	INSTRUCTION	SETZEN · [STERNSTELLENNAME:e] · ZIELORT	SETZEN · {N1} · ZIELORT	Setze den Sternstelleneintrag »e« zur Zielposition.	Setze den Sternstelleneintrag »e« zur Zielposition.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:e	e	e	P1008-E0247	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R047	G475-R047	f72r	CELESTIAL	31	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B047	otar	OT+AR	COORDINATE	DANACH · AUSGANG	DANACH · AUSGANG	Adressspur: danach → Ausgangsposition. Reihenfolge konkret: OT — danach Ausgang.	Danach weist die Adressspur zur Ausgangsposition.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Ausgang	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0248	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S040 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R048	G475-R048	f72r	CELESTIAL	32	UNMARKED_NEW_LOCUS	1	1	G474-B048	okaly	OK+AL+Y	INSTRUCTION	SETZEN · ZIELORT · POSTEN	SETZEN · ZIELORT · POSTEN	Setze den Positionsposten zur Zielposition.	Setze den Positionsposten zur Zielposition.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0249	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T038 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R049	G475-R049	f72r	CELESTIAL	33	UNMARKED_NEW_LOCUS	1	1	G474-B049	orary	OR+AR	CATALOGUE	EINHEIT · AUSGANG · [STERNSTELLENNAME:y]	EINHEIT · AUSGANG · {N1}	Sternstelle »y« — Einheitsangabe, Ausgangszuordnung.	Sternstelle »y« mit Einheitsangabe und Ausgangszuordnung.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:y	y	y	P1008-E0250	3	ALL_EVENTS_STRICT_RECURRENT	alle Events besitzen strikte Parallelträger	Alle 1 Events besitzen strikte Bedeutungsparallelen.	YES	YES	YES	YES	YES
G485-R050	G475-R050	f72r	CELESTIAL	34	UNMARKED_NEW_LOCUS	1	1	G474-B050	okyd	OK	INSTRUCTION	SETZEN · [STERNSTELLENNAME:yd]	SETZEN · {N1}	Setze den Sternstelleneintrag »yd«.	Setze den Sternstelleneintrag »yd«.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:yd	yd	yd	P1008-E0251	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R051	G475-R051	f72r	CELESTIAL	35	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B051	otolam	OT+OL+AM_ADDR	COORDINATE	DANACH · FORTSETZEN · HIER	DANACH · FORTSETZEN · HIER	Adressspur: danach → weiter → hier. Reihenfolge konkret: OT — danach Fortsetzung; OL — Folgeschritt in bezeichnete Stelle weiterführen.	Die Adressspur wird danach bis zur bezeichneten Stelle fortgesetzt.	COORDINATE_PROSE|CONTINUATION_SMOOTHED|ORDER_TRACE_SEPARATED	3	2	OT:danach Fortsetzung | OL:Folgeschritt in bezeichnete Stelle weiterführen	OT|OL	START_FRESH_SIBLING|KEEP_ACTIVE_UNIT	0	NONE	NONE	NONE	P1008-E0252	7	SAME_MODEL_COMPONENT_TILE	vollständig aus Komponenten desselben Modells gebaut	Alle Bedeutungsbausteine haben andere Träger im selben Koordinaten-, Anweisungs- oder Katalogmodell.	YES	YES	YES	YES	YES
G485-R052	G475-R052	f72r	CELESTIAL	36	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B052	otal	OT+AL	COORDINATE	DANACH · ZIELORT	DANACH · ZIELORT	Adressspur: danach → Zielposition. Reihenfolge konkret: OT — danach Zielort.	Danach weist die Adressspur zur Zielposition.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Zielort	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0279	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S040 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R053	G475-R053	f72r	CELESTIAL	37	UNMARKED_NEW_LOCUS	1	1	G474-B053	ralal	AL+AL	CATALOGUE	[STERNSTELLENNAME:r] · ZIELORT · ZIELORT	{N1} · ZIELORT · ZIELORT	Sternstelle »r« — Zielzuordnung, Zielzuordnung.	Sternstelle »r« mit zweifacher Zielzuordnung.	CATALOGUE_PROSE|DUPLICATE_COLLAPSED	2	0	NONE	NONE	NONE	1	STERNSTELLENNAME:r	r	r	P1008-E0280	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T048 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R054	G475-R054	f72r	CELESTIAL	38	UNMARKED_NEW_LOCUS	1	1	G474-B054	okam	OK+AM_ADDR	INSTRUCTION	SETZEN · HIER	SETZEN · HIER	Setze den Eintrag an der bezeichneten Stelle.	Setze den Eintrag an der bezeichneten Stelle.	ALREADY_FLUENT	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0281	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S045 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R055	G475-R055	f72r	CELESTIAL	39	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B055	otalshy	OT+AL+Y	COORDINATE	DANACH · ZIELORT · POSTEN	DANACH · ZIELORT · POSTEN	Adressspur: danach → Zielposition → Positionsposten. Reihenfolge konkret: OT — danach Zielort.	Danach führt die Adressspur von der Zielposition zum Positionsposten.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach Zielort	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0282	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T050 trägt 2 Records.	YES	YES	YES	YES	YES
G485-R056	G475-R056	f72r	CELESTIAL	40	UNMARKED_NEW_LOCUS	1	1	G474-B056	okaldy	OK+AL+DY	INSTRUCTION	SETZEN · ZIELORT · SCHLUSS	SETZEN · ZIELORT · SCHLUSS	Setze den Eintrag zur Zielposition, und schließe den Schritt.	Setze den Eintrag zur Zielposition und schließe den Schritt.	PUNCTUATION_SMOOTHED	1	0	NONE	NONE	NONE	0	NONE	NONE	NONE	P1008-E0283	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S020 trägt 3 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R057	G475-R057	f72r	CELESTIAL	41	UNMARKED_NEW_LOCUS	1	1	G474-B057	chosar	AR	CATALOGUE	[STERNSTELLENNAME:chos] · AUSGANG	{N1} · AUSGANG	Sternstelle »chos« — Ausgangszuordnung.	Sternstelle »chos« mit Ausgangszuordnung.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:chos	chos	chos	P1008-E0284	2	RECURRENT_ROLE_WHOLE_RECORD	vollständige Rollenform wiederholt sich	Rollenform G480-S046 trägt 2 Records; der genaue Inhalt bleibt lokal.	YES	YES	YES	YES	YES
G485-R058	G475-R058	f72r	CELESTIAL	42	EXPLICIT_NEXT_SIBLING_OT	1	1	G474-B058	otam	OT+AM_ADDR	COORDINATE	DANACH · HIER	DANACH · HIER	Adressspur: danach → hier. Reihenfolge konkret: OT — danach bezeichnete Stelle.	Danach weist die Adressspur zur bezeichneten Stelle.	COORDINATE_PROSE|ORDER_TRACE_SEPARATED	2	1	OT:danach bezeichnete Stelle	OT	START_FRESH_SIBLING	0	NONE	NONE	NONE	P1008-E0285	5	ALL_EVENTS_ROLE_RECURRENT	alle Events besitzen Rollenparallelen	Alle 1 Events besitzen Rollenparallelen.	YES	YES	YES	YES	YES
G485-R059	G475-R059	f72r	CELESTIAL	43	UNMARKED_NEW_LOCUS	1	1	G474-B059	ainaly	AL+Y	CATALOGUE	[STERNSTELLENNAME:ain] · ZIELORT · POSTEN	{N1} · ZIELORT · POSTEN	Sternstelle »ain« — Zielzuordnung, Postenangabe.	Sternstelle »ain« mit Zielzuordnung und Postenangabe.	CATALOGUE_PROSE	1	0	NONE	NONE	NONE	1	STERNSTELLENNAME:ain	ain	ain	P1008-E0286	1	RECURRENT_STRICT_WHOLE_RECORD	vollständiger Record wiederholt sich bedeutungsgleich	Striktes Ganzrecord-Template G480-T003 trägt 2 Records.	YES	YES	YES	YES	YES
