joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
3b70942557b3a40e8030	olkeedy|solkeedy	olkeedy	3	B1|B3	f81v|f83r	SOLK_COLLECT+GRADE_2+DY_CLOSE	SOLK=auffangen; EE=Stufe II; DY=Schluss	länger auffangen; Schluss	R3_THERMAL_TEMPORAL__SOLK_GRID	R3-Wärme-/Zeitfassung: länger auffangen; Schluss	NONE; completion: Three terminal events; only local station portability is claimed.; state/endpoint: Three terminal events close the same owner-local station family.; filtration: Three complete cells close sustained collection at the local station.; R3 thermal: Second committed collection grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	olkee=absetzen + dy=Ende	absetzen + Ende	absetzen; Ende	HOLD_CORES	SELECTED_LOCAL_STATION	Three terminal events; only local station portability is claimed.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLK~SOLK_COLLECTION_STATION+GRADE_2+DY_TERMINAL	gelernte lokale Sammelstellenfamilie; längerer Grad; Schluss	an der Sammelstelle stehen oder absetzen lassen; Schluss	SOLK_STATE_GRID	SELECTED_LOCAL_RECURRENT	Three terminal events close the same owner-local station family.	OLK_SOLK_COLLECTION+GRADE_2+DY_CLOSE	OLK~SOLK=Auffangstelle; EE=länger; Endkarte=Schluss	an der Auffangstelle länger halten; Schluss	SOLK_COLLECTION	SELECTED_LOCAL_GRADED_FAMILY	Three complete cells close sustained collection at the local station.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLK_SOLK_COLLECTION+GRADE_2+DY_CLOSE	OLK~SOLK=Auffangstelle; EE=länger; Endkarte=Schluss	länger auffangen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLK_SOLK_COLLECTION+GRADE_2+DY_CLOSE	OLK~SOLK=Auffangstelle; EE=länger; Endkarte=Schluss	länger auffangen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OLK_SOLK_COLLECTION+GRADE_2+DY_CLOSE	OLK~SOLK=Auffangstelle; EE=länger; Endkarte=Schluss	länger auffangen; Schluss	SOLK_GRID	REVISED_R3	Second committed collection grade.	SOLK_COLLECT+GRADE_2+DY_CLOSE	SOLK=auffangen; EE=Stufe II; DY=Schluss	länger auffangen; Schluss	R3_STRUCTURAL_BASE	SOLK_GRID	R3 retained after four-role comparison.
3e9c7f217843b588489d	raly	raly	1	B6	f83r	raly=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	raly=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	raly=erste Öffnung	erste Öffnung	erste Öffnung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	raly=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	raly=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
403c1592f918c8f23b88	ykain	ykain	1	H4	f55v	Y_REFERENT+K_HULL+AIN_PORTION	Y=laufender Posten; AIN=Portion	eine Portion des laufenden Postens	SELECTED_QUANTITY_PREPARATION__QUANTITY_EXTENSION	Mengen-/Zubereitungsfassung: eine Portion des laufenden Postens	NONE; quantity/preparation: The near-minimal YKAIN/YKAN/YKAIIN series is shorter than three unrelated sentence glosses.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ykain=Blätter zerstoßen	Blätter zerstoßen	Blätter zerstoßen	QUANTITY_EXTENSION	SELECTED_SINGLETON_PREDICTION	The near-minimal YKAIN/YKAN/YKAIIN series is shorter than three unrelated sentence glosses.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=laufender Posten; AIN=Portion	eine Portion des laufenden Postens	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=laufender Posten; AIN=Portion	eine Portion des laufenden Postens	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	Y_REFERENT+K_HULL+AIN_PORTION	Y=laufender Posten; AIN=Portion	eine Portion des laufenden Postens	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Y_REFERENT+K_HULL+AIN_PORTION	Y=laufender Posten; AIN=Portion	eine Portion des laufenden Postens	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
409de02322e7b2ca0c62	kaiiin	kaiiin	1	H2	f10r	K_SOFT_HULL+IIN_TARGET_GRADE	K=weich; IIN=Zielstufe	weiche Zielstufe	R3_THERMAL_TEMPORAL__IIN_GRADE	R3-Wärme-/Zeitfassung: weiche Zielstufe	NONE; quantity/preparation: This retains the earlier soft result while exposing the IIN grade contribution.; state/endpoint: The learned soft hull supplies the concrete dimension; IIN still supplies grade.; R3 thermal: The K hull specializes the target grade as soft.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	kaiiin=weiche Salbe	weiche Salbe	weiche Salbe	GRADE_EXTENSION	SELECTED_SINGLETON_PREDICTION	This retains the earlier soft result while exposing the IIN grade contribution.	K_SOFT_HULL+IIN_GRADE	IIN=Konsistenzgrad; K=weich	weiche Konsistenz	IIN_GRADE	SELECTED_SINGLETON_EXTENSION	The learned soft hull supplies the concrete dimension; IIN still supplies grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	K_SOFT_HULL+IIN_TARGET_GRADE	K=weich; IIN=Sollstufe	weiche Sollstufe	UNCHANGED	UNCHANGED	NOT_APPLICABLE	K_SOFT_HULL+IIN_TARGET_GRADE	K=weich; IIN=Sollstufe	weiche Sollstufe	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	K_SOFT_HULL+IIN_TARGET_GRADE	K=weich; IIN=Sollstufe	weiche Sollstufe	IIN_GRADE	REVISED_R3	The K hull specializes the target grade as soft.	K_SOFT_HULL+IIN_TARGET_GRADE	K=weich; IIN=Zielstufe	weiche Zielstufe	R3_STRUCTURAL_BASE	IIN_GRADE	R3 retained after four-role comparison.
428a5e3662aa57b4b256	schoal	schoal	1	H3	f11r	SCHOAL_WINE_DECOCTION_WHOLE_CARD	SCHOAL=Weinsud	Weinsud	SELECTED_MEDIUM_SUBSTANCE__MEDIUM_WHOLE_CARD	Stoffrunde: Weinsud	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	schoal=in Wein kochen	in Wein kochen	in Wein kochen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	schoal=in Wein kochen	in Wein kochen	in Wein kochen	MEDIUM_WHOLE_CARD	The complete extraction chain supports a compact learned wine-decoction card.	SCHOAL_WINE_DECOCTION_WHOLE_CARD	SCHOAL=Weinsud	Weinsud	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SCHOAL_WINE_DECOCTION_WHOLE_CARD	SCHOAL=Weinsud	Weinsud	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
42cdc187d5b9ffc60063	solkey	solkey	1	B4	f83r	SOLK_COLLECT+GRADE_1+Y_OPEN	SOLK=auffangen; E=Stufe I; Y=offen	kurz auffangen	R3_THERMAL_TEMPORAL__SOLK_GRID	R3-Wärme-/Zeitfassung: kurz auffangen	NONE; completion: One open event at the right S-run/multiport owner; not a global SOLK root.; state/endpoint: Y supplies the item, not openness; the cell merely lacks a close.; filtration: Brief collection at the local owner-bound receiving station.; R3 thermal: First open collection grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	solkey=oberen Lauf öffnen	oberen Lauf öffnen	oberen Lauf öffnen	HOLD_CORES	SELECTED_LOCAL_STATION	One open event at the right S-run/multiport owner; not a global SOLK root.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLK~SOLK_COLLECTION_STATION+GRADE_1	gelernte lokale Sammelstellenfamilie; kurzer Grad	Sammelstelle kurz öffnen oder aktiv halten	SOLK_STATE_GRID	SELECTED_LOCAL_SINGLETON	Y supplies the item, not openness; the cell merely lacks a close.	SOLK_COLLECTION+GRADE_1+Y_CURRENT_ITEM	SOLK=Auffangstelle; E=kurz; Y=aktueller Posten	den Posten kurz an der Auffangstelle halten	SOLK_COLLECTION	SELECTED_LOCAL_GRADED_FAMILY	Brief collection at the local owner-bound receiving station.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLK_COLLECTION+GRADE_1+Y_CURRENT_ITEM	SOLK=Auffangstelle; E=kurz; Y=aktueller Posten	kurz auffangen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLK_COLLECTION+GRADE_1+Y_CURRENT_ITEM	SOLK=Auffangstelle; E=kurz; Y=aktueller Posten	kurz auffangen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SOLK_COLLECTION+GRADE_1+Y_CURRENT_ITEM	SOLK=Auffangstelle; E=kurz; Y=aktueller Posten	kurz auffangen	SOLK_GRID	REVISED_R3	First open collection grade.	SOLK_COLLECT+GRADE_1+Y_OPEN	SOLK=auffangen; E=Stufe I; Y=offen	kurz auffangen	R3_STRUCTURAL_BASE	SOLK_GRID	R3 retained after four-role comparison.
433713294b25b0a12f66	lchedal	lchedal	1	B1	f81v	L+CHED+AL_SITE	L+CHED=hinausführen; AL=Stelle	Auslassstelle	SELECTED_APPLICATION__AL_SITE_EXTENSION	Anwendungsfassung: Auslassstelle	NONE; Revision: Einzelbeleg; unteres Becken ist nur eine mögliche Bildkonkretisierung der allgemeineren Stelle.; direction: Pairs directly with P+CHED+AL.; application: The transfer hull supplies outlet; AL supplies only site.	lch=ablassen + al=Stelle	ablassen + Stelle	Ablassstelle	CHED_PARADIGM	MEDIUM_HIGH	Einzelbeleg; unteres Becken ist nur eine mögliche Bildkonkretisierung der allgemeineren Stelle.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AL	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; AL=Stelle	Ablass- oder Transferstelle	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Pairs directly with P+CHED+AL.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AL_TARGET	L+CHED=hinausführen; AL=Auslassstelle	Auslassstelle	AL_SITE_EXTENSION	SELECTED_SINGLETON_COMPOSITION	The transfer hull supplies outlet; AL supplies only site.	L+CHED+AL_SITE	L+CHED=hinausführen; AL=Stelle	Auslassstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AL_SITE	L+CHED=hinausführen; AL=Stelle	Auslassstelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	L+CHED+AL_SITE	L+CHED=hinausführen; AL=Stelle	Auslassstelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AL_SITE	L+CHED=hinausführen; AL=Stelle	Auslassstelle	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
43eb9aa12959b4d5cdc9	qekey	qekey	1	B6	f83r	QEKY_RAW_WHOLE_CARD	QEKY=roh	roh	SELECTED_THERMAL_TEMPORAL__THERMAL_STATE	Selected process edition: roh	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qekey=ungekocht	ungekocht	ungekocht	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qekey=ungekocht	ungekocht	ungekocht	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	qekey=ungekocht	ungekocht	ungekocht	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qekey=ungekocht	ungekocht	ungekocht	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_STATE	ROH is the shorter positive state; 'ungekocht' presupposes a specific process.
497cbd9c7401810ff56b	otol	otol	1	H2	f10r	OT_FOLLOW+OL_CONTINUE	OT=Folge; OL=fortsetzen	danach fortsetzen	R3_THERMAL_TEMPORAL__ORDER_GRID	R3-Wärme-/Zeitfassung: danach fortsetzen	NONE; quantity/preparation: This was already predicted by the historical compositional model and removes an unmotivated handful noun.; R3 thermal: Both order values compose without adding content.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	otol=Handvoll	Handvoll	Handvoll	ORDER_COMPOSITION	SELECTED_SINGLETON_PREDICTION	This was already predicted by the historical compositional model and removes an unmotivated handful noun.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+OL	OT=danach; OL=weiter	danach weiter	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+OL	OT=danach; OL=weiter	danach weiter	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT+OL	OT=danach; OL=weiter	danach weiter	ORDER_GRID	REVISED_R3	Both order values compose without adding content.	OT_FOLLOW+OL_CONTINUE	OT=Folge; OL=fortsetzen	danach fortsetzen	R3_STRUCTURAL_BASE	ORDER_GRID	R3 retained after four-role comparison.
4a7a6326ac95a8809302	qokaly	qokaly	1	B2	f82r	Q_RENDERER+OK+AL_SITE+Y_REFERENT	OK=einsetzen; AL=Stelle; Y=laufender Posten	Posten zur Stelle setzen	SELECTED_APPLICATION__AL_SITE	Anwendungsfassung: Posten zur Stelle setzen	NONE; Revision: zweiter Lauf gestrichen; completion: The components are stable; exact argument order is represented by this one card.; direction: Preserves the prior Y/CHY completion.; application: The following cloth/passage chain is technical, showing that AL is not inherently anatomical.	qokaly=zweiter Lauf	zweiter Lauf	zweiter Lauf	OK_PARADIGM	PARTIAL_COMPOSITION	zweiter Lauf gestrichen	OK+AL+Y	OK=in den laufenden Arbeitsgang setzen; Zielstelle plus laufender Ansatz	laufenden Ansatz zur Zielstelle führen	Y_CHY	SELECTED_PARTIAL_COMPOSITION	The components are stable; exact argument order is represented by this one card.	OK+AL+Y_REFERENT	OK=in Arbeit setzen; AL=Zielstelle; Y=laufender Posten	den laufenden Posten an der Zielstelle einsetzen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	Preserves the prior Y/CHY completion.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_TARGET+Y_REFERENT	OK=in Arbeit setzen; AL=Ziel; Y=laufender Posten	den laufenden Posten an der Zielstelle einsetzen	AL_SITE	SELECTED_SINGLETON_COMPOSITION	The following cloth/passage chain is technical, showing that AL is not inherently anatomical.	Q_RENDERER+OK+AL_SITE+Y_REFERENT	OK=einsetzen; AL=Stelle; Y=laufender Posten	Posten zur Stelle setzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_SITE+Y_REFERENT	OK=einsetzen; AL=Stelle; Y=laufender Posten	Posten zur Stelle setzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	Q_RENDERER+OK+AL_SITE+Y_REFERENT	OK=einsetzen; AL=Stelle; Y=laufender Posten	Posten zur Stelle setzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_SITE+Y_REFERENT	OK=einsetzen; AL=Stelle; Y=laufender Posten	Posten zur Stelle setzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
4d4559019a961b834aa1	char|dar|sar	ar	5	B1|B2|B3|H1|H2	f10r|f81v|f82r|f83r	AR_SOURCE	AR=Quelle oder Vorrat; aus/von	aus demselben Vorrat	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: aus demselben Vorrat	eine Bedeutung, mehrere lokale Anwendungen; direction: Five occurrences preserve a source contribution across Herbal and Biological records.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ar=aus	aus	aus demselben Ansatz	DIRECTION_WORKSHOP	SELECTED_RECURRENT	Five occurrences preserve a source contribution across Herbal and Biological records.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AR_SOURCE	AR=Quelle oder Vorrat; aus/von	aus demselben Vorrat	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AR_SOURCE	AR=Quelle oder Vorrat; aus/von	aus demselben Vorrat	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	AR_SOURCE	AR=Quelle oder Vorrat; aus/von	aus demselben Vorrat	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AR_SOURCE	AR=Quelle oder Vorrat; aus/von	aus demselben Vorrat	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
4da0f0f7b5fc7ac20067	ral	ral	1	B1	f81v	ral=abkühlen	abkühlen	abkühlen	CONCRETE_MEMORIZED_WHOLE_WORD	Und lasse es abkühlen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ral=abkühlen	abkühlen	abkühlen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ral=abkühlen	abkühlen	abkühlen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ral=abkühlen	abkühlen	abkühlen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ral=abkühlen	abkühlen	abkühlen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
4de12cf322dfb76ded1e	otchedy|qotchedy	otchedy	2	B3	f83r	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	OT=Folge; CHED=umsetzen; Endkarte=Schluss	Folgeumsetzung; Schluss	SELECTED_THERMAL_TEMPORAL__ORDER_OT	Selected process edition: Folgeumsetzung; Schluss	NONE; Revision: Die alte Lesung gleichteilig mischen enthält keinen sichtbaren Gleichheits- oder Mengenanteil. / Gleiche exakte Karte wie otchedy; gleichteilig mischen wird mangels sichtbarer Gleichheitskomponente verworfen.; R3 thermal: OT is succession, not an ambiguous free repetition word.	otche=gleichteilig mischen + dy=Ende	gleichteilig mischen + Ende	gleichteilig mischen; Ende	CHED_PARADIGM	MEDIUM_HIGH	Die alte Lesung gleichteilig mischen enthält keinen sichtbaren Gleichheits- oder Mengenanteil. / Gleiche exakte Karte wie otchedy; gleichteilig mischen wird mangels sichtbarer Gleichheitskomponente verworfen.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+CHED+TERMINAL_Y / RENDERER_Q+OT+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; Q ohne Semantik; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach oder erneut umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+CHED+TERMINAL_Y / RENDERER_Q+OT+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; Q ohne Semantik; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach oder erneut umsetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT+CHED+TERMINAL_Y / RENDERER_Q+OT+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; Q ohne Semantik; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach oder erneut umsetzen; Schluss	ORDER_GRID	REVISED_R3	OT is succession, not an ambiguous free repetition word.	OT_FOLLOW+CHED_TRANSFER+DY_CLOSE	OT=Folge; CHED=umsetzen; DY=Schluss	danach umsetzen; Schluss	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OT	The compact compound avoids making one card an entire temporal clause.
4eab1841ed655c20a348	sheckhal	sheckhal	1	B1	f81v	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	CONCRETE_MEMORIZED_WHOLE_WORD	Eine mäßige Menge	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sheckhal=mäßige Menge	mäßige Menge	mäßige Menge	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
53cd0637c6820ba5e91f	dain	dain	2	B4|B6	f83r	DAIN_FILTER_CLOTH_WHOLE_CARD	DAIN=Tuch	Tuch	SELECTED_FILTRATION__CLOTH_NOMENCLATOR	Filtrationsfassung: Tuch	NONE; filtration: Two tool-slot occurrences; DAIN is not decomposed as AIIN=measure.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dain=durch Tuch	durch Tuch	durch Tuch	CLOTH_NOMENCLATOR	SELECTED_RECURRENT_WHOLE_CARD	Two tool-slot occurrences; DAIN is not decomposed as AIIN=measure.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAIN_FILTER_CLOTH_WHOLE_CARD	DAIN=Tuch	Tuch	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAIN_FILTER_CLOTH_WHOLE_CARD	DAIN=Tuch	Tuch	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	DAIN_FILTER_CLOTH_WHOLE_CARD	DAIN=Tuch	Tuch	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAIN_FILTER_CLOTH_WHOLE_CARD	DAIN=Tuch	Tuch	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
54d0e228ca346110af05	otaiin|sotaiin	otaiin	3	B2|B3	f82r|f83r	OT_FOLLOW+AIIN_MEASURE	OT=Folge; AIIN=Sollmaß	Folgemaß	SELECTED_THERMAL_TEMPORAL__ORDER_OT	Selected process edition: Folgemaß	NONE; quantity/preparation: The old previous-measure repetition was not contributed by OT.; R3 thermal: OT selects the following measure without changing AIIN.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ot=danach + aiin=Maß	danach + Maß	voriges Maß wiederholen	MEASURE_COMPOSITION	SELECTED_RECURRENT	The old previous-measure repetition was not contributed by OT.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+AIIN_MEASURE	OT=danach oder nächster; AIIN=Maß	das nächste Maß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+AIIN_MEASURE	OT=danach oder nächster; AIIN=Maß	das nächste Maß	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT+AIIN_MEASURE	OT=danach oder nächster; AIIN=Maß	das nächste Maß	AIIN_MEASURE	REVISED_R3	OT selects the following measure without changing AIIN.	OT_FOLLOW+AIIN_TARGET_MEASURE	OT=Folge; AIIN=Sollmaß	nächstes Sollmaß	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OT	Nominal OT compound selected by R1/R2/R4.
