edition	grammar	paragraph	operation	form	model	patient	patient_form	inherited_second	second_form	second_used_by_mix	second_not_used_by_mix	second_other_operations	rule	additional_grammar_assumption	inherited_debts	remaining_debts	composition	written_product_name	status	row_status
IT2a	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	U	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f22v.9:5)		CONDITIONAL_COMPOSITION	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	U	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f22v.9:5)		CONDITIONAL_COMPOSITION	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	U	f24r.11:5	qokain						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f24r.11:5)		CONDITIONAL_COMPOSITION	recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	D	f24r.11:5	qokain						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f24r.11:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	U	f24r.12:3	tol	f24r.12:4	tod		f24r.12:4	f24r.12:2;f24r.12:5;f24r.13:4	SHARED_RIGHT_J	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS			X(f24r.12:3)		CONDITIONAL_COMPOSITION	recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	D	f24r.12:3	tol	f24r.12:4	tod	f24r.12:4		f24r.12:2;f24r.12:5;f24r.13:4	SHARED_RIGHT_J	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS			X(f24r.12:3)+X(f24r.12:4)		CONDITIONAL_COMPOSITION	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	U	f24r.12:3	tol	f24r.12:4	tod		f24r.12:4	f24r.12:2;f24r.12:5;f24r.13:4	SHARED_RIGHT_M	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS			X(f24r.12:3)		CONDITIONAL_COMPOSITION	recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	D	f24r.12:3	tol	f24r.12:4	tod	f24r.12:4		f24r.12:2;f24r.12:5;f24r.13:4	SHARED_RIGHT_M	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS			X(f24r.12:3)+X(f24r.12:4)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	U	f6v.10:3	kchdy						LOCAL_RIGHT		MISSING_COINGREDIENT		X(f6v.10:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.10:2	ychear	D	f6v.10:3	kchdy						LOCAL_RIGHT		MISSING_COINGREDIENT	MISSING_COINGREDIENT	X(f6v.10:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	U	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f6v.14:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	D	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f6v.14:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	U	f6v.10:3	kchdy						SHARED_RIGHT_J	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	MISSING_COINGREDIENT		X(f6v.10:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.10:2	ychear	D	f6v.10:3	kchdy						SHARED_RIGHT_J	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	MISSING_COINGREDIENT	MISSING_COINGREDIENT	X(f6v.10:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	U	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f6v.14:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	D	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f6v.14:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	U	f6v.10:3	kchdy						SHARED_RIGHT_M	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	MISSING_COINGREDIENT		X(f6v.10:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.10:2	ychear	D	f6v.10:3	kchdy						SHARED_RIGHT_M	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	MISSING_COINGREDIENT	MISSING_COINGREDIENT	X(f6v.10:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	U	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f6v.14:3)		CONDITIONAL_COMPOSITION	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.15:1	chockhy	D	f6v.14:3	cthol						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f6v.14:3)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	U	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f22v.9:5)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	U	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f22v.9:5)		CONDITIONAL_COMPOSITION	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
RF1b	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	U	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f22v.9:5)		CONDITIONAL_COMPOSITION	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	D	f22v.9:5	otaiin						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	X(f22v.9:5)+UNBOUND_SECOND		INCOMPLETE_INPUTS	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	U	f22v.15:2	cthy	f22v.15:1	sho		f22v.15:1		LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)		CONDITIONAL_COMPOSITION	recorded
RF1b	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	D	f22v.15:2	cthy	f22v.15:1	sho	f22v.15:1			LOCAL_LEFT		UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3	X(f22v.15:2)+X(f22v.15:1)		CONDITIONAL_COMPOSITION	recorded
RF1b	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	U	f24r.11:5	qokain						PARAGRAPH_CARRY		IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION	X(f24r.11:5)		CONDITIONAL_COMPOSITION	recorded
