event_id	statement_id	page	visible_owner	source_instruction_de	encoded_master_card_id	renderer_choice_count	actual_visible_surface	decoded_master_card_id	decoded_instruction_de	master_roundtrip	instruction_roundtrip	terminal_status
E015	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	aktueller Auszugsansatz	MC075	1	ycheor	MC075	aktueller Auszugsansatz	PASS	PASS	NONCLOSE
E016	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	bereit	MC161	3	cthy	MC161	bereit	PASS	PASS	NONCLOSE
E017	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	4	chor	MC080	Ansatz	PASS	PASS	NONCLOSE
E018	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	die Sollvorbereitung setzen	MC169	1	cthaiin	MC169	die Sollvorbereitung setzen	PASS	PASS	NONCLOSE
E019	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	danach mit diesem Posten weiter	MC115	1	qoctholy	MC115	danach mit diesem Posten weiter	PASS	PASS	NONCLOSE
E020	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	6	dy	MC123	dies	PASS	PASS	NONCLOSE
E021	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	6	chy	MC123	dies	PASS	PASS	NONCLOSE
E022	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Sollmaß	MC039	5	taiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E023	H2-S001	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	6	shy	MC123	dies	PASS	PASS	NONCLOSE
E024	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Folgeansatz	MC013	2	qotchor	MC013	Folgeansatz	PASS	PASS	NONCLOSE
E025	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	4	chor	MC080	Ansatz	PASS	PASS	NONCLOSE
E026	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	danach im selben Gang weiter	MC053	1	otol	MC053	danach im selben Gang weiter	PASS	PASS	NONCLOSE
E027	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	weiter	MC153	6	chol	MC153	weiter	PASS	PASS	NONCLOSE
E028	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	derselbe Ansatz	MC157	2	cholor	MC157	derselbe Ansatz	PASS	PASS	NONCLOSE
E029	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	weiter	MC153	6	chol	MC153	weiter	PASS	PASS	NONCLOSE
E030	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E031	H2-S002	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	davon	MC055	3	dar	MC055	davon	PASS	PASS	NONCLOSE
E032	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Gefäß für den Ansatz	MC027	1	oykchor	MC027	Gefäß für den Ansatz	PASS	PASS	NONCLOSE
E033	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	4	shor	MC080	Ansatz	PASS	PASS	NONCLOSE
E034	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	4	chor	MC080	Ansatz	PASS	PASS	NONCLOSE
E035	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	6	chy	MC123	dies	PASS	PASS	NONCLOSE
E036	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	die Arbeitsstufe setzen	MC048	1	kaiiin	MC048	die Arbeitsstufe setzen	PASS	PASS	NONCLOSE
E037	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	6	dy	MC123	dies	PASS	PASS	NONCLOSE
E038	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Zugabemaß	MC087	1	chodaiin	MC087	Zugabemaß	PASS	PASS	NONCLOSE
E039	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Kochgut	MC098	1	tshol	MC098	Kochgut	PASS	PASS	NONCLOSE
E040	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Sudansatz	MC049	1	schoal	MC049	Sudansatz	PASS	PASS	NONCLOSE
E041	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	auswringen	MC129	1	cfhy	MC129	auswringen	PASS	PASS	NONCLOSE
E042	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	eine vorgeschriebene Stehzeit einhalten	MC111	1	shfydaiin	MC111	eine vorgeschriebene Stehzeit einhalten	PASS	PASS	NONCLOSE
E043	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	nachseihen	MC156	1	cphy	MC156	nachseihen	PASS	PASS	NONCLOSE
E044	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Klarlauf	MC119	2	shey	MC119	Klarlauf	PASS	PASS	NONCLOSE
E045	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kalt stellen; Schluss	MC037	1	tchody	MC037	kalt stellen; Schluss	PASS	PASS	TERMINAL
E046	H3-S002	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Zugabeteil	MC062	1	shoyty	MC062	Zugabeteil	PASS	PASS	NONCLOSE
E047	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	vom vorigen Arbeitsgang nehmen	MC142	2	dchol	MC142	vom vorigen Arbeitsgang nehmen	PASS	PASS	NONCLOSE
E048	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	6	chy	MC123	dies	PASS	PASS	NONCLOSE
E049	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	den laufenden Posten bearbeiten	MC117	1	kchy	MC117	den laufenden Posten bearbeiten	PASS	PASS	NONCLOSE
E050	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	6	dy	MC123	dies	PASS	PASS	NONCLOSE
E051	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E052	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	zum nächsten Posten wechseln	MC107	1	qotchy	MC107	zum nächsten Posten wechseln	PASS	PASS	NONCLOSE
E053	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	die Fortsetzung einsetzen	MC041	1	okchol	MC041	die Fortsetzung einsetzen	PASS	PASS	NONCLOSE
E054	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	bereit	MC161	3	cthy	MC161	bereit	PASS	PASS	NONCLOSE
E055	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	6	dy	MC123	dies	PASS	PASS	NONCLOSE
E056	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	bemessen	MC120	2	qokaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E057	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	5	chaiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E058	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	erste Portion	MC047	1	ykain	MC047	erste Portion	PASS	PASS	NONCLOSE
E059	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	zweite Portion	MC148	1	ykan	MC148	zweite Portion	PASS	PASS	NONCLOSE
E060	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ZURUECKNEHMEN__SCHLUSS	MC100	1	ody	MC100	ZURUECKNEHMEN__SCHLUSS	PASS	PASS	TERMINAL
E061	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E062	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E063	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Verwahrort	MC160	1	talam	MC160	Verwahrort	PASS	PASS	TERMINAL
E064	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollportion	MC170	1	ykaiin	MC170	Sollportion	PASS	PASS	NONCLOSE
E065	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Auszug aus der Quelle	MC085	1	cheoar	MC085	Auszug aus der Quelle	PASS	PASS	NONCLOSE
E066	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	länger bearbeiten	MC032	1	cheeky	MC032	länger bearbeiten	PASS	PASS	NONCLOSE
E067	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	fertig	MC019	1	oldy	MC019	fertig	PASS	PASS	TERMINAL
E068	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	5	aiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E069	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	dorthin einsetzen	MC040	2	okal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E070	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	die laufende Bereitung fortsetzen	MC021	1	oltchy	MC021	die laufende Bereitung fortsetzen	PASS	PASS	NONCLOSE
E071	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Ansatz	MC080	4	or	MC080	Ansatz	PASS	PASS	NONCLOSE
E072	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	dies	MC123	6	y	MC123	dies	PASS	PASS	NONCLOSE
E073	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Bereitungsanteil	MC072	1	orain	MC072	Bereitungsanteil	PASS	PASS	NONCLOSE
E074	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Zugabeansatz	MC125	1	chochor	MC125	Zugabeansatz	PASS	PASS	NONCLOSE
E075	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	2	cho	MC034	EINGABE_ODER_BEDINGUNG	PASS	PASS	NONCLOSE
E076	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Zugabe am aktuellen Ziel	MC010	1	chodaly	MC010	Zugabe am aktuellen Ziel	PASS	PASS	NONCLOSE
E077	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E078	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	2	sho	MC034	EINGABE_ODER_BEDINGUNG	PASS	PASS	NONCLOSE
E079	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	weiter bearbeiten	MC090	1	kchol	MC090	weiter bearbeiten	PASS	PASS	NONCLOSE
E080	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Folgeansatz	MC013	2	otchor	MC013	Folgeansatz	PASS	PASS	NONCLOSE
E081	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	einsetzen	MC026	3	choky	MC026	einsetzen	PASS	PASS	NONCLOSE
E082	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dorthin	MC154	6	dal	MC154	dorthin	PASS	PASS	NONCLOSE
E083	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	vom vorigen Arbeitsgang nehmen	MC142	2	schol	MC142	vom vorigen Arbeitsgang nehmen	PASS	PASS	NONCLOSE
E084	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	aktuelle Zutat	MC131	1	choy	MC131	aktuelle Zutat	PASS	PASS	NONCLOSE
E085	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	einsetzen	MC026	3	choky	MC026	einsetzen	PASS	PASS	NONCLOSE
E086	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	auftragen; Schluss	MC099	1	cheeckhody	MC099	auftragen; Schluss	PASS	PASS	TERMINAL
E087	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Stängel	MC114	1	sh	MC114	Stängel	PASS	PASS	NONCLOSE
E088	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	2	cho	MC034	EINGABE_ODER_BEDINGUNG	PASS	PASS	NONCLOSE
E089	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten kurz bearbeiten	MC122	1	kchey	MC122	den laufenden Posten kurz bearbeiten	PASS	PASS	NONCLOSE
E090	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	denselben Posten erneut einsetzen	MC015	1	qokokchy	MC015	denselben Posten erneut einsetzen	PASS	PASS	NONCLOSE
E091	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten einsetzen und weiterbearbeiten	MC103	3	okchy	MC103	den laufenden Posten einsetzen und weiterbearbeiten	PASS	PASS	NONCLOSE
E092	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Auszug einsetzen	MC006	1	chokcheo	MC006	Auszug einsetzen	PASS	PASS	NONCLOSE
E093	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	an der Zielstelle bearbeiten	MC077	1	kchal	MC077	an der Zielstelle bearbeiten	PASS	PASS	NONCLOSE
E094	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	2	sho	MC034	EINGABE_ODER_BEDINGUNG	PASS	PASS	NONCLOSE
E095	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten einsetzen und weiterbearbeiten	MC103	3	chokchy	MC103	den laufenden Posten einsetzen und weiterbearbeiten	PASS	PASS	NONCLOSE
E096	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	bearbeiteter Quellauszug	MC136	1	kchoar	MC136	bearbeiteter Quellauszug	PASS	PASS	NONCLOSE
E097	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	zur Folgeanwendung weiterführen	MC068	1	sotodan	MC068	zur Folgeanwendung weiterführen	PASS	PASS	NONCLOSE
E098	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	das nächste	MC171	1	otchey	MC171	das nächste	PASS	PASS	NONCLOSE
E099	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kurz weiterbearbeiten	MC104	1	keol	MC104	kurz weiterbearbeiten	PASS	PASS	NONCLOSE
E100	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E101	B1-S001	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E102	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	bemessen	MC120	2	okaiin	MC120	bemessen	PASS	PASS	NONCLOSE
E103	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Beckenlauf	MC023	1	kair	MC023	Beckenlauf	PASS	PASS	NONCLOSE
E104	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin einsetzen	MC040	2	okal	MC040	dorthin einsetzen	PASS	PASS	NONCLOSE
E105	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	davon	MC055	3	sar	MC055	davon	PASS	PASS	NONCLOSE
E106	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E107	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Portion	MC105	2	kain	MC105	Portion	PASS	PASS	NONCLOSE
E108	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiterer Anteil	MC097	2	olkain	MC097	weiterer Anteil	PASS	PASS	NONCLOSE
E109	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin	MC154	6	al	MC154	dorthin	PASS	PASS	NONCLOSE
E110	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E111	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Anschluss	MC016	1	rol	MC016	Anschluss	PASS	PASS	NONCLOSE
E112	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Zusatz	MC012	1	dl	MC012	Zusatz	PASS	PASS	NONCLOSE
E113	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	derselbe Ansatz	MC157	2	olor	MC157	derselbe Ansatz	PASS	PASS	NONCLOSE
E114	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E115	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Kurze Zielpassage	MC058	1	sheckhal	MC058	Kurze Zielpassage	PASS	PASS	NONCLOSE
E116	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E117	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Langer Zieleinsatz	MC096	1	qokeedal	MC096	Langer Zieleinsatz	PASS	PASS	NONCLOSE
E118	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Sollmaß	MC039	5	daiin	MC039	Sollmaß	PASS	PASS	NONCLOSE
E119	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	durchleiten	MC035	2	chckhy	MC035	durchleiten	PASS	PASS	NONCLOSE
E120	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	überführen; Schluss	MC025	3	schedy	MC025	überführen; Schluss	PASS	PASS	TERMINAL
E121	B1-S003	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	qol	MC153	weiter	PASS	PASS	NONCLOSE
E122	B1-S003	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	übertragen; Schluss	MC061	1	sshkchdy	MC061	übertragen; Schluss	PASS	PASS	TERMINAL
E123	B1-S004	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E124	B1-S004	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E125	B1-S004	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E126	B1-S005	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiterführen; Schluss	MC028	2	qolchedy	MC028	weiterführen; Schluss	PASS	PASS	TERMINAL
E127	B1-S006	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Anteil zugeben	MC017	2	qokain	MC017	Anteil zugeben	PASS	PASS	NONCLOSE
E128	B1-S006	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	durchleiten	MC035	2	shckhy	MC035	durchleiten	PASS	PASS	NONCLOSE
E129	B1-S006	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Zusatz	MC012	1	dl	MC012	Zusatz	PASS	PASS	NONCLOSE
E130	B1-S006	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Zielmarke	MC056	1	ral	MC056	Zielmarke	PASS	PASS	NONCLOSE
E131	B1-S007	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	neuen Posten einsetzen; Schluss	MC088	1	qokchdy	MC088	neuen Posten einsetzen; Schluss	PASS	PASS	TERMINAL
E132	B1-S008	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dies	MC123	6	chey	MC123	dies	PASS	PASS	NONCLOSE
E133	B1-S008	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E134	B1-S008	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz wärmen	MC147	1	cheky	MC147	kurz wärmen	PASS	PASS	NONCLOSE
E135	B1-S008	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	6	ol	MC153	weiter	PASS	PASS	NONCLOSE
E136	B1-S008	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz absetzen; Schluss	MC128	3	shedy	MC128	kurz absetzen; Schluss	PASS	PASS	TERMINAL
E137	B1-S009	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E138	B1-S010	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz einwirken; Schluss	MC083	1	qokedy	MC083	kurz einwirken; Schluss	PASS	PASS	TERMINAL
E139	B1-S011	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	durchleiten	MC035	2	chckhy	MC035	durchleiten	PASS	PASS	NONCLOSE
E140	B1-S011	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	einsetzen	MC026	3	qoky	MC026	einsetzen	PASS	PASS	NONCLOSE
E141	B1-S012	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Waschgang	MC130	1	lsho	MC130	Waschgang	PASS	PASS	NONCLOSE
E142	B1-S012	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	KURZ_SETZEN	MC007	2	qokey	MC007	KURZ_SETZEN	PASS	PASS	NONCLOSE
E143	B1-S012	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Waschgang; Schluss	MC038	1	lshedy	MC038	Waschgang; Schluss	PASS	PASS	TERMINAL
E144	B1-S013	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Waschgang; Schluss	MC038	1	lshedy	MC038	Waschgang; Schluss	PASS	PASS	TERMINAL
E145	B1-S014	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	überführen	MC074	2	chedy	MC074	überführen	PASS	PASS	NONCLOSE
E146	B1-S014	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Weiterweg	MC134	1	qolky	MC134	Weiterweg	PASS	PASS	NONCLOSE
