held_folio	register	joint_tuple_id	training_occurrences	training_frequency_bin	training_folios	held_records	anonymous_class	anonymous_class_probability	hits	trials	p_register_frequency	p_comparator_class	p_exact_tuple	semantic_state	translation_state
f102	OTHER_A	6afeb5c9ab9f6cbdea0d	5	4_7	5	2	C4	0.890073501794	6	18	0.382274481354	0.383180557536	0.382274481354	UNASSIGNED	UNASSIGNED
f102	OTHER_A	ccf71978d63a4a8b4999	4	4_7	4	2	C1	0.735419992814	6	32	0.382274481354	0.381602524792	0.382274481354	UNASSIGNED	UNASSIGNED
f102	OTHER_A	dcda95c81a5460feb191	410	16_PLUS	80	3	C2	0.563095982564	25	35	0.638553076785	0.738009461877	0.731643512331	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	0275fbf14e07935b0a45	104	16_PLUS	28	4	C1	0.607367706142	55	70	0.663514784887	0.686460129817	0.710747975455	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	0624a2d057f60b99ad1e	49	16_PLUS	21	2	C4	0.806626829769	28	36	0.663514784887	0.635637605876	0.658514850192	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	08bd5ca0c2ad137a056d	36	16_PLUS	21	4	C4	0.604021148792	43	55	0.663514784887	0.635637605876	0.615386483680	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	1645e612504fcef59ced	120	16_PLUS	27	3	C1	0.528737181240	30	37	0.663514784887	0.686460129817	0.699024044205	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	276a7c2d74d1143446f4	82	16_PLUS	51	2	C4	0.616690696802	23	25	0.663514784887	0.635637605876	0.719957716296	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	2cc8bb3c2af19607888f	70	16_PLUS	40	2	C4	0.742126213617	19	22	0.663514784887	0.635637605876	0.708083221841	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	2f1c5e56e8f0ff459065	429	16_PLUS	83	6	C2	0.712988430233	56	67	0.663514784887	0.726988119407	0.730363226013	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	308e8ea2d5d190c498e8	66	16_PLUS	31	5	C1	0.498115315467	52	71	0.663514784887	0.686460129817	0.681206490410	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	4d4559019a961b834aa1	171	16_PLUS	57	3	C1	0.465112681154	43	50	0.663514784887	0.686460129817	0.724216355205	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	53cd0637c6820ba5e91f	88	16_PLUS	47	2	C4	0.840007393208	29	36	0.663514784887	0.635637605876	0.688485324611	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	5cb94bc48767e275d197	14	8_15	9	4	C4	0.746522614082	35	65	0.495050111560	0.497281012805	0.512240800460	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	5d5e0b288cf36864ed9d	35	16_PLUS	20	5	C4	0.574537161283	40	61	0.663514784887	0.635637605876	0.650264995782	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	180	16_PLUS	37	4	C1	0.655176860414	54	70	0.663514784887	0.686460129817	0.721494992319	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	7c519ca94b18cf6c0131	21	16_PLUS	15	4	C4	0.814947331175	38	55	0.663514784887	0.635637605876	0.576107012123	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	7d25241b0e56c836372a	118	16_PLUS	23	4	C1	0.616226867391	49	66	0.663514784887	0.686460129817	0.673016163385	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	110	16_PLUS	28	3	C1	0.567691042199	37	48	0.663514784887	0.686460129817	0.692022524682	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	90bcf0a9ec0ef56399e6	53	16_PLUS	26	4	C4	0.675913776084	51	69	0.663514784887	0.635637605876	0.645205230319	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	9437caf104b94f823311	70	16_PLUS	41	2	C4	0.751219130074	26	36	0.663514784887	0.635637605876	0.681495585556	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	a06244ef1f2b37ca44c1	37	16_PLUS	23	2	C1	0.625235194212	27	35	0.663514784887	0.686460129817	0.644857910903	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	b5df9126607030b95175	78	16_PLUS	37	4	C4	0.557179720694	34	40	0.663514784887	0.635637605876	0.687487516465	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	b5fcea1eaed06b2f2291	150	16_PLUS	42	5	C1	0.628860204072	44	60	0.663514784887	0.686460129817	0.699619945676	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	b921a237be883a820352	224	16_PLUS	66	3	C1	0.417449855754	38	48	0.663514784887	0.686460129817	0.731899466125	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	136	16_PLUS	28	5	C1	0.755996704582	45	63	0.663514784887	0.686460129817	0.722439505805	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	c1913ec4ff84148da6d3	13	8_15	8	2	C1	0.759169885268	25	38	0.495050111560	0.482500368467	0.467341013615	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	c45ebac60774620561e2	59	16_PLUS	22	3	C4	0.516133241488	34	46	0.663514784887	0.635637605876	0.650115085701	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	d4a31dbcf1ed6d9e5aa9	5	4_7	5	2	C4	0.525616338233	24	39	0.399516904189	0.393026832392	0.374373665506	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	dcda95c81a5460feb191	408	16_PLUS	80	4	C2	0.550166759806	48	56	0.663514784887	0.726988119407	0.727024207622	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	dd0ecaf5e27d81befffc	135	16_PLUS	49	2	C4	0.487049761984	27	32	0.663514784887	0.635637605876	0.704502137753	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	de7321bface5628e35d6	39	16_PLUS	17	3	C1	0.688467018662	33	43	0.663514784887	0.686460129817	0.621958702723	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	e0b630cb1b5df5e7105b	98	16_PLUS	49	2	C4	0.618136994192	27	33	0.663514784887	0.635637605876	0.751149695071	UNASSIGNED	UNASSIGNED
f103	STARS_RECIPE_B	ff178343c18e287ce3b7	53	16_PLUS	18	2	C1	0.651282670080	33	39	0.663514784887	0.686460129817	0.651556711045	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	0275fbf14e07935b0a45	112	16_PLUS	28	2	C1	0.620903487386	33	47	0.668142686831	0.690857064873	0.717087871984	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	1645e612504fcef59ced	120	16_PLUS	27	2	C4	0.553993916609	30	41	0.668142686831	0.647136190025	0.702690282989	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	2cc054357a929df85f64	79	16_PLUS	43	2	C4	0.739935250315	31	47	0.668142686831	0.647136190025	0.666690569827	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	2f1c5e56e8f0ff459065	427	16_PLUS	83	5	C2	0.700844288523	65	85	0.668142686831	0.728981175431	0.728587626094	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	3ae9a121ba0045b913e8	70	16_PLUS	29	3	C4	0.605135081770	26	41	0.668142686831	0.647136190025	0.648627598287	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	497cbd9c7401810ff56b	50	16_PLUS	33	2	C4	0.839888460274	28	40	0.668142686831	0.647136190025	0.649184955235	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	4d4559019a961b834aa1	169	16_PLUS	57	5	C1	0.480390912339	50	73	0.668142686831	0.690857064873	0.737131813399	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	4de12cf322dfb76ded1e	14	8_15	7	2	C4	0.804525435193	19	37	0.495829831680	0.495128022011	0.430289733276	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	54d0e228ca346110af05	74	16_PLUS	33	2	C4	0.653467197408	25	32	0.668142686831	0.647136190025	0.645818846701	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	184	16_PLUS	37	2	C1	0.680011453678	21	27	0.668142686831	0.690857064873	0.722598193349	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	7a4bb8136330ee4e6e56	221	16_PLUS	71	3	C4	0.341200089626	42	60	0.668142686831	0.647136190025	0.711880157275	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	7d25241b0e56c836372a	121	16_PLUS	23	2	C1	0.629141048373	32	41	0.668142686831	0.690857064873	0.667196837933	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	985465e879c2317ec104	3	2_3	3	2	C4	0.433941976509	5	37	0.238593725415	0.285680160734	0.114963229509	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	b2ff44579aba88529083	13	8_15	11	3	C4	0.761748445030	28	56	0.495829831680	0.495128022011	0.484264836357	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	b5fcea1eaed06b2f2291	150	16_PLUS	42	5	C1	0.640237246577	55	78	0.668142686831	0.690857064873	0.696460188660	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	b921a237be883a820352	225	16_PLUS	66	2	C1	0.414362253237	22	28	0.668142686831	0.690857064873	0.733802913598	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	141	16_PLUS	28	3	C1	0.754248379681	30	41	0.668142686831	0.690857064873	0.719680745163	UNASSIGNED	UNASSIGNED
f104	STARS_RECIPE_B	dcda95c81a5460feb191	407	16_PLUS	80	4	C2	0.548496295778	52	68	0.668142686831	0.728981175431	0.728891984618	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	090dc38bb2637c5ba3fe	20	16_PLUS	15	2	C4	0.848244531213	41	74	0.675658411954	0.651366879365	0.554725233678	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	0e53a5935024f419c538	3	2_3	3	2	C1	0.627853628630	17	60	0.251856139723	0.231337959023	0.222405544664	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	12efe866f335461823a6	39	16_PLUS	26	2	C4	0.782112536701	43	74	0.675658411954	0.651366879365	0.625735609700	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	1c285ab99c764045610f	13	8_15	12	2	C4	0.771744810002	28	69	0.502128885477	0.503389270417	0.497301849630	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	269ade82d4a5ebc9925c	2	2_3	2	2	C1	0.826676902651	2	66	0.251856139723	0.231337959023	0.138443073027	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	2d2e37ccb2dacc53ee5a	11	8_15	9	2	C4	0.537052321344	21	60	0.502128885477	0.503389270417	0.570621994127	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	2f1c5e56e8f0ff459065	426	16_PLUS	83	4	C2	0.696249223578	81	121	0.675658411954	0.738586293497	0.736986086419	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	4d4559019a961b834aa1	171	16_PLUS	57	2	C1	0.441633843543	44	69	0.675658411954	0.700849504946	0.738467869346	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	54d0e228ca346110af05	72	16_PLUS	33	3	C4	0.703274583151	52	93	0.675658411954	0.651366879365	0.662642824369	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	58e8b9a836b9040452ed	18	16_PLUS	10	3	C1	0.669068585647	40	92	0.675658411954	0.700849504946	0.635133923646	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	6982b8afc66cd3e50c4e	8	8_15	5	3	C4	0.571986618575	34	92	0.502128885477	0.503389270417	0.502128885477	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	181	16_PLUS	37	2	C1	0.634586369166	48	74	0.675658411954	0.700849504946	0.731808573244	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	7a4bb8136330ee4e6e56	222	16_PLUS	71	3	C1	0.330697149945	63	99	0.675658411954	0.700849504946	0.728424054817	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	7d25241b0e56c836372a	120	16_PLUS	23	2	C1	0.573855416243	38	66	0.675658411954	0.700849504946	0.684353462134	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	829a9ac9244be8bffe61	12	8_15	10	2	C4	0.888363465025	33	74	0.502128885477	0.503389270417	0.540056770279	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	834825c61d048a6b5628	59	16_PLUS	35	2	C4	0.713418620585	38	69	0.675658411954	0.651366879365	0.538264095774	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	b5fcea1eaed06b2f2291	153	16_PLUS	42	2	C1	0.593932806893	49	69	0.675658411954	0.700849504946	0.696186122919	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	b6b654722e55729cc947	49	16_PLUS	28	2	C4	0.747368231636	36	69	0.675658411954	0.651366879365	0.615241795167	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	dcda95c81a5460feb191	409	16_PLUS	80	3	C2	0.542037162779	64	98	0.675658411954	0.738586293497	0.739764805362	UNASSIGNED	UNASSIGNED
f105	STARS_RECIPE_B	dd0ecaf5e27d81befffc	130	16_PLUS	49	4	C4	0.522023420528	72	121	0.675658411954	0.651366879365	0.723660579784	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	03626ca94cb17800d767	35	16_PLUS	20	2	C4	0.691285035240	30	46	0.669431450861	0.649159057955	0.647739359722	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	12efe866f335461823a6	39	16_PLUS	26	2	C4	0.795834271643	39	57	0.669431450861	0.649159057955	0.606420732681	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	1645e612504fcef59ced	118	16_PLUS	27	5	C1	0.557603205031	37	64	0.669431450861	0.686864640286	0.724015621817	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	276a7c2d74d1143446f4	82	16_PLUS	51	2	C4	0.651089730545	42	56	0.669431450861	0.649159057955	0.725421806428	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	2b728592eb8a5aa1155e	7	4_7	6	2	C1	0.579386469943	19	38	0.407588423580	0.417358736857	0.438455685835	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	2f1c5e56e8f0ff459065	424	16_PLUS	83	5	C2	0.699197807163	69	93	0.669431450861	0.730387056297	0.731384681386	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	3ae9a121ba0045b913e8	72	16_PLUS	29	2	C4	0.600437718695	12	20	0.669431450861	0.649159057955	0.649859024072	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	4d4559019a961b834aa1	166	16_PLUS	57	5	C4	0.451104307651	68	96	0.669431450861	0.649159057955	0.734603045474	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	54d0e228ca346110af05	71	16_PLUS	33	3	C4	0.711037219710	40	63	0.669431450861	0.649159057955	0.654316641228	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	5d5e0b288cf36864ed9d	39	16_PLUS	20	2	C4	0.656564095064	26	45	0.669431450861	0.649159057955	0.663574178318	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	181	16_PLUS	37	3	C1	0.649832961679	53	75	0.669431450861	0.686864640286	0.723397070813	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	7db18b2f0fb7ed0fcfd3	111	16_PLUS	28	2	C1	0.537231205002	36	50	0.669431450861	0.686864640286	0.696558678371	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	9437caf104b94f823311	70	16_PLUS	41	2	C4	0.773308552518	38	58	0.669431450861	0.649159057955	0.685070280436	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	96e6c65753d6cd9f8b95	14	8_15	14	2	C4	0.753774778783	26	56	0.499570438681	0.499404481304	0.521240037335	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	b5fcea1eaed06b2f2291	149	16_PLUS	42	3	C1	0.588874621494	54	75	0.669431450861	0.686864640286	0.695027160169	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	c45ebac60774620561e2	59	16_PLUS	22	3	C4	0.587948106145	42	71	0.669431450861	0.649159057955	0.663240524181	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	dcda95c81a5460feb191	406	16_PLUS	80	5	C2	0.550660066340	50	70	0.669431450861	0.730387056297	0.734702924131	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	dd0ecaf5e27d81befffc	135	16_PLUS	49	2	C4	0.508955301572	43	56	0.669431450861	0.649159057955	0.704441270951	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	de7321bface5628e35d6	39	16_PLUS	17	3	C1	0.678219579351	30	53	0.669431450861	0.686864640286	0.643866315856	UNASSIGNED	UNASSIGNED
f106	STARS_RECIPE_B	e0b630cb1b5df5e7105b	98	16_PLUS	49	2	C4	0.607120044598	23	30	0.669431450861	0.649159057955	0.754079157221	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	0275fbf14e07935b0a45	110	16_PLUS	28	3	C1	0.647589090203	48	66	0.663950285088	0.684012791314	0.718137837088	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	0624a2d057f60b99ad1e	51	16_PLUS	21	2	C4	0.785722815377	41	56	0.663950285088	0.640763131543	0.643652046634	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	0aa37cd1b5e88dc8f9af	23	16_PLUS	15	2	C4	0.690225671677	42	73	0.663950285088	0.640763131543	0.612413001823	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	12efe866f335461823a6	39	16_PLUS	26	2	C4	0.771304734918	34	56	0.663950285088	0.640763131543	0.612309780152	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	143765800c8b0c917d59	7	4_7	5	3	C4	0.753222003083	36	80	0.391367399902	0.391799224925	0.242063398576	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	1645e612504fcef59ced	119	16_PLUS	27	3	C4	0.504161889146	47	61	0.663950285088	0.640763131543	0.692315838085	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	1673a830c8d7c1486a9a	8	8_15	6	2	C4	0.581442219996	22	39	0.497277923475	0.493095934782	0.497277923475	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	1bfd786e6b8b63734a59	13	8_15	11	2	C4	0.756883724183	25	39	0.497277923475	0.493095934782	0.404243413995	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	232195d6ff2f326322f7	43	16_PLUS	30	2	C4	0.573863978240	19	27	0.663950285088	0.640763131543	0.592695317320	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	2cc8bb3c2af19607888f	69	16_PLUS	40	3	C4	0.744918106545	50	61	0.663950285088	0.640763131543	0.684333170331	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	2f1c5e56e8f0ff459065	422	16_PLUS	83	6	C2	0.688294342409	85	113	0.663950285088	0.732936140074	0.727951359076	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	308e8ea2d5d190c498e8	66	16_PLUS	31	2	C4	0.631994106280	51	73	0.663950285088	0.640763131543	0.684745083629	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	491f99338a9df066a749	13	8_15	11	3	C4	0.891402458166	38	66	0.497277923475	0.493095934782	0.542321525402	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	4d4559019a961b834aa1	171	16_PLUS	57	3	C1	0.461439756035	59	80	0.663950285088	0.684012791314	0.725105483899	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	53cd0637c6820ba5e91f	87	16_PLUS	47	3	C4	0.828560227873	32	42	0.663950285088	0.640763131543	0.690767811430	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	54d0e228ca346110af05	72	16_PLUS	33	3	C4	0.695058676822	54	84	0.663950285088	0.640763131543	0.650283016253	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	5cb94bc48767e275d197	16	16_PLUS	9	2	C4	0.661446174913	18	31	0.663950285088	0.640763131543	0.663950285088	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	6982b8afc66cd3e50c4e	8	8_15	5	3	C1	0.552620728466	36	82	0.497277923475	0.522082340408	0.497277923475	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	6f7ff8287eddf4da9fdb	181	16_PLUS	37	4	C1	0.682018299711	65	83	0.663950285088	0.684012791314	0.716138749746	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	7a4bb8136330ee4e6e56	221	16_PLUS	71	4	C1	0.337780945799	57	78	0.663950285088	0.684012791314	0.705929228635	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	7d25241b0e56c836372a	121	16_PLUS	23	2	C1	0.625103348851	31	39	0.663950285088	0.684012791314	0.669696175009	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	834825c61d048a6b5628	57	16_PLUS	35	2	C4	0.721532198418	37	61	0.663950285088	0.640763131543	0.540312635770	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	90bcf0a9ec0ef56399e6	55	16_PLUS	26	2	C4	0.667269671016	21	30	0.663950285088	0.640763131543	0.658359464596	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	97cc9ac109148723c472	74	16_PLUS	40	2	C4	0.640922156565	37	56	0.663950285088	0.640763131543	0.680449858400	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	b5fcea1eaed06b2f2291	144	16_PLUS	42	7	C1	0.615218374032	83	124	0.663950285088	0.684012791314	0.703567616876	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	b921a237be883a820352	221	16_PLUS	66	3	C1	0.413265060984	69	89	0.663950285088	0.684012791314	0.725981605758	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	bc4f1f5c006c74a4d26d	137	16_PLUS	28	4	C1	0.692033522856	75	99	0.663950285088	0.684012791314	0.711075776066	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	d904bf7b044dd3922781	25	16_PLUS	20	2	C1	0.496980097709	41	73	0.663950285088	0.684012791314	0.557734807399	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	dcda95c81a5460feb191	403	16_PLUS	80	5	C2	0.533603208817	67	97	0.663950285088	0.732936140074	0.737758864640	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	dd0ecaf5e27d81befffc	134	16_PLUS	49	2	C4	0.517583043592	54	73	0.663950285088	0.640763131543	0.702949165197	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	e0b630cb1b5df5e7105b	98	16_PLUS	49	2	C4	0.613152903731	41	53	0.663950285088	0.640763131543	0.755288718874	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	e6a1f7f25ef51ed79f38	2	2_3	2	2	C1	0.808338605255	7	32	0.237803548780	0.218698810577	0.237803548780	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	ea1bd49b147e69b27ae4	4	4_7	3	2	C1	0.915665770751	27	62	0.391367399902	0.389909999442	0.391367399902	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	fe0d46bb6e42ed04baf3	18	16_PLUS	14	2	C4	0.797098687006	18	32	0.663950285088	0.640763131543	0.530232282588	UNASSIGNED	UNASSIGNED
f107	STARS_RECIPE_B	ff178343c18e287ce3b7	54	16_PLUS	18	2	C1	0.684041463116	35	51	0.663950285088	0.684012791314	0.657498110065	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	00d8ebe3c68294eeac39	9	8_15	8	2	C4	0.856047545151	23	45	0.501043223939	0.499909305625	0.539419615635	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	0275fbf14e07935b0a45	99	16_PLUS	28	5	C1	0.665772878366	71	105	0.667875056309	0.686491041157	0.710578245134	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	08bd5ca0c2ad137a056d	35	16_PLUS	21	3	C4	0.722550228926	55	101	0.667875056309	0.646451697998	0.699686815662	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	1645e612504fcef59ced	119	16_PLUS	27	3	C4	0.514678080246	63	95	0.667875056309	0.646451697998	0.698078476346	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	17fc658861c19549eb04	21	16_PLUS	17	2	C4	0.820491155004	44	85	0.667875056309	0.646451697998	0.608681417258	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	1c387fe262c5a48a8667	7	4_7	7	2	C4	0.797139821065	23	85	0.403647093581	0.404021592431	0.332063131081	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	2cc054357a929df85f64	79	16_PLUS	43	2	C4	0.717417305469	20	24	0.667875056309	0.646451697998	0.662172147873	UNASSIGNED	UNASSIGNED
f108	STARS_RECIPE_B	2cc8bb3c2af19607888f	69	16_PLUS	40	2	C4	0.783406973092	55	79	0.667875056309	0.646451697998	0.701175067508	UNASSIGNED	UNASSIGNED
