event_id	page	record	statement_id	source_hand	target_hand	exact_card_id	component_recipe	reading_de	source_surface	target_surface	surface_changed	access	selection_tier	evidence_events	identity_recipe_meaning_preserved
E069	f55v	H4	H4-S004	HAND_2	HAND_1	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	okal	okal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E069	YES
E070	f55v	H4	H4-S004	HAND_2	HAND_1	PROC049	OL+T+Y	WEITER · ANWENDEN · DIES	oltchy	oltchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E070	YES
E071	f55v	H4	H4-S004	HAND_2	HAND_1	PROC016	OR	ANSATZ	or	chor	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E017,E025,E033,E034	YES
E072	f55v	H4	H4-S004	HAND_2	HAND_1	PROC019	Y	DIES	y	dy	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E020,E021,E023,E035,E037,E048,E050,E055	YES
E073	f55v	H4	H4-S004	HAND_2	HAND_1	PROC050	OR+AIN	ANSATZ · PORTION	orain	orain	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E073	YES
E074	f56r	H5	H5-S001	HAND_1	HAND_2	PROC051	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	chochor	chochor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E074	YES
E075	f56r	H5	H5-S001	HAND_1	HAND_2	PROC052	HO	ZUTAT	cho	cho	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E075	YES
E076	f56r	H5	H5-S001	HAND_1	HAND_2	PROC053	HO+AL+Y	ZUTAT · ZIELSTELLE · DIES	chodaly	chodaly	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E076	YES
E077	f56r	H5	H5-S001	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E078	f56r	H5	H5-S001	HAND_1	HAND_2	PROC052	HO	ZUTAT	sho	sho	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E078	YES
E079	f56r	H5	H5-S001	HAND_1	HAND_2	PROC054	K+OL	ZUGEBEN · WEITER	kchol	kchol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E079	YES
E080	f56r	H5	H5-S001	HAND_1	HAND_2	PROC020	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	otchor	otchor	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E080	YES
E081	f56r	H5	H5-S001	HAND_1	HAND_2	PROC008	OK+Y	ANSETZEN · DIES	choky	qoky	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E140,E188,E195,E251,E323	YES
E082	f56r	H5	H5-S001	HAND_1	HAND_2	PROC055	AL	ZIELSTELLE	dal	dal	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E109,E272,E278,E359	YES
E083	f56r	H5	H5-S002	HAND_1	HAND_2	PROC034	RESUME_CARD	WIEDERAUFNEHMEN	schol	schol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E083	YES
E084	f56r	H5	H5-S002	HAND_1	HAND_2	PROC056	HO+Y	ZUTAT · DIES	choy	choy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E084	YES
E085	f56r	H5	H5-S002	HAND_1	HAND_2	PROC008	OK+Y	ANSETZEN · DIES	choky	qoky	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E140,E188,E195,E251,E323	YES
E086	f56r	H5	H5-S002	HAND_1	HAND_2	PROC057	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	cheeckhody	cheeckhody	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E086	YES
E087	f56r	H5	H5-S003	HAND_1	HAND_2	PROC058	SH	HALTEN	sh	sh	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E087	YES
E088	f56r	H5	H5-S003	HAND_1	HAND_2	PROC052	HO	ZUTAT	cho	cho	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E088	YES
E089	f56r	H5	H5-S003	HAND_1	HAND_2	PROC059	K+E+Y	ZUGEBEN · KURZ · DIES	kchey	kchey	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E089	YES
E090	f56r	H5	H5-S003	HAND_1	HAND_2	PROC060	OK+OK+Y	ANSETZEN · ANSETZEN · DIES	qokokchy	qokokchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E090	YES
E091	f56r	H5	H5-S004	HAND_1	HAND_2	PROC011	OK+Y	ANSETZEN · DIES	okchy	okchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E091	YES
E092	f56r	H5	H5-S004	HAND_1	HAND_2	PROC061	OK+CH+E+O	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	chokcheo	chokcheo	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E092	YES
E093	f56r	H5	H5-S004	HAND_1	HAND_2	PROC062	K+AL	ZUGEBEN · ZIELSTELLE	kchal	kchal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E093	YES
E094	f56r	H5	H5-S005	HAND_1	HAND_2	PROC052	HO	ZUTAT	sho	sho	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E094	YES
E095	f56r	H5	H5-S005	HAND_1	HAND_2	PROC011	OK+Y	ANSETZEN · DIES	chokchy	chokchy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E095	YES
E096	f56r	H5	H5-S005	HAND_1	HAND_2	PROC063	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	kchoar	kchoar	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E096	YES
E097	f56r	H5	H5-S005	HAND_1	HAND_2	PROC064	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	sotodan	sotodan	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E097	YES
E098	f56r	H5	H5-S006	HAND_1	HAND_2	PROC065	OT+Y	DANACH · DIES	otchey	otchey	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E321	YES
E099	f56r	H5	H5-S006	HAND_1	HAND_2	PROC066	K+E+OL	ZUGEBEN · KURZ · WEITER	keol	keol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E099	YES
E100	f56r	H5	H5-S006	HAND_1	HAND_2	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E057,E116,E118,E207,E217,E233,E299,E369	YES
E101	f81v	B1	B1-S001	HAND_2	HAND_1	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	qokedy	qokedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E101	YES
E102	f81v	B1	B1-S002	HAND_2	HAND_1	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	okaiin	okaiin	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E102	YES
E103	f81v	B1	B1-S002	HAND_2	HAND_1	PROC068	K+AIR	ZUGEBEN · WASSER	kair	kair	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E103	YES
E104	f81v	B1	B1-S002	HAND_2	HAND_1	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	okal	okal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E104	YES
E105	f81v	B1	B1-S002	HAND_2	HAND_1	PROC003	AR	QUELLE	sar	char	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E003,E031	YES
E106	f81v	B1	B1-S002	HAND_2	HAND_1	PROC013	OL	WEITER	ol	chol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E013,E027,E029	YES
E107	f81v	B1	B1-S002	HAND_2	HAND_1	PROC069	K+AIN	ZUGEBEN · PORTION	kain	kain	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E107	YES
E108	f81v	B1	B1-S002	HAND_2	HAND_1	PROC070	OL+K+AIN	WEITER · ZUGEBEN · PORTION	olkain	olkain	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E108	YES
E109	f81v	B1	B1-S002	HAND_2	HAND_1	PROC055	AL	ZIELSTELLE	al	dal	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E082	YES
E110	f81v	B1	B1-S002	HAND_2	HAND_1	PROC013	OL	WEITER	ol	chol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E013,E027,E029	YES
E111	f81v	B1	B1-S002	HAND_2	HAND_1	PROC071	R+OL	KUEHLEN · WEITER	rol	rol	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E111	YES
E112	f81v	B1	B1-S002	HAND_2	HAND_1	PROC072	L	LEITEN	dl	dl	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E112	YES
E113	f81v	B1	B1-S002	HAND_2	HAND_1	PROC022	OL+OR	WEITER · ANSATZ	olor	cholor	YES	COMMON_12_HAND_RENDERER	CARD_DEFAULT_FALLBACK	E028	YES
E114	f81v	B1	B1-S002	HAND_2	HAND_1	PROC013	OL	WEITER	ol	chol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E013,E027,E029	YES
E115	f81v	B1	B1-S002	HAND_2	HAND_1	PROC073	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	sheckhal	sheckhal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E115	YES
E116	f81v	B1	B1-S002	HAND_2	HAND_1	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E009,E022,E030,E051,E077,E100	YES
E117	f81v	B1	B1-S002	HAND_2	HAND_1	PROC074	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	qokeedal	qokeedal	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E117	YES
E118	f81v	B1	B1-S002	HAND_2	HAND_1	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E009,E022,E030,E051,E077,E100	YES
E119	f81v	B1	B1-S002	HAND_2	HAND_1	PROC075	CKH+Y	DURCHLASS · DIES	chckhy	chckhy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E119	YES
E120	f81v	B1	B1-S002	HAND_2	HAND_1	PROC076	CHD+DY	UMSETZEN · SCHLUSS	schedy	schedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E120	YES
E121	f81v	B1	B1-S003	HAND_2	HAND_1	PROC013	OL	WEITER	qol	chol	YES	COMMON_12_HAND_RENDERER	LINE_STATUS_FALLBACK	E013,E027,E029	YES
E122	f81v	B1	B1-S003	HAND_2	HAND_1	PROC077	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	sshkchdy	sshkchdy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E122	YES
E123	f81v	B1	B1-S004	HAND_2	HAND_1	PROC042	CHD+Y	UMSETZEN · DIES	chedy	chedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E123	YES
E124	f81v	B1	B1-S004	HAND_2	HAND_1	PROC013	OL	WEITER	ol	chol	YES	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	E013,E027,E029	YES
E125	f81v	B1	B1-S004	HAND_2	HAND_1	PROC078	SHED+DY	ABSETZEN · SCHLUSS	shedy	shedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E125	YES
E126	f81v	B1	B1-S005	HAND_2	HAND_1	PROC079	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	qolchedy	qolchedy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E126	YES
E127	f81v	B1	B1-S006	HAND_2	HAND_1	PROC080	OK+AIN	ANSETZEN · PORTION	qokain	qokain	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E127	YES
E128	f81v	B1	B1-S006	HAND_2	HAND_1	PROC075	CKH+Y	DURCHLASS · DIES	shckhy	shckhy	NO	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	E128	YES
