case	model_position	target_locus	target_raw	target_state	possible_figures	possible_names	candidate_count	independent_confirmation_leaves
ZL3b_BOTTOM_UP	9	f66r.7	salf	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	10	f66r.6	saly	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	11	f66r.5	ykeol	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	12	f66r.4	dary	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	13	f66r.3	qo[r:n]	UNKNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	14	f66r.2	[r:s]als	UNKNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	152	0
ZL3b_BOTTOM_UP	15	f66r.1	rary	KNOWN	0,3,5,6,9,10,12,15	Populus | Fortuna major | Acquisitio | Conjunctio | Carcer | Amissio | Fortuna minor | Via	152	0
IT2a_TOP_DOWN	1	f66r.1	rary	KNOWN	4,5,6,7,8,11,12,13,14	Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	2	f66r.2	rals	KNOWN	4,7,8,9,10,11,12,13,14	Rubeus | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	3	f66r.3	qor	KNOWN	1,2,3,5,7,9,11,13,14	Tristitia | Albus | Fortuna major | Acquisitio | Caput draconis | Carcer | Puella | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	4	f66r.4	dara	KNOWN	1,2,3,6,7,10,11,13,14	Tristitia | Albus | Fortuna major | Conjunctio | Caput draconis | Amissio | Puella | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	5	f66r.5	ykcol	KNOWN	4,5,6,7,8,11,12,13,14	Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	6	f66r.6	syly	KNOWN	4,7,8,9,10,11,12,13,14	Rubeus | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	7	f66r.7	salf	KNOWN	1,2,3,5,7,9,11,13,14	Tristitia | Albus | Fortuna major | Acquisitio | Caput draconis | Carcer | Puella | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	8	f66r.8	fary	KNOWN	1,2,3,6,7,10,11,13,14	Tristitia | Albus | Fortuna major | Conjunctio | Caput draconis | Amissio | Puella | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	9	f66r.9	qotesy	KNOWN	4,5,6,8,9,10,12,13,14	Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	10	f66r.10	ykaly	KNOWN	1,2,3,5,6,7,9,10,11	Tristitia | Albus | Fortuna major | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella	16	0
IT2a_TOP_DOWN	11	f66r.11	daoly	KNOWN	4,5,6,8,9,10,12,13,14	Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_TOP_DOWN	12	f66r.12	raiin	KNOWN	1,2,3,5,6,7,9,10,11	Tristitia | Albus | Fortuna major | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella	16	0
IT2a_TOP_DOWN	13	f66r.13	qokal	KNOWN	5,6,9,10,15	Acquisitio | Conjunctio | Carcer | Amissio | Via	16	0
IT2a_TOP_DOWN	14	f66r.14	qolsa	KNOWN	5,6,9,10,15	Acquisitio | Conjunctio | Carcer | Amissio | Via	16	0
IT2a_TOP_DOWN	15	f66r.15	raral	KNOWN	5,6,9,10	Acquisitio | Conjunctio | Carcer | Amissio	16	0
IT2a_BOTTOM_UP	1	f66r.15	raral	KNOWN	4,5,6,7,8,11,12,13,14	Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	2	f66r.14	qolsa	KNOWN	4,7,8,9,10,11,12,13,14	Rubeus | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	3	f66r.13	qokal	KNOWN	1,2,3,5,7,9,11,13,14	Tristitia | Albus | Fortuna major | Acquisitio | Caput draconis | Carcer | Puella | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	4	f66r.12	raiin	KNOWN	1,2,3,6,7,10,11,13,14	Tristitia | Albus | Fortuna major | Conjunctio | Caput draconis | Amissio | Puella | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	5	f66r.11	daoly	KNOWN	4,5,6,7,8,11,12,13,14	Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	6	f66r.10	ykaly	KNOWN	4,7,8,9,10,11,12,13,14	Rubeus | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	7	f66r.9	qotesy	KNOWN	1,2,3,5,7,9,11,13,14	Tristitia | Albus | Fortuna major | Acquisitio | Caput draconis | Carcer | Puella | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	8	f66r.8	fary	KNOWN	1,2,3,6,7,10,11,13,14	Tristitia | Albus | Fortuna major | Conjunctio | Caput draconis | Amissio | Puella | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	9	f66r.7	salf	KNOWN	4,5,6,8,9,10,12,13,14	Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	10	f66r.6	syly	KNOWN	1,2,3,5,6,7,9,10,11	Tristitia | Albus | Fortuna major | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella	16	0
IT2a_BOTTOM_UP	11	f66r.5	ykcol	KNOWN	4,5,6,8,9,10,12,13,14	Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis	16	0
IT2a_BOTTOM_UP	12	f66r.4	dara	KNOWN	1,2,3,5,6,7,9,10,11	Tristitia | Albus | Fortuna major | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella	16	0
IT2a_BOTTOM_UP	13	f66r.3	qor	KNOWN	5,6,9,10,15	Acquisitio | Conjunctio | Carcer | Amissio | Via	16	0
IT2a_BOTTOM_UP	14	f66r.2	rals	KNOWN	5,6,9,10,15	Acquisitio | Conjunctio | Carcer | Amissio | Via	16	0
IT2a_BOTTOM_UP	15	f66r.1	rary	KNOWN	5,6,9,10	Acquisitio | Conjunctio | Carcer | Amissio	16	0
RF1b_TOP_DOWN	1	f66r.1	rary	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	2	f66r.2	sals	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	3	f66r.3	qor	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	4	f66r.4	@152;ary	UNKNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	5	f66r.5	ykeol	KNOWN	1,2,3,4,5,6,7,8,9,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	6	f66r.6	saly	KNOWN	1,2,3,4,5,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	7	f66r.7	salf	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	8	f66r.8	fary	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	9	f66r.9	qotesy	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	60	0
RF1b_TOP_DOWN	10	f66r.10	ykal@221;	UNKNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer	60	0
RF1b_TOP_DOWN	11	f66r.11	doly	KNOWN	1,2,3,4,5,6,8,9,10,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	12	f66r.12	saiin	KNOWN	1,2,3,4,5,6,7,8,9,10,11,13,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Puer | Via	60	0
RF1b_TOP_DOWN	13	f66r.13	qokal	KNOWN	1,2,4,5,6,7,8,9,10,11,13,14,15	Tristitia | Albus | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Puer | Cauda draconis | Via	60	0
RF1b_TOP_DOWN	14	f66r.14	qolsa	KNOWN	1,2,4,5,6,7,8,9,10,11,12,13,15	Tristitia | Albus | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Via	60	0
RF1b_TOP_DOWN	15	f66r.15	raral	KNOWN	3,5,6,9,10,12,15	Fortuna major | Acquisitio | Conjunctio | Carcer | Amissio | Fortuna minor | Via	60	0
RF1b_BOTTOM_UP	1	f66r.15	raral	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	56	0
RF1b_BOTTOM_UP	2	f66r.14	qolsa	KNOWN	3,4,5,6,7,8,9,10,11,12,13,14,15	Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	3	f66r.13	qokal	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	4	f66r.12	saiin	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	5	f66r.11	doly	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	6	f66r.10	ykal@221;	UNKNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	7	f66r.9	qotesy	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	8	f66r.8	fary	KNOWN	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	9	f66r.7	salf	KNOWN	1,2,3,4,5,6,8,9,10,11,12,13,14,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Laetitia | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	10	f66r.6	saly	KNOWN	1,2,3,5,6,7,8,9,10,11,13,14	Tristitia | Albus | Fortuna major | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Puer | Cauda draconis	56	0
RF1b_BOTTOM_UP	11	f66r.5	ykeol	KNOWN	1,2,4,5,6,7,8,9,10,12,13,14	Tristitia | Albus | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Fortuna minor | Puer | Cauda draconis	56	0
RF1b_BOTTOM_UP	12	f66r.4	@152;ary	UNKNOWN	1,2,3,4,5,6,7,9,10,11,12,13,14	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella | Fortuna minor | Puer | Cauda draconis	56	0
RF1b_BOTTOM_UP	13	f66r.3	qor	KNOWN	1,2,3,4,5,6,7,8,9,10,11,15	Tristitia | Albus | Fortuna major | Rubeus | Acquisitio | Conjunctio | Caput draconis | Laetitia | Carcer | Amissio | Puella | Via	56	0
RF1b_BOTTOM_UP	14	f66r.2	sals	KNOWN	1,2,4,5,6,7,9,10,11,13,14,15	Tristitia | Albus | Rubeus | Acquisitio | Conjunctio | Caput draconis | Carcer | Amissio | Puella | Puer | Cauda draconis | Via	56	0
RF1b_BOTTOM_UP	15	f66r.1	rary	KNOWN	5,6,9,10,12,15	Acquisitio | Conjunctio | Carcer | Amissio | Fortuna minor | Via	56	0
