rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
11	9299000	0	f82v	f82v.8	B	B	2	10	9	0	0	1	1	0.900000	9	9	1	0	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy	heiß, Grad II | feuchtes Material | kalt am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trockene Grundform	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	qokol	7	qokol	qokedy	chedy	heiß, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad II; feuchtes Material; kalt am Ende des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; heiß, Material/Zubereitungsstoff; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Drogenholz, trockene Grundform
12	9299000	0	f83v	f83v.5	B	B	2	10	9	2	0	2	1	0.900000	8	8	1	0	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | trocken in der Mitte des Grades, abgeschlossen | [chedol:?] | Qualitätsgrad III | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	chedol	5	chedol	chedy	daiin	trocken, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiße Substanz; feucht in der Mitte des Grades, abgeschlossen; kalt im qo-Rahmen, Grad II; trocken in der Mitte des Grades, abgeschlossen; trocken, Material/Zubereitungsstoff; Qualitätsgrad III; kalt im Zubereitungsrahmen, Grad III; feucht in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen
13	9199000	0	f102v1	f102v1.13	P	A	1	10	9	1	1	1	1	0.900000	9	9	1	0	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	kalte Zubereitung, Form III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | [qkol:?] | trockener Drogenstoff | Qualitätsgrad III | heiße Portion | Ansatzmenge III | trocken am Ende des Grades | Samendroge: Mengenklasse III	GDT649:PROVISIONAL_LOW_N_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT642:ROUND_01 | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT637:ATTESTED_LADDER_CELL	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qkol	4	qkol	daiin	cheol	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Zubereitung, Form III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Qualitätsgrad III; Material/Zubereitungsstoff; trockener Drogenstoff; Qualitätsgrad III; heiße Portion; Ansatzmenge III; trocken am Ende des Grades; Samendroge: Mengenklasse III
14	9199000	0	f107v	f107v.14	S	B	3	10	9	2	0	2	1	0.900000	8	8	1	0	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	Grad-/Maßwert III | feucht, Grad III | heiß, Grad III, im Ansatzrahmen | heiße Portion | heiße Substanz | heiße Substanz | getrockneter Ansatz | heiß, Grad II | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [dlkal:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	dlkal	10	dlkal	okchdy	<EOS>	Rohstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grad-/Maßwert III; feucht, Grad III; heiß, Grad III, im Ansatzrahmen; heiße Portion; heiße Substanz; heiße Substanz; getrockneter Ansatz; heiß, Grad II; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; Rohstoff
15	9199000	0	f27r	f27r.3	H	A	1	10	9	4	0	1	1	0.900000	9	9	1	0	chol shy keol chol chy shol chy daiin chey dam	trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | feucht; nominal feuchtes Gut/Material | trocken am Anfang des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | [dam:?]	V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | V13:DRY_OL_FORM | GDT647:FAMILY_MIGRATION | V13:MOIST_OL_FORM | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	dam	10	dam	chey	<EOS>	Mengenklasse; nur zeilenfinal zusätzlich Abschluss	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	trocken; nominal trockenes Gut/Material; feucht am Anfang des Grades; heißer Drogenstoff; trocken; nominal trockenes Gut/Material; trocken am Anfang des Grades; feucht; nominal feuchtes Gut/Material; trocken am Anfang des Grades; Grad-/Maßwert III; trocken in der Mitte des Grades; Mengenklasse; nur zeilenfinal zusätzlich Abschluss
16	9199000	0	f79r	f79r.7	B	B	2	10	9	0	1	0	1	0.900000	10	10	1	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	getrockneter Pulverstoff/-ansatz | heiße Portion | feucht in der Mitte des Grades | [qokl:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | heiß, Grad II | trocken in der Mitte des Grades | kalt am Anfang des Grades | heiße Portion	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qokl	4	qokl	shey	ol	heiß	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	getrockneter Pulverstoff/-ansatz; heiße Portion; feucht in der Mitte des Grades; heiß; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; heiß, Grad II; trocken in der Mitte des Grades; kalt am Anfang des Grades; heiße Portion
17	9199000	0	f80v	f80v.24	B	B	2	10	9	2	1	0	1	0.900000	10	10	1	1	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin	[yshedy:?] | heiß am Ende des Grades | heiß in der Mitte des Grades | kalt am Anfang des Grades | kaltes Material | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Grad-/Maßwert III	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	yshedy	1	yshedy	<BOS>	qokeey	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiß am Ende des Grades; heiß in der Mitte des Grades; kalt am Anfang des Grades; kaltes Material; kalt im Zubereitungsrahmen, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Grad-/Maßwert III
18	9099000	0	f82r	f82r.29	B	B	2	10	9	0	0	3	1	0.900000	6	6	1	0	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	[d:?] | trocken am Ende des Grades | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | getrocknete Wurzel | heißer Ansatz am Anfang des Grades | kalt in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades | kalt am Anfang des Grades	OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	d	1	d	<BOS>	cheey	d: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	d: ungeklärt; trocken am Ende des Grades; getrocknetes Drogenholz; heiß am Ende des Grades, abgeschlossen; getrocknetes Drogenholz; getrocknete Wurzel; heißer Ansatz am Anfang des Grades; kalt in der Mitte des Grades, abgeschlossen; kalt am Anfang des Grades; kalt am Anfang des Grades
19	8309100	1	f112v	f112v.16	S	B	3	9	8	0	0	0	1	0.888889	9	9	1	1	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	Samen/Saatgut, Typ/Charge III | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | [chdaly:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	9	chdaly	9	chdaly	qokeey	<EOS>	trocken, Rohstoff, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Samen/Saatgut, Typ/Charge III; heißer Ansatz am Ende des Grades; feucht am Ende des Grades; kalt am Ende des Grades, abgeschlossen; heiß in der Mitte des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; heiß am Ende des Grades; trocken, Rohstoff, Grundform
20	8299100	0	f79v	f79v.18	B	B	2	9	8	0	0	1	1	0.888889	8	8	1	0	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	heiß, Grad II | feucht am Ende des Grades | heiß am Ende des Grades | kalt am Ende des Grades | kalter Ansatz am Ende des Grades | Drogenholz, trocken gebunden, Form II | heiß am Ende des Grades | [olkeedy:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	8	olkeedy	8	olkeedy	qokeey	rchey	Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad II; feucht am Ende des Grades; heiß am Ende des Grades; kalt am Ende des Grades; kalter Ansatz am Ende des Grades; Drogenholz, trocken gebunden, Form II; heiß am Ende des Grades; Material/Zubereitungsstoff, Zubereitung/Ansatz, fertig aufbereitete Form; Wurzel/Wurzeldroge, trocken gebunden, Form I
21	8299100	0	f80v	f80v.6	B	B	2	9	8	1	0	1	1	0.888889	8	8	1	0	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	kalt-trockener Drogenstoff | heiß in der Mitte des Grades, abgeschlossen | [pcheol:?] | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | kalter Ansatz in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	GDT642:ROUND_03 | GDT647:FAMILY_MIGRATION | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	pcheol	3	pcheol	kedy	kain	Pulver: trocken, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenstoff; heiß in der Mitte des Grades, abgeschlossen; Pulver: trocken, Material/Zubereitungsstoff; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; kalter Ansatz in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen
22	8199100	0	f10v	f10v.5	H	A	1	9	8	3	0	2	1	0.888889	7	7	1	0	sho ykeey daiin qotchy qotor chol daiin qokchy ky	feuchter Ansatz | [ykeey:?] | Grad-/Maßwert III | kalt und trocken am Anfang des Grades | kalte Drogenportion | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | heiß und trocken am Anfang des Grades | heiß am Anfang des Grades	V13:TARGET_SURFACE_DEFAULT | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT640:ROUND_02 | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	ykeey	2	ykeey	sho	daiin	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feuchter Ansatz; Grundform; Grad-/Maßwert III; kalt und trocken am Anfang des Grades; kalte Drogenportion; trocken; nominal trockenes Gut/Material; Qualitätsgrad III; heiß und trocken am Anfang des Grades; heiß am Anfang des Grades
23	8199100	0	f77v	f77v.30	B	B	2	9	8	1	1	1	1	0.888889	7	7	1	0	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | [dal:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	7	dal	7	dal	qokaiin	daiin	Rohstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	feucht in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß, Grad III; Rohstoff; Grad-/Maßwert III; trocken in der Mitte des Grades, abgeschlossen
24	8199100	0	f77v	f77v.36	B	B	2	9	8	0	0	3	1	0.888889	6	7	1	0	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	kalt und trocken am Anfang des Grades | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades, abgeschlossen | [qol:?] | Wurzel, Typ/Charge III | trocken in der Mitte des Grades	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	7	qol	7	qol	qokedy	raiin	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalt und trocken am Anfang des Grades; heiße Substanz; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; getrocknetes Drogenholz; heiß in der Mitte des Grades, abgeschlossen; Material/Zubereitungsstoff; Wurzel, Typ/Charge III; trocken in der Mitte des Grades
25	8199100	0	f78v	f78v.8	B	B	2	9	8	1	0	2	1	0.888889	7	7	1	0	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED	8	dkedy	8	dkedy	okedy	dain	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; abgemessene Fraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; fertig aufbereitete Form; Grad-/Maßwert II
26	8199100	0	f82r	f82r.23	B	B	2	9	8	1	0	3	1	0.888889	6	6	1	0	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar	trocken am Ende des Grades | [qcthey:?] | heiß am Ende des Grades | Drogenholz, trocken gebunden, Form II | Grad-/Maßwert III | trocken in der Mitte des Grades | heißer Zustand, Bindungsstufe III | getrocknetes Drogenholz | Holzfraktion I	GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_RESIDUAL_HEAD_FORM	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	2	qcthey	2	qcthey	cheey	qokeey	Blatt-/Krautgut	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	trocken am Ende des Grades; Blatt-/Krautgut; heiß am Ende des Grades; Drogenholz, trocken gebunden, Form II; Grad-/Maßwert III; trocken in der Mitte des Grades; heißer Zustand, Bindungsstufe III; getrocknetes Drogenholz; Holzfraktion I
27	8109100	1	f28v	f28v.8	H	A	1	9	8	5	0	0	1	0.888889	9	9	1	1	okain chan chain cthor dain yk chy daiin cthol	heiß im Zubereitungsrahmen, Grad II | trocken, Grad I | trocken, Grad II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [yk:?] | trocken am Anfang des Grades | Grad-/Maßwert III | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT638:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT644:ROUND_02	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	6	yk	6	yk	dain	chy	yk: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	heiß im Zubereitungsrahmen, Grad II; trocken, Grad I; trocken, Grad II; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion II; yk: ungeklärt; trocken am Anfang des Grades; Grad-/Maßwert III; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge
