surface	page	locus	zl3b_line	it2a_line	rf1b_line	reader_support	working_meaning_de	decision
dar	f23v	f23v.4	okchey dair sholol ol dal otchor dar	okchey dair sholol oldal otchor mar	okchey dair sh lol oldal otchor dar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f26v	f26v.3	pchdar opar dar cheeol ofchdy otedy dy odar chedy ytedy okchdy g	pchdar opar dar cheeol ofchdy otedy ckhdy odar chedy ytedy okchdy g	pchdar opar ar cheeol ofchdy ote y ckhdy odar chedy ytedy okchdy g	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f31r	f31r.10	tol shso okedy okedy qokedy qokeedy dar shedshey	tol shso okedy okedy qokedy qokeedy dar shedshey	tol shso oke y okedy qokedy qokeedy ar she shey	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f33v	f33v.6	ycheo dar olaiin okar chdy chdy oldy okar chdy	ycheo dor olaiin okar chdy chdy oldy okar chdy	ycheo ar olaiin okar chdy ch y ol y okar ch y	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f33v	f33v.8	dar ar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	darar sheey keedy okchy okar okedy chy daiin dy dy dar aiin okary	dar ar sheey kee y okchy ok r okedy chy aiin dy dy dar aiin okary	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f36r	f36r.4	podaiir cphy qoypchol som chy dchy fchom dar	podaiir cphy qoypchol rom cy chy dchy fchom dar	podaiir cphy qoypchol som chy dchy fchom ar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f39r	f39r.15	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	qolkain ol cheol aiin ar o l dld ar ador aiin ofcheefar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f39r	f39r.16	oteol cholkal qokal dar ykdy	oteol cholkal qokal dar ykdy	oteol cholkal qokal ar yk y	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f39v	f39v.2	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy	sor shy kor chol qoty kchdy olky dor chdy ykar olkedaiin ody dy	sor shy kar chol qoty kch y olky dar chdy ykar olke aiin ody dy	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f40r	f40r.4	or aiin chekody dar qokol okaiin okar oky okoldy ol	or aiin chekody das qokol okaiin okar oky okoldy ol	or aiin cheko y as qokol okaiin okar oky okol y ol	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f40r	f40r.8	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg	ksheo keeey dar aim kcheo cfhdy orain chefal daiin dm	ksheo keeey ar aim kcheo cfh y or ain chefal aiin dm	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f43r	f43r.3	yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam	yty yty oty she ody shy olor ytchy kaiin chky qotydy dar aiin ykam	yty yty oty she ody shy olor ytchdy kaiin chky qoty y ar iin ykam	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f43r	f43r.5	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	ykar chedy sheko y qoto y qotar oke y ar choetchy am otain ytam	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f52r	f52r.1	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol das yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol dar yty	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f55r	f55r.9	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	dain cheky das chckhy dal qoko lkeedy dar kaiin dy kam	dain cheky ar chckhy al qoko lkeedy ar kaiin dy kam	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f55r	f55r.9	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	dain cheky das chckhy dal qoko lkeedy dar kaiin dy kam	dain cheky ar chckhy al qoko lkeedy ar kaiin dy kam	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f58r	f58r.32	oqotaly qokaiin chtaldy qoky dar al chol taly qokaldy	oqotaly qokaiin chtaldy qoky dar al choltaly qokaldy	oqotaly qokaiin chtal y qoky ar al choltaly qokal y	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f58v	f58v.34	tol sheo keo ar qofcheal dar aey opchal shockhy okaly	tolsheo keoar qofcheol dar aiphey opchal shockhy okaly	tol sheo keo ar qofcheal ar acphey opchal shockhy otaly	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f66v	f66v.3	ytos s or sheeky okechdy okeedal dar otal chody cheky	ytos s ar sheeky okechdy okchdal dar otal chody cheky	ykeos s or sheeky okech y okchdal ar otal chody cheky	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f75r	f75r.32	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	polshy dal shedy qokain das chsdy shedy qokar shedy ldy	polshy dal shedy qokain dar chsdy shedy qokar she y ldy	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f75r	f75r.44	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy	dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f76r	f76r.29	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain ylaiin y	qokar edy shedy qokar she y qokain d r ey lshcthy okar okain ylaiiny	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f76r	f76r.9	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al shckhy sain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly	shed al ckhy sain chcphedy ain olkeey lkar ain oteey lkain chedy ar daly	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f77v	f77v.33	qokaiin cheky rar chedy qokal dar y qotal dal rain	qokaiin cheky rar chedy qokal dary qotal dal rain	qokaiin cheky r r chedy qokal dar y qotal dal rain	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f78r	f78r.43	lchedy pchedy qokaiin dar	lchedy pchedy qokaiin dar	lche y pchedy qokeiiin r	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f78r	f78r.44	dar aloy	daraloikhy	daralocphy	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f80r	f80r.25	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	ar sheal cheeky okain sol lshe y dol checthy orol eeesal olo teol ory	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f80v	f80v.42	pol ol aiin olkal shar shedy qokol chdy ldol dar al	pol al aiin olkal shar shedy qokol chdy ldol dar al	pol ol aiin olkal shar shedy qokol ch y ldol d r al	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f81v	f81v.1	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	par shey keedy shekal dal dar ol pchedy shek dain ofal sheky	par shey keedy shekal dal ar ol pchedy shekdain ofal sheky	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f85r1	f85r1.26	pchdair or shshdar qopchedy opchdy qofchdy dar s aiin chcphdy dar or daiin	pchdairor shshdar qopchedy opchdy qofchdy dar s ain chcphdy darordaiin	pchdair or shshdar qopchedy opchdy qofch y dar s aiin chcph y dar or daiin	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f86v6	f86v6.8	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dam	ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy lkchedy dar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f90r1	f90r1.7	dar chos qocthy qokcha shko qokol oteey chofy ykeody qokod	dol chos qocthy qokcho shko qokol oteey chofy ykeody qokod	dar chos qocthy qokcho shko qokol oteey chofy ykeo y qokod	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f93v	f93v.9	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeeodl cheodar oksho chody okchey cthol oly ytchol sar dar	odeeeodl cheodar oksho chody okchey cthol oly ytchol sar ar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f94r	f94r.5	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	daiin chekar olkaiin olkeody ykaiin otain dar okeedy ykaro	daiin chekar olkaiin olkeo y ykaiin otain ar okee y ykaro	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f94v	f94v.1	tshedy chedar char qokchedy okal dar opchackhy oteedan	tshedy chedar char qokchedy okal dar opchaikhy oteedan	tshe y che ar char qokche y okal ar opchay otee an	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f95v2	f95v2.7	qokeey dar chdykain ytasal otain	qokeey dar chdy kain ytasal otain	qokeey ar ch ykain ytasal otain	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f99r	f99r.28	kodaiin opchey qoky dar otchor opsho okeol sheol oteoefol	kodaiin opchey qoky dor otchor opsho okeol sheol oteoefol	kodaiin opchey qoky d r otchor opsho okeol sheol oteoefol	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f99r	f99r.35	dar	dor	ar	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f99v	f99v.39	dar shol okchey ckhey qokololal okeol	dor shol okchey ckhey qokololal okeol	dar shol kchey ckhey qokol olal okeol	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dar	f99v	f99v.5	dar ary	dar ary	das ary	READER_VARIANT	abgemessene Fraktion I	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f106r	f106r.41	dair alsheod shedy cholchedy cheol shory	dair al sheod shedy chol chedy cheol shory	dairalsheo she y cholchedy che l ory	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f106v	f106v.40	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	ko sheody qody ches aiin dairair opchedy pchdy kolchedy tcheodar podkor	ko sheo dy qody ches aiin dair air opche y pchdy olche y tcheo ar po kos	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f108v	f108v.48	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar alkeedy	air al checthy qol eeedy chckhey olchey sheey qokeeey qokeed ar al kee y	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f111r	f111r.52	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	d air al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	ALL_THREE_SPLIT_NORMALIZED	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f112r	f112r.10	dair al chedy qodain dam	dair al chedy qodain dam	air al chedy qodain dam	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f114r	f114r.16	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy	cheoal sheedo lkol dair dair chdair cheoty otal cheo dair chekor otol chedy	cheoal sheedo l kol dair air chdair cheoty otal cheo dair chek r otol chedy	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f28v	f28v.7	pchol oiir chol tsho daiin sho t chy chtshy dair am	pchol aiir chol tsho daiin sho tco chy chtshy daiis am	pchol oiir chol tsho daiin sho t chy chtshy dair am	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f30v	f30v.6	qokeeor chokol chokeody dair y	qokeeor chokol chokeody dairy	qokeeor chokol chokeody dairy	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f35r	f35r.11	sheaiin chol cthaiin l chaiin lchal dal dair aldy n	shcheaiin chol cthaiin lchaiin lchal dal dair aldy n	shcheaiin chol cthaiin lchaiin lchal dal dairaldy n	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f58v	f58v.4	or aiin okair y dair al qokal qokaiin qokaly okar olkaly okal	or aiin okair y dairal qokal qokaiin qokaly okar olkaly okal	or aiin okair y air al qokal qokaiin qokaly okar olkaly okal	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f66r	f66r.67	psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair	psheody cfhol shofol okeody qokoldy ytarody shody shedy kair	psheody cfhol shofol okeody qokoldy ytarody shedy she y air	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f66r	f66r.68	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	sair ol daiin daiin dal dol cheody dair aly dairal dolar shy dos	sair ol daiin jaiin al dol cheody dairaly dairal dolarshydor	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f7v	f7v.6	kchor sheod sheodaiin sho daiin oksho lshol dair qos	kchor sheod sheodaiin shodaiin oksholshol dais qos	kchor sheod sheodaiin shodaiin oksholshol dair qos	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
dair	f87v	f87v.14	san ainy keol dair old ain atolg	san ainy keol dair old aiin atolg	san ainy keol air old ain atolg	READER_VARIANT	abgemessene Fraktion II	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f17v	f17v.10	oytor okeor okar okol daiir ar	oytor okeor okar okol doiiram	oytor okeor okar okol daiir ar	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f52v	f52v.2	ytchey chol ctho daiir shy kor ese chor chy dam	ytchey chol cthodaiis shy kor esechor chy dam	ytchey chol cthodaiir shy kor ese chor chy dam	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f58r	f58r.15	daiir shal qopaim cholaly dy shedy	dy r chal qopaiim cholaly dy shedy	daiir shal qopaim cholaly shedy	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f85r1	f85r1.21	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiin cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	daiin cheo y oraiin ol okaiin cheocthey olor otedy qotaiin chor che y	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f94r	f94r.2	dor cheody okaiin odor okal okair oky daiir qotar okar olaiin	dor cheody okaiin odor okal okair oky daiis qotar okar olaiin	dor cheody okaiin od r okal okair oky daiir qotar okar olaiin	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
daiir	f99v	f99v.32	qokeeoy chokol qokeeo dy qokeeol olpchey daiir okeedy okolol	qoteeoy chokol qokeeo dy qokeeol olpchey doiir okeedy okolol	qoteeoy chokol qokeeo dy qokeeol olpchey daiir okee y okolol	READER_VARIANT	abgemessene Fraktion III	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f106r	f106r.32	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	poral sho keeody qokain chckhy olteeedy qopches al karchy qotedary	p ral shokeeody qokain chckh olteee y qopches al karchy qotedary	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f111v	f111v.46	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotain aly	sol chey lkeey rolkeey chcthy okeeey lchedy lkeain checthy qotainaly	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f115v	f115v.34	taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy	taiin sheckeey lchckhy ldar shdar qotchdy qoky shedy qokar cheky	taiin sheckhey lchckhy ldar shdar qotchdy qoky she y qokar chy	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f116r	f116r.27	daiin chey qokey lshedy orain chckhy lkain chy pshedy lshedy qoky ram	daiin chey qokey lshedy orain chckhy lkain chy pshedy lshedy qoky rom	daiin chey qokey lshedy orain chckhey lkain chy pshedy lshedy qoky rom	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f39r	f39r.8	lchedy shedy qokaiin chkeey fchedy okam chy saiin chckhy daisog	lchedy shedy qokaiin chkeey fchedy okam chcfhhy saiin chcphy dairom	lchedy she y qokaiin chkeey fche y okam chy saiin chckhy dairog	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f50r	f50r.10	solkaiin opalke chckhy darin chky	solkaiin opalke chckhy dario chky	solkaiin opalkechckhy arin chky	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f66v	f66v.4	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	shokeshy daiin cheos cheky dol chckhy al kodal chek l dal	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f76r	f76r.25	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	qaloin chey qokeey lchedy chckhy chey ky chey qolal lkl chey lchedy chey llaiiry	qal in chey qokeey lchedy chcthy cheyky chey qolal lkl chey lchedy chey llaiiry	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f76v	f76v.26	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhyd lar aly	dshol qokaiin ches daiin checkhy oteol y qokeey chckhy lor aly	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f80v	f80v.9	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly	tchdy qol tol tal taldain chcthy qokal dol checthy qokal ly	tchdy qol tol tal tal dain chcthy qokal d l checthy qokal ly	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhy	f83v	f83v.13	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	qol chey qo lched qolky qokal chedy chedy daiin chckhey cheor ol lal	qol chey qo lched qolky qokal chedy che y daiin chckhey che r l lal	READER_VARIANT	trockene Arzneimischung am Gradanfang	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhey	f103v	f103v.18	yshear ol oqaiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	yshear ol oqaiin chckhy lchedy chedy olaiin oteedy qokeedal larorol	yshear al oqoiin chckhey lchedy chedy olaiin oteedy qokeedal larorol	READER_VARIANT	trockene Arzneimischung in der Gradmitte	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhey	f50v	f50v.4	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	dar qoain olaiin olraiin ol okeedy okchdy otar chckhey or	dar qoain olaiin ols aiin ol okee y okch y otar chy or	READER_VARIANT	trockene Arzneimischung in der Gradmitte	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhey	f80r	f80r.12	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	dykshy olotchedy qokain qotain chckhy qokain okal qotain okedy qolr	d kshy ol otchedy qokain qotain chckhey qok in okal qotain oke y qolr	READER_VARIANT	trockene Arzneimischung in der Gradmitte	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhey	f86v3	f86v3.20	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	lshodair ykcho dar chody ykeeody qochey chcthey lkar ary	lshodair ykcho dar chody ykeeody qochey chckhey lkar ary	READER_VARIANT	trockene Arzneimischung in der Gradmitte	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhdy	f34v	f34v.2	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	tol qokchy dyche y okchy chckh y ch aiin ckh loees ykar aiin ol am	READER_VARIANT	trockene Arzneimischung am Gradanfang, abgeschlossen	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhdy	f46v	f46v.4	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin y kaiir shckhefy	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin ykaiir shckhefy	ydaiin chckhy ch al olar chckh y ch ody tar cham ke y aiin y kaiir shckhefy	READER_VARIANT	trockene Arzneimischung am Gradanfang, abgeschlossen	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhdy	f55v	f55v.4	okar chckhdy cheody keeyfar al ochedy qokain ody	okar chckhdy cheady keeyfar al ychedy qokaiin ody	okar chckh y chea y keeyfar al yche y qokain o y	READER_VARIANT	trockene Arzneimischung am Gradanfang, abgeschlossen	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
chckhdy	f78r	f78r.14	sor checkhy or chckhdy dol kedy qokededy qokan ol	sor checkhy or chckhdy dol kedy qokededy qokan ol	s or checkhy r chckh y dol kedy qoke edy qokan ol	READER_VARIANT	trockene Arzneimischung am Gradanfang, abgeschlossen	RETAIN_EXACT_ZL3B_WITH_READER_WARNING
