block_class	target_scope	surface	semantic_identity_credit	component_export_credit	note
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	dchold	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	dkol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	dytar	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	kchain	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	kcharg	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	kcheor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	kchochaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	keam	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	keear	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	keesy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	kochor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	koldy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lchar	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lchor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ldol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lkaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lkol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lkshedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lky	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	lshckhy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oaldary	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ochor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	octhol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	odor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	odys	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oeeeody	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oeeesoy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okaial	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okalchy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okalol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okam	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okeeaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okeol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	okoiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olan	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olar	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olchedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olcheeo	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olchy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oldair	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oleey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olkeeody	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olkeeshy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olpchdy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olsheed	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	olsheol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oltal	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	opchedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	opol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	orain	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	orchedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	orchochor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oroiiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oshol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	otaldy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	otaly	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	otcheody	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	oteaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	otealshey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	otolkeechdy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	polshy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qochol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qochy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qockhey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qocthedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoeear	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qokalchey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoke	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoked	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qokeol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qokeoy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qokody	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qolal	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qolchedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qolkeshdy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoos	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qopchaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qopchedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qopchey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qotee	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	qoteeos	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	raraiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	rodam	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	salchey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	salshey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	saltar	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	schaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	scthey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	shas	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	shcthey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	sokal	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	sokol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	solkeedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	solkeey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	solor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ssheey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	tedyol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	teeodain	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	tolshy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ycheckhey	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ycheoky	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ycheor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ychor	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ydain	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ydair	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	yefaiin	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ykedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ykeeochody	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ykol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ykoldy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ysheed	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	ysheol	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	yshos	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	yteeedy	0	0	source-composed wholes blocked before semantic scoring
GDT754_SOURCE_COMPOSED	ALL_FIVE_TARGETS	yteeo	0	0	source-composed wholes blocked before semantic scoring
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lchar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lchdal	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lched	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lchedar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lcheedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lcheor	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lchl	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lcho	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lchor	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	ldar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	ldol	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lkaiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lkain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lkar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lkeey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lkey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lky	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lo	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	loar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	loiiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lokedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	loldy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lolkaiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lols	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	loly	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lorain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	los	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lr	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lsheedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	lsheey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	ltain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	paiir	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	pched	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	pcheedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	pcheol	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	pchodain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	polaiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	posaiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	psheedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	psheey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	pshol	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	ra	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	raiir	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	raraiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rkar	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	ro	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	roiiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rolchey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rolkeedy	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rom	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rory	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rr	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	rtain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	sa	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	saiiin	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	saiir	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	sain	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	salchey	0	0	explicit literal-head quarantine
GDT737_EXPLICIT_QUARANTINE	ALL_FIVE_TARGETS	saraiin	0	0	explicit literal-head quarantine
