edition	model	name_hypothesis	title_sector	title_locus	title_raw	definite_assignments	possible_assignments_upper	meaning_confirmed
ZL3b	LM_ONLY	Subsolanus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Eurus	1	f67r2.1	ykshy s aram	0	3264	False
ZL3b	LM_ONLY	Eurus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LM_ONLY	Eurus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Eurus	4	f67r2.4	shekchy sykos	0	3264	False
ZL3b	LM_ONLY	Eurus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LM_ONLY	Eurus	6	f67r2.6	dchetay	0	1440	False
ZL3b	LM_ONLY	Eurus	7	f67r2.7	ykchy kchey ykchys	0	3264	False
ZL3b	LM_ONLY	Eurus	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LM_ONLY	Eurus	9	f67r2.9	ykar ykaly	0	3264	False
ZL3b	LM_ONLY	Eurus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Eurus	11	f67r2.11	chky chykchs chy	0	3264	False
ZL3b	LM_ONLY	Eurus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Euroauster	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LM_ONLY	Euroauster	2	f67r2.2	ykecho ols eesydy	0	1440	False
ZL3b	LM_ONLY	Euroauster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Euroauster	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LM_ONLY	Euroauster	5	f67r2.5	ykeody okchy	0	10560	False
ZL3b	LM_ONLY	Euroauster	6	f67r2.6	dchetay	0	0	False
ZL3b	LM_ONLY	Euroauster	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LM_ONLY	Euroauster	8	f67r2.8	chkchdar	0	0	False
ZL3b	LM_ONLY	Euroauster	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LM_ONLY	Euroauster	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Euroauster	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LM_ONLY	Euroauster	12	f67r2.12	ykees ykchos	0	10560	False
ZL3b	LM_ONLY	Auster	1	f67r2.1	ykshy s aram	0	1824	False
ZL3b	LM_ONLY	Auster	2	f67r2.2	ykecho ols eesydy	0	480	False
ZL3b	LM_ONLY	Auster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	1200	False
ZL3b	LM_ONLY	Auster	4	f67r2.4	shekchy sykos	0	1824	False
ZL3b	LM_ONLY	Auster	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LM_ONLY	Auster	6	f67r2.6	dchetay	0	6720	False
ZL3b	LM_ONLY	Auster	7	f67r2.7	ykchy kchey ykchys	0	1824	False
ZL3b	LM_ONLY	Auster	8	f67r2.8	chkchdar	0	3840	False
ZL3b	LM_ONLY	Auster	9	f67r2.9	ykar ykaly	0	1824	False
ZL3b	LM_ONLY	Auster	10	f67r2.10	lkshy kchy okar	0	1200	False
ZL3b	LM_ONLY	Auster	11	f67r2.11	chky chykchs chy	0	1824	False
ZL3b	LM_ONLY	Auster	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Euronothus	1	f67r2.1	ykshy s aram	0	480	False
ZL3b	LM_ONLY	Euronothus	2	f67r2.2	ykecho ols eesydy	0	5760	False
ZL3b	LM_ONLY	Euronothus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Euronothus	4	f67r2.4	shekchy sykos	0	480	False
ZL3b	LM_ONLY	Euronothus	5	f67r2.5	ykeody okchy	0	5760	False
ZL3b	LM_ONLY	Euronothus	6	f67r2.6	dchetay	0	0	False
ZL3b	LM_ONLY	Euronothus	7	f67r2.7	ykchy kchey ykchys	0	480	False
ZL3b	LM_ONLY	Euronothus	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LM_ONLY	Euronothus	9	f67r2.9	ykar ykaly	0	480	False
ZL3b	LM_ONLY	Euronothus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Euronothus	11	f67r2.11	chky chykchs chy	0	480	False
ZL3b	LM_ONLY	Euronothus	12	f67r2.12	ykees ykchos	0	5760	False
ZL3b	LM_ONLY	Affricus	1	f67r2.1	ykshy s aram	0	3552	False
ZL3b	LM_ONLY	Affricus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LM_ONLY	Affricus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Affricus	4	f67r2.4	shekchy sykos	0	3552	False
ZL3b	LM_ONLY	Affricus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LM_ONLY	Affricus	6	f67r2.6	dchetay	0	960	False
ZL3b	LM_ONLY	Affricus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LM_ONLY	Affricus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LM_ONLY	Affricus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LM_ONLY	Affricus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Affricus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LM_ONLY	Affricus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Zephirus	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LM_ONLY	Zephirus	2	f67r2.2	ykecho ols eesydy	0	0	False
ZL3b	LM_ONLY	Zephirus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	10320	False
ZL3b	LM_ONLY	Zephirus	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LM_ONLY	Zephirus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LM_ONLY	Zephirus	6	f67r2.6	dchetay	0	1920	False
ZL3b	LM_ONLY	Zephirus	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LM_ONLY	Zephirus	8	f67r2.8	chkchdar	0	0	False
ZL3b	LM_ONLY	Zephirus	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LM_ONLY	Zephirus	10	f67r2.10	lkshy kchy okar	0	10320	False
ZL3b	LM_ONLY	Zephirus	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LM_ONLY	Zephirus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Chorus	1	f67r2.1	ykshy s aram	0	3552	False
ZL3b	LM_ONLY	Chorus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LM_ONLY	Chorus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Chorus	4	f67r2.4	shekchy sykos	0	3552	False
ZL3b	LM_ONLY	Chorus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LM_ONLY	Chorus	6	f67r2.6	dchetay	0	960	False
ZL3b	LM_ONLY	Chorus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LM_ONLY	Chorus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LM_ONLY	Chorus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LM_ONLY	Chorus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Chorus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LM_ONLY	Chorus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LM_ONLY	Circius	1	f67r2.1	ykshy s aram	0	384	False
ZL3b	LM_ONLY	Circius	2	f67r2.2	ykecho ols eesydy	0	5760	False
ZL3b	LM_ONLY	Circius	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LM_ONLY	Circius	4	f67r2.4	shekchy sykos	0	384	False
ZL3b	LM_ONLY	Circius	5	f67r2.5	ykeody okchy	0	6000	False
ZL3b	LM_ONLY	Circius	6	f67r2.6	dchetay	0	0	False
ZL3b	LM_ONLY	Circius	7	f67r2.7	ykchy kchey ykchys	0	384	False
ZL3b	LM_ONLY	Circius	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LM_ONLY	Circius	9	f67r2.9	ykar ykaly	0	384	False
ZL3b	LM_ONLY	Circius	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LM_ONLY	Circius	11	f67r2.11	chky chykchs chy	0	384	False
ZL3b	LM_ONLY	Circius	12	f67r2.12	ykees ykchos	0	6000	False
ZL3b	LR_PHRASE_ONLY	Septentrio	1	f67r2.1	ykshy s aram	0	2112	False
ZL3b	LR_PHRASE_ONLY	Septentrio	2	f67r2.2	ykecho ols eesydy	0	480	False
ZL3b	LR_PHRASE_ONLY	Septentrio	3	f67r2.3	[{c'}:@164;]ey shs okar	0	960	False
ZL3b	LR_PHRASE_ONLY	Septentrio	4	f67r2.4	shekchy sykos	0	2112	False
ZL3b	LR_PHRASE_ONLY	Septentrio	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Septentrio	6	f67r2.6	dchetay	0	6240	False
ZL3b	LR_PHRASE_ONLY	Septentrio	7	f67r2.7	ykchy kchey ykchys	0	2112	False
ZL3b	LR_PHRASE_ONLY	Septentrio	8	f67r2.8	chkchdar	0	3360	False
ZL3b	LR_PHRASE_ONLY	Septentrio	9	f67r2.9	ykar ykaly	0	2112	False
ZL3b	LR_PHRASE_ONLY	Septentrio	10	f67r2.10	lkshy kchy okar	0	960	False
ZL3b	LR_PHRASE_ONLY	Septentrio	11	f67r2.11	chky chykchs chy	0	2112	False
ZL3b	LR_PHRASE_ONLY	Septentrio	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Aquilo	1	f67r2.1	ykshy s aram	0	3936	False
ZL3b	LR_PHRASE_ONLY	Aquilo	2	f67r2.2	ykecho ols eesydy	0	960	False
ZL3b	LR_PHRASE_ONLY	Aquilo	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Aquilo	4	f67r2.4	shekchy sykos	0	3936	False
ZL3b	LR_PHRASE_ONLY	Aquilo	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Aquilo	6	f67r2.6	dchetay	0	960	False
ZL3b	LR_PHRASE_ONLY	Aquilo	7	f67r2.7	ykchy kchey ykchys	0	3936	False
ZL3b	LR_PHRASE_ONLY	Aquilo	8	f67r2.8	chkchdar	0	960	False
ZL3b	LR_PHRASE_ONLY	Aquilo	9	f67r2.9	ykar ykaly	0	3936	False
ZL3b	LR_PHRASE_ONLY	Aquilo	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Aquilo	11	f67r2.11	chky chykchs chy	0	3936	False
ZL3b	LR_PHRASE_ONLY	Aquilo	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	1	f67r2.1	ykshy s aram	0	3456	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	4	f67r2.4	shekchy sykos	0	3456	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	5	f67r2.5	ykeody okchy	0	240	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	6	f67r2.6	dchetay	0	960	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	7	f67r2.7	ykchy kchey ykchys	0	3456	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	9	f67r2.9	ykar ykaly	0	3456	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	11	f67r2.11	chky chykchs chy	0	3456	False
ZL3b	LR_PHRASE_ONLY	Vulturnus	12	f67r2.12	ykees ykchos	0	240	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	2	f67r2.2	ykecho ols eesydy	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	10080	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	6	f67r2.6	dchetay	0	2400	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	8	f67r2.8	chkchdar	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	10	f67r2.10	lkshy kchy okar	0	10080	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LR_PHRASE_ONLY	Subsolanus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Eurus	1	f67r2.1	ykshy s aram	0	3264	False
ZL3b	LR_PHRASE_ONLY	Eurus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LR_PHRASE_ONLY	Eurus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Eurus	4	f67r2.4	shekchy sykos	0	3264	False
ZL3b	LR_PHRASE_ONLY	Eurus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Eurus	6	f67r2.6	dchetay	0	1440	False
ZL3b	LR_PHRASE_ONLY	Eurus	7	f67r2.7	ykchy kchey ykchys	0	3264	False
ZL3b	LR_PHRASE_ONLY	Eurus	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LR_PHRASE_ONLY	Eurus	9	f67r2.9	ykar ykaly	0	3264	False
ZL3b	LR_PHRASE_ONLY	Eurus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Eurus	11	f67r2.11	chky chykchs chy	0	3264	False
ZL3b	LR_PHRASE_ONLY	Eurus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	2	f67r2.2	ykecho ols eesydy	0	1440	False
ZL3b	LR_PHRASE_ONLY	Euroauster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	5	f67r2.5	ykeody okchy	0	10560	False
ZL3b	LR_PHRASE_ONLY	Euroauster	6	f67r2.6	dchetay	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	8	f67r2.8	chkchdar	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LR_PHRASE_ONLY	Euroauster	12	f67r2.12	ykees ykchos	0	10560	False
ZL3b	LR_PHRASE_ONLY	Auster	1	f67r2.1	ykshy s aram	0	1824	False
ZL3b	LR_PHRASE_ONLY	Auster	2	f67r2.2	ykecho ols eesydy	0	480	False
ZL3b	LR_PHRASE_ONLY	Auster	3	f67r2.3	[{c'}:@164;]ey shs okar	0	1200	False
ZL3b	LR_PHRASE_ONLY	Auster	4	f67r2.4	shekchy sykos	0	1824	False
ZL3b	LR_PHRASE_ONLY	Auster	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Auster	6	f67r2.6	dchetay	0	6720	False
ZL3b	LR_PHRASE_ONLY	Auster	7	f67r2.7	ykchy kchey ykchys	0	1824	False
ZL3b	LR_PHRASE_ONLY	Auster	8	f67r2.8	chkchdar	0	3840	False
ZL3b	LR_PHRASE_ONLY	Auster	9	f67r2.9	ykar ykaly	0	1824	False
ZL3b	LR_PHRASE_ONLY	Auster	10	f67r2.10	lkshy kchy okar	0	1200	False
ZL3b	LR_PHRASE_ONLY	Auster	11	f67r2.11	chky chykchs chy	0	1824	False
ZL3b	LR_PHRASE_ONLY	Auster	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Euronothus	1	f67r2.1	ykshy s aram	0	480	False
ZL3b	LR_PHRASE_ONLY	Euronothus	2	f67r2.2	ykecho ols eesydy	0	5760	False
ZL3b	LR_PHRASE_ONLY	Euronothus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Euronothus	4	f67r2.4	shekchy sykos	0	480	False
ZL3b	LR_PHRASE_ONLY	Euronothus	5	f67r2.5	ykeody okchy	0	5760	False
ZL3b	LR_PHRASE_ONLY	Euronothus	6	f67r2.6	dchetay	0	0	False
ZL3b	LR_PHRASE_ONLY	Euronothus	7	f67r2.7	ykchy kchey ykchys	0	480	False
ZL3b	LR_PHRASE_ONLY	Euronothus	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LR_PHRASE_ONLY	Euronothus	9	f67r2.9	ykar ykaly	0	480	False
ZL3b	LR_PHRASE_ONLY	Euronothus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Euronothus	11	f67r2.11	chky chykchs chy	0	480	False
ZL3b	LR_PHRASE_ONLY	Euronothus	12	f67r2.12	ykees ykchos	0	5760	False
ZL3b	LR_PHRASE_ONLY	Affricus	1	f67r2.1	ykshy s aram	0	3552	False
ZL3b	LR_PHRASE_ONLY	Affricus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LR_PHRASE_ONLY	Affricus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Affricus	4	f67r2.4	shekchy sykos	0	3552	False
ZL3b	LR_PHRASE_ONLY	Affricus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Affricus	6	f67r2.6	dchetay	0	960	False
ZL3b	LR_PHRASE_ONLY	Affricus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LR_PHRASE_ONLY	Affricus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LR_PHRASE_ONLY	Affricus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LR_PHRASE_ONLY	Affricus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Affricus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LR_PHRASE_ONLY	Affricus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	1	f67r2.1	ykshy s aram	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	2	f67r2.2	ykecho ols eesydy	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	10320	False
ZL3b	LR_PHRASE_ONLY	Zephirus	4	f67r2.4	shekchy sykos	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	6	f67r2.6	dchetay	0	1920	False
ZL3b	LR_PHRASE_ONLY	Zephirus	7	f67r2.7	ykchy kchey ykchys	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	8	f67r2.8	chkchdar	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	9	f67r2.9	ykar ykaly	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	10	f67r2.10	lkshy kchy okar	0	10320	False
ZL3b	LR_PHRASE_ONLY	Zephirus	11	f67r2.11	chky chykchs chy	0	0	False
ZL3b	LR_PHRASE_ONLY	Zephirus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Chorus	1	f67r2.1	ykshy s aram	0	3552	False
ZL3b	LR_PHRASE_ONLY	Chorus	2	f67r2.2	ykecho ols eesydy	0	1920	False
ZL3b	LR_PHRASE_ONLY	Chorus	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Chorus	4	f67r2.4	shekchy sykos	0	3552	False
ZL3b	LR_PHRASE_ONLY	Chorus	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	LR_PHRASE_ONLY	Chorus	6	f67r2.6	dchetay	0	960	False
ZL3b	LR_PHRASE_ONLY	Chorus	7	f67r2.7	ykchy kchey ykchys	0	3552	False
ZL3b	LR_PHRASE_ONLY	Chorus	8	f67r2.8	chkchdar	0	1920	False
ZL3b	LR_PHRASE_ONLY	Chorus	9	f67r2.9	ykar ykaly	0	3552	False
ZL3b	LR_PHRASE_ONLY	Chorus	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Chorus	11	f67r2.11	chky chykchs chy	0	3552	False
ZL3b	LR_PHRASE_ONLY	Chorus	12	f67r2.12	ykees ykchos	0	0	False
ZL3b	LR_PHRASE_ONLY	Circius	1	f67r2.1	ykshy s aram	0	384	False
ZL3b	LR_PHRASE_ONLY	Circius	2	f67r2.2	ykecho ols eesydy	0	5760	False
ZL3b	LR_PHRASE_ONLY	Circius	3	f67r2.3	[{c'}:@164;]ey shs okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Circius	4	f67r2.4	shekchy sykos	0	384	False
ZL3b	LR_PHRASE_ONLY	Circius	5	f67r2.5	ykeody okchy	0	6000	False
ZL3b	LR_PHRASE_ONLY	Circius	6	f67r2.6	dchetay	0	0	False
ZL3b	LR_PHRASE_ONLY	Circius	7	f67r2.7	ykchy kchey ykchys	0	384	False
ZL3b	LR_PHRASE_ONLY	Circius	8	f67r2.8	chkchdar	0	2880	False
ZL3b	LR_PHRASE_ONLY	Circius	9	f67r2.9	ykar ykaly	0	384	False
ZL3b	LR_PHRASE_ONLY	Circius	10	f67r2.10	lkshy kchy okar	0	0	False
ZL3b	LR_PHRASE_ONLY	Circius	11	f67r2.11	chky chykchs chy	0	384	False
ZL3b	LR_PHRASE_ONLY	Circius	12	f67r2.12	ykees ykchos	0	6000	False
ZL3b	COMBINED	Septentrio	1	f67r2.1	ykshy s aram	0	2112	False
ZL3b	COMBINED	Septentrio	2	f67r2.2	ykecho ols eesydy	0	480	False
ZL3b	COMBINED	Septentrio	3	f67r2.3	[{c'}:@164;]ey shs okar	0	960	False
ZL3b	COMBINED	Septentrio	4	f67r2.4	shekchy sykos	0	2112	False
ZL3b	COMBINED	Septentrio	5	f67r2.5	ykeody okchy	0	0	False
ZL3b	COMBINED	Septentrio	6	f67r2.6	dchetay	0	6240	False
