packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	pchedar | opchedy | qokedy | opchedy | qopdy | dain | chetas | chcphhy | qotam	OP_08:VALUE_0060:STATE_04 OP_01:VALUE_0066:STATE_01 OP_02:VALUE_0018:STATE_01 OP_01:VALUE_0066:STATE_01 OP_02:VALUE_3966:STATE_01 OP_04:VALUE_0006:STATE_02 OP_01:VALUE_0346:STATE_06 OP_01:VALUE_1057:STATE_01 OP_02:VALUE_0012:STATE_07	OP_08:VALUE_0060:STATE_04 OP_01:VALUE_0066:STATE_01 OP_02:VALUE_0018:STATE_01 OP_01:VALUE_0066:STATE_01 OP_02:VALUE_3966:STATE_01 OP_04:VALUE_0006:STATE_02 OP_01:VALUE_0346:STATE_06 OP_01:VALUE_1057:STATE_01 OP_02:VALUE_0012:STATE_07	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	qokeed | chedy | ky | okedy | lchedy | dar | ody | dchedy | dar | olchedy | otedy | qoky	OP_02:VALUE_0009:STATE_08 OP_01:VALUE_0005:STATE_01 OP_06:VALUE_0011:STATE_05 OP_01:VALUE_0018:STATE_01 OP_05:VALUE_0005:STATE_01 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0051:STATE_01 OP_04:VALUE_0005:STATE_01 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0072:STATE_01 OP_01:VALUE_0024:STATE_01 OP_02:VALUE_0023:STATE_01	OP_02:VALUE_0009:STATE_08 OP_01:VALUE_0005:STATE_01 OP_06:VALUE_0011:STATE_05 OP_01:VALUE_0018:STATE_01 OP_05:VALUE_0005:STATE_01 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0051:STATE_01 OP_04:VALUE_0005:STATE_01 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0072:STATE_01 OP_01:VALUE_0024:STATE_01 OP_02:VALUE_0023:STATE_01	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.11	s	s	OP_01:VALUE_0025:STATE_05	OP_01:VALUE_0025:STATE_05	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	qokedy | rshey | qol | chey | ol | chey | keed | sol | key | dykedy | qokol | dar | oly	OP_02:VALUE_0018:STATE_01 OP_09:VALUE_0082:STATE_01 OP_02:VALUE_0001:STATE_03 OP_01:VALUE_0008:STATE_01 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0008:STATE_01 OP_06:VALUE_0062:STATE_08 OP_03:VALUE_0001:STATE_03 OP_06:VALUE_0141:STATE_01 OP_04:VALUE_0195:STATE_01 OP_02:VALUE_0021:STATE_03 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0040:STATE_01	OP_02:VALUE_0018:STATE_01 OP_09:VALUE_0082:STATE_01 OP_02:VALUE_0001:STATE_03 OP_01:VALUE_0008:STATE_01 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0008:STATE_01 OP_06:VALUE_0062:STATE_08 OP_03:VALUE_0001:STATE_03 OP_06:VALUE_0141:STATE_01 OP_04:VALUE_0195:STATE_01 OP_02:VALUE_0021:STATE_03 OP_04:VALUE_0002:STATE_04 OP_01:VALUE_0040:STATE_01	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	ocheain | cheedy | qokal | dain | sheeky | qoky | sshedy | tedy | otedy | tedy | taral	OP_01:VALUE_3967:STATE_02 OP_01:VALUE_0075:STATE_01 OP_02:VALUE_0007:STATE_03 OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0250:STATE_01 OP_02:VALUE_0023:STATE_01 OP_03:VALUE_0050:STATE_01 OP_07:VALUE_0064:STATE_01 OP_01:VALUE_0024:STATE_01 OP_07:VALUE_0064:STATE_01 OP_07:VALUE_0065:STATE_03	OP_01:VALUE_3967:STATE_02 OP_01:VALUE_0075:STATE_01 OP_02:VALUE_0007:STATE_03 OP_04:VALUE_0006:STATE_02 OP_03:VALUE_0250:STATE_01 OP_02:VALUE_0023:STATE_01 OP_03:VALUE_0050:STATE_01 OP_07:VALUE_0064:STATE_01 OP_01:VALUE_0024:STATE_01 OP_07:VALUE_0064:STATE_01 OP_07:VALUE_0065:STATE_03	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	qol | sheckhy | qokedy | qokedy | qokaly | sor | chedy | qoky | olshty | qokydy	OP_02:VALUE_0001:STATE_03 OP_03:VALUE_0155:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0120:STATE_01 OP_03:VALUE_0001:STATE_04 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0023:STATE_01 OP_01:VALUE_3968:STATE_01 OP_02:VALUE_0673:STATE_01	OP_02:VALUE_0001:STATE_03 OP_03:VALUE_0155:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0018:STATE_01 OP_02:VALUE_0120:STATE_01 OP_03:VALUE_0001:STATE_04 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0023:STATE_01 OP_01:VALUE_3968:STATE_01 OP_02:VALUE_0673:STATE_01	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	sal | ol | olain | olkey | olshed | qokaly | qokar | chedy | qokain | ty | lshdy | qo	OP_03:VALUE_0002:STATE_03 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0214:STATE_02 OP_01:VALUE_0248:STATE_01 OP_01:VALUE_0199:STATE_08 OP_02:VALUE_0120:STATE_01 OP_02:VALUE_0007:STATE_04 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0014:STATE_02 OP_07:VALUE_0011:STATE_05 OP_05:VALUE_0254:STATE_01 OP_02:VALUE_0001:STATE_05	OP_03:VALUE_0002:STATE_03 OP_01:VALUE_0001:STATE_03 OP_01:VALUE_0214:STATE_02 OP_01:VALUE_0248:STATE_01 OP_01:VALUE_0199:STATE_08 OP_02:VALUE_0120:STATE_01 OP_02:VALUE_0007:STATE_04 OP_01:VALUE_0005:STATE_01 OP_02:VALUE_0014:STATE_02 OP_07:VALUE_0011:STATE_05 OP_05:VALUE_0254:STATE_01 OP_02:VALUE_0001:STATE_05	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	odchedy | qolshdy | shokshdy | qokain | or | shedy | qolol | keedy | qokalom	OP_01:VALUE_3969:STATE_01 OP_02:VALUE_0602:STATE_01 OP_03:VALUE_3970:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0001:STATE_04 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0067:STATE_03 OP_06:VALUE_0074:STATE_01 OP_02:VALUE_0282:STATE_07	OP_01:VALUE_3969:STATE_01 OP_02:VALUE_0602:STATE_01 OP_03:VALUE_3970:STATE_01 OP_02:VALUE_0014:STATE_02 OP_01:VALUE_0001:STATE_04 OP_03:VALUE_0017:STATE_01 OP_02:VALUE_0067:STATE_03 OP_06:VALUE_0074:STATE_01 OP_02:VALUE_0282:STATE_07	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal | shedykain | qokain | sheckhy | ld | saiin | ckhy | lshedy	OP_03:VALUE_0002:STATE_03 OP_03:VALUE_3971:STATE_02 OP_02:VALUE_0014:STATE_02 OP_03:VALUE_0155:STATE_01 OP_05:VALUE_0069:STATE_05 OP_03:VALUE_0003:STATE_02 OP_01:VALUE_0148:STATE_01 OP_05:VALUE_0050:STATE_01	OP_03:VALUE_0002:STATE_03 OP_03:VALUE_3971:STATE_02 OP_02:VALUE_0014:STATE_02 OP_03:VALUE_0155:STATE_01 OP_05:VALUE_0069:STATE_05 OP_03:VALUE_0003:STATE_02 OP_01:VALUE_0148:STATE_01 OP_05:VALUE_0050:STATE_01	EXPLORATORY	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.18	okshy	okshy	OP_01:VALUE_0194:STATE_01	OP_01:VALUE_0194:STATE_01	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.19	saral	saral	OP_03:VALUE_0065:STATE_03	OP_03:VALUE_0065:STATE_03	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.2	s	s	OP_01:VALUE_0025:STATE_05	OP_01:VALUE_0025:STATE_05	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.20	dokal	dokal	OP_04:VALUE_0007:STATE_03	OP_04:VALUE_0007:STATE_03	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.21	darol	darol	OP_04:VALUE_0134:STATE_03	OP_04:VALUE_0134:STATE_03	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.22	daldy || dal dy	daldy	OP_04:VALUE_0143:STATE_01	OP_04:VALUE_0143:STATE_01	EXPLORATORY	dal dy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
