current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M022	G498-M022	@ACTION	S	S	HERBAL	WÄHLEN	PFLANZENTEIL WÄHLEN	Wähle den Pflanzenposten [wie zuvor].	Wähle den Pflanzenposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Pflanzenposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	9	f11r|f13r|f55v|f56r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M023	G498-M023	@ACTION	S	S	BIOLOGICAL	WÄHLEN	STATION WÄHLEN	Wähle den Stationsposten [wie zuvor].	Wähle den Stationsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	12	f75r|f76r|f77r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M024	G498-M024	@ACTION	S	S	CELESTIAL	WÄHLEN	POSITION WÄHLEN	Wähle.	Wähle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f67r2|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M025	G498-M025	@ACTION	S	S	PHARMA	WÄHLEN	DROGENPOSTEN WÄHLEN	Wähle den Drogenposten [wie zuvor].	Wähle den Drogenposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	13	f88r|f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M028	G498-M028	@ACTION	CHD	CHD	BIOLOGICAL	BEARBEITEN	POSTEN BEARBEITEN	Bearbeite den Stationswert [wie zuvor].	Bearbeite den Stationswert [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationswert [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f77r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M032	G498-M032	@ACTION	T	T	HERBAL	EINSTELLEN	ARBEITSSTUFE EINSTELLEN	Stelle den Pflanzenposten [wie zuvor] ein.	Stelle den Pflanzenposten [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Pflanzenposten [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M036	G498-M036	@ACTION	R	R	SOURCE_SECTION_T	MARKIEREN	KENNZEICHNEN	Kennzeichne den laufenden Eintrag [wie zuvor].	Kennzeichne den laufenden Eintrag [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne den laufenden Eintrag [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M037	G498-M037	@ACTION	R	R	HERBAL	MARKIEREN	TEIL MARKIEREN	Markiere den Pflanzenposten [wie zuvor].	Markiere den Pflanzenposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Pflanzenposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f24v|f56r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M038	G498-M038	@ACTION	R	R	BIOLOGICAL	MARKIEREN	STATION MARKIEREN	Markiere den Stationsposten [wie zuvor].	Markiere den Stationsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	12	f75r|f76r|f77r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M039	G498-M039	@ACTION	R	R	CELESTIAL	MARKIEREN	POSITION MARKIEREN	Markiere den Positionsposten [wie zuvor].	Markiere den Positionsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Positionsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	2	f67r2|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M040	G498-M040	@ACTION	R	R	PHARMA	MARKIEREN	POSTEN MARKIEREN	Markiere den Drogenposten [wie zuvor].	Markiere den Drogenposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Drogenposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	3	f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M046	G498-M046	@ACTION+AIIN	OK	OK+AIIN	SOURCE_SECTION_T	SETZEN · WERT	EINTRAGEN · KENNWERT	Trage den Kennwert ein.	Trage den Kennwert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Trage den Kennwert ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M047	G498-M047	@ACTION+AIIN	OK	OK+AIIN	HERBAL	SETZEN · WERT	ARBEITSGANG ANSETZEN · ARBEITSWERT	Setze den Arbeitswert im Arbeitsgang an.	Setze den Arbeitswert im Arbeitsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Arbeitswert im Arbeitsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	11	f17r|f24v|f55v|f56r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M048	G498-M048	@ACTION+AIIN	OK	OK+AIIN	BIOLOGICAL	SETZEN · WERT	STATIONSGANG ANSETZEN · STATIONSWERT	Setze den Stationswert im Stationsgang an.	Setze den Stationswert im Stationsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationswert im Stationsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	44	f75r|f76r|f77r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M049	G498-M049	@ACTION+AIIN	OK	OK+AIIN	CELESTIAL	SETZEN · WERT	POSITION SETZEN · POSITIONSWERT	Setze den Positionswert.	Setze den Positionswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	7	f71v|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M050	G498-M050	@ACTION+AIIN	OK	OK+AIIN	PHARMA	SETZEN · WERT	ANSATZ ANSETZEN · MENGENWERT	Setze den Mengenwert als Ansatz an.	Setze den Mengenwert als Ansatz an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Mengenwert als Ansatz an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f88r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M052	G498-M052	@ACTION+AIIN	CH	CH+AIIN	HERBAL	NEHMEN · WERT	PFLANZENTEIL NEHMEN · ARBEITSWERT	Nimm den Arbeitswert.	Nimm den Arbeitswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Arbeitswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	4	f10r|f11r|f55v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M055	G498-M055	@ACTION+AIIN	CH	CH+AIIN	PHARMA	NEHMEN · WERT	DROGENPOSTEN NEHMEN · MENGENWERT	Nimm den Mengenwert.	Nimm den Mengenwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Mengenwert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M056	G498-M056	@ACTION+AIIN	SH	SH+AIIN	SOURCE_SECTION_T	HALTEN · WERT	FESTHALTEN · KENNWERT	Halte den Kennwert fest.	Halte den Kennwert fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Kennwert fest.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M057	G498-M057	@ACTION+AIIN	SH	SH+AIIN	HERBAL	HALTEN · WERT	MATERIAL HALTEN · ARBEITSWERT	Halte den Arbeitswert.	Halte den Arbeitswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Arbeitswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f13r|f18r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M061	G498-M061	@ACTION+AIIN	K	K+AIIN	SOURCE_SECTION_T	GEBEN · WERT	ZUORDNEN · KENNWERT	Ordne den Kennwert zu.	Ordne den Kennwert zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Kennwert zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M063	G498-M063	@ACTION+AIIN	K	K+AIIN	BIOLOGICAL	GEBEN · WERT	POSTEN ZUFÜHREN · STATIONSWERT	Führe den Stationswert zu.	Führe den Stationswert zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationswert zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f81r|f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M064	G498-M064	@ACTION+AIIN	K	K+AIIN	CELESTIAL	GEBEN · WERT	WERT ZUORDNEN · POSITIONSWERT	Ordne den Positionswert zu.	Ordne den Positionswert zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionswert zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f71v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M068	G498-M068	@ACTION+AIIN	S	S+AIIN	BIOLOGICAL	WÄHLEN · WERT	STATION WÄHLEN · STATIONSWERT	Wähle den Stationswert.	Wähle den Stationswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	13	f75r|f76r|f77r|f81v|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M069	G498-M069	@ACTION+AIIN	S	S+AIIN	CELESTIAL	WÄHLEN · WERT	POSITION WÄHLEN · POSITIONSWERT	Wähle den Positionswert.	Wähle den Positionswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f67r2|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M070	G498-M070	@ACTION+AIIN	S	S+AIIN	PHARMA	WÄHLEN · WERT	DROGENPOSTEN WÄHLEN · MENGENWERT	Wähle den Mengenwert.	Wähle den Mengenwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Mengenwert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	6	f88r|f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M072	G498-M072	@ACTION+AIIN	CHD	CHD+AIIN	HERBAL	BEARBEITEN · WERT	MATERIAL BEARBEITEN · ARBEITSWERT	Bearbeite den Arbeitswert.	Bearbeite den Arbeitswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Arbeitswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M073	G498-M073	@ACTION+AIIN	CHD	CHD+AIIN	BIOLOGICAL	BEARBEITEN · WERT	POSTEN BEARBEITEN · STATIONSWERT	Bearbeite den Stationswert.	Bearbeite den Stationswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	5	f77r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M074	G498-M074	@ACTION+AIIN	CHD	CHD+AIIN	CELESTIAL	BEARBEITEN · WERT	EINTRAG BEARBEITEN · POSITIONSWERT	Bearbeite den Positionswert.	Bearbeite den Positionswert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Positionswert.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f67r2|f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M077	G498-M077	@ACTION+AIIN	T	T+AIIN	HERBAL	EINSTELLEN · WERT	ARBEITSSTUFE EINSTELLEN · ARBEITSWERT	Stelle den Arbeitswert ein.	Stelle den Arbeitswert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Arbeitswert ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f10r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M078	G498-M078	@ACTION+AIIN	T	T+AIIN	BIOLOGICAL	EINSTELLEN · WERT	STATIONSWERT EINSTELLEN · STATIONSWERT	Stelle den Stationswert ein.	Stelle den Stationswert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationswert ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f81r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
