event_serial	page	locus	record_unit_id	field_id	statement_id	joint_tuple_id_opaque	surface_display_only	formal_formula_opaque	terminal_status	fixed_exact_mnemonic	strict_formal_prompt	event_template	event_parse_status	local_phase	fixed_value_clause	formal_clause_no_semantic_inheritance	local_apparatus_argument	complete_layered_technical_reading	local_argument_source_class	local_pre_state	local_post_state	v62_statement_pre_state	v62_statement_post_state	iatromedical_comparator_event	opaque_roundtrip_atom	layer_contract	source_lineage
111	f81v	f81v.2	B1	F022	B1-S002	1496a731803a9f48d2e1	rol	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	SETUP	NONE	NONE	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Zulauf vorerst schließen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q001	B1:Q002:SETUP	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	bevor es abkühlt	E111@1496a731803a9f48d2e1	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
112	f81v	f81v.2	B1	F022	B1-S002	0f18de177ed7c878bf95	dl	LINK	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	SETUP	NONE	NONE	LOCAL_EXEMPLAR[Filteraufnahme leeren;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Filteraufnahme leeren;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q001	B1:Q002:SETUP	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	das bereitete Öl	E112@0f18de177ed7c878bf95	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
113	f81v	f81v.7	B1	F023	B1-S002	dec401773c1f0347793d	olor	OPAQUE_PAYLOAD	NONCLOSE	VORIGES?	NONE	SELECT_PREVIOUS	UNIQUE_EXACT	CHARGE	VORIGES?=vorige Charge wieder aufnehmen	NONE	LOCAL_ARGUMENT[Vorcharge im recordlokalen Register B1]	VORIGES?=vorige Charge wieder aufnehmen ; LOCAL_ARGUMENT[Vorcharge im recordlokalen Register B1]	V60_EXACT+LOCAL_APPARATUS_ARGUMENT	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Aus dem vorigen Ansatz entnehmen	E113@dec401773c1f0347793d	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
114	f81v	f81v.7	B1	F023	B1-S002	dcda95c81a5460feb191	ol	FRAME_O(LINK)	NONCLOSE	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	CHARGE	NONE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F023]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F023]	V63_FORMAL_NO_SEMANTIC_WORD+LOCAL_APPARATUS_ARGUMENT	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Mit der vorigen Zubereitung weiter	E114@dcda95c81a5460feb191	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
115	f81v	f81v.7	B1	F023	B1-S002	4eab1841ed655c20a348	sheckhal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	eine mäßige Menge	E115@4eab1841ed655c20a348	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
116	f81v	f81v.7	B1	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	UNIQUE_CONVERGENT_CHANNELS	CHARGE	MASS?=vorgesehenen Mengenwert buchen	VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	V60_EXACT+V63_FORMAL_SEPARATE+LOCAL_APPARATUS_ARGUMENT	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Ein vorgeschriebenes Maß	E116@2f1c5e56e8f0ff459065	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
117	f81v	f81v.7	B1	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	OPAQUE_PAYLOAD + <ARG_AL>	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Vorratscharge bereitstellen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	der eingetauchte Teil	E117@93f69c38fdedee1598e9	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
118	f81v	f81v.7	B1	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	OPAQUE_PAYLOAD	NONCLOSE	MASS?	VORGABEPARAMETER?	PARAMETER_ASSIGN	UNIQUE_CONVERGENT_CHANNELS	CHARGE	MASS?=vorgesehenen Mengenwert buchen	VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F023:M]	V60_EXACT+V63_FORMAL_SEPARATE+LOCAL_APPARATUS_ARGUMENT	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Ein vorgeschriebenes Maß	E118@2f1c5e56e8f0ff459065	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
119	f81v	f81v.7	B1	F023	B1-S002	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Wasser in das Becken einlassen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	durch die verbundenen Läufe	E119@2cc8bb3c2af19607888f	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
120	f81v	f81v.7	B1	F023	B1-S002	259b2b3b0bf859882e2c	schedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	UNKNOWN	NONE	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	CHARGE	NONE	NONE	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung]	LOCAL_EXEMPLAR[Füllstand am Randzeichen prüfen;keine Kartenbedeutung]	V54_VISIBLE_APPARATUS_OR_V65_LOCAL_EXEMPLAR;NOT_CARD_MEANING	B1:Q002	B1:Q003:CHARGE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001;PREVIOUS_ITEM=UNSET	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	E120@259b2b3b0bf859882e2c	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
121	f81v	f81v.7	B1	F024	B1-S003	dcda95c81a5460feb191	qol	FRAME_O(LINK)	NONCLOSE	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	RETURN	NONE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION	LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F024]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F024]	V63_FORMAL_NO_SEMANTIC_WORD+LOCAL_APPARATUS_ARGUMENT	B1:Q003	B1:Q004:RETURN	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I002;TARGET/STATION=B1:T005;PREVIOUS_ITEM=B1:I001	Mit der vorigen Zubereitung weiter	E121@dcda95c81a5460feb191	EXACT_TUPLE_ATOMIC;V60_VALUE_FIXED;V63_STATUS_FIXED;LOCAL_NOUN_NEVER_CARD_GLOSS	V54_SELECTED_RECORD+V60_EVENT+V61/V62+V63_PARSE>V65_R3_WATERWORK_EVENT
