event_serial	page	locus	record_unit_id	field_id	statement_id	process_node_id	joint_tuple_id	surface_display_only	formal_formula_opaque	terminal_status	strict_formal_prompt	selected_v60_exact_mnemonic	v63_event_template	v63_event_parse_status	v62_statement_pre_state	v62_symbolic_register_effect	v62_statement_post_state	inherited_v60_local_expansion	v65_concrete_default_segment	unsupported_assumption_ids	body_bath_patient_binding	visible_apparatus_binding	semantic_contract
160	f81v	f81v.27	B1	F041	B1-S018	B1-P06	74c76d589d44120f647b	dsheol	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	wende es an der markierten Stelle an	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A014+A020:wende es an der markierten Stelle an]	A004|A011|A014|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
161	f81v	f81v.27	B1	F041	B1-S018	B1-P06	2c82523794dcb7d2b343	oiiin	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	bis es klar ist	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:bis es klar ist]	A011|A012|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
162	f81v	f81v.27	B1	F041	B1-S018	B1-P06	3b70942557b3a40e8030	olkeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	lasse die Flüssigkeit sich setzen und beende den Schritt	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A011+A020:lasse die Flüssigkeit sich setzen und beende den Schritt]	A001|A011|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
163	f81v	f81v.27	B1	F042	B1-S019	B1-P06	bc4f1f5c006c74a4d26d	tedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	lasse es bis zur Bereitschaft stehen und beende den Schritt	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	A011|A012|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
164	f81v	f81v.27	B1	F043	B1-S020	B1-P06	d904bf7b044dd3922781	cheky	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	bei sanfter Wärme	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme]	A011|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
165	f81v	f81v.27	B1	F043	B1-S020	B1-P06	d68bc8de3bcee09db23c	shckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	seihe es einmal durch ein Tuch und beende den Schritt	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A006+A009+A011+A020:seihe es einmal durch ein Tuch und beende den Schritt]	A006|A009|A011|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
166	f81v	f81v.27	B1	F044	B1-S021	B1-P06	dd0ecaf5e27d81befffc	chal	OPAQUE_PAYLOAD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	TARGET/STATION:=EXACT_TARGET_ARGUMENT	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T018;PREVIOUS_ITEM=B1:I004	An die bezeichnete Zielstelle führen	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T018] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	A003|A010|A011|A013|A014|A020	[IMAGE:A004:Figuren gehören zur Seite; kein B1-Feld ist sicher einer Patientin oder einem Körperteil zugewiesen.]	[IMAGE:A002+A003:Becken, begrenzte Bereiche und Verbindungen sind seitenweit sichtbar; die lokale Stationsordnung ist exemplarisch.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
167	f82r	f82r.2	B2	F045	B2-S001	B2-P01	259b2b3b0bf859882e2c	dchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=UNSET;ACTIVE_ITEM/PREPARATION=UNSET;TARGET/STATION=UNSET;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A021:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	A001|A002|A003|A005|A009|A011|A015|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
168	f82r	f82r.2	B2	F046	B2-S002	B2-P01	28ffbc88b97772a75f1e	qolchedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T001;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A004+A011+A013+A021:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	A002|A004|A011|A013|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
169	f82r	f82r.2	B2	F047	B2-S003	B2-P02	1645e612504fcef59ced	qokain	SET(<ARG_AIN>)	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	gib einen abgemessenen Anteil in das Gefäß	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A010+A011+A021:gib einen abgemessenen Anteil in das Gefäß]	A002|A010|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
170	f82r	f82r.2	B2	F047	B2-S003	B2-P02	b921a237be883a820352	dy	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	Diese aktive Portion	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A010+A011+A021:Diese aktive Portion]	A010|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
171	f82r	f82r.2	B2	F047	B2-S003	B2-P02	7d25241b0e56c836372a	qokeedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A004+A005+A008+A011+A015+A021:lasse die Badende im temperierten Teilbad sitzen und beende den Schritt]	A001|A004|A005|A008|A011|A015|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
172	f82r	f82r.2	B2	F048	B2-S004	B2-P02	308e8ea2d5d190c498e8	qokal	SET(<ARG_AL>)	NONCLOSE	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	TARGET_ASSIGN	UNIQUE_FORMAL_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	TARGET/STATION:=FORMAL_RELATION_SLOT(OPAQUE_EVENT_VALUE)	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	mische beide Anteile zusammen	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	A003|A010|A011|A013|A014|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
173	f82r	f82r.2	B2	F048	B2-S004	B2-P02	f329f2051370174e9a38	lcheckhy	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	die zweite Öffnung	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A003+A009+A011+A014+A021:die zweite Öffnung]	A003|A009|A011|A014|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
174	f82r	f82r.2	B2	F048	B2-S004	B2-P02	ba8142680851f24c9ff2	lched	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	und gehe zum nächsten Becken weiter	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A002+A011+A013+A021:und gehe zum nächsten Becken weiter]	A002|A011|A013|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
175	f82r	f82r.3	B2	F049	B2-S004	B2-P02	0275fbf14e07935b0a45	qokeey	OPAQUE_PAYLOAD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	UNIQUE_EXACT	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	TEMPER(ACTIVE_ITEM/PREPARATION)	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A005+A008+A011+A015+A021:die Charge für den vorgesehenen Gebrauch temperieren]	A005|A008|A011|A015|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
176	f82r	f82r.3	B2	F049	B2-S004	B2-P02	c1db6b0a28d5cbb5d3d2	lcheckhedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T002;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	seihe es klar und beende den Schritt	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A006+A011+A012+A021:seihe es klar und beende den Schritt]	A006|A011|A012|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
177	f82r	f82r.3	B2	F050	B2-S005	B2-P02	4a7a6326ac95a8809302	qokaly	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	fahre am zweiten Lauf fort	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A001+A003+A009+A011+A021:fahre am zweiten Lauf fort]	A001|A003|A009|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
178	f82r	f82r.3	B2	F050	B2-S005	B2-P02	2d2e37ccb2dacc53ee5a	solkaiin	OPAQUE_PAYLOAD + <ARG_AIIN>	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	durch ein Tuch	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A006+A011+A021:durch ein Tuch]	A006|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
179	f82r	f82r.3	B2	F050	B2-S005	B2-P02	2cc8bb3c2af19607888f	chckhy	OPAQUE_PAYLOAD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	durch die verbundenen Läufe	[REGISTER:OWNER=B2:O01] [EXEMPLAR:A011+A021:durch die verbundenen Läufe]	A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
180	f82r	f82r.3	B2	F050	B2-S005	B2-P02	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	beginne den nächsten abgemessenen Posten	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	A010|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
181	f82r	f82r.4	B2	F051	B2-S005	B2-P02	b5fcea1eaed06b2f2291	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	UNIQUE_FORMAL_ONLY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T003;PREVIOUS_ITEM=B2:I002	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B2:O01;ACTIVE_ITEM/PREPARATION=B2:I001;TARGET/STATION=B2:T006;PREVIOUS_ITEM=B2:I002	beginne den nächsten abgemessenen Posten	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	A010|A011|A021	[IMAGE:A004:Figurenpaare und Figurenzonen stützen Badende; Frau, Gebärmutter, Geburt und Menstruation sind nicht textlich gebunden.]	[IMAGE:A002+A003:Nur ein untersuchtes Label sitzt sicher auf einem kreuzförmigen Bauteil; die übrigen liegen überwiegend nur nahe Figuren oder Formen.]	CARD_AND_FORMAL_UNCHANGED;CONCRETE_DEFAULT_IS_REGISTER_OR_EXEMPLAR
