record_unit_id	edge_ordinal	from_node	to_node	boundary_class	selected_graph_operation	target_statement_phase	target_statement_parse_status	pre_state	post_state	medical_execution	apparative_execution	branch_or_alternative	execution_contract
B1	11	B1-S010	B1-S011	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P3_TEMPERIEREN	AMBIGUOUS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010;PREVIOUS_ITEM=B1:I002	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: durch die verbundenen Läufe ; Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: durch die verbundenen Läufe ; die aktive Charge in den Arbeitslauf geben	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 13/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	12	B1-S011	B1-S012	START_NEW_CLAUSE	KEEP_OWNER;SAVE_PREVIOUS;INTRODUCE_NEW_ACTIVE;RESET_TARGET	P4_NACHSPUELEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010;PREVIOUS_ITEM=B1:I002	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: beginne die Spülung ; warmes Wasser ; wasche einmal und beende diesen Durchgang	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: beginne die Spülung ; warmes Wasser ; spüle den Lauf einmal und beende diesen Durchgang	SEGMENTATION=NEXT_PARALLEL_CELL: Anwendung und Spülung können gleichrangige Workcells sein.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 14/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	13	B1-S012	B1-S013	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_NACHSPUELEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: wasche einmal und beende diesen Durchgang	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: spüle den Lauf einmal und beende diesen Durchgang	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 15/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	14	B1-S013	B1-S014	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_NACHSPUELEN	AMBIGUOUS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=B1:T013;PREVIOUS_ITEM=B1:I003	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: rühre, bis alles gleichmäßig vermischt ist ; die betroffene Stelle ; das untere Becken ; Mit der vorigen Zubereitung weiter ; benutze danach den unteren Ablauf	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: rühre, bis alles gleichmäßig vermischt ist ; der markierte Anschluss ; das untere Becken ; Mit der vorigen Charge weiter ; benutze danach den unteren Ablauf	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 16/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	15	B1-S014	B1-S015	NEXT_PARALLEL_CELL	KEEP_OWNER;SAVE_PREVIOUS;INTRODUCE_PARALLEL_ACTIVE;RESET_TARGET	P4_NACHSPUELEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I004;TARGET/STATION=B1:T013;PREVIOUS_ITEM=B1:I003	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: fülle danach das Gefäß ; lasse es abkühlen und beende den Schritt	SEGMENTATION=CONTINUE_SAME_CLAUSE: dieselbe Apparatur kann über den Zeilenreset weiterlaufen.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 17/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	16	B1-S015	B1-S016	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P4_NACHSPUELEN	AMBIGUOUS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: mische beide Anteile zusammen ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Mit der vorigen Charge weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=absetzen und klären [Ganzfeldexemplar B1, Feld 18/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	17	B1-S016	B1-S017	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_KLAEREN_UEBERGEBEN	AMBIGUOUS	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=UNSET;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: An die bezeichnete Zielstelle führen ; die erste Öffnung ; seihe es klar und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: An die bezeichneten Zielanschluss führen ; der erste Anschluss ; seihe es klar und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 19/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	18	B1-S017	B1-S018	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_KLAEREN_UEBERGEBEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T015;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: fülle danach das Gefäß || wende es an der markierten Stelle an ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: fülle danach das Gefäß || führe die Charge am markierten Anschluss ein ; bis es klar ist ; lasse die Flüssigkeit sich setzen und beende den Schritt	SEGMENTATION=NEXT_PARALLEL_CELL: F041 kann eine neue Zielzelle nach dem Füllen sein.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 20/24] || weitergeben [Ganzfeldexemplar B1, Feld 21/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	19	B1-S018	B1-S019	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_KLAEREN_UEBERGEBEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 22/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	20	B1-S019	B1-S020	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_KLAEREN_UEBERGEBEN	UNPARSED	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T016;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: bei sanfter Wärme ; seihe es einmal durch ein Tuch und beende den Schritt	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 23/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	21	B1-S020	B1-S021	WITHIN_LOCUS_FIELD_BOUNDARY	KEEP_RECORD;EXECUTE_NEXT_CLAUSE_CELL	P5_KLAEREN_UEBERGEBEN	UNIQUE	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T017;PREVIOUS_ITEM=B1:I004	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T018;PREVIOUS_ITEM=B1:I004	[EXEMPLAR_MED; KEIN_KARTENWERT] die geklärte Badportion filtern und an die erste Behandlungsstelle übergeben. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die geklärte Charge filtern und an den nächsten Anschluss übergeben. Einzelposition: An die bezeichneten Zielanschluss führen	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=weitergeben [Ganzfeldexemplar B1, Feld 24/24]	SELECTED_EDGE_EXECUTABLE;UNRESOLVED_EDGE_RETAINS_EXPLICIT_ALTERNATIVE
B1	22	B1-S021	END	RECORD_END	COMMIT_VISIBLE_TERMINALS;KEEP_OPEN_FIELDS_OPEN;RESET_BEFORE_NEXT_RECORD	END	N/A	OWNER=B1:O01;ACTIVE_ITEM/PREPARATION=B1:I005;TARGET/STATION=B1:T018;PREVIOUS_ITEM=B1:I004	RESET_BEFORE_NEXT_RECORD	[EXEMPLAR_MED; KEIN_KARTENWERT] Record mit sichtbaren offenen Feldern offen beenden.	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Record mit sichtbaren offenen Feldern offen beenden.	B1-LB01=CONTINUE_SAME_CLAUSE; ALT=RESUME_ACTIVE_ITEM: F023 kann eine neue Klausel mit demselben Ansatz sein.	RECORD_LOCAL_REGISTERS_NEVER_CROSS_END
