mode	package	page	record	line	locus	word	normalized	kind	rendering	row_status
E	HERB4	f21r	f21r	f21r.8	f21r.8:1	fcho	fcho	OPEN	⟦fcho⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:2	kshy	kshy	OPEN	⟦kshy⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:3	otor	otor	OPEN	⟦otor⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:4	sheol	sheol	OPEN	⟦sheol⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:5	ocphal	ocphal	OPEN	⟦ocphal⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:6	opsheas	opsheas	OPEN	⟦opsheas⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:7	cthodaiin	cthodaiin	OPEN	⟦cthodaiin⟧	recorded
E	HERB4	f21r	f21r	f21r.8	f21r.8:8	oty	oty	OPEN	⟦oty⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:1	okaiin	okaiin	NOUN	Ansatz[okaiin]	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:2	sho	sho	ACTION	verarbeite(okaiin;Ziel=NA;COMPLETE)	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:3	tshaiin	tshaiin	OPEN	⟦tshaiin⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:4	chkaiin	chkaiin	OPEN	⟦chkaiin⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:5	sh	sh	OPEN	⟦sh⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:6	cthey	cthey	OPEN	⟦cthey⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:7	cthody	cthody	OPEN	⟦cthody⟧	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:8	cthy	cthy	NOUN	Kraut[cthy]	recorded
E	HERB4	f21r	f21r	f21r.9	f21r.9:9	s	s	OPEN	⟦s⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:1	totchy	totchy	OPEN	⟦totchy⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:2	keor	keor	OPEN	⟦keor⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:3	chy	chy	OPEN	⟦chy⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:4	ky	ky	OPEN	⟦ky⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:5	qotaiin	qotaiin	OPEN	⟦qotaiin⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:6	qotchol	qotchol	OPEN	⟦qotchol⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:7	ty	ty	OPEN	⟦ty⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:8	ctheey	ctheey	OPEN	⟦ctheey⟧	recorded
E	HERB4	f21r	f21r	f21r.10	f21r.10:9	otaiin	otaiin	OPEN	⟦otaiin⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:1	shol	shol	OPEN	⟦shol⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:2	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:3	shol	shol	OPEN	⟦shol⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:4	tchol	tchol	OPEN	⟦tchol⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:5	chcthy	chcthy	OPEN	⟦chcthy⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:6	otyky	otyky	OPEN	⟦otyky⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:7	shey	shey	OPEN	⟦shey⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:8	yteol	yteol	OPEN	⟦yteol⟧	recorded
E	HERB4	f21r	f21r	f21r.11	f21r.11:9	shody	shody	OPEN	⟦shody⟧	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:1	ykeey	ykeey	OPEN	⟦ykeey⟧	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:2	chor	chor	NOUN	Blüten[chor]	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:3	sheey	sheey	OPEN	⟦sheey⟧	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:4	ysheol	ysheol	OPEN	⟦ysheol⟧	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:5	chor	chor	NOUN	Blüten[chor]	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:6	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:7	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(chor;Quelle=f21r.12:5)	recorded
E	HERB4	f21r	f21r	f21r.12	f21r.12:8	chkaiin	chkaiin	OPEN	⟦chkaiin⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:1	ksho	ksho	OPEN	⟦ksho⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:2	cphos	cphos	OPEN	⟦cphos⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:3	she	she	OPEN	⟦she⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:4	sheaiin	sheaiin	OPEN	⟦sheaiin⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:5	otshcho	otshcho	OPEN	⟦otshcho⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:6	r	r	OPEN	⟦r⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:7	dain	dain	QUANTITY	MATERIAL_AMOUNT R(NA;Quelle=NA)	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:8	shckhy	shckhy	OPEN	⟦shckhy⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:9	s	s	OPEN	⟦s⟧	recorded
E	HERB4	f32v	f32v	f32v.7	f32v.7:10	odan	odan	OPEN	⟦odan⟧	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:1	otchol	otchol	OPEN	⟦otchol⟧	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:2	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(NA;Quelle=NA)	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:3	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(NA;Quelle=NA)	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:4	ctho	ctho	NOUN	Pulver[ctho]	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:5	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(ctho;Quelle=f32v.8:4)	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:6	qotaiin	qotaiin	OPEN	⟦qotaiin⟧	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:7	otchy	otchy	OPEN	⟦otchy⟧	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:8	d	d	OPEN	⟦d⟧	recorded
E	HERB4	f32v	f32v	f32v.8	f32v.8:9	shan	shan	OPEN	⟦shan⟧	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:1	qotchy	qotchy	ACTION	zerkleinere(ctho;Ziel=NA;COMPLETE)	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:2	cfhy	cfhy	OPEN	⟦cfhy⟧	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:3	skey	skey	OPEN	⟦skey⟧	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:4	chocthy	chocthy	OPEN	⟦chocthy⟧	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:5	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(ctho;Quelle=f32v.8:4)	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:6	cthaiin	cthaiin	NOUN	Pflanzenportion[cthaiin]	recorded
E	HERB4	f32v	f32v	f32v.9	f32v.9:7	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(cthaiin;Quelle=f32v.9:6)	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:1	sho	sho	ACTION	verarbeite(cthaiin;Ziel=NA;COMPLETE)	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:2	keol	keol	OPEN	⟦keol⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:3	chor	chor	NOUN	Blüten[chor]	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:4	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:5	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(chor;Quelle=f32v.10:3)	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:6	cpho	cpho	OPEN	⟦cpho⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:7	l	l	OPEN	⟦l⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:8	cthol	cthol	OPEN	⟦cthol⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:9	da	da	OPEN	⟦da⟧	recorded
E	HERB4	f32v	f32v	f32v.10	f32v.10:10	ar	ar	OPEN	⟦ar⟧	recorded
E	HERB4	f32v	f32v	f32v.11	f32v.11:1	ol	ol	OPEN	⟦ol⟧	recorded
E	HERB4	f32v	f32v	f32v.11	f32v.11:2	sho	sho	ACTION	verarbeite(chor;Ziel=NA;COMPLETE)	recorded
E	HERB4	f32v	f32v	f32v.11	f32v.11:3	chy	chy	OPEN	⟦chy⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:1	kooiin	kooiin	OPEN	⟦kooiin⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:2	shor	shor	OPEN	⟦shor⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:3	chetchy	chetchy	OPEN	⟦chetchy⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:4	ol	ol	OPEN	⟦ol⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:5	ls	ls	OPEN	⟦ls⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:6	shytchy	shytchy	OPEN	⟦shytchy⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:7	cthy	cthy	NOUN	Kraut[cthy]	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:8	shy	shy	OPEN	⟦shy⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:9	cho	cho	OPEN	⟦cho⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:10	shy	shy	OPEN	⟦shy⟧	recorded
E	HERB4	f29v	f29v	f29v.1	f29v.1:11	daiin	daiin	QUANTITY	MATERIAL_AMOUNT Q(cthy;Quelle=f29v.1:7)	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:1	qotcheaiin	qotcheaiin	OPEN	⟦qotcheaiin⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:2	s	s	OPEN	⟦s⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:3	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:4	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:5	cthy	cthy	NOUN	Kraut[cthy]	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:6	chey	chey	OPEN	⟦chey⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:7	cthold	cthold	OPEN	⟦cthold⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:8	ytchor	ytchor	OPEN	⟦ytchor⟧	recorded
E	HERB4	f29v	f29v	f29v.2	f29v.2:9	dary	dary	OPEN	⟦dary⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:1	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:2	chol	chol	OPEN	⟦chol⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:3	kor	kor	OPEN	⟦kor⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:4	shey	shey	OPEN	⟦shey⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:5	odaiin	odaiin	OPEN	⟦odaiin⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:6	qotchy	qotchy	ACTION	zerkleinere(cthy;Ziel=NA;COMPLETE)	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:7	taiin	taiin	OPEN	⟦taiin⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:8	s	s	OPEN	⟦s⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:9	she	she	OPEN	⟦she⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:10	otey	otey	OPEN	⟦otey⟧	recorded
E	HERB4	f29v	f29v	f29v.3	f29v.3:11	sy	sy	OPEN	⟦sy⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:1	ysho	ysho	OPEN	⟦ysho⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:2	otshy	otshy	OPEN	⟦otshy⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:3	okaiin	okaiin	NOUN	Ansatz[okaiin]	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:4	cthy	cthy	NOUN	Kraut[cthy]	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:5	oltchy	oltchy	OPEN	⟦oltchy⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:6	s	s	OPEN	⟦s⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:7	shot	shot	OPEN	⟦shot⟧	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:8	sho	sho	ACTION	verarbeite(cthy;Ziel=NA;COMPLETE)	recorded
E	HERB4	f29v	f29v	f29v.4	f29v.4:9	okaiin	okaiin	NOUN	Ansatz[okaiin]	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:1	pchor	pchor	OPEN	⟦pchor⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:2	checphedy	checphedy	OPEN	⟦checphedy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:3	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:4	lsheedy	lsheedy	OPEN	⟦lsheedy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:5	qokchdy	qokchdy	OPEN	⟦qokchdy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:6	r	r	OPEN	⟦r⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:7	shedkedy	shedkedy	OPEN	⟦shedkedy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:8	qopshdy	qopshdy	OPEN	⟦qopshdy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.9	f83r.9:9	qopy	qopy	OPEN	⟦qopy⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:1	olkeey	olkeey	OPEN	⟦olkeey⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:2	rchs	rchs	OPEN	⟦rchs⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:3	cheeb	cheeb	OPEN	⟦cheeb⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:4	ols	ols	OPEN	⟦ols⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:5	aiin	aiin	OPEN	⟦aiin⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:6	skal	skal	OPEN	⟦skal⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:7	dain	dain	QUANTITY	MATERIAL_AMOUNT R(NA;Quelle=NA)	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:8	cthal	cthal	OPEN	⟦cthal⟧	recorded
E	BATH3	f83r	F83_P2	f83r.10	f83r.10:9	s	s	OPEN	⟦s⟧	recorded
