mode	package	page	record	line	locus	word	material	material_source	destination	destination_source	status	row_status
E	BATH3	f82r	F82_P2	f82r.13	f82r.13:3	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
E	BATH3	f82r	F82_P2	f82r.15	f82r.15:4	qokeedy	lchedy	f82r.15:2	qokaiin	f82r.14:8	COMPLETE	recorded
E	BATH3	f82r	F82_P2	f82r.16	f82r.16:1	qokeedy	lchedy	f82r.15:2	qokaiin	f82r.15:6	COMPLETE	recorded
E	BATH3	f82r	F82_P2	f82r.16	f82r.16:3	qokeedy	lchedy	f82r.16:2	qokaiin	f82r.15:6	COMPLETE	recorded
E	BATH3	f82r	F82_P2	f82r.17	f82r.17:3	chedy	lchedy	f82r.16:2	NA	NA	COMPLETE	recorded
E	BATH3	f82r	F82_P2	f82r.17	f82r.17:7	qokeedy	lchedy	f82r.16:2	qokaiin	f82r.15:6	COMPLETE	recorded
E	BATH3	f82r	F82_P2	f82r.19	f82r.19:4	qokeedy	shedy	f82r.18:4	qokaiin	f82r.15:6	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.21	f82r.21:8	chedy	shedy	f82r.20:8	NA	NA	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.24	f82r.24:1	qokeedy	lchedy	f82r.23:8	qokaiin	f82r.22:4	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.26	f82r.26:2	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.22:4	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.27	f82r.27:4	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.26:8	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.27	f82r.27:7	qokeedy	lchedy	f82r.25:7	qokaiin	f82r.26:8	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.28	f82r.28:3	qokeedy	shedy	f82r.28:2	qokaiin	f82r.26:8	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.29	f82r.29:4	qokeedy	lchedy	f82r.29:3	qokaiin	f82r.28:8	COMPLETE	recorded
E	BATH3	f82r	F82_P3	f82r.30	f82r.30:8	qokeedy	shedy	f82r.30:5	qokaiin	f82r.28:8	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.2	f83r.2:10	chedy	shedy	f83r.1:6	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.4	f83r.4:2	chedy	lchedy	f83r.3:7	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.4	f83r.4:9	chedy	shedy	f83r.4:7	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.6	f83r.6:6	chedy	shedy	f83r.5:6	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.6	f83r.6:7	qokeedy	shedy	f83r.5:6	qokain	f83r.6:5	COMPLETE	recorded
N	BATH3	f83r	F83_P1	f83r.8	f83r.8:5	chedy	lchedy	f83r.6:8	NA	NA	COMPLETE	recorded
N	HERB4	f21r	f21r	f21r.9	f21r.9:2	sho	okain	f21r.9:1	NA	NA	COMPLETE	recorded
N	HERB4	f32v	f32v	f32v.9	f32v.9:1	qotchy	ctho	f32v.8:4	NA	NA	COMPLETE	recorded
N	HERB4	f32v	f32v	f32v.10	f32v.10:1	sho	cthain	f32v.9:6	NA	NA	COMPLETE	recorded
N	HERB4	f32v	f32v	f32v.11	f32v.11:2	sho	chor	f32v.10:3	NA	NA	COMPLETE	recorded
N	HERB4	f29v	f29v	f29v.3	f29v.3:6	qotchy	cthy	f29v.2:5	NA	NA	COMPLETE	recorded
N	HERB4	f29v	f29v	f29v.4	f29v.4:8	sho	cthy	f29v.4:4	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P2	f83r.14	f83r.14:2	qokeedy	shedy	f83r.13:3	qokain	f83r.11:3	COMPLETE	recorded
N	BATH3	f83r	F83_P2	f83r.16	f83r.16:5	chedy	lchedy	f83r.15:9	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P3	f83r.21	f83r.21:5	chedy	lchedy	f83r.19:11	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P3	f83r.22	f83r.22:3	qokeedy	lchedy	f83r.19:11	NA	NA	MISSING_DESTINATION	recorded
N	BATH3	f83r	F83_P3	f83r.22	f83r.22:5	chedy	lchedy	f83r.19:11	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P3	f83r.23	f83r.23:9	chedy	shedy	f83r.23:4	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P4	f83r.25	f83r.25:1	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
N	BATH3	f83r	F83_P4	f83r.25	f83r.25:5	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
N	BATH3	f83r	F83_P4	f83r.27	f83r.27:2	chedy	shedy	f83r.26:5	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P4	f83r.27	f83r.27:3	qokeedy	shedy	f83r.26:5	NA	NA	MISSING_DESTINATION	recorded
N	BATH3	f83r	F83_P4	f83r.30	f83r.30:3	qokeedy	shedy	f83r.28:5	NA	NA	MISSING_DESTINATION	recorded
N	BATH3	f83r	F83_P5	f83r.42	f83r.42:5	chedy	lchedy	f83r.41:2	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_P5	f83r.43	f83r.43:3	chedy	lchedy	f83r.41:2	NA	NA	COMPLETE	recorded
N	BATH3	f83r	F83_Q1	f83r.49	f83r.49:3	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
N	BATH3	f77r	F77_P1	f77r.11	f77r.11:7	qokeedy	shedy	f77r.11:5	qokain	f77r.11:2	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.12	f77r.12:5	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:1	qokeedy	shedy	f77r.11:5	qokain	f77r.11:2	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:6	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.13	f77r.13:10	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.14	f77r.14:7	qokeedy	shedy	f77r.14:6	qokain	f77r.14:5	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.15	f77r.15:1	qokeedy	shedy	f77r.14:6	qokain	f77r.14:5	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:3	chedy	lchedy	f77r.15:9	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.16	f77r.16:7	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.17	f77r.17:8	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:1	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:4	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.19	f77r.19:5	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.20	f77r.20:3	qokeedy	shedy	f77r.16:5	qokain	f77r.16:4	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:3	qokeedy	shedy	f77r.21:2	qokain	f77r.20:5	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.21	f77r.21:6	chedy	shedy	f77r.21:2	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:3	chedy	lchedy	f77r.22:3	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:6	qokeedy	lchedy	f77r.23:4	qokain	f77r.23:2	COMPLETE	recorded
N	BATH3	f77r	F77_P1	f77r.23	f77r.23:7	chedy	lchedy	f77r.23:4	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.25	f77r.25:7	chedy	shedy	f77r.25:3	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.26	f77r.26:2	qokeedy	shedy	f77r.25:3	NA	NA	MISSING_DESTINATION	recorded
N	BATH3	f77r	F77_P2	f77r.27	f77r.27:5	qokeedy	shedy	f77r.27:4	qokain	f77r.27:2	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:3	qokeedy	shedy	f77r.27:4	qokain	f77r.28:3	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.29	f77r.29:4	qokeedy	shedy	f77r.27:4	qokain	f77r.28:3	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.33	f77r.33:2	chedy	shedy	f77r.27:4	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.34	f77r.34:3	chedy	shedy	f77r.34:2	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.35	f77r.35:3	chedy	okain	f77r.35:2	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.36	f77r.36:4	chedy	okain	f77r.35:2	NA	NA	COMPLETE	recorded
N	BATH3	f77r	F77_P2	f77r.36	f77r.36:6	qokeedy	okain	f77r.35:2	qokain	f77r.35:6	COMPLETE	recorded
N	BATH3	f77r	F77_P3	f77r.42	f77r.42:1	qokeedy	okain	f77r.40:4	qokain	f77r.38:4	COMPLETE	recorded
N	BATH3	f77r	F77_P3	f77r.42	f77r.42:3	qokeedy	okain	f77r.40:4	qokain	f77r.38:4	COMPLETE	recorded
N	BATH3	f77r	F77_P3	f77r.42	f77r.42:4	qokeedy	okain	f77r.40:4	qokain	f77r.38:4	COMPLETE	recorded
N	BATH3	f82r	F82_P1	f82r.2	f82r.2:5	qokeedy	NA	NA	qokain	f82r.2:3	MISSING_MATERIAL	recorded
N	BATH3	f82r	F82_P1	f82r.5	f82r.5:3	qokeedy	NA	NA	qokain	f82r.4:1	MISSING_MATERIAL	recorded
N	BATH3	f82r	F82_P1	f82r.5	f82r.5:6	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
N	BATH3	f82r	F82_P1	f82r.8	f82r.8:9	chedy	shedy	f82r.7:4	NA	NA	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.11	f82r.11:7	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
N	BATH3	f82r	F82_P2	f82r.13	f82r.13:3	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
N	BATH3	f82r	F82_P2	f82r.15	f82r.15:4	qokeedy	lchedy	f82r.15:2	qokain	f82r.14:8	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:1	qokeedy	lchedy	f82r.15:2	qokain	f82r.15:6	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:3	qokeedy	lchedy	f82r.16:2	qokain	f82r.15:6	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:3	chedy	lchedy	f82r.16:2	NA	NA	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:7	qokeedy	lchedy	f82r.16:2	qokain	f82r.15:6	COMPLETE	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:4	qokeedy	okain	f82r.19:3	qokain	f82r.15:6	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:8	chedy	shedy	f82r.20:8	NA	NA	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:1	qokeedy	lchedy	f82r.23:8	qokain	f82r.22:4	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:2	qokeedy	lchedy	f82r.25:7	qokain	f82r.22:4	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:4	qokeedy	lchedy	f82r.25:7	qokain	f82r.26:8	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:7	qokeedy	lchedy	f82r.25:7	qokain	f82r.26:8	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:3	qokeedy	shedy	f82r.28:2	qokain	f82r.26:8	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:4	qokeedy	lchedy	f82r.29:3	qokain	f82r.28:8	COMPLETE	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:8	qokeedy	shedy	f82r.30:5	qokain	f82r.28:8	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.2	f83r.2:10	chedy	shedy	f83r.1:6	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.4	f83r.4:2	chedy	lchedy	f83r.3:7	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.4	f83r.4:9	chedy	shedy	f83r.4:7	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.6	f83r.6:6	chedy	shedy	f83r.5:6	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.6	f83r.6:7	qokeedy	shedy	f83r.5:6	qokaiin	f83r.6:5	COMPLETE	recorded
G	BATH3	f83r	F83_P1	f83r.8	f83r.8:5	chedy	lchedy	f83r.6:8	NA	NA	COMPLETE	recorded
G	HERB4	f21r	f21r	f21r.9	f21r.9:2	sho	okaiin	f21r.9:1	NA	NA	COMPLETE	recorded
G	HERB4	f32v	f32v	f32v.9	f32v.9:1	qotchy	ctho	f32v.8:4	NA	NA	COMPLETE	recorded
G	HERB4	f32v	f32v	f32v.10	f32v.10:1	sho	cthaiin	f32v.9:6	NA	NA	COMPLETE	recorded
G	HERB4	f32v	f32v	f32v.11	f32v.11:2	sho	chor	f32v.10:3	NA	NA	COMPLETE	recorded
G	HERB4	f29v	f29v	f29v.3	f29v.3:6	qotchy	cthy	f29v.2:5	NA	NA	COMPLETE	recorded
G	HERB4	f29v	f29v	f29v.4	f29v.4:8	sho	cthy	f29v.4:4	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P2	f83r.14	f83r.14:2	qokeedy	shedy	f83r.13:3	qokaiin	f83r.11:3	COMPLETE	recorded
G	BATH3	f83r	F83_P2	f83r.16	f83r.16:5	chedy	lchedy	f83r.15:9	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P3	f83r.21	f83r.21:5	chedy	lchedy	f83r.19:11	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P3	f83r.22	f83r.22:3	qokeedy	lchedy	f83r.19:11	NA	NA	MISSING_DESTINATION	recorded
G	BATH3	f83r	F83_P3	f83r.22	f83r.22:5	chedy	lchedy	f83r.19:11	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P3	f83r.23	f83r.23:9	chedy	shedy	f83r.23:4	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P4	f83r.25	f83r.25:1	qokeedy	NA	NA	NA	NA	MISSING_MATERIAL_AND_DESTINATION	recorded
G	BATH3	f83r	F83_P4	f83r.25	f83r.25:5	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
G	BATH3	f83r	F83_P4	f83r.27	f83r.27:2	chedy	shedy	f83r.26:5	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P4	f83r.27	f83r.27:3	qokeedy	shedy	f83r.26:5	NA	NA	MISSING_DESTINATION	recorded
G	BATH3	f83r	F83_P4	f83r.30	f83r.30:3	qokeedy	shedy	f83r.28:5	NA	NA	MISSING_DESTINATION	recorded
G	BATH3	f83r	F83_P5	f83r.42	f83r.42:5	chedy	lchedy	f83r.41:2	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_P5	f83r.43	f83r.43:3	chedy	lchedy	f83r.41:2	NA	NA	COMPLETE	recorded
G	BATH3	f83r	F83_Q1	f83r.49	f83r.49:3	chedy	NA	NA	NA	NA	MISSING_MATERIAL	recorded
G	BATH3	f77r	F77_P1	f77r.11	f77r.11:7	qokeedy	shedy	f77r.11:5	qokaiin	f77r.11:2	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.12	f77r.12:5	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.13	f77r.13:1	qokeedy	shedy	f77r.11:5	qokaiin	f77r.11:2	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.13	f77r.13:6	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.13	f77r.13:10	chedy	shedy	f77r.11:5	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.14	f77r.14:7	qokeedy	shedy	f77r.14:6	qokaiin	f77r.14:5	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.15	f77r.15:1	qokeedy	shedy	f77r.14:6	qokaiin	f77r.14:5	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.16	f77r.16:3	chedy	lchedy	f77r.15:9	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.16	f77r.16:7	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.17	f77r.17:8	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.19	f77r.19:1	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.19	f77r.19:4	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.19	f77r.19:5	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.20	f77r.20:3	qokeedy	shedy	f77r.16:5	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.21	f77r.21:3	qokeedy	shedy	f77r.21:2	qokaiin	f77r.16:4	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.21	f77r.21:6	chedy	shedy	f77r.21:2	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.23	f77r.23:3	chedy	lchedy	f77r.22:3	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.23	f77r.23:6	qokeedy	lchedy	f77r.23:4	qokaiin	f77r.23:2	COMPLETE	recorded
G	BATH3	f77r	F77_P1	f77r.23	f77r.23:7	chedy	lchedy	f77r.23:4	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.25	f77r.25:7	chedy	shedy	f77r.25:3	NA	NA	COMPLETE	recorded
G	BATH3	f77r	F77_P2	f77r.26	f77r.26:2	qokeedy	shedy	f77r.25:3	NA	NA	MISSING_DESTINATION	recorded
