package	page	record	line	locus	word	row_status
BATH3	f83r	F83_P1	f83r.7	f83r.7:4	qoky	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:5	o	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:6	qol	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:7	rsheedy	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:8	qokedy	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:9	qoteedy	recorded
BATH3	f83r	F83_P1	f83r.7	f83r.7:10	qoteedy	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:1	pchedal	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:2	otedy	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:3	shecthedchy	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:4	qoky	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:5	chedy	recorded
BATH3	f83r	F83_P1	f83r.8	f83r.8:6	chary	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:1	fcho	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:2	kshy	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:3	otor	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:4	sheol	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:5	ocphal	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:6	opsheas	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:7	cthodaiin	recorded
HERB4	f21r	f21r	f21r.8	f21r.8:8	oty	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:1	okaiin	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:2	sho	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:3	tshaiin	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:4	chkaiin	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:5	sh	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:6	cthey	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:7	cthody	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:8	cthy	recorded
HERB4	f21r	f21r	f21r.9	f21r.9:9	s	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:1	totchy	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:2	keor	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:3	chy	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:4	ky	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:5	qotaiin	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:6	qotchol	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:7	ty	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:8	ctheey	recorded
HERB4	f21r	f21r	f21r.10	f21r.10:9	otaiin	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:1	shol	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:2	chol	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:3	shol	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:4	tchol	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:5	chcthy	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:6	otyky	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:7	shey	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:8	yteol	recorded
HERB4	f21r	f21r	f21r.11	f21r.11:9	shody	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:1	ykeey	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:2	chor	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:3	sheey	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:4	ysheol	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:5	chor	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:6	chol	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:7	daiin	recorded
HERB4	f21r	f21r	f21r.12	f21r.12:8	chkaiin	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:1	ksho	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:2	cphos	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:3	she	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:4	sheaiin	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:5	otshcho	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:6	r	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:7	dain	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:8	shckhy	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:9	s	recorded
HERB4	f32v	f32v	f32v.7	f32v.7:10	odan	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:1	otchol	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:2	daiin	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:3	daiin	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:4	ctho	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:5	daiin	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:6	qotaiin	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:7	otchy	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:8	d	recorded
HERB4	f32v	f32v	f32v.8	f32v.8:9	shan	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:1	qotchy	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:2	cfhy	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:3	skey	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:4	chocthy	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:5	daiin	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:6	cthaiin	recorded
HERB4	f32v	f32v	f32v.9	f32v.9:7	daiin	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:1	sho	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:2	keol	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:3	chor	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:4	chol	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:5	daiin	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:6	cpho	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:7	l	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:8	cthol	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:9	da	recorded
HERB4	f32v	f32v	f32v.10	f32v.10:10	ar	recorded
HERB4	f32v	f32v	f32v.11	f32v.11:1	ol	recorded
HERB4	f32v	f32v	f32v.11	f32v.11:2	sho	recorded
HERB4	f32v	f32v	f32v.11	f32v.11:3	chy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:1	kooiin	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:2	shor	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:3	chetchy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:4	ol	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:5	ls	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:6	shytchy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:7	cthy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:8	shy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:9	cho	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:10	shy	recorded
HERB4	f29v	f29v	f29v.1	f29v.1:11	daiin	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:1	qotcheaiin	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:2	s	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:3	chol	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:4	chol	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:5	cthy	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:6	chey	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:7	cthold	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:8	ytchor	recorded
HERB4	f29v	f29v	f29v.2	f29v.2:9	dary	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:1	chol	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:2	chol	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:3	kor	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:4	shey	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:5	odaiin	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:6	qotchy	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:7	taiin	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:8	s	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:9	she	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:10	otey	recorded
HERB4	f29v	f29v	f29v.3	f29v.3:11	sy	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:1	ysho	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:2	otshy	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:3	okaiin	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:4	cthy	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:5	oltchy	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:6	s	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:7	shot	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:8	sho	recorded
HERB4	f29v	f29v	f29v.4	f29v.4:9	okaiin	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:1	pchor	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:2	checphedy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:3	qokedy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:4	lsheedy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:5	qokchdy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:6	r	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:7	shedkedy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:8	qopshdy	recorded
BATH3	f83r	F83_P2	f83r.9	f83r.9:9	qopy	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:1	olkeey	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:2	rchs	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:3	cheeb	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:4	ols	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:5	aiin	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:6	skal	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:7	dain	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:8	cthal	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:9	s	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:10	aiin	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:11	chky	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:12	lal	recorded
BATH3	f83r	F83_P2	f83r.10	f83r.10:13	sam	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:1	sor	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:2	shedy	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:3	qokaiin	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:4	chkain	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:5	shcthey	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:6	qokedy	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:7	okair	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:8	sheedy	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:9	lchedy	recorded
BATH3	f83r	F83_P2	f83r.11	f83r.11:10	lo	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:1	qockhol	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:2	sheckhy	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:3	otal	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:4	qokeal	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:5	sheckhdy	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:6	al	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:7	okedy	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:8	qokedy	recorded
BATH3	f83r	F83_P2	f83r.12	f83r.12:9	qokal	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:1	salcheol	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:2	tar	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:3	shedy	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:4	s	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:5	altedy	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:6	sair	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:7	qokedy	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:8	qedy	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:9	lchcphedy	recorded
BATH3	f83r	F83_P2	f83r.13	f83r.13:10	ldar	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:1	qokchedy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:2	qokeedy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:3	shedy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:4	qokshedy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:5	dal	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:6	lchedy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:7	qokaiin	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:8	shcthy	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:9	dal	recorded
BATH3	f83r	F83_P2	f83r.14	f83r.14:10	sy	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:1	saiin	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:2	shedal	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:3	shecthy	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:4	chey	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:5	tal	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:6	shcthy	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:7	dalchdy	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:8	qotchedy	recorded
BATH3	f83r	F83_P2	f83r.15	f83r.15:9	lchedy	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:1	tchedy	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:2	qokchdy	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:3	cheedar	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:4	chldaiin	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:5	chedy	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:6	qokain	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:7	checthy	recorded
BATH3	f83r	F83_P2	f83r.16	f83r.16:8	chealror	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:1	dcheokedy	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:2	lkeed	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:3	shckhey	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:4	ytaiin	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:5	shechy	recorded
BATH3	f83r	F83_P2	f83r.17	f83r.17:6	schety	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:1	pdalshdy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:2	shocphedy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:3	otor	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:4	shedy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:5	opshedy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:6	otshdy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:7	qokedol	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:8	shdy	recorded
BATH3	f83r	F83_P3	f83r.18	f83r.18:9	soldy	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:1	sar	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:2	shedaiin	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:3	ockhey	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:4	sain	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:5	ched	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:6	shedy	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:7	qetal	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:8	dal	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:9	shedy	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:10	shey	recorded
BATH3	f83r	F83_P3	f83r.19	f83r.19:11	lchedy	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:1	solkeedy	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:2	qoteedy	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:3	qokeey	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:4	qokedy	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:5	sol	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:6	cheeety	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:7	qokedy	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:8	qoky	recorded
BATH3	f83r	F83_P3	f83r.20	f83r.20:9	saiin	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:1	solkeedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:2	qokedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:3	otedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:4	sol	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:5	chedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:6	lkedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:7	qokchedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:8	qokedy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:9	chckhdy	recorded
BATH3	f83r	F83_P3	f83r.21	f83r.21:10	sar	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:1	schedair	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:2	otchedy	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:3	qokeedy	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:4	chedain	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:5	chedy	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:6	qotedaiin	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:7	otaiin	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:8	otedy	recorded
BATH3	f83r	F83_P3	f83r.22	f83r.22:9	ldy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:1	tchedy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:2	qotedy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:3	qokal	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:4	shedy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:5	qokedy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:6	shecthedy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:7	shecthy	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:8	otor	recorded
BATH3	f83r	F83_P3	f83r.23	f83r.23:9	chedy	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:1	soiiin	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:2	checthy	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:3	chety	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:4	otaiin	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:5	olsaly	recorded
BATH3	f83r	F83_P3	f83r.24	f83r.24:6	shedy	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:1	qokeedy	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:2	qolchey	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:3	qokeey	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:4	qokedy	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:5	chedy	recorded
BATH3	f83r	F83_P4	f83r.25	f83r.25:6	otal	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:1	otchey	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:2	qokeey	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:3	qoky	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:4	tol	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:5	shedy	recorded
BATH3	f83r	F83_P4	f83r.26	f83r.26:6	qokylddy	recorded
BATH3	f83r	F83_P4	f83r.27	f83r.27:1	dain	recorded
BATH3	f83r	F83_P4	f83r.27	f83r.27:2	chedy	recorded
BATH3	f83r	F83_P4	f83r.27	f83r.27:3	qokeedy	recorded
BATH3	f83r	F83_P4	f83r.27	f83r.27:4	shckhedy	recorded
BATH3	f83r	F83_P4	f83r.27	f83r.27:5	shckhedy	recorded
BATH3	f83r	F83_P4	f83r.28	f83r.28:1	saiin	recorded
