page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f100r	f100r.23	P	A	1	12	7	5	0	0	5	0.583333	11	11	1	0	soiin chol cphol shol shol qockhol chor chol sho keey y ykeeam	Samen/Saatgutzubereitung, Form III | trocken; nominal trockenes Gut/Material | [cphol:?] | feucht; nominal feuchtes Gut/Material | feucht; nominal feuchtes Gut/Material | [qockhol:?] | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | feuchter Ansatz | [keey:?] | [y:?] | [ykeeam:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:DRY_OL_FORM | OPEN | V13:MOIST_OL_FORM | V13:MOIST_OL_FORM | OPEN | V13:PART_OR_FORM | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	3|6|10|11|12	cphol|qockhol|keey|y|ykeeam
f100r	f100r.24	P	A	1	10	2	0	0	2	8	0.200000	6	7	1	0	saiichor sheor qockhody odeor yk sheey cholsheody sai cheol raiin	[saiichor:?] | [sheor:?] | [qockhody:?] | [odeor:?] | [yk:?] | feucht, Bindungsstufe II | [cholsheody:?] | [sai:?] | [cheol:?] | Wurzel, Typ/Charge III	OPEN | OPEN | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1|2|3|4|5|7|8|9	saiichor|sheor|qockhody|odeor|yk|cholsheody|sai|cheol
f100r	f100r.25	P	A	1	10	2	2	0	0	8	0.200000	10	10	1	1	sheor qkeeody chol daiin ctheol olcheol cheky cheol cheockhy okeol	[sheor:?] | [qkeeody:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [ctheol:?] | [olcheol:?] | [cheky:?] | [cheol:?] | [cheockhy:?] | [okeol:?]	OPEN | OPEN | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|5|6|7|8|9|10	sheor|qkeeody|ctheol|olcheol|cheky|cheol|cheockhy|okeol
f100r	f100r.26	P	A	1	10	1	1	0	0	9	0.100000	8	9	1	0	yaiin chekeey chol cholody chos olchor qokeol okeeol cheols al	[yaiin:?] | [chekeey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | [chos:?] | [olchor:?] | [qokeol:?] | [okeeol:?] | [cheols:?] | [al:?]	OPEN | OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|4|5|6|7|8|9|10	yaiin|chekeey|cholody|chos|olchor|qokeol|okeeol|cheols|al
f100r	f100r.27	P	A	1	5	1	1	0	0	4	0.200000	5	5	1	1	chol cheol cho chckheody otolchey	trocken; nominal trockenes Gut/Material | [cheol:?] | [cho:?] | [chckheody:?] | [otolchey:?]	V13:DRY_OL_FORM | OPEN | OPEN | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3|4|5	cheol|cho|chckheody|otolchey
f100r	f100r.3	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	otear	[otear:?]	OPEN	UNKNOWN_SURFACE	1	otear
f100r	f100r.4	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	chofary	[chofary:?]	OPEN	UNKNOWN_SURFACE	1	chofary
f100r	f100r.5	P	A	1	3	1	0	0	1	2	0.333333	1	1	1	0	sar char daiindy	Samenfraktion I | [char:?] | [daiindy:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3	char|daiindy
f100r	f100r.6	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	oraro	[oraro:?]	OPEN	UNKNOWN_SURFACE	1	oraro
f100r	f100r.7	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	chalsain	[chalsain:?]	OPEN	UNKNOWN_SURFACE	1	chalsain
f100r	f100r.8	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	soity	[soity:?]	OPEN	UNKNOWN_SURFACE	1	soity
f100r	f100r.9	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	sosam	[sosam:?]	OPEN	UNKNOWN_SURFACE	1	sosam
f100v	f100v.1	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	tolchd	[tolchd:?]	OPEN	UNKNOWN_SURFACE	1	tolchd
f100v	f100v.10	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	okcheor	[okcheor:?]	OPEN	UNKNOWN_SURFACE	1	okcheor
f100v	f100v.11	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	ytchol	[ytchol:?]	OPEN	UNKNOWN_SURFACE	1	ytchol
f100v	f100v.12	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dykchal	[dykchal:?]	OPEN	UNKNOWN_SURFACE	1	dykchal
f100v	f100v.13	P	A	1	2	0	0	0	0	2	0.000000	1	1	1	0	chos ctharal	[chos:?] | [ctharal:?]	OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2	chos|ctharal
f100v	f100v.14	P	A	1	9	2	2	0	0	7	0.222222	8	8	1	0	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	[deey:?] | [sheocphy:?] | [qoteody:?] | [ckhoor:?] | [ar:?] | Pflanzen-/Reproduktionsteil | [oteey:?] | Grad-/Maßwert III | [qokomo:?]	OPEN | OPEN | OPEN | OPEN | OPEN | V13:PART_OR_FORM | OPEN | V13:CONTEXTUAL_VALUE_SERIES | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|2|3|4|5|7|9	deey|sheocphy|qoteody|ckhoor|ar|oteey|qokomo
f100v	f100v.15	P	A	1	11	3	1	0	1	8	0.272727	8	8	1	0	sor cheey dair ol cheol qoolkeey chol cheey qokeol chotol s	Samenportion | [cheey:?] | [dair:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheol:?] | [qoolkeey:?] | trocken; nominal trockenes Gut/Material | [cheey:?] | [qokeol:?] | [chotol:?] | [s:?]	V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3|5|6|8|9|10|11	cheey|dair|cheol|qoolkeey|cheey|qokeol|chotol|s
f100v	f100v.16	P	A	1	11	1	1	0	0	10	0.090909	8	8	1	0	ykeeol chol chey eeoseeo s sheeo okeol ches okeor okeol dy	[ykeeol:?] | trocken; nominal trockenes Gut/Material | [chey:?] | [eeoseeo:?] | [s:?] | [sheeo:?] | [okeol:?] | [ches:?] | [okeor:?] | [okeol:?] | [dy:?]	OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|3|4|5|6|7|8|9|10|11	ykeeol|chey|eeoseeo|s|sheeo|okeol|ches|okeor|okeol|dy
f100v	f100v.17	P	A	1	8	1	1	0	0	7	0.125000	6	6	1	0	chockhey sholkcheol qokeol okol chol chotor chso solcthy	[chockhey:?] | [sholkcheol:?] | [qokeol:?] | [okol:?] | trocken; nominal trockenes Gut/Material | [chotor:?] | [chso:?] | [solcthy:?]	OPEN | OPEN | OPEN | OPEN | V13:DRY_OL_FORM | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3|4|6|7|8	chockhey|sholkcheol|qokeol|okol|chotor|chso|solcthy
f100v	f100v.18	P	A	1	11	3	0	0	1	8	0.272727	7	7	1	0	tachso s ol cheo cheeor odaidy ckhod sh chod qokeol sal	[tachso:?] | [s:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken angesetzte Zubereitung | [cheeor:?] | [odaidy:?] | [ckhod:?] | [sh:?] | [chod:?] | [qokeol:?] | Saat-Rohstoff I	OPEN | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM	UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|2|5|6|7|8|9|10	tachso|s|cheeor|odaidy|ckhod|sh|chod|qokeol
f100v	f100v.19	P	A	1	8	0	0	0	0	8	0.000000	5	5	1	0	sain cheokeos chockhy chocthey keody choor chckhey du	[sain:?] | [cheokeos:?] | [chockhy:?] | [chocthey:?] | [keody:?] | [choor:?] | [chckhey:?] | [du:?]	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3|4|5|6|7|8	sain|cheokeos|chockhy|chocthey|keody|choor|chckhey|du
f100v	f100v.2	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	chols	[chols:?]	OPEN	UNKNOWN_SURFACE	1	chols
f100v	f100v.20	P	A	1	8	1	0	1	0	7	0.125000	7	7	1	0	ycheoky shokeesy qokeey chokeol saraloaly cheor ol chockhar	[ycheoky:?] | [shokeesy:?] | [qokeey:?] | [chokeol:?] | [saraloaly:?] | [cheor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chockhar:?]	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE	1|2|3|4|5|6|8	ycheoky|shokeesy|qokeey|chokeol|saraloaly|cheor|chockhar
f100v	f100v.21	P	A	1	10	3	0	1	0	7	0.300000	10	10	1	1	soral okor ol choy ly araroy okar cheeeal cheokeol orey	Samen-Rohstoffportion | [okor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [choy:?] | rohes Drogenholz | [araroy:?] | [okar:?] | [cheeeal:?] | [cheokeol:?] | [orey:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN | OPEN | OPEN | OPEN	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|4|6|7|8|9|10	okor|choy|araroy|okar|cheeeal|cheokeol|orey
f100v	f100v.22	P	A	1	3	1	1	0	0	2	0.333333	3	3	1	1	daiin cheky chory	Grad-/Maßwert III | [cheky:?] | [chory:?]	V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|3	cheky|chory
f100v	f100v.3	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	opchor	[opchor:?]	OPEN	UNKNOWN_SURFACE	1	opchor
f100v	f100v.4	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	solsy	[solsy:?]	OPEN	UNKNOWN_SURFACE	1	solsy
f100v	f100v.5	P	A	1	1	0	0	0	0	1	0.000000	0	1	1	0	soleesos	[soleesos:?]	OPEN	UNKNOWN_SURFACE	1	soleesos
f100v	f100v.6	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	ykchochdy	[ykchochdy:?]	OPEN	UNKNOWN_SURFACE	1	ykchochdy
f100v	f100v.7	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	ykchdy	[ykchdy:?]	OPEN	UNKNOWN_SURFACE	1	ykchdy
f100v	f100v.8	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dchdy	[dchdy:?]	OPEN	UNKNOWN_SURFACE	1	dchdy
f100v	f100v.9	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	dalsy	[dalsy:?]	OPEN	UNKNOWN_SURFACE	1	dalsy
f102r1	f102r1.1	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	daarod	[daarod:?]	OPEN	UNKNOWN_SURFACE	1	daarod
f102r1	f102r1.10	P	A	1	9	3	2	0	0	6	0.333333	6	6	1	0	ycheol sholdy chol chol ykeeol dol doleodaiin dal cthedy	[ycheol:?] | [sholdy:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [ykeeol:?] | Materialmaß | [doleodaiin:?] | [dal:?] | [cthedy:?]	OPEN | OPEN | V13:DRY_OL_FORM | V13:DRY_OL_FORM | OPEN | GDT638:ROUND_11 | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|5|7|8|9	ycheol|sholdy|ykeeol|doleodaiin|dal|cthedy
f102r1	f102r1.11	P	A	1	8	2	0	0	0	6	0.250000	8	8	1	1	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	[dcheo:?] | [qockhy:?] | Samenmaterial/Saatgut | feucht, Bindungsstufe II | [okeody:?] | [qokeodol:?] | [shockhey:?] | [oleeol:?]	OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|5|6|7|8	dcheo|qockhy|okeody|qokeodol|shockhey|oleeol
f102r1	f102r1.12	P	A	1	1	0	0	0	0	1	0.000000	0	0	1	0	ddardsh	[ddardsh:?]	OPEN	UNKNOWN_SURFACE	1	ddardsh
f102r1	f102r1.13	P	A	1	7	0	0	0	0	7	0.000000	5	5	1	0	teesody qoeol olcheor qokey okshey qokeol sheofoly	[teesody:?] | [qoeol:?] | [olcheor:?] | [qokey:?] | [okshey:?] | [qokeol:?] | [sheofoly:?]	OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3|4|5|6|7	teesody|qoeol|olcheor|qokey|okshey|qokeol|sheofoly
f102r1	f102r1.14	P	A	1	11	2	0	0	1	9	0.181818	8	8	1	0	doeey keeol qokeo daor shey qoteol okol chos s or oeeaiin	[doeey:?] | [keeol:?] | [qokeo:?] | [daor:?] | feucht, attributiv gebunden | [qoteol:?] | [okol:?] | [chos:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [oeeaiin:?]	OPEN | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | OPEN | V13:NOMINAL_PART_CARRIER | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	1|2|3|4|6|7|8|9|11	doeey|keeol|qokeo|daor|qoteol|okol|chos|s|oeeaiin
f102r1	f102r1.15	P	A	1	9	4	1	1	2	5	0.444444	3	4	1	0	or chol daiin dykeor sheey qokeody dor os ykeeykam	Teil-/Nominalträger; genaue Basisbedeutung offen | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [dykeor:?] | feucht, Bindungsstufe II | [qokeody:?] | [dor:?] | [os:?] | [ykeeykam:?]	V13:NOMINAL_PART_CARRIER | V13:DRY_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | OPEN | OPEN	AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	4|6|7|8|9	dykeor|qokeody|dor|os|ykeeykam
f102r1	f102r1.16	P	A	1	10	1	0	0	0	9	0.100000	3	3	1	0	ddor chordam soraiin ykeey dy okeol doeoear s aral dor	[ddor:?] | [chordam:?] | Samenportion III | [ykeey:?] | [dy:?] | [okeol:?] | [doeoear:?] | [s:?] | [aral:?] | [dor:?]	OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|4|5|6|7|8|9|10	ddor|chordam|ykeey|dy|okeol|doeoear|s|aral|dor
f102r1	f102r1.17	P	A	1	6	1	0	0	0	5	0.166667	5	5	1	0	ydar arody oldaiin sody chockhy oly	[ydar:?] | [arody:?] | [oldaiin:?] | Samen/Saatgut, fertig aufbereitet | [chockhy:?] | [oly:?]	OPEN | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|3|5|6	ydar|arody|oldaiin|chockhy|oly
f102r1	f102r1.2	P	A	1	1	0	0	0	0	1	0.000000	1	1	1	1	otodeeodor	[otodeeodor:?]	OPEN	UNKNOWN_SURFACE	1	otodeeodor
