unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer	instrument_id	module_id	instrument_context_de
U024	PROSE_WORKSHOP	f10r	f10r.8	H2	E024	qotchor	PRODUCTIVE_COMPONENTS	Folgeansatz	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeansatz
U025	PROSE_WORKSHOP	f10r	f10r.8	H2	E025	chor	PRODUCTIVE_COMPONENTS	Ansatz	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz
U026	PROSE_WORKSHOP	f10r	f10r.8	H2	E026	otol	PRODUCTIVE_COMPONENTS	danach fortsetzen	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	danach fortsetzen
U027	PROSE_WORKSHOP	f10r	f10r.8	H2	E027	chol	PRODUCTIVE_COMPONENTS	fortsetzen	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	fortsetzen
U028	PROSE_WORKSHOP	f10r	f10r.8	H2	E028	cholor	PRODUCTIVE_COMPONENTS	Fortsetzungsansatz	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Fortsetzungsansatz
U029	PROSE_WORKSHOP	f10r	f10r.8	H2	E029	chol	PRODUCTIVE_COMPONENTS	fortsetzen	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	fortsetzen
U030	PROSE_WORKSHOP	f10r	f10r.8	H2	E030	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U031	PROSE_WORKSHOP	f10r	f10r.8	H2	E031	dar	PRODUCTIVE_COMPONENTS	daraus	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	daraus
U032	PROSE_WORKSHOP	f10r	f10r.9	H2	E032	oykchor	WHOLE_CARD_CODEBOOK	Gefaess	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Gefaess
U033	PROSE_WORKSHOP	f10r	f10r.9	H2	E033	shor	PRODUCTIVE_COMPONENTS	Ansatz	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz
U034	PROSE_WORKSHOP	f10r	f10r.9	H2	E034	chor	PRODUCTIVE_COMPONENTS	Ansatz	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz
U035	PROSE_WORKSHOP	f10r	f10r.9	H2	E035	chy	PRODUCTIVE_COMPONENTS	dieser Posten	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U036	PROSE_WORKSHOP	f10r	f10r.9	H2	E036	kaiiin	PRODUCTIVE_COMPONENTS	Weichstufe	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Weichstufe
U037	PROSE_WORKSHOP	f10r	f10r.9	H2	E037	dy	PRODUCTIVE_COMPONENTS	dieser Posten	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U038	PROSE_WORKSHOP	f10r	f10r.9	H2	E038	chodaiin	PRODUCTIVE_COMPONENTS	Zutatenmaß	H2	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutatenmaß
U039	PROSE_WORKSHOP	f11r	f11r.1	H3	E039	tshol	PRODUCTIVE_COMPONENTS	Zutat entnehmen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat entnehmen
U040	PROSE_WORKSHOP	f11r	f11r.1	H3	E040	schoal	PRODUCTIVE_COMPONENTS	Zutat dorthin	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat dorthin
U041	PROSE_WORKSHOP	f11r	f11r.1	H3	E041	cfhy	WHOLE_CARD_CODEBOOK	auswringen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auswringen
U042	PROSE_WORKSHOP	f11r	f11r.1	H3	E042	shfydaiin	PRODUCTIVE_COMPONENTS	Standmaß	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Standmaß
U043	PROSE_WORKSHOP	f11r	f11r.1	H3	E043	cphy	WHOLE_CARD_CODEBOOK	nachseihen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	nachseihen
U044	PROSE_WORKSHOP	f11r	f11r.1	H3	E044	shey	WHOLE_CARD_CODEBOOK	Klarlauf	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Klarlauf
U045	PROSE_WORKSHOP	f11r	f11r.1	H3	E045	tchody	WHOLE_CARD_CODEBOOK	kalt stellen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kalt stellen
U046	PROSE_WORKSHOP	f11r	f11r.1	H3	E046	shoyty	PRODUCTIVE_COMPONENTS	Zutatenteil	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutatenteil
U047	PROSE_WORKSHOP	f11r	f11r.4	H3	E047	dchol	WHOLE_CARD_CODEBOOK	Voriges	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Voriges
U048	PROSE_WORKSHOP	f11r	f11r.4	H3	E048	chy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U049	PROSE_WORKSHOP	f11r	f11r.4	H3	E049	kchy	PRODUCTIVE_COMPONENTS	diesen Posten bearbeiten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	diesen Posten bearbeiten
U050	PROSE_WORKSHOP	f11r	f11r.4	H3	E050	dy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U051	PROSE_WORKSHOP	f11r	f11r.4	H3	E051	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U052	PROSE_WORKSHOP	f11r	f11r.7	H3	E052	qotchy	PRODUCTIVE_COMPONENTS	Folgeposten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeposten
U053	PROSE_WORKSHOP	f11r	f11r.7	H3	E053	okchol	PRODUCTIVE_COMPONENTS	Fortsetzung einsetzen	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Fortsetzung einsetzen
U054	PROSE_WORKSHOP	f11r	f11r.7	H3	E054	cthy	PRODUCTIVE_COMPONENTS	bereit	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit
U055	PROSE_WORKSHOP	f11r	f11r.7	H3	E055	dy	PRODUCTIVE_COMPONENTS	dieser Posten	H3	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U056	PROSE_WORKSHOP	f55v	f55v.5	H4	E056	qokaiin	PRODUCTIVE_COMPONENTS	auf Sollmaß einstellen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	auf Sollmaß einstellen
U057	PROSE_WORKSHOP	f55v	f55v.5	H4	E057	chaiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U058	PROSE_WORKSHOP	f55v	f55v.5	H4	E058	ykain	PRODUCTIVE_COMPONENTS	Postenportion	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Postenportion
U059	PROSE_WORKSHOP	f55v	f55v.5	H4	E059	ykan	PRODUCTIVE_COMPONENTS	dieser Anteil	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Anteil
U060	PROSE_WORKSHOP	f55v	f55v.5	H4	E060	ody	WHOLE_CARD_CODEBOOK	kühlen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	kühlen
U061	PROSE_WORKSHOP	f55v	f55v.5	H4	E061	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U062	PROSE_WORKSHOP	f55v	f55v.5	H4	E062	chedy	PRODUCTIVE_COMPONENTS	umsetzen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	umsetzen
U063	PROSE_WORKSHOP	f55v	f55v.5	H4	E063	talam	PRODUCTIVE_COMPONENTS	am Ziel verwahren	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	am Ziel verwahren
U064	PROSE_WORKSHOP	f55v	f55v.11	H4	E064	ykaiin	PRODUCTIVE_COMPONENTS	Postenmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Postenmaß
U065	PROSE_WORKSHOP	f55v	f55v.11	H4	E065	cheoar	PRODUCTIVE_COMPONENTS	Auszug entnehmen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Auszug entnehmen
U066	PROSE_WORKSHOP	f55v	f55v.11	H4	E066	cheeky	PRODUCTIVE_COMPONENTS	länger wärmen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	länger wärmen
U067	PROSE_WORKSHOP	f55v	f55v.11	H4	E067	oldy	PRODUCTIVE_COMPONENTS	fortsetzen; Schluss	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	fortsetzen; Schluss
U068	PROSE_WORKSHOP	f55v	f55v.11	H4	E068	aiin	PRODUCTIVE_COMPONENTS	Sollmaß	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U069	PROSE_WORKSHOP	f55v	f55v.11	H4	E069	okal	PRODUCTIVE_COMPONENTS	dort ansetzen	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dort ansetzen
U070	PROSE_WORKSHOP	f55v	f55v.11	H4	E070	oltchy	PRODUCTIVE_COMPONENTS	bereit weiterfuehren	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	bereit weiterfuehren
U071	PROSE_WORKSHOP	f55v	f55v.11	H4	E071	or	PRODUCTIVE_COMPONENTS	Ansatz	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatz
U072	PROSE_WORKSHOP	f55v	f55v.11	H4	E072	y	PRODUCTIVE_COMPONENTS	dieser Posten	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	dieser Posten
U073	PROSE_WORKSHOP	f55v	f55v.11	H4	E073	orain	PRODUCTIVE_COMPONENTS	Ansatzportion	H4	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Ansatzportion
U074	PROSE_WORKSHOP	f56r	f56r.5	H5	E074	chochor	PRODUCTIVE_COMPONENTS	Zutatenansatz	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutatenansatz
U075	PROSE_WORKSHOP	f56r	f56r.5	H5	E075	cho	PRODUCTIVE_COMPONENTS	Zutat	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat
U076	PROSE_WORKSHOP	f56r	f56r.5	H5	E076	chodaly	PRODUCTIVE_COMPONENTS	Zutat dorthin	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat dorthin
U077	PROSE_WORKSHOP	f56r	f56r.5	H5	E077	daiin	PRODUCTIVE_COMPONENTS	Sollmaß	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Sollmaß
U078	PROSE_WORKSHOP	f56r	f56r.7	H5	E078	sho	PRODUCTIVE_COMPONENTS	Zutat	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Zutat
U079	PROSE_WORKSHOP	f56r	f56r.7	H5	E079	kchol	PRODUCTIVE_COMPONENTS	weiter bearbeiten	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	weiter bearbeiten
U080	PROSE_WORKSHOP	f56r	f56r.7	H5	E080	otchor	PRODUCTIVE_COMPONENTS	Folgeansatz	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Folgeansatz
U081	PROSE_WORKSHOP	f56r	f56r.7	H5	E081	choky	PRODUCTIVE_COMPONENTS	Posten ansetzen	H5	Prosa: Besitzer erben, Karte komponieren oder im sechzehnkoepfigen Codebuch nachschlagen.	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	PROSE_NOT_APPLICABLE	Posten ansetzen
