case_id	phase	statement_id	page	record	owner_or_station	input_product_id	event_count	surface_sequence	command_ids	invariant_command_sequence_de	concrete_case_expansion_de	owner_and_product_attach_rule_de
C1	OPERATE_OR_APPLY	B1-S009	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	1	qokedy	CMD085	ANSETZEN · KURZ; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S010	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	1	qokedy	CMD085	ANSETZEN · KURZ; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S011	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	2	chckhy qoky	CMD026|CMD095	DURCHLASS · DIES | ANSETZEN · DIES	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S012	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	3	lsho qokey lshedy	CMD070|CMD086|CMD069	WASCHEN · GANG | ANSETZEN · KURZ · DIES | WASCHEN · KURZ; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S013	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	1	lshedy	CMD069	WASCHEN · KURZ; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: durchwaschen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	5	chedy qolky lchedal qol otar	CMD022|CMD152|CMD057|CMD097|CMD111	UMSETZEN · DIES | AUFFANGEN · DIES | FUEHREN · UMSETZEN · ZIEL | FORTSETZEN | DANACH · QUELLE	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S015	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	2	ytey okchedy	CMD154|CMD084	EINTRAGEN · KURZ · DIES | ANSETZEN · UMSETZEN; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	4	qokal okeey qol cheedy	CMD080|CMD090|CMD097|CMD147	ANSETZEN · ZIEL | ANSETZEN · LANG · DIES | FORTSETZEN | ABSETZEN; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S017	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	3	sal teol dchdy	CMD004|CMD033|CMD021	ZIEL | KURZ · FORTSETZEN | UMSETZEN; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	4	ly dsheol oiiin olkeedy	CMD068|CMD138|CMD075|CMD150	FUEHREN · DIES | HALTEN · KURZ · FORTSETZEN | GANG · STUFE | AUFFANGEN · LANG; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S019	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	1	tedy	CMD147	ABSETZEN; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: absetzen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S020	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	2	cheky shckhedy	CMD023|CMD132	WAERMEN · KURZ · DIES | HALTEN · DURCHLASS · KURZ; SCHLUSS	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → zurückhalten.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C1	OPERATE_OR_APPLY	B1-S021	f81v	B1	gemeinsame zweireihige Figuren-/Beckenstation	H3	1	chal	CMD004	ZIEL	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	PREPARE_PRODUCT	H2-S001	f10r	H2	abgebildete breit gezähnte radialblütige Pflanze	RAW_PLANT_MATERIAL	9	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	CMD159|CMD030|CMD106|CMD027|CMD073|CMD158|CMD158|CMD001|CMD158	DIES · ABZIEHEN · KURZ · ANSATZ | BEREIT · DIES | ANSATZ | BEREIT · MASS | GANG · BEREIT · FORTSETZEN · DIES | DIES | DIES | MASS | DIES	Den zurueckbehaltenen Pflanzenrest oder zweiten Teil abziehen, an Ansatz und Mass binden und bis zur Bereitschaft weiterziehen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	PREPARE_PRODUCT	H2-S002	f10r	H2	abgebildete breit gezähnte radialblütige Pflanze	RAW_PLANT_MATERIAL	8	qotchor chor otol chol cholor chol daiin dar	CMD113|CMD106|CMD120|CMD097|CMD102|CMD097|CMD001|CMD008	DANACH · ABZIEHEN · ANSATZ | ANSATZ | DANACH · FORTSETZEN | FORTSETZEN | FORTSETZEN · ANSATZ | FORTSETZEN | MASS | QUELLE	Vom fortgefuehrten Ansatz einen gemessenen Nachauszug abnehmen; den Rest im Gefaess weiterfuehren.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	PREPARE_PRODUCT	H2-S003	f10r	H2	abgebildete breit gezähnte radialblütige Pflanze	RAW_PLANT_MATERIAL	7	oykchor shor chor chy kaiiin dy chodaiin	CMD076|CMD106|CMD106|CMD158|CMD048|CMD158|CMD017	GANG · DIES · ZUFUEHREN · ANSATZ | ANSATZ | ANSATZ | DIES | ZUFUEHREN · STUFE | DIES | ABZIEHEN · GANG · MASS	Den Ansatz zweimal mit frischem Pflanzenstoff oder Medium nachbeschicken und die naechste verbrauchte Portion entfernen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S001	f82r	B2	oberes Beckenpaar mit Zylinder	H2	1	dchedy	CMD021	UMSETZEN; SCHLUSS	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S002	f82r	B2	oberes Beckenpaar mit Zylinder	H2	1	qolchedy	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S003	f82r	B2	oberes Beckenpaar mit Zylinder	H2	3	qokain dy qokeedy	CMD078|CMD158|CMD088	ANSETZEN · PORTION | DIES | ANSETZEN · LANG; SCHLUSS	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	oberes Beckenpaar mit Zylinder	H2	5	qokal lcheckhy lched qokeey lcheckhedy	CMD080|CMD061|CMD056|CMD090|CMD060	ANSETZEN · ZIEL | FUEHREN · DURCHLASS · DIES | FUEHREN · UMSETZEN | ANSETZEN · LANG · DIES | FUEHREN · DURCHLASS · KURZ; SCHLUSS	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → durchleiten → führen + umsetzen → wirken lassen → durchleiten.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	oberes Beckenpaar mit Zylinder	H2	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	CMD081|CMD148|CMD026|CMD077|CMD077|CMD072|CMD025|CMD062	ANSETZEN · ZIEL · DIES | AUFFANGEN · MASS | DURCHLASS · DIES | ANSETZEN · MASS | ANSETZEN · MASS | GANG · BEREIT · KURZ · FORTSETZEN | WAERMEN · LANG · DIES | FUEHREN; SCHLUSS	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → bis zum Maß auffangen → einleiten → einleiten → warm halten → abführen. Angaben: Durchlass · dies | Gang · bereit · kurz · fort.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	oberes Beckenpaar mit Zylinder	H2	4	oteey qokal sheckhy qoky	CMD118|CMD080|CMD134|CMD095	DANACH · LANG · DIES | ANSETZEN · ZIEL | HALTEN · KURZ · DURCHLASS · DIES | ANSETZEN · DIES	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: anlegen → zurückhalten → setze dies ein. Angaben: danach · länger · dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S007	f82r	B2	mittleres linkes Handgerät mit Inline-Knoten	H4	1	dshedy	CMD137	HALTEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S008	f82r	B2	mittleres linkes Handgerät mit Inline-Knoten	H4	3	sotaiin qokar shedy	CMD109|CMD082|CMD147	DANACH · MASS | ANSETZEN · QUELLE | ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: gib davon nach Maß zu → absetzen lassen. Angaben: danach · Maß.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S009	f82r	B2	mittleres linkes Handgerät mit Inline-Knoten	H4	1	solshedy	CMD103	FORTSETZEN · HALTEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: ruhen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	mittleres linkes Handgerät mit Inline-Knoten	H4	4	qokeey qoky ls cheey	CMD090|CMD095|CMD097|CMD141	ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | HALTEN · LANG · DIES	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittleres linkes Handgerät mit Inline-Knoten ein. Therapeutische Lesung: Bildort: mittleres linkes Handgerät mit Inline-Knoten. Arbeitsfolge: wirken lassen → setze dies ein → stehen lassen. Angaben: weiter.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	mittlere rechte unklare Station	H4	4	okain char okain qokeedy	CMD078|CMD008|CMD078|CMD088	ANSETZEN · PORTION | QUELLE | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	mittlere rechte unklare Station	H4	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	CMD055|CMD141|CMD028|CMD090|CMD063|CMD001|CMD158|CMD091	FUEHREN · ABZIEHEN · DIES | HALTEN · LANG · DIES | BEREIT · KURZ · DIES | ANSETZEN · LANG · DIES | FUEHREN · LANG · DIES | MASS | DIES | ANSETZEN · VOLL; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S013	f82r	B2	unteres grünes Mehrfigurenbecken	H5	1	lchedy	CMD059	FUEHREN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S014	f82r	B2	unteres grünes Mehrfigurenbecken	H5	1	lar	CMD054	FUEHREN · QUELLE	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	kleine Randstationen des unteren Beckens	H4	2	tshey qokeedy	CMD139|CMD088	HALTEN · KURZ · DIES | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	kleine Randstationen des unteren Beckens	H4	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	CMD004|CMD058|CMD014|CMD001|CMD118|CMD077|CMD086|CMD124	ZIEL | FUEHREN · UMSETZEN · QUELLE | ABZIEHEN · KURZ · TEILEN | MASS | DANACH · LANG · DIES | ANSETZEN · MASS | ANSETZEN · KURZ · DIES | HINEIN · UMSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	kleine Randstationen des unteren Beckens	H4	2	rsheal daldy	CMD129|CMD006	KUEHLEN · HALTEN · KURZ · ZIEL | ZIEL; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S018	f82r	B2	kleine Randstationen des unteren Beckens	H4	1	qokeedy	CMD088	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S019	f82r	B2	kleine Randstationen des unteren Beckens	H4	1	rshedy	CMD130	KUEHLEN · ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S020	f82r	B2	kleine Randstationen des unteren Beckens	H4	1	qoteedy	CMD117	DANACH · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S021	f82r	B2	kleine Randstationen des unteren Beckens	H4	1	qokeedy	CMD088	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
C2	OPERATE_OR_APPLY	B2-S022	f82r	B2	kleine Randstationen des unteren Beckens	H4	1	lochedy	CMD066	FUEHREN · GANG · UMSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	Owner und Produkt einmal nennen; dann Kommandos unverändert sprechen.
