source_group_id	unit_id	page	visible_surface	atom_sequence	minimal_card_reading_de	crosswalk_entry_ids	structural_or_local_atoms	unit_source_program	licensed_source_slots_in_this_unit	license_status	rich_noun_may_be_invented
E022	H2-S001	f10r	taiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	PORTION	CONTENT_SLOT_LICENSED	NO
E023	H2-S001	f10r	shy	Y	dies	ROOT_Y	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E024	H2-S002	f10r	qotchor	OT+OR	danach + Ansatz	ROOT_OT;ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E025	H2-S002	f10r	chor	OR	Ansatz	ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E026	H2-S002	f10r	otol	OT+OL	danach + weiter	ROOT_OT;ROOT_OL	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E027	H2-S002	f10r	chol	OL	weiter	ROOT_OL	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E028	H2-S002	f10r	cholor	OL+OR	weiter + Ansatz	ROOT_OL;ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E029	H2-S002	f10r	chol	OL	weiter	ROOT_OL	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E030	H2-S002	f10r	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	PORTION	CONTENT_SLOT_LICENSED	NO
E031	H2-S002	f10r	dar	AR	Quelle	ROOT_AR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E032	H2-S003	f10r	oykchor	Y+KCH+OR	dies + bearbeiten + Ansatz	ROOT_Y;ROOT_KCH;ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E033	H2-S003	f10r	shor	OR	Ansatz	ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E034	H2-S003	f10r	chor	OR	Ansatz	ROOT_OR	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	EXTRACT	CONTENT_SLOT_LICENSED	NO
E035	H2-S003	f10r	chy	Y	dies	ROOT_Y	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E036	H2-S003	f10r	kaiiin	IIN	Stufe	ROOT_IIN	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E037	H2-S003	f10r	dy	Y	dies	ROOT_Y	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E038	H2-S003	f10r	chodaiin	HO+AIIN	Zutatenmaß	ROOT_HO;ROOT_AIIN	NONE	CLOTH>EXTRACT>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT>PORTION>SHOOT>VESSEL	LEAF;PORTION;SHOOT	CONTENT_SLOT_LICENSED	NO
E039	H3-S001	f11r	tshol	HO+L	Zutat entnehmen	ROOT_HO	L	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	FLOWER;LEAF	CONTENT_SLOT_LICENSED	NO
E040	H3-S001	f11r	schoal	HO+AL	Zutat an die Arbeitsstelle geben	ROOT_HO;ROOT_AL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	FLOWER;LEAF	CONTENT_SLOT_LICENSED	NO
E041	H3-S001	f11r	cfhy	CFH+Y	auswringen + dies	N01_CFH;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	EXTRACT	CONTENT_SLOT_LICENSED	NO
E042	H3-S001	f11r	shfydaiin	SH+AIIN	halten + Sollwert	ROOT_SH;ROOT_AIIN	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E043	H3-S001	f11r	cphy	CPH+Y	nachseihen + dies	N02_CPH;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	EXTRACT	CONTENT_SLOT_LICENSED	NO
E044	H3-S001	f11r	shey	CHEEY	klarer Auszug	ROOT_CHEEY	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E045	H3-S001	f11r	tchody	HO+CLOSE	Eingangsposten beiseitestellen; Schluss	ROOT_HO;ROOT_CLOSE	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	FLOWER;LEAF	CONTENT_SLOT_LICENSED	NO
E046	H3-S002	f11r	shoyty	HO+Y+TY	Zutatenteil	ROOT_HO;ROOT_Y;ROOT_TY	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	FLOWER;LEAF	CONTENT_SLOT_LICENSED	NO
E047	H3-S003	f11r	dchol	PREV+OL	vorher + weiter	N06_PREV;ROOT_OL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E048	H3-S003	f11r	chy	Y	dies	ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E049	H3-S003	f11r	kchy	KCH+Y	bearbeiten + dies	ROOT_KCH;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E050	H3-S003	f11r	dy	Y	dies	ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E051	H3-S003	f11r	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E052	H3-S004	f11r	qotchy	OT+Y	danach + dies	ROOT_OT;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E053	H3-S004	f11r	okchol	OK+OL	ansetzen + weiter	ROOT_OK;ROOT_OL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E054	H3-S004	f11r	cthy	CTH+Y	bereit + dies	ROOT_CTH;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E055	H3-S004	f11r	dy	Y	dies	ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>FLOWER>LEAF>OIL_BINDER>OUTER_APPLICATION>PLANT	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E056	H4-S001	f55v	qokaiin	OK+AIIN	ansetzen + Sollwert	ROOT_OK;ROOT_AIIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E057	H4-S001	f55v	chaiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E058	H4-S001	f55v	ykain	Y+AIN	dies + Anteil	ROOT_Y;ROOT_AIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E059	H4-S001	f55v	ykan	Y+AIN	dies + Anteil	ROOT_Y;ROOT_AIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E060	H4-S001	f55v	ody	ODY	kühlen	S02_ODY	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E061	H4-S002	f55v	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E062	H4-S002	f55v	chedy	CHD+Y	umsetzen + dies	ROOT_CHD;ROOT_Y	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E063	H4-S002	f55v	talam	AL+AM	am Ziel verwahren	ROOT_AL	AM	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E064	H4-S003	f55v	ykaiin	Y+AIIN	dies + Sollwert	ROOT_Y;ROOT_AIIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E065	H4-S003	f55v	cheoar	CHEO+AR	Auszug + Quelle	ROOT_CHEO;ROOT_AR	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	EXTRACT;EXTRACTION_MEDIUM	CONTENT_SLOT_LICENSED	NO
E066	H4-S003	f55v	cheeky	CHK+EE+Y	wärmen + länger + dies	ROOT_CHK;ROOT_EE;ROOT_Y	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E067	H4-S003	f55v	oldy	OL+CLOSE	weiter + Ende	ROOT_OL;ROOT_CLOSE	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E068	H4-S004	f55v	aiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E069	H4-S004	f55v	okal	OK+AL	ansetzen + Ziel	ROOT_OK;ROOT_AL	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E070	H4-S004	f55v	oltchy	OL+CTH+Y	weiter + bereit + dies	ROOT_OL;ROOT_CTH;ROOT_Y	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E071	H4-S004	f55v	or	OR	Ansatz	ROOT_OR	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	EXTRACT;EXTRACTION_MEDIUM	CONTENT_SLOT_LICENSED	NO
E072	H4-S004	f55v	y	Y	dies	ROOT_Y	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E073	H4-S004	f55v	orain	OR+AIN	Ansatz + Anteil	ROOT_OR;ROOT_AIN	NONE	CLOTH>EXTRACT>EXTRACTION_MEDIUM>HONEY_BINDER>LEAF>OUTER_APPLICATION>PLANT>VESSEL	EXTRACT;EXTRACTION_MEDIUM	CONTENT_SLOT_LICENSED	NO
E074	H5-S001	f56r	chochor	HO+OR	Zutatenansatz	ROOT_HO;ROOT_OR	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	EXTRACT;EXTRACTION_MEDIUM;HERB	CONTENT_SLOT_LICENSED	NO
E075	H5-S001	f56r	cho	HO	Eingangsposten oder Zutat	ROOT_HO	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E076	H5-S001	f56r	chodaly	HO+AL+Y	diese Zutat zur Stelle bringen	ROOT_HO;ROOT_AL;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E077	H5-S001	f56r	daiin	AIIN	Sollwert	ROOT_AIIN	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E078	H5-S001	f56r	sho	HO	Zutat	ROOT_HO	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E079	H5-S001	f56r	kchol	KCH+OL	bearbeiten + weiter	ROOT_KCH;ROOT_OL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E080	H5-S001	f56r	otchor	OT+OR	danach + Ansatz	ROOT_OT;ROOT_OR	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	EXTRACT;EXTRACTION_MEDIUM	CONTENT_SLOT_LICENSED	NO
E081	H5-S001	f56r	choky	OK+Y	ansetzen + dies	ROOT_OK;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E082	H5-S001	f56r	dal	AL	Ziel	ROOT_AL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E083	H5-S002	f56r	schol	PREV+OL	vorher + weiter	N06_PREV;ROOT_OL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E084	H5-S002	f56r	choy	HO+Y	diese Zutat	ROOT_HO;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E085	H5-S002	f56r	choky	OK+Y	ansetzen + dies	ROOT_OK;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E086	H5-S002	f56r	cheeckhody	EE+CKH+HO+CLOSE	länger auftragen; Schluss	ROOT_EE;ROOT_CKH;ROOT_HO;ROOT_CLOSE	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E087	H5-S003	f56r	sh	SH	halten	ROOT_SH	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E088	H5-S003	f56r	cho	HO	Eingangsposten oder Zutat	ROOT_HO	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
E089	H5-S003	f56r	kchey	KCH+E+Y	bearbeiten + kurz + dies	ROOT_KCH;ROOT_E;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E090	H5-S003	f56r	qokokchy	OK+OK+Y	ansetzen + ansetzen + dies	ROOT_OK;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E091	H5-S004	f56r	okchy	OK+Y	ansetzen + dies	ROOT_OK;ROOT_Y	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E092	H5-S004	f56r	chokcheo	OK+CHEO	ansetzen + Auszug	ROOT_OK;ROOT_CHEO	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	EXTRACT;EXTRACTION_MEDIUM	CONTENT_SLOT_LICENSED	NO
E093	H5-S004	f56r	kchal	KCH+AL	bearbeiten + Ziel	ROOT_KCH;ROOT_AL	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	NONE	OPERATION_OR_REFERENCE_ONLY	NO
E094	H5-S005	f56r	sho	HO	Zutat	ROOT_HO	NONE	CLOTH>DRINK_OR_PRODUCT>EXTRACT>EXTRACTION_MEDIUM>HERB>HONEY_BINDER>OUTER_APPLICATION>PLANT>WATER	HERB	CONTENT_SLOT_LICENSED	NO
