edition	iris_code	xiphion_code	old_rows	witness_rows	contradicted_rows	unknown_rows
IT2a	k	py	3	3	0	0
IT2a	k	t	151	151	0	0
IT2a	k	ta	3	3	0	0
IT2a	k	tar	1	1	0	0
IT2a	k	tc	34	34	0	0
IT2a	k	tch	34	34	0	0
IT2a	k	tche	3	3	0	0
IT2a	k	tcho	9	9	0	0
IT2a	k	tchoc	1	1	0	0
IT2a	k	tchod	2	2	0	0
IT2a	k	tchoda	1	1	0	0
IT2a	k	tchodar	1	1	0	0
IT2a	k	tchody	1	1	0	0
IT2a	k	tchy	4	4	0	0
IT2a	k	tchyd	2	2	0	0
IT2a	k	te	4	4	0	0
IT2a	k	to	40	40	0	0
IT2a	k	toc	1	1	0	0
IT2a	k	tol	18	18	0	0
IT2a	k	told	4	4	0	0
IT2a	k	tor	4	4	0	0
IT2a	k	torc	1	1	0	0
IT2a	k	torch	1	1	0	0
IT2a	k	tors	1	1	0	0
IT2a	k	ts	7	7	0	0
IT2a	k	tsh	7	7	0	0
IT2a	k	tsho	5	5	0	0
IT2a	k	tshol	1	1	0	0
IT2a	k	ty	3	3	0	0
IT2a	ko	c	3	3	0	0
IT2a	ko	ct	3	3	0	0
IT2a	ko	cth	3	3	0	0
IT2a	ko	ctho	2	2	0	0
IT2a	ko	cthod	1	1	0	0
IT2a	ko	f	3	3	0	0
IT2a	ko	fc	2	2	0	0
IT2a	ko	fch	2	2	0	0
IT2a	ko	fcho	2	2	0	0
IT2a	ko	fo	1	1	0	0
IT2a	ko	kc	1	1	0	0
IT2a	ko	kch	1	1	0	0
IT2a	ko	kche	1	1	0	0
IT2a	ko	ks	4	4	0	0
IT2a	ko	ksh	4	4	0	0
IT2a	ko	kshe	1	1	0	0
IT2a	ko	o	3	3	0	0
IT2a	ko	ok	2	2	0	0
IT2a	ko	okc	1	1	0	0
IT2a	ko	okch	1	1	0	0
IT2a	ko	okche	1	1	0	0
IT2a	ko	oke	1	1	0	0
IT2a	ko	okeo	1	1	0	0
IT2a	ko	ot	1	1	0	0
IT2a	ko	otc	1	1	0	0
IT2a	ko	otch	1	1	0	0
IT2a	ko	p	34	34	0	0
IT2a	ko	pa	1	1	0	0
IT2a	ko	pc	18	18	0	0
IT2a	ko	pch	18	18	0	0
IT2a	ko	t	18	18	0	0
IT2a	ko	tc	5	5	0	0
IT2a	ko	tch	5	5	0	0
IT2a	ko	tche	1	1	0	0
IT2a	ko	tchy	1	1	0	0
IT2a	ko	te	1	1	0	0
IT2a	ko	to	4	4	0	0
IT2a	ko	tol	1	1	0	0
IT2a	ko	tor	2	2	0	0
IT2a	ko	tors	1	1	0	0
IT2a	kod	ks	1	1	0	0
IT2a	kod	ksh	1	1	0	0
IT2a	kod	o	1	1	0	0
IT2a	kod	ok	1	1	0	0
IT2a	kod	oke	1	1	0	0
IT2a	kod	okeo	1	1	0	0
IT2a	kod	p	6	6	0	0
IT2a	kod	pc	4	4	0	0
IT2a	kod	pch	4	4	0	0
IT2a	kod	t	4	4	0	0
IT2a	kod	tc	4	4	0	0
IT2a	kod	tch	4	4	0	0
IT2a	kod	tchy	1	1	0	0
IT2a	ks	c	4	4	0	0
IT2a	ks	ct	4	4	0	0
IT2a	ks	cth	4	4	0	0
IT2a	ks	ctho	2	2	0	0
IT2a	ks	f	9	9	0	0
IT2a	ks	fc	2	2	0	0
IT2a	ks	fch	2	2	0	0
IT2a	ks	fcho	1	1	0	0
IT2a	ks	kc	8	8	0	0
IT2a	ks	kch	8	8	0	0
IT2a	ks	kche	2	2	0	0
IT2a	ks	ko	9	9	0	0
IT2a	ks	kod	1	1	0	0
IT2a	ks	ky	3	3	0	0
IT2a	ks	kyd	1	1	0	0
IT2a	ks	kyda	1	1	0	0
IT2a	ks	o	12	12	0	0
IT2a	ks	ok	8	8	0	0
IT2a	ks	okc	3	3	0	0
IT2a	ks	okch	3	3	0	0
IT2a	ks	okche	1	1	0	0
IT2a	ks	oke	3	3	0	0
IT2a	ks	okeo	1	1	0	0
IT2a	ks	okeod	1	1	0	0
IT2a	ks	ot	4	4	0	0
IT2a	ks	otc	3	3	0	0
IT2a	ks	otch	3	3	0	0
IT2a	ks	otcha	1	1	0	0
IT2a	ks	p	75	75	0	0
IT2a	ks	pa	1	1	0	0
IT2a	ks	pc	18	18	0	0
IT2a	ks	pch	18	18	0	0
IT2a	ks	pche	4	4	0	0
IT2a	ks	pcheo	1	1	0	0
IT2a	ks	pd	3	3	0	0
IT2a	ks	pda	1	1	0	0
IT2a	ks	pdai	1	1	0	0
IT2a	ks	ps	1	1	0	0
IT2a	ks	psh	1	1	0	0
IT2a	ks	psho	1	1	0	0
IT2a	ks	pshol	1	1	0	0
IT2a	ks	t	35	35	0	0
IT2a	ks	tc	4	4	0	0
IT2a	ks	tch	4	4	0	0
IT2a	ks	tcho	2	2	0	0
IT2a	ks	tchoc	1	1	0	0
IT2a	ks	te	2	2	0	0
IT2a	ks	to	7	7	0	0
IT2a	ks	tol	6	6	0	0
IT2a	ks	told	1	1	0	0
IT2a	ks	ts	5	5	0	0
IT2a	ks	tsh	5	5	0	0
IT2a	ks	tsho	4	4	0	0
IT2a	ks	tshol	1	1	0	0
IT2a	ksh	c	3	3	0	0
IT2a	ksh	ct	3	3	0	0
IT2a	ksh	cth	3	3	0	0
IT2a	ksh	ctho	2	2	0	0
IT2a	ksh	f	6	6	0	0
IT2a	ksh	fc	1	1	0	0
IT2a	ksh	fch	1	1	0	0
IT2a	ksh	fcho	1	1	0	0
IT2a	ksh	kc	6	6	0	0
IT2a	ksh	kch	6	6	0	0
IT2a	ksh	kche	2	2	0	0
IT2a	ksh	ko	9	9	0	0
IT2a	ksh	kod	1	1	0	0
IT2a	ksh	ky	2	2	0	0
IT2a	ksh	kyd	1	1	0	0
IT2a	ksh	kyda	1	1	0	0
IT2a	ksh	o	6	6	0	0
IT2a	ksh	ok	6	6	0	0
IT2a	ksh	okc	2	2	0	0
IT2a	ksh	okch	2	2	0	0
IT2a	ksh	okche	1	1	0	0
IT2a	ksh	oke	2	2	0	0
IT2a	ksh	okeo	1	1	0	0
IT2a	ksh	okeod	1	1	0	0
IT2a	ksh	p	56	56	0	0
IT2a	ksh	pc	12	12	0	0
IT2a	ksh	pch	12	12	0	0
IT2a	ksh	pche	2	2	0	0
IT2a	ksh	pcheo	1	1	0	0
IT2a	ksh	pd	3	3	0	0
IT2a	ksh	pda	1	1	0	0
IT2a	ksh	pdai	1	1	0	0
IT2a	ksh	ps	1	1	0	0
IT2a	ksh	psh	1	1	0	0
IT2a	ksh	psho	1	1	0	0
IT2a	ksh	pshol	1	1	0	0
IT2a	ksh	t	26	26	0	0
IT2a	ksh	tc	3	3	0	0
IT2a	ksh	tch	3	3	0	0
IT2a	ksh	tcho	2	2	0	0
IT2a	ksh	tchoc	1	1	0	0
IT2a	ksh	te	2	2	0	0
IT2a	ksh	to	5	5	0	0
IT2a	ksh	tol	4	4	0	0
IT2a	ksh	told	1	1	0	0
IT2a	ksh	ts	5	5	0	0
IT2a	ksh	tsh	5	5	0	0
IT2a	ksh	tsho	4	4	0	0
IT2a	ksh	tshol	1	1	0	0
IT2a	ksho	f	2	2	0	0
IT2a	ksho	fc	1	1	0	0
IT2a	ksho	fch	1	1	0	0
IT2a	ksho	fcho	1	1	0	0
IT2a	ksho	kc	4	4	0	0
IT2a	ksho	kch	4	4	0	0
IT2a	ksho	kche	2	2	0	0
IT2a	ksho	ko	2	2	0	0
IT2a	ksho	ky	1	1	0	0
IT2a	ksho	o	2	2	0	0
IT2a	ksho	ok	2	2	0	0
IT2a	ksho	okc	2	2	0	0
IT2a	ksho	okch	2	2	0	0
IT2a	ksho	okche	1	1	0	0
IT2a	ksho	p	9	9	0	0
IT2a	ksho	pc	1	1	0	0
IT2a	ksho	pch	1	1	0	0
IT2a	ksho	t	6	6	0	0
IT2a	ksho	to	2	2	0	0
IT2a	ksho	tol	2	2	0	0
IT2a	ksho	ts	2	2	0	0
IT2a	ksho	tsh	2	2	0	0
IT2a	ksho	tsho	2	2	0	0
IT2a	kshor	f	1	1	0	0
IT2a	kshor	p	1	1	0	0
IT2a	ky	c	2	2	0	0
IT2a	ky	ct	2	2	0	0
IT2a	ky	cth	2	2	0	0
IT2a	ky	ko	5	5	0	0
IT2a	ky	o	3	3	0	0
IT2a	ky	ok	2	2	0	0
IT2a	ky	ot	1	1	0	0
IT2a	ky	otc	1	1	0	0
IT2a	ky	otch	1	1	0	0
IT2a	ky	otcha	1	1	0	0
IT2a	ky	otchal	1	1	0	0
IT2a	ky	p	31	31	0	0
IT2a	ky	pc	15	15	0	0
IT2a	ky	pch	15	15	0	0
IT2a	ky	pcha	1	1	0	0
IT2a	ky	pcho	6	6	0	0
IT2a	ky	t	18	18	0	0
IT2a	ky	ta	1	1	0	0
IT2a	ky	tc	5	5	0	0
IT2a	ky	tch	5	5	0	0
IT2a	ky	to	3	3	0	0
IT2a	ky	toc	1	1	0	0
IT2a	ky	tol	1	1	0	0
IT2a	ky	told	1	1	0	0
IT2a	kyd	ko	1	1	0	0
IT2a	kyd	o	2	2	0	0
IT2a	kyd	ok	1	1	0	0
IT2a	kyd	ot	1	1	0	0
IT2a	kyd	otc	1	1	0	0
IT2a	kyd	otch	1	1	0	0
IT2a	kyd	otcha	1	1	0	0
IT2a	kyd	otchal	1	1	0	0
IT2a	kyd	p	12	12	0	0
IT2a	kyd	pc	4	4	0	0
IT2a	kyd	pch	4	4	0	0
IT2a	kyd	pcho	3	3	0	0
IT2a	kyd	t	6	6	0	0
IT2a	kyd	ta	1	1	0	0
IT2a	kyd	tc	2	2	0	0
IT2a	kyd	tch	2	2	0	0
IT2a	kyd	to	1	1	0	0
IT2a	kyd	toc	1	1	0	0
IT2a	kyda	ko	1	1	0	0
IT2a	kyda	o	2	2	0	0
IT2a	kyda	ok	1	1	0	0
IT2a	kyda	ot	1	1	0	0
IT2a	kyda	otc	1	1	0	0
IT2a	kyda	otch	1	1	0	0
IT2a	kyda	otcha	1	1	0	0
IT2a	kyda	otchal	1	1	0	0
IT2a	kyda	p	10	10	0	0
IT2a	kyda	pc	4	4	0	0
IT2a	kyda	pch	4	4	0	0
IT2a	kyda	pcho	3	0	3	0
IT2a	kyda	t	2	2	0	0
IT2a	kyda	ta	1	1	0	0
IT2a	kyda	tc	1	1	0	0
IT2a	kyda	tch	1	1	0	0
IT2a	kydai	ko	1	1	0	0
IT2a	kydai	p	3	3	0	0
IT2a	kydai	pc	2	2	0	0
IT2a	kydai	pch	2	2	0	0
IT2a	kydai	t	1	1	0	0
IT2a	kydai	tc	1	1	0	0
IT2a	kydai	tch	1	1	0	0
IT2a	o	c	8	8	0	0
IT2a	o	f	12	12	0	0
IT2a	o	fa	1	1	0	0
IT2a	o	fc	3	3	0	0
IT2a	o	fch	3	3	0	0
IT2a	o	k	59	59	0	0
IT2a	o	kc	3	3	0	0
IT2a	o	kch	3	3	0	0
IT2a	o	kche	1	1	0	0
IT2a	o	ko	27	27	0	0
IT2a	o	koc	1	1	0	0
IT2a	o	koch	1	1	0	0
IT2a	o	kod	3	3	0	0
IT2a	o	koda	2	2	0	0
IT2a	o	kodal	1	1	0	0
IT2a	o	kodalc	1	1	0	0
IT2a	o	kodalch	1	1	0	0
IT2a	o	kor	1	1	0	0
IT2a	o	ks	21	21	0	0
IT2a	o	ksh	10	10	0	0
IT2a	o	kshe	1	1	0	0
IT2a	o	kshed	1	1	0	0
IT2a	o	kshedy	1	1	0	0
IT2a	o	kshedyo	1	1	0	0
IT2a	o	ksho	3	3	0	0
IT2a	o	ky	2	2	0	0
IT2a	o	kyd	2	2	0	0
IT2a	o	kyda	2	2	0	0
IT2a	o	p	138	138	0	0
IT2a	o	pa	2	2	0	0
IT2a	o	par	1	1	0	0
IT2a	o	pc	40	40	0	0
IT2a	o	pch	40	40	0	0
IT2a	o	pcha	3	3	0	0
IT2a	o	pchar	1	1	0	0
IT2a	o	py	3	3	0	0
IT2a	o	t	66	66	0	0
IT2a	o	ta	1	1	0	0
IT2a	o	tc	15	15	0	0
IT2a	o	tch	15	15	0	0
IT2a	o	tche	1	1	0	0
IT2a	o	tched	1	1	0	0
IT2a	o	tchedy	1	1	0	0
IT2a	o	tcho	6	6	0	0
IT2a	o	tchod	2	2	0	0
IT2a	o	tchy	1	1	0	0
IT2a	o	te	1	1	0	0
IT2a	o	to	6	6	0	0
IT2a	o	ty	1	1	0	0
IT2a	ok	c	5	5	0	0
IT2a	ok	f	10	10	0	0
IT2a	ok	fa	1	1	0	0
IT2a	ok	fc	2	2	0	0
IT2a	ok	fch	2	2	0	0
IT2a	ok	k	38	38	0	0
IT2a	ok	kc	2	2	0	0
IT2a	ok	kch	2	2	0	0
IT2a	ok	ko	16	16	0	0
IT2a	ok	kod	3	3	0	0
IT2a	ok	koda	2	2	0	0
IT2a	ok	kodal	1	1	0	0
IT2a	ok	kodalc	1	1	0	0
IT2a	ok	kodalch	1	1	0	0
IT2a	ok	ks	14	14	0	0
IT2a	ok	ksh	10	10	0	0
IT2a	ok	kshe	1	1	0	0
IT2a	ok	kshed	1	1	0	0
IT2a	ok	kshedy	1	1	0	0
IT2a	ok	kshedyo	1	1	0	0
IT2a	ok	ksho	3	3	0	0
IT2a	ok	ky	1	1	0	0
IT2a	ok	kyd	1	1	0	0
IT2a	ok	kyda	1	1	0	0
IT2a	ok	ot	2	2	0	0
IT2a	ok	otc	2	2	0	0
IT2a	ok	otch	2	2	0	0
IT2a	ok	otcha	1	1	0	0
IT2a	ok	p	86	86	0	0
IT2a	ok	pa	1	1	0	0
IT2a	ok	par	1	1	0	0
IT2a	ok	pc	38	38	0	0
IT2a	ok	pch	38	38	0	0
IT2a	ok	pcha	2	2	0	0
IT2a	ok	pchar	1	1	0	0
IT2a	ok	py	3	3	0	0
IT2a	ok	t	44	44	0	0
IT2a	ok	ta	1	1	0	0
IT2a	ok	tc	10	10	0	0
IT2a	ok	tch	10	10	0	0
IT2a	ok	tche	1	1	0	0
IT2a	ok	tched	1	1	0	0
IT2a	ok	tchedy	1	1	0	0
IT2a	ok	tcho	3	3	0	0
IT2a	ok	tchod	2	2	0	0
IT2a	ok	tchy	1	1	0	0
IT2a	ok	te	1	1	0	0
IT2a	ok	to	6	6	0	0
IT2a	okc	c	1	1	0	0
IT2a	okc	f	3	3	0	0
IT2a	okc	fc	2	2	0	0
IT2a	okc	fch	2	2	0	0
IT2a	okc	k	14	14	0	0
IT2a	okc	ko	7	7	0	0
IT2a	okc	ks	4	4	0	0
IT2a	okc	ksh	3	3	0	0
IT2a	okc	ksho	3	3	0	0
IT2a	okc	oke	1	1	0	0
IT2a	okc	ot	1	1	0	0
IT2a	okc	otc	1	1	0	0
IT2a	okc	otch	1	1	0	0
IT2a	okc	otcha	1	1	0	0
IT2a	okc	p	34	34	0	0
IT2a	okc	pc	14	14	0	0
IT2a	okc	pch	14	14	0	0
IT2a	okc	pcha	2	2	0	0
IT2a	okc	pchar	1	1	0	0
IT2a	okc	t	18	18	0	0
IT2a	okc	tc	3	3	0	0
IT2a	okc	tch	3	3	0	0
IT2a	okc	tchy	1	1	0	0
IT2a	okch	c	1	1	0	0
IT2a	okch	f	3	3	0	0
IT2a	okch	fc	2	2	0	0
IT2a	okch	fch	2	2	0	0
IT2a	okch	k	14	14	0	0
IT2a	okch	ko	7	7	0	0
IT2a	okch	ks	4	4	0	0
IT2a	okch	ksh	3	3	0	0
IT2a	okch	ksho	3	3	0	0
IT2a	okch	oke	1	1	0	0
IT2a	okch	ot	1	1	0	0
IT2a	okch	otc	1	1	0	0
IT2a	okch	otch	1	1	0	0
IT2a	okch	otcha	1	1	0	0
IT2a	okch	p	34	34	0	0
IT2a	okch	pc	14	14	0	0
IT2a	okch	pch	14	14	0	0
IT2a	okch	pcha	2	2	0	0
IT2a	okch	pchar	1	1	0	0
IT2a	okch	t	18	18	0	0
IT2a	okch	tc	3	3	0	0
IT2a	okch	tch	3	3	0	0
IT2a	okch	tchy	1	1	0	0
IT2a	okche	k	4	4	0	0
IT2a	okche	ko	1	1	0	0
IT2a	okche	ks	1	1	0	0
IT2a	okche	ksh	1	1	0	0
IT2a	okche	ksho	1	1	0	0
IT2a	okche	ot	1	1	0	0
IT2a	okche	otc	1	1	0	0
IT2a	okche	otch	1	1	0	0
IT2a	okche	otcha	1	1	0	0
IT2a	okche	p	10	10	0	0
IT2a	okche	pc	4	4	0	0
IT2a	okche	pch	4	4	0	0
IT2a	okche	pcha	1	1	0	0
IT2a	okche	t	5	5	0	0
IT2a	okche	tc	2	2	0	0
IT2a	okche	tch	2	2	0	0
IT2a	okche	tchy	1	1	0	0
IT2a	oke	c	2	2	0	0
IT2a	oke	k	10	10	0	0
IT2a	oke	kc	1	1	0	0
IT2a	oke	kch	1	1	0	0
IT2a	oke	ko	4	4	0	0
IT2a	oke	kod	2	2	0	0
IT2a	oke	koda	1	1	0	0
IT2a	oke	ks	4	4	0	0
IT2a	oke	ksh	2	2	0	0
IT2a	oke	ky	1	1	0	0
IT2a	oke	kyd	1	1	0	0
IT2a	oke	kyda	1	1	0	0
IT2a	oke	okc	1	1	0	0
IT2a	oke	okch	1	1	0	0
IT2a	oke	ot	1	1	0	0
IT2a	oke	otc	1	1	0	0
IT2a	oke	otch	1	1	0	0
IT2a	oke	p	27	27	0	0
IT2a	oke	pc	13	13	0	0
IT2a	oke	pch	13	13	0	0
IT2a	oke	py	1	1	0	0
IT2a	oke	t	13	13	0	0
IT2a	oke	ta	1	1	0	0
IT2a	oke	tc	3	3	0	0
IT2a	oke	tch	3	3	0	0
IT2a	oke	tche	1	1	0	0
IT2a	oke	tched	1	1	0	0
IT2a	oke	tchedy	1	1	0	0
IT2a	oke	tcho	1	1	0	0
IT2a	oke	te	1	1	0	0
IT2a	oke	to	3	3	0	0
IT2a	okeo	c	1	1	0	0
IT2a	okeo	k	3	3	0	0
IT2a	okeo	ko	2	2	0	0
IT2a	okeo	kod	1	1	0	0
IT2a	okeo	ks	1	1	0	0
IT2a	okeo	ksh	1	1	0	0
IT2a	okeo	p	11	11	0	0
IT2a	okeo	pc	5	5	0	0
IT2a	okeo	pch	5	5	0	0
IT2a	okeo	t	3	3	0	0
IT2a	okeo	tc	1	1	0	0
IT2a	okeo	tch	1	1	0	0
IT2a	okeo	tcho	1	1	0	0
IT2a	okeo	to	1	1	0	0
IT2a	okeod	c	1	1	0	0
IT2a	okeod	k	1	1	0	0
IT2a	okeod	ks	1	1	0	0
IT2a	okeod	ksh	1	1	0	0
IT2a	okeod	p	5	5	0	0
IT2a	okeod	pc	3	3	0	0
IT2a	okeod	pch	3	3	0	0
IT2a	okeod	t	1	1	0	0
IT2a	okeod	to	1	1	0	0
IT2a	ot	c	3	3	0	0
IT2a	ot	k	18	18	0	0
IT2a	ot	kc	1	1	0	0
IT2a	ot	kch	1	1	0	0
IT2a	ot	kche	1	1	0	0
IT2a	ot	ko	9	9	0	0
IT2a	ot	kor	1	1	0	0
IT2a	ot	ks	6	6	0	0
IT2a	ot	ky	1	1	0	0
IT2a	ot	kyd	1	1	0	0
IT2a	ot	kyda	1	1	0	0
IT2a	ot	ok	2	2	0	0
IT2a	ot	okc	1	1	0	0
IT2a	ot	okch	1	1	0	0
IT2a	ot	okche	1	1	0	0
IT2a	ot	oke	1	1	0	0
IT2a	ot	p	44	44	0	0
IT2a	ot	t	22	22	0	0
IT2a	ot	tc	5	5	0	0
IT2a	ot	tch	5	5	0	0
IT2a	ot	tcho	3	3	0	0
IT2a	ot	ty	1	1	0	0
IT2a	otc	c	3	3	0	0
IT2a	otc	k	15	15	0	0
IT2a	otc	kc	1	1	0	0
IT2a	otc	kch	1	1	0	0
IT2a	otc	kche	1	1	0	0
IT2a	otc	ko	8	8	0	0
IT2a	otc	ks	4	4	0	0
IT2a	otc	ky	1	1	0	0
IT2a	otc	kyd	1	1	0	0
IT2a	otc	kyda	1	1	0	0
IT2a	otc	ok	2	2	0	0
IT2a	otc	okc	1	1	0	0
IT2a	otc	okch	1	1	0	0
IT2a	otc	okche	1	1	0	0
IT2a	otc	oke	1	1	0	0
IT2a	otc	p	35	35	0	0
IT2a	otc	t	18	18	0	0
IT2a	otc	tc	5	5	0	0
IT2a	otc	tch	5	5	0	0
IT2a	otc	tcho	3	3	0	0
IT2a	otc	ty	1	1	0	0
IT2a	otch	c	3	3	0	0
IT2a	otch	k	15	15	0	0
IT2a	otch	kc	1	1	0	0
IT2a	otch	kch	1	1	0	0
IT2a	otch	kche	1	1	0	0
IT2a	otch	ko	8	8	0	0
IT2a	otch	ks	4	4	0	0
IT2a	otch	ky	1	1	0	0
IT2a	otch	kyd	1	1	0	0
IT2a	otch	kyda	1	1	0	0
IT2a	otch	ok	2	2	0	0
IT2a	otch	okc	1	1	0	0
IT2a	otch	okch	1	1	0	0
IT2a	otch	okche	1	1	0	0
IT2a	otch	oke	1	1	0	0
IT2a	otch	p	35	35	0	0
IT2a	otch	t	18	18	0	0
IT2a	otch	tc	5	5	0	0
IT2a	otch	tch	5	5	0	0
IT2a	otch	tcho	3	3	0	0
IT2a	otch	ty	1	1	0	0
IT2a	otcha	c	1	1	0	0
IT2a	otcha	k	3	3	0	0
IT2a	otcha	ko	1	1	0	0
IT2a	otcha	ks	1	1	0	0
IT2a	otcha	ky	1	1	0	0
IT2a	otcha	kyd	1	1	0	0
IT2a	otcha	kyda	1	1	0	0
IT2a	otcha	ok	1	1	0	0
IT2a	otcha	okc	1	1	0	0
IT2a	otcha	okch	1	1	0	0
