event_id	page	record	statement_id	hand	exact_card_id	surface	knowledge_source	available_to_actual_hand
E144	f81v	B1	B1-S013	HAND_2	PROC086	lshedy	HAND_2_LSH_STRIP	YES
E145	f81v	B1	B1-S014	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E146	f81v	B1	B1-S014	HAND_2	PROC087	qolky	WALL_STRIP_COMPOSITION	YES
E147	f81v	B1	B1-S014	HAND_2	PROC088	lchedal	FAST_ORAL_COMPOSITION	YES
E148	f81v	B1	B1-S014	HAND_2	PROC013	qol	FAST_ORAL_COMPOSITION	YES
E149	f81v	B1	B1-S014	HAND_2	PROC089	otar	WALL_STRIP_COMPOSITION	YES
E150	f81v	B1	B1-S015	HAND_2	PROC090	ytey	WALL_STRIP_COMPOSITION	YES
E151	f81v	B1	B1-S015	HAND_2	PROC091	okchedy	FAST_ORAL_COMPOSITION	YES
E152	f81v	B1	B1-S016	HAND_2	PROC048	qokal	FAST_ORAL_COMPOSITION	YES
E153	f81v	B1	B1-S016	HAND_2	PROC092	okeey	FAST_ORAL_COMPOSITION	YES
E154	f81v	B1	B1-S016	HAND_2	PROC013	qol	FAST_ORAL_COMPOSITION	YES
E155	f81v	B1	B1-S016	HAND_2	PROC078	cheedy	WALL_STRIP_COMPOSITION	YES
E156	f81v	B1	B1-S017	HAND_2	PROC055	sal	FAST_ORAL_COMPOSITION	YES
E157	f81v	B1	B1-S017	HAND_2	PROC093	teol	FAST_ORAL_COMPOSITION	YES
E158	f81v	B1	B1-S017	HAND_2	PROC094	dchdy	FAST_ORAL_COMPOSITION	YES
E159	f81v	B1	B1-S018	HAND_2	PROC095	ly	FAST_ORAL_COMPOSITION	YES
E160	f81v	B1	B1-S018	HAND_2	PROC096	dsheol	FAST_ORAL_COMPOSITION	YES
E161	f81v	B1	B1-S018	HAND_2	PROC097	oiiin	WALL_STRIP_COMPOSITION	YES
E162	f81v	B1	B1-S018	HAND_2	PROC098	olkeedy	WALL_STRIP_COMPOSITION	YES
E163	f81v	B1	B1-S019	HAND_2	PROC078	tedy	WALL_STRIP_COMPOSITION	YES
E164	f81v	B1	B1-S020	HAND_2	PROC083	cheky	WALL_STRIP_COMPOSITION	YES
E165	f81v	B1	B1-S020	HAND_2	PROC099	shckhedy	WALL_STRIP_COMPOSITION	YES
E166	f81v	B1	B1-S021	HAND_2	PROC055	chal	FAST_ORAL_COMPOSITION	YES
E167	f82r	B2	B2-S001	HAND_2	PROC076	dchedy	FAST_ORAL_COMPOSITION	YES
E168	f82r	B2	B2-S002	HAND_2	PROC079	qolchedy	FAST_ORAL_COMPOSITION	YES
E169	f82r	B2	B2-S003	HAND_2	PROC080	qokain	WALL_STRIP_COMPOSITION	YES
E170	f82r	B2	B2-S003	HAND_2	PROC019	dy	FAST_ORAL_COMPOSITION	YES
E171	f82r	B2	B2-S003	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E172	f82r	B2	B2-S004	HAND_2	PROC048	qokal	FAST_ORAL_COMPOSITION	YES
E173	f82r	B2	B2-S004	HAND_2	PROC101	lcheckhy	WALL_STRIP_COMPOSITION	YES
E174	f82r	B2	B2-S004	HAND_2	PROC102	lched	FAST_ORAL_COMPOSITION	YES
E175	f82r	B2	B2-S004	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E176	f82r	B2	B2-S004	HAND_2	PROC103	lcheckhedy	WALL_STRIP_COMPOSITION	YES
E177	f82r	B2	B2-S005	HAND_2	PROC104	qokaly	FAST_ORAL_COMPOSITION	YES
E178	f82r	B2	B2-S005	HAND_2	PROC105	solkaiin	WALL_STRIP_COMPOSITION	YES
E179	f82r	B2	B2-S005	HAND_2	PROC075	chckhy	WALL_STRIP_COMPOSITION	YES
E180	f82r	B2	B2-S005	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E181	f82r	B2	B2-S005	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E182	f82r	B2	B2-S005	HAND_2	PROC106	octheol	WALL_STRIP_COMPOSITION	YES
E183	f82r	B2	B2-S005	HAND_2	PROC107	chkeey	WALL_STRIP_COMPOSITION	YES
E184	f82r	B2	B2-S005	HAND_2	PROC108	ldy	FAST_ORAL_COMPOSITION	YES
E185	f82r	B2	B2-S006	HAND_2	PROC109	oteey	FAST_ORAL_COMPOSITION	YES
E186	f82r	B2	B2-S006	HAND_2	PROC048	qokal	FAST_ORAL_COMPOSITION	YES
E187	f82r	B2	B2-S006	HAND_2	PROC110	sheckhy	WALL_STRIP_COMPOSITION	YES
E188	f82r	B2	B2-S006	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E189	f82r	B2	B2-S007	HAND_2	PROC111	dshedy	FAST_ORAL_COMPOSITION	YES
E190	f82r	B2	B2-S008	HAND_2	PROC112	sotaiin	FAST_ORAL_COMPOSITION	YES
E191	f82r	B2	B2-S008	HAND_2	PROC113	qokar	WALL_STRIP_COMPOSITION	YES
E192	f82r	B2	B2-S008	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E193	f82r	B2	B2-S009	HAND_2	PROC114	solshedy	FAST_ORAL_COMPOSITION	YES
E194	f82r	B2	B2-S010	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E195	f82r	B2	B2-S010	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E196	f82r	B2	B2-S010	HAND_2	PROC115	ls	FAST_ORAL_COMPOSITION	YES
E197	f82r	B2	B2-S010	HAND_2	PROC031	cheey	FAST_ORAL_COMPOSITION	YES
E198	f82r	B2	B2-S011	HAND_2	PROC080	okain	WALL_STRIP_COMPOSITION	YES
E199	f82r	B2	B2-S011	HAND_2	PROC003	char	WALL_STRIP_COMPOSITION	YES
E200	f82r	B2	B2-S011	HAND_2	PROC080	okain	WALL_STRIP_COMPOSITION	YES
E201	f82r	B2	B2-S011	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E202	f82r	B2	B2-S012	HAND_2	PROC116	lchy	WALL_STRIP_COMPOSITION	YES
E203	f82r	B2	B2-S012	HAND_2	PROC031	cheey	FAST_ORAL_COMPOSITION	YES
E204	f82r	B2	B2-S012	HAND_2	PROC117	qcthey	WALL_STRIP_COMPOSITION	YES
E205	f82r	B2	B2-S012	HAND_2	PROC092	qokeey	FAST_ORAL_COMPOSITION	YES
E206	f82r	B2	B2-S012	HAND_2	PROC118	lcheey	FAST_ORAL_COMPOSITION	YES
E207	f82r	B2	B2-S012	HAND_2	PROC009	daiin	FAST_ORAL_COMPOSITION	YES
E208	f82r	B2	B2-S012	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E209	f82r	B2	B2-S012	HAND_2	PROC119	qokeeedy	WALL_STRIP_COMPOSITION	YES
E210	f82r	B2	B2-S013	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E211	f82r	B2	B2-S014	HAND_2	PROC121	lar	WALL_STRIP_COMPOSITION	YES
E212	f82r	B2	B2-S015	HAND_2	PROC122	tshey	FAST_ORAL_COMPOSITION	YES
E213	f82r	B2	B2-S015	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E214	f82r	B2	B2-S016	HAND_2	PROC055	cheal	FAST_ORAL_COMPOSITION	YES
E215	f82r	B2	B2-S016	HAND_2	PROC123	lchedar	WALL_STRIP_COMPOSITION	YES
E216	f82r	B2	B2-S016	HAND_2	PROC124	ches	WALL_STRIP_COMPOSITION	YES
E217	f82r	B2	B2-S016	HAND_2	PROC009	aiin	FAST_ORAL_COMPOSITION	YES
E218	f82r	B2	B2-S016	HAND_2	PROC109	oteey	FAST_ORAL_COMPOSITION	YES
E219	f82r	B2	B2-S016	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E220	f82r	B2	B2-S016	HAND_2	PROC085	okey	FAST_ORAL_COMPOSITION	YES
E221	f82r	B2	B2-S016	HAND_2	PROC125	pchedy	WALL_STRIP_COMPOSITION	YES
E222	f82r	B2	B2-S017	HAND_2	PROC126	rsheal	WALL_STRIP_COMPOSITION	YES
E223	f82r	B2	B2-S017	HAND_2	PROC127	daldy	FAST_ORAL_COMPOSITION	YES
E224	f82r	B2	B2-S018	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E225	f82r	B2	B2-S019	HAND_2	PROC128	rshedy	WALL_STRIP_COMPOSITION	YES
E226	f82r	B2	B2-S020	HAND_2	PROC129	qoteedy	FAST_ORAL_COMPOSITION	YES
E227	f82r	B2	B2-S021	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E228	f82r	B2	B2-S022	HAND_2	PROC130	lochedy	WALL_STRIP_COMPOSITION	YES
E229	f83r	B3	B3-S001	HAND_2	PROC098	olkeedy	WALL_STRIP_COMPOSITION	YES
E230	f83r	B3	B3-S002	HAND_2	PROC131	qotal	FAST_ORAL_COMPOSITION	YES
E231	f83r	B3	B3-S002	HAND_2	PROC132	chkeedy	WALL_STRIP_COMPOSITION	YES
E232	f83r	B3	B3-S003	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E233	f83r	B3	B3-S003	HAND_2	PROC009	daiin	FAST_ORAL_COMPOSITION	YES
E234	f83r	B3	B3-S003	HAND_2	PROC019	chey	FAST_ORAL_COMPOSITION	YES
E235	f83r	B3	B3-S003	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E236	f83r	B3	B3-S004	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E237	f83r	B3	B3-S004	HAND_2	PROC131	qotal	FAST_ORAL_COMPOSITION	YES
E238	f83r	B3	B3-S004	HAND_2	PROC003	dar	WALL_STRIP_COMPOSITION	YES
E239	f83r	B3	B3-S005	HAND_2	PROC076	schedy	FAST_ORAL_COMPOSITION	YES
E240	f83r	B3	B3-S006	HAND_2	PROC133	chedchy	FAST_ORAL_COMPOSITION	YES
E241	f83r	B3	B3-S006	HAND_2	PROC048	qokal	FAST_ORAL_COMPOSITION	YES
E242	f83r	B3	B3-S006	HAND_2	PROC079	olchedy	FAST_ORAL_COMPOSITION	YES
E243	f83r	B3	B3-S007	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E244	f83r	B3	B3-S007	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E245	f83r	B3	B3-S007	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E246	f83r	B3	B3-S008	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E247	f83r	B3	B3-S009	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E248	f83r	B3	B3-S010	HAND_2	PROC134	pchedal	WALL_STRIP_COMPOSITION	YES
E249	f83r	B3	B3-S010	HAND_2	PROC135	otedy	FAST_ORAL_COMPOSITION	YES
E250	f83r	B3	B3-S011	HAND_2	PROC136	shecthedchy	WALL_STRIP_COMPOSITION	YES
E251	f83r	B3	B3-S011	HAND_2	PROC008	qoky	FAST_ORAL_COMPOSITION	YES
E252	f83r	B3	B3-S011	HAND_2	PROC042	chedy	FAST_ORAL_COMPOSITION	YES
E253	f83r	B3	B3-S011	HAND_2	PROC137	chary	WALL_STRIP_COMPOSITION	YES
E254	f83r	B3	B3-S012	HAND_2	PROC016	sor	WALL_STRIP_COMPOSITION	YES
E255	f83r	B3	B3-S012	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E256	f83r	B3	B3-S013	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E257	f83r	B3	B3-S013	HAND_2	PROC069	chkain	WALL_STRIP_COMPOSITION	YES
E258	f83r	B3	B3-S013	HAND_2	PROC117	shcthey	WALL_STRIP_COMPOSITION	YES
E259	f83r	B3	B3-S013	HAND_2	PROC067	qokedy	FAST_ORAL_COMPOSITION	YES
E260	f83r	B3	B3-S014	HAND_2	PROC138	okair	WALL_STRIP_COMPOSITION	YES
E261	f83r	B3	B3-S014	HAND_2	PROC139	sheedy	FAST_ORAL_COMPOSITION	YES
E262	f83r	B3	B3-S015	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E263	f83r	B3	B3-S016	HAND_2	PROC140	lo	WALL_STRIP_COMPOSITION	YES
E264	f83r	B3	B3-S016	HAND_2	PROC091	qokchedy	FAST_ORAL_COMPOSITION	YES
E265	f83r	B3	B3-S017	HAND_2	PROC100	qokeedy	FAST_ORAL_COMPOSITION	YES
E266	f83r	B3	B3-S018	HAND_2	PROC078	shedy	WALL_STRIP_COMPOSITION	YES
E267	f83r	B3	B3-S019	HAND_2	PROC141	qokshedy	FAST_ORAL_COMPOSITION	YES
E268	f83r	B3	B3-S020	HAND_2	PROC055	dal	FAST_ORAL_COMPOSITION	YES
E269	f83r	B3	B3-S020	HAND_2	PROC120	lchedy	FAST_ORAL_COMPOSITION	YES
E270	f83r	B3	B3-S021	HAND_2	PROC038	qokaiin	FAST_ORAL_COMPOSITION	YES
E271	f83r	B3	B3-S021	HAND_2	PROC014	shcthy	WALL_STRIP_COMPOSITION	YES
