event_id	statement_id	record_unit_id	page	page_hand_profile	field_id	position_class	master_card_id	portable_value_de	observed_surface	shared_profile_surface	hand_rule	hand_rule_de	page_hand_surface	shared_match	page_hand_match	surface_registered
E011	H1-S002	H1	f10r	HAND_A_EARLY_HERBAL	F002	INITIAL	MC103	weiterbearbeiten	qokchy	chokchy	PROFILE_DEFAULT	Use the expanded shared profile.	chokchy	NO	NO	YES
E012	H1-S002	H1	f10r	HAND_A_EARLY_HERBAL	F002	MEDIAL	MC163	Weitergang	qotchol	qotchol	PROFILE_DEFAULT	Use the expanded shared profile.	qotchol	YES	YES	YES
E013	H1-S002	H1	f10r	HAND_A_EARLY_HERBAL	F002	MEDIAL	MC153	weiter	chol	ol	A1	Hand A keeps the ch-L frame on f10r.	chol	NO	YES	YES
E014	H1-S002	H1	f10r	HAND_A_EARLY_HERBAL	F002	FINAL	MC161	bereit	cthy	checthy	PROFILE_DEFAULT	Use the expanded shared profile.	checthy	NO	NO	YES
E015	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	INITIAL	MC075	Auszugsansatz	ycheor	ycheor	PROFILE_DEFAULT	Use the expanded shared profile.	ycheor	YES	YES	YES
E016	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC161	bereit	cthy	checthy	A2	Hand A drops the che-frame on the CTH card.	cthy	NO	YES	YES
E017	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC080	Ansatz	chor	chor	PROFILE_DEFAULT	Use the expanded shared profile.	chor	YES	YES	YES
E018	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC169	Sollvorbereitung	cthaiin	cthaiin	PROFILE_DEFAULT	Use the expanded shared profile.	cthaiin	YES	YES	YES
E019	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC115	Folgeposten	qoctholy	qoctholy	PROFILE_DEFAULT	Use the expanded shared profile.	qoctholy	YES	YES	YES
E020	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC123	dies	dy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E021	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC123	dies	chy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E022	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	MEDIAL	MC039	Sollmaß	taiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	NO	NO	YES
E023	H2-S001	H2	f10r	HAND_A_EARLY_HERBAL	F003	FINAL	MC123	dies	shy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E024	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	INITIAL	MC013	Folgeansatz	qotchor	qotchor	PROFILE_DEFAULT	Use the expanded shared profile.	qotchor	YES	YES	YES
E025	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC080	Ansatz	chor	chor	PROFILE_DEFAULT	Use the expanded shared profile.	chor	YES	YES	YES
E026	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC053	Fortgang	otol	otol	PROFILE_DEFAULT	Use the expanded shared profile.	otol	YES	YES	YES
E027	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC153	weiter	chol	ol	A1	Hand A keeps the ch-L frame on f10r.	chol	NO	YES	YES
E028	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC157	derselbe Ansatz	cholor	cholor	PROFILE_DEFAULT	Use the expanded shared profile.	cholor	YES	YES	YES
E029	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC153	weiter	chol	ol	A1	Hand A keeps the ch-L frame on f10r.	chol	NO	YES	YES
E030	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	MEDIAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E031	H2-S002	H2	f10r	HAND_A_EARLY_HERBAL	F004	FINAL	MC055	davon	dar	dar	PROFILE_DEFAULT	Use the expanded shared profile.	dar	YES	YES	YES
E032	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	INITIAL	MC027	Arbeitsansatz	oykchor	oykchor	PROFILE_DEFAULT	Use the expanded shared profile.	oykchor	YES	YES	YES
E033	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	MEDIAL	MC080	Ansatz	shor	chor	PROFILE_DEFAULT	Use the expanded shared profile.	chor	NO	NO	YES
E034	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	MEDIAL	MC080	Ansatz	chor	chor	PROFILE_DEFAULT	Use the expanded shared profile.	chor	YES	YES	YES
E035	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	MEDIAL	MC123	dies	chy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E036	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	MEDIAL	MC048	Arbeitsstufe	kaiiin	kaiiin	PROFILE_DEFAULT	Use the expanded shared profile.	kaiiin	YES	YES	YES
E037	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	MEDIAL	MC123	dies	dy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E038	H2-S003	H2	f10r	HAND_A_EARLY_HERBAL	F005	FINAL	MC087	Zugabemaß	chodaiin	chodaiin	PROFILE_DEFAULT	Use the expanded shared profile.	chodaiin	YES	YES	YES
E039	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	INITIAL	MC098	Kochgut	tshol	tshol	PROFILE_DEFAULT	Use the expanded shared profile.	tshol	YES	YES	YES
E040	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	MEDIAL	MC049	Sudansatz	schoal	schoal	PROFILE_DEFAULT	Use the expanded shared profile.	schoal	YES	YES	YES
E041	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	MEDIAL	MC129	Auswringen	cfhy	cfhy	PROFILE_DEFAULT	Use the expanded shared profile.	cfhy	YES	YES	YES
E042	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	MEDIAL	MC111	Stehzeit	shfydaiin	shfydaiin	PROFILE_DEFAULT	Use the expanded shared profile.	shfydaiin	YES	YES	YES
E043	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	MEDIAL	MC156	Nachseihen	cphy	cphy	PROFILE_DEFAULT	Use the expanded shared profile.	cphy	YES	YES	YES
E044	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	MEDIAL	MC119	Klarauszug	shey	shey	PROFILE_DEFAULT	Use the expanded shared profile.	shey	YES	YES	YES
E045	H3-S001	H3	f11r	HAND_A_EARLY_HERBAL	F006	FINAL	MC037	Endzugabe; Schluss	tchody	tchody	PROFILE_DEFAULT	Use the expanded shared profile.	tchody	YES	YES	YES
E046	H3-S002	H3	f11r	HAND_A_EARLY_HERBAL	F007	ONLY	MC062	Zugabeteil	shoyty	shoyty	PROFILE_DEFAULT	Use the expanded shared profile.	shoyty	YES	YES	YES
E047	H3-S003	H3	f11r	HAND_A_EARLY_HERBAL	F008	INITIAL	MC142	vom vorigen	dchol	dchol	PROFILE_DEFAULT	Use the expanded shared profile.	dchol	YES	YES	YES
E048	H3-S003	H3	f11r	HAND_A_EARLY_HERBAL	F008	MEDIAL	MC123	dies	chy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E049	H3-S003	H3	f11r	HAND_A_EARLY_HERBAL	F008	MEDIAL	MC117	Bearbeiten	kchy	kchy	PROFILE_DEFAULT	Use the expanded shared profile.	kchy	YES	YES	YES
E050	H3-S003	H3	f11r	HAND_A_EARLY_HERBAL	F008	MEDIAL	MC123	dies	dy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E051	H3-S003	H3	f11r	HAND_A_EARLY_HERBAL	F008	FINAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E052	H3-S004	H3	f11r	HAND_A_EARLY_HERBAL	F009	INITIAL	MC107	Folgeposten	qotchy	qotchy	PROFILE_DEFAULT	Use the expanded shared profile.	qotchy	YES	YES	YES
E053	H3-S004	H3	f11r	HAND_A_EARLY_HERBAL	F009	MEDIAL	MC041	Weiterverarbeitung	okchol	okchol	PROFILE_DEFAULT	Use the expanded shared profile.	okchol	YES	YES	YES
E054	H3-S004	H3	f11r	HAND_A_EARLY_HERBAL	F009	MEDIAL	MC161	bereit	cthy	checthy	A2	Hand A drops the che-frame on the CTH card.	cthy	NO	YES	YES
E055	H3-S004	H3	f11r	HAND_A_EARLY_HERBAL	F009	FINAL	MC123	dies	dy	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E056	H4-S001	H4	f55v	HAND_B_LATE_HERBAL	F010	INITIAL	MC120	bemessen	qokaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	YES	YES	YES
E057	H4-S001	H4	f55v	HAND_B_LATE_HERBAL	F010	MEDIAL	MC039	Sollmaß	chaiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	NO	NO	YES
E058	H4-S001	H4	f55v	HAND_B_LATE_HERBAL	F010	MEDIAL	MC047	erste Portion	ykain	ykain	PROFILE_DEFAULT	Use the expanded shared profile.	ykain	YES	YES	YES
E059	H4-S001	H4	f55v	HAND_B_LATE_HERBAL	F010	MEDIAL	MC148	zweite Portion	ykan	ykan	PROFILE_DEFAULT	Use the expanded shared profile.	ykan	YES	YES	YES
E060	H4-S001	H4	f55v	HAND_B_LATE_HERBAL	F010	FINAL	MC100	Abkühlen	ody	ody	PROFILE_DEFAULT	Use the expanded shared profile.	ody	YES	YES	YES
E061	H4-S002	H4	f55v	HAND_B_LATE_HERBAL	F011	INITIAL	MC039	Sollmaß	daiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	NO	NO	YES
E062	H4-S002	H4	f55v	HAND_B_LATE_HERBAL	F011	MEDIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E063	H4-S002	H4	f55v	HAND_B_LATE_HERBAL	F011	FINAL	MC160	Verwahrort	talam	talam	PROFILE_DEFAULT	Use the expanded shared profile.	talam	YES	YES	YES
E064	H4-S003	H4	f55v	HAND_B_LATE_HERBAL	F012	INITIAL	MC170	Sollportion	ykaiin	ykaiin	PROFILE_DEFAULT	Use the expanded shared profile.	ykaiin	YES	YES	YES
E065	H4-S003	H4	f55v	HAND_B_LATE_HERBAL	F012	MEDIAL	MC085	Quellauszug	cheoar	cheoar	PROFILE_DEFAULT	Use the expanded shared profile.	cheoar	YES	YES	YES
E066	H4-S003	H4	f55v	HAND_B_LATE_HERBAL	F012	MEDIAL	MC032	länger bearbeiten	cheeky	cheeky	PROFILE_DEFAULT	Use the expanded shared profile.	cheeky	YES	YES	YES
E067	H4-S003	H4	f55v	HAND_B_LATE_HERBAL	F012	FINAL	MC019	fertig	oldy	oldy	PROFILE_DEFAULT	Use the expanded shared profile.	oldy	YES	YES	YES
E068	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	INITIAL	MC039	Sollmaß	aiin	saiin	PROFILE_DEFAULT	Use the expanded shared profile.	saiin	NO	NO	YES
E069	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	MEDIAL	MC040	dorthin einsetzen	okal	okal	PROFILE_DEFAULT	Use the expanded shared profile.	okal	YES	YES	YES
E070	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	MEDIAL	MC021	Folgebereitung	oltchy	oltchy	PROFILE_DEFAULT	Use the expanded shared profile.	oltchy	YES	YES	YES
E071	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	MEDIAL	MC080	Ansatz	or	chor	PROFILE_DEFAULT	Use the expanded shared profile.	chor	NO	NO	YES
E072	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	MEDIAL	MC123	dies	y	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	NO	NO	YES
E073	H4-S004	H4	f55v	HAND_B_LATE_HERBAL	F013	FINAL	MC072	Bereitungsanteil	orain	orain	PROFILE_DEFAULT	Use the expanded shared profile.	orain	YES	YES	YES
E074	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F014	INITIAL	MC125	Zugabeansatz	chochor	chochor	PROFILE_DEFAULT	Use the expanded shared profile.	chochor	YES	YES	YES
E075	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F014	MEDIAL	MC034	weitere Zutat	cho	cho	PROFILE_DEFAULT	Use the expanded shared profile.	cho	YES	YES	YES
E076	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F014	MEDIAL	MC010	Zielzugabe	chodaly	chodaly	PROFILE_DEFAULT	Use the expanded shared profile.	chodaly	YES	YES	YES
E077	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F014	FINAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E078	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F015	INITIAL	MC034	weitere Zutat	sho	sho	PROFILE_DEFAULT	Use the expanded shared profile.	sho	YES	YES	YES
E079	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F015	MEDIAL	MC090	Weiterverarbeitung	kchol	kchol	PROFILE_DEFAULT	Use the expanded shared profile.	kchol	YES	YES	YES
E080	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F015	MEDIAL	MC013	Folgeansatz	otchor	otchor	PROFILE_DEFAULT	Use the expanded shared profile.	otchor	YES	YES	YES
E081	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F015	MEDIAL	MC026	einsetzen	choky	qoky	B1	Hand B keeps the ch-frame on the active current-item card.	choky	NO	YES	YES
E082	H5-S001	H5	f56r	HAND_B_LATE_HERBAL	F015	FINAL	MC154	dorthin	dal	dal	PROFILE_DEFAULT	Use the expanded shared profile.	dal	YES	YES	YES
E083	H5-S002	H5	f56r	HAND_B_LATE_HERBAL	F016	INITIAL	MC142	vom vorigen	schol	dchol	PROFILE_DEFAULT	Use the expanded shared profile.	dchol	NO	NO	YES
E084	H5-S002	H5	f56r	HAND_B_LATE_HERBAL	F016	MEDIAL	MC131	Zugabeposten	choy	choy	PROFILE_DEFAULT	Use the expanded shared profile.	choy	YES	YES	YES
E085	H5-S002	H5	f56r	HAND_B_LATE_HERBAL	F016	MEDIAL	MC026	einsetzen	choky	qoky	B1	Hand B keeps the ch-frame on the active current-item card.	choky	NO	YES	YES
E086	H5-S002	H5	f56r	HAND_B_LATE_HERBAL	F016	FINAL	MC099	Langpassage; Schluss	cheeckhody	cheeckhody	PROFILE_DEFAULT	Use the expanded shared profile.	cheeckhody	YES	YES	YES
E087	H5-S003	H5	f56r	HAND_B_LATE_HERBAL	F017	INITIAL	MC114	Halten	sh	sh	PROFILE_DEFAULT	Use the expanded shared profile.	sh	YES	YES	YES
E088	H5-S003	H5	f56r	HAND_B_LATE_HERBAL	F017	MEDIAL	MC034	weitere Zutat	cho	cho	PROFILE_DEFAULT	Use the expanded shared profile.	cho	YES	YES	YES
E089	H5-S003	H5	f56r	HAND_B_LATE_HERBAL	F017	MEDIAL	MC122	Kurzbearbeitung	kchey	kchey	PROFILE_DEFAULT	Use the expanded shared profile.	kchey	YES	YES	YES
E090	H5-S003	H5	f56r	HAND_B_LATE_HERBAL	F017	FINAL	MC015	erneut einsetzen	qokokchy	qokokchy	PROFILE_DEFAULT	Use the expanded shared profile.	qokokchy	YES	YES	YES
E091	H5-S004	H5	f56r	HAND_B_LATE_HERBAL	F018	INITIAL	MC103	weiterbearbeiten	okchy	chokchy	PROFILE_DEFAULT	Use the expanded shared profile.	chokchy	NO	NO	YES
E092	H5-S004	H5	f56r	HAND_B_LATE_HERBAL	F018	MEDIAL	MC006	Auszug einsetzen	chokcheo	chokcheo	PROFILE_DEFAULT	Use the expanded shared profile.	chokcheo	YES	YES	YES
E093	H5-S004	H5	f56r	HAND_B_LATE_HERBAL	F018	FINAL	MC077	Zielbearbeitung	kchal	kchal	PROFILE_DEFAULT	Use the expanded shared profile.	kchal	YES	YES	YES
E094	H5-S005	H5	f56r	HAND_B_LATE_HERBAL	F019	INITIAL	MC034	weitere Zutat	sho	sho	PROFILE_DEFAULT	Use the expanded shared profile.	sho	YES	YES	YES
E095	H5-S005	H5	f56r	HAND_B_LATE_HERBAL	F019	MEDIAL	MC103	weiterbearbeiten	chokchy	chokchy	PROFILE_DEFAULT	Use the expanded shared profile.	chokchy	YES	YES	YES
E096	H5-S005	H5	f56r	HAND_B_LATE_HERBAL	F019	MEDIAL	MC136	Quellauszug	kchoar	kchoar	PROFILE_DEFAULT	Use the expanded shared profile.	kchoar	YES	YES	YES
E097	H5-S005	H5	f56r	HAND_B_LATE_HERBAL	F019	FINAL	MC068	Folgeanwendung	sotodan	sotodan	PROFILE_DEFAULT	Use the expanded shared profile.	sotodan	YES	YES	YES
E098	H5-S006	H5	f56r	HAND_B_LATE_HERBAL	F020	INITIAL	MC171	das nächste	otchey	otchey	PROFILE_DEFAULT	Use the expanded shared profile.	otchey	YES	YES	YES
E099	H5-S006	H5	f56r	HAND_B_LATE_HERBAL	F020	MEDIAL	MC104	Kurzfortsetzung	keol	keol	PROFILE_DEFAULT	Use the expanded shared profile.	keol	YES	YES	YES
E100	H5-S006	H5	f56r	HAND_B_LATE_HERBAL	F020	FINAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E101	B1-S001	B1	f81v	HAND_C_EARLY_BIO	F021	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E102	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	INITIAL	MC120	bemessen	okaiin	qokaiin	PROFILE_DEFAULT	Use the expanded shared profile.	qokaiin	NO	NO	YES
E103	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC023	Beckenlauf	kair	kair	PROFILE_DEFAULT	Use the expanded shared profile.	kair	YES	YES	YES
E104	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC040	dorthin einsetzen	okal	okal	PROFILE_DEFAULT	Use the expanded shared profile.	okal	YES	YES	YES
E105	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC055	davon	sar	char	PROFILE_DEFAULT	Use the expanded shared profile.	char	NO	NO	YES
E106	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E107	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC105	Anteil	kain	kain	PROFILE_DEFAULT	Use the expanded shared profile.	kain	YES	YES	YES
E108	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC097	weiterer Anteil	olkain	olkain	PROFILE_DEFAULT	Use the expanded shared profile.	olkain	YES	YES	YES
E109	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC154	dorthin	al	al	PROFILE_DEFAULT	Use the expanded shared profile.	al	YES	YES	YES
E110	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E111	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	MEDIAL	MC016	Anschluss	rol	rol	PROFILE_DEFAULT	Use the expanded shared profile.	rol	YES	YES	YES
E112	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F022	FINAL	MC012	Zusatz	dl	dl	PROFILE_DEFAULT	Use the expanded shared profile.	dl	YES	YES	YES
E113	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	INITIAL	MC157	derselbe Ansatz	olor	cholor	PROFILE_DEFAULT	Use the expanded shared profile.	cholor	NO	NO	YES
E114	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E115	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC058	Kurze Zielpassage	sheckhal	sheckhal	PROFILE_DEFAULT	Use the expanded shared profile.	sheckhal	YES	YES	YES
E116	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E117	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC096	Langer Zieleinsatz	qokeedal	qokeedal	PROFILE_DEFAULT	Use the expanded shared profile.	qokeedal	YES	YES	YES
E118	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC039	Sollmaß	daiin	daiin	PROFILE_DEFAULT	Use the expanded shared profile.	daiin	YES	YES	YES
E119	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	MEDIAL	MC035	durchleiten	chckhy	chckhy	PROFILE_DEFAULT	Use the expanded shared profile.	chckhy	YES	YES	YES
E120	B1-S002	B1	f81v	HAND_C_EARLY_BIO	F023	FINAL	MC025	überführen; Schluss	schedy	schedy	PROFILE_DEFAULT	Use the expanded shared profile.	schedy	YES	YES	YES
E121	B1-S003	B1	f81v	HAND_C_EARLY_BIO	F024	ONLY	MC153	weiter	qol	cheol	PROFILE_DEFAULT	Use the expanded shared profile.	cheol	NO	NO	YES
E122	B1-S003	B1	f81v	HAND_C_EARLY_BIO	F025	ONLY	MC061	Haltetransfer; Schluss	sshkchdy	sshkchdy	PROFILE_DEFAULT	Use the expanded shared profile.	sshkchdy	YES	YES	YES
E123	B1-S004	B1	f81v	HAND_C_EARLY_BIO	F026	INITIAL	MC074	überführen	chedy	chedy	PROFILE_DEFAULT	Use the expanded shared profile.	chedy	YES	YES	YES
E124	B1-S004	B1	f81v	HAND_C_EARLY_BIO	F026	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E125	B1-S004	B1	f81v	HAND_C_EARLY_BIO	F026	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E126	B1-S005	B1	f81v	HAND_C_EARLY_BIO	F027	ONLY	MC028	weiterführen; Schluss	qolchedy	qolchedy	PROFILE_DEFAULT	Use the expanded shared profile.	qolchedy	YES	YES	YES
E127	B1-S006	B1	f81v	HAND_C_EARLY_BIO	F028	INITIAL	MC017	Anteil zugeben	qokain	qokain	PROFILE_DEFAULT	Use the expanded shared profile.	qokain	YES	YES	YES
E128	B1-S006	B1	f81v	HAND_C_EARLY_BIO	F028	MEDIAL	MC035	durchleiten	shckhy	chckhy	PROFILE_DEFAULT	Use the expanded shared profile.	chckhy	NO	NO	YES
E129	B1-S006	B1	f81v	HAND_C_EARLY_BIO	F028	MEDIAL	MC012	Zusatz	dl	dl	PROFILE_DEFAULT	Use the expanded shared profile.	dl	YES	YES	YES
E130	B1-S006	B1	f81v	HAND_C_EARLY_BIO	F028	FINAL	MC056	Zielmarke	ral	ral	PROFILE_DEFAULT	Use the expanded shared profile.	ral	YES	YES	YES
E131	B1-S007	B1	f81v	HAND_C_EARLY_BIO	F029	ONLY	MC088	einführen; Schluss	qokchdy	qokchdy	PROFILE_DEFAULT	Use the expanded shared profile.	qokchdy	YES	YES	YES
E132	B1-S008	B1	f81v	HAND_C_EARLY_BIO	F030	INITIAL	MC123	dies	chey	chey	PROFILE_DEFAULT	Use the expanded shared profile.	chey	YES	YES	YES
E133	B1-S008	B1	f81v	HAND_C_EARLY_BIO	F030	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E134	B1-S008	B1	f81v	HAND_C_EARLY_BIO	F030	MEDIAL	MC147	kurz wärmen	cheky	cheky	PROFILE_DEFAULT	Use the expanded shared profile.	cheky	YES	YES	YES
E135	B1-S008	B1	f81v	HAND_C_EARLY_BIO	F030	MEDIAL	MC153	weiter	ol	ol	PROFILE_DEFAULT	Use the expanded shared profile.	ol	YES	YES	YES
E136	B1-S008	B1	f81v	HAND_C_EARLY_BIO	F030	FINAL	MC128	kurz absetzen; Schluss	shedy	shedy	PROFILE_DEFAULT	Use the expanded shared profile.	shedy	YES	YES	YES
E137	B1-S009	B1	f81v	HAND_C_EARLY_BIO	F031	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E138	B1-S010	B1	f81v	HAND_C_EARLY_BIO	F032	ONLY	MC083	kurz einwirken; Schluss	qokedy	qokedy	PROFILE_DEFAULT	Use the expanded shared profile.	qokedy	YES	YES	YES
E139	B1-S011	B1	f81v	HAND_C_EARLY_BIO	F033	INITIAL	MC035	durchleiten	chckhy	chckhy	PROFILE_DEFAULT	Use the expanded shared profile.	chckhy	YES	YES	YES
E140	B1-S011	B1	f81v	HAND_C_EARLY_BIO	F033	FINAL	MC026	einsetzen	qoky	qoky	PROFILE_DEFAULT	Use the expanded shared profile.	qoky	YES	YES	YES
