case	candidate_id	table	remainder	positions	raw_forms	predicted_figure_names	predicted_elements	explicit_conflict	unknown_members	candidate_status
ZL3b_TOP_DOWN	13903	C	ary	1,4,8	rary | dary | fary	Fortuna major | Via | Carcer	EARTH | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	16922	A	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	WATER | UNKNOWN | AIR	True	1	CONTRADICTED
ZL3b_TOP_DOWN	16922	B	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	FIRE | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	16922	C	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18203	A	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Caput draconis	WATER | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18203	B	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Caput draconis	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18203	C	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Caput draconis	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18458	A	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	WATER | UNKNOWN | AIR	True	1	CONTRADICTED
ZL3b_TOP_DOWN	18458	B	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	FIRE | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18458	C	ary	1,4,8	rary | dary | fary	Rubeus | Amissio | Albus	FIRE | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18459	A	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Fortuna major	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18459	B	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Fortuna major	FIRE | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18459	C	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Fortuna major	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18557	A	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18557	B	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_TOP_DOWN	18557	C	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18621	A	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18621	B	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_TOP_DOWN	18621	C	ary	1,4,8	rary | dary | fary	Rubeus | Puer | Fortuna major	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18663	A	ary	1,4,8	rary | dary | fary	Rubeus | Caput draconis | Tristitia	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18663	B	ary	1,4,8	rary | dary | fary	Rubeus | Caput draconis | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18663	C	ary	1,4,8	rary | dary | fary	Rubeus | Caput draconis | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18667	A	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Tristitia	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18667	B	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Tristitia	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	18667	C	ary	1,4,8	rary | dary | fary	Rubeus | Puella | Tristitia	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	20867	A	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	20867	B	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	20867	C	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22260	A	ary	1,4,8	rary | dary | fary	Acquisitio | Rubeus | Amissio	WATER | WATER | UNKNOWN	False	1	UNKNOWN_ONLY
ZL3b_TOP_DOWN	22260	B	ary	1,4,8	rary | dary | fary	Acquisitio | Rubeus | Amissio	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22260	C	ary	1,4,8	rary | dary | fary	Acquisitio | Rubeus | Amissio	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22546	A	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	WATER | AIR | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	22546	B	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	WATER | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22546	C	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Amissio	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22547	A	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puella	WATER | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22547	B	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puella	WATER | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22547	C	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puella	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22594	A	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Laetitia	WATER | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22594	B	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Laetitia	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22594	C	ary	1,4,8	rary | dary | fary	Acquisitio | Albus | Laetitia	AIR | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22700	A	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna minor | Laetitia	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22700	B	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna minor | Laetitia	WATER | AIR | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22700	C	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna minor | Laetitia	AIR | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22735	A	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Carcer	WATER | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22735	B	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Carcer	WATER | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	22735	C	ary	1,4,8	rary | dary | fary	Acquisitio | Via | Carcer	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23331	A	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23331	B	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23331	C	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23875	A	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23875	B	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23875	C	ary	1,4,8	rary | dary | fary	Acquisitio | Fortuna major | Puer	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23994	A	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Cauda draconis	WATER | UNKNOWN | WATER	False	1	UNKNOWN_ONLY
ZL3b_TOP_DOWN	23994	B	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Cauda draconis	WATER | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	23994	C	ary	1,4,8	rary | dary | fary	Acquisitio | Amissio | Cauda draconis	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	27441	A	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Caput draconis	EARTH | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	27441	B	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Caput draconis	AIR | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	27441	C	ary	1,4,8	rary | dary | fary	Conjunctio | Tristitia | Caput draconis	AIR | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29601	A	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puer	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29601	B	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puer	EARTH | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29601	C	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puer	EARTH | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29625	A	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29625	B	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29625	C	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29646	A	ary	1,4,8	rary | dary | fary	Caput draconis | Cauda draconis | Fortuna minor	EARTH | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29646	B	ary	1,4,8	rary | dary | fary	Caput draconis | Cauda draconis | Fortuna minor	EARTH | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	29646	C	ary	1,4,8	rary | dary | fary	Caput draconis | Cauda draconis | Fortuna minor	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30201	A	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30201	B	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30201	C	ary	1,4,8	rary | dary | fary	Caput draconis | Carcer | Via	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30420	A	ary	1,4,8	rary | dary | fary	Caput draconis | Rubeus | Amissio	EARTH | WATER | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	30420	B	ary	1,4,8	rary | dary | fary	Caput draconis | Rubeus | Amissio	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30420	C	ary	1,4,8	rary | dary | fary	Caput draconis | Rubeus | Amissio	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30424	A	ary	1,4,8	rary | dary | fary	Caput draconis | Laetitia | Amissio	EARTH | FIRE | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	30424	B	ary	1,4,8	rary | dary | fary	Caput draconis | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	30424	C	ary	1,4,8	rary | dary | fary	Caput draconis | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31011	A	ary	1,4,8	rary | dary | fary	Caput draconis | Fortuna major | Puer	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31011	B	ary	1,4,8	rary | dary | fary	Caput draconis | Fortuna major | Puer	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31011	C	ary	1,4,8	rary | dary | fary	Caput draconis | Fortuna major | Puer	EARTH | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31281	A	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puella	EARTH | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31281	B	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puella	EARTH | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	31281	C	ary	1,4,8	rary | dary | fary	Caput draconis | Tristitia | Puella	EARTH | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34127	A	ary	1,4,8	rary | dary | fary	Laetitia | Via | Acquisitio	FIRE | WATER | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34127	B	ary	1,4,8	rary | dary | fary	Laetitia | Via | Acquisitio	AIR | WATER | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34127	C	ary	1,4,8	rary | dary | fary	Laetitia | Via | Acquisitio	AIR | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34209	A	ary	1,4,8	rary | dary | fary	Laetitia | Tristitia | Acquisitio	FIRE | AIR | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34209	B	ary	1,4,8	rary | dary | fary	Laetitia | Tristitia | Acquisitio	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34209	C	ary	1,4,8	rary | dary | fary	Laetitia | Tristitia | Acquisitio	AIR | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34254	A	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Rubeus	FIRE | WATER | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34254	B	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Rubeus	AIR | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	34254	C	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Rubeus	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	35934	A	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Albus	FIRE | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	35934	B	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Albus	AIR | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	35934	C	ary	1,4,8	rary | dary | fary	Laetitia | Cauda draconis | Albus	AIR | FIRE | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	36054	A	ary	1,4,8	rary | dary | fary	Laetitia | Conjunctio | Albus	FIRE | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	36054	B	ary	1,4,8	rary | dary | fary	Laetitia | Conjunctio | Albus	AIR | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	36054	C	ary	1,4,8	rary | dary | fary	Laetitia | Conjunctio | Albus	AIR | AIR | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	39672	A	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | FIRE | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	39672	B	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	39672	C	ary	1,4,8	rary | dary | fary	Carcer | Laetitia | Amissio	EARTH | AIR | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	39893	A	ary	1,4,8	rary | dary | fary	Carcer | Acquisitio | Via	EARTH | WATER | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	39893	B	ary	1,4,8	rary | dary | fary	Carcer | Acquisitio | Via	EARTH | WATER | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	39893	C	ary	1,4,8	rary | dary | fary	Carcer | Acquisitio | Via	EARTH | AIR | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40398	A	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40398	B	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40398	C	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40878	A	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40878	B	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | WATER | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	40878	C	ary	1,4,8	rary | dary | fary	Carcer | Cauda draconis | Fortuna minor	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	43989	A	ary	1,4,8	rary | dary | fary	Amissio | Acquisitio | Caput draconis	UNKNOWN | WATER | EARTH	True	1	CONTRADICTED
ZL3b_TOP_DOWN	43989	B	ary	1,4,8	rary | dary | fary	Amissio | Acquisitio | Caput draconis	FIRE | WATER | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	43989	C	ary	1,4,8	rary | dary | fary	Amissio | Acquisitio | Caput draconis	FIRE | AIR | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	43993	A	ary	1,4,8	rary | dary | fary	Amissio | Carcer | Caput draconis	UNKNOWN | EARTH | EARTH	False	1	UNKNOWN_ONLY
ZL3b_TOP_DOWN	43993	B	ary	1,4,8	rary | dary | fary	Amissio | Carcer | Caput draconis	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	43993	C	ary	1,4,8	rary | dary | fary	Amissio | Carcer | Caput draconis	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	47124	A	ary	1,4,8	rary | dary | fary	Puella | Rubeus | Amissio	EARTH | WATER | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	47124	B	ary	1,4,8	rary | dary | fary	Puella | Rubeus | Amissio	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	47124	C	ary	1,4,8	rary | dary | fary	Puella | Rubeus | Amissio	WATER | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48402	A	ary	1,4,8	rary | dary | fary	Puella | Albus | Cauda draconis	EARTH | AIR | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48402	B	ary	1,4,8	rary | dary | fary	Puella | Albus | Cauda draconis	AIR | EARTH | WATER	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48402	C	ary	1,4,8	rary | dary | fary	Puella | Albus | Cauda draconis	WATER | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48658	A	ary	1,4,8	rary | dary | fary	Puella | Albus | Amissio	EARTH | AIR | UNKNOWN	True	1	CONTRADICTED
ZL3b_TOP_DOWN	48658	B	ary	1,4,8	rary | dary | fary	Puella | Albus | Amissio	AIR | EARTH | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48658	C	ary	1,4,8	rary | dary | fary	Puella | Albus | Amissio	WATER | WATER | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48995	A	ary	1,4,8	rary | dary | fary	Puella | Fortuna major | Puer	EARTH | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48995	B	ary	1,4,8	rary | dary | fary	Puella | Fortuna major | Puer	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	48995	C	ary	1,4,8	rary | dary | fary	Puella | Fortuna major | Puer	WATER | EARTH | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49546	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Rubeus	FIRE | UNKNOWN | WATER	True	1	CONTRADICTED
ZL3b_TOP_DOWN	49546	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Rubeus	AIR | FIRE | FIRE	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49546	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Amissio | Rubeus	FIRE | FIRE | FIRE	False	0	COMPATIBLE_KNOWN_FAMILIES
ZL3b_TOP_DOWN	49731	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49731	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	AIR | FIRE | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49731	C	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | EARTH | EARTH	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49763	A	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	FIRE | FIRE | AIR	True	0	CONTRADICTED
ZL3b_TOP_DOWN	49763	B	ary	1,4,8	rary | dary | fary	Fortuna minor | Fortuna major | Tristitia	AIR | FIRE | EARTH	True	0	CONTRADICTED
