gdt758_occurrence_id	page	locus	token_ordinal	line_position	immediate_left_surface	immediate_right_surface	immediate_right_reader_exact	context_class	gdt758_global_render_de	gdt759_context_render_de	working_confidence	live_alternatives_de	written_line_eva	exact_whole_or_span_scope	confirmed_lexeme	component_export_credit
G758-O0059	f5r	f5r.4	4	MIDDLE	chan	cheor	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	otain sheody chan s cheor chocthy	S_OCCURRENCE_FALLBACK	0	0
G758-O0070	f6r	f6r.7	4	MIDDLE	cho	chol	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	daiin qodaiin cho s chol okaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0072	f6r	f6r.7	7	LAST	okaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	daiin qodaiin cho s chol okaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0076	f6v	f6v.1	7	MIDDLE	chapchy	chear	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	koary sar cheekar qoor shor chapchy s chear char otchy	S_OCCURRENCE_FALLBACK	0	0
G758-O0079	f6v	f6v.6	4	LAST	choy	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	tchody shocthol choy s	S_OCCURRENCE_FALLBACK	0	0
G758-O0082	f6v	f6v.9	5	LAST	cthom	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	oeeo dal chor cthom s	S_OCCURRENCE_FALLBACK	0	0
G758-O0085	f6v	f6v.13	3	MIDDLE	cthy	chor	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	yodaiin cthy s chor oees or	S_OCCURRENCE_FALLBACK	0	0
G758-O0088	f6v	f6v.15	2	MIDDLE	chockhy	or	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	chockhy s or chy s ain ar	S_OCCURRENCE_FALLBACK	0	0
G758-O0118	f9r	f9r.1	5	MIDDLE	orchey	shy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tydlo choly cthor orchey s shy odaiin sary shor cthy	S_OCCURRENCE_FALLBACK	0	0
G758-O0125	f9r	f9r.8	8	MIDDLE	dal	olshocthy	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qotcho qokchy cthey koraiin okain d dal s olshocthy	S_OCCURRENCE_FALLBACK	0	0
G758-O0155	f11r	f11r.6	3	MIDDLE	d	y	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	odl d s y otol chaiin ykchor dair chody cthy s daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0161	f13r	f13r.2	10	MIDDLE	daiin	y	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	S_OCCURRENCE_FALLBACK	0	0
G758-O0162	f13r	f13r.3	1	FIRST	LINE_EDGE	y	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar	S_OCCURRENCE_FALLBACK	0	0
G758-O0165	f13r	f13r.8	5	MIDDLE	k	okchey	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	shochy qokchy torchy k s okchey daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0167	f14r	f14r.8	6	LAST	ykaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	soshy chol shor cheos ykaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0183	f15v	f15v.5	6	LAST	cthy	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	otchor chor chor ytchor cthy s	S_OCCURRENCE_FALLBACK	0	0
G758-O0184	f15v	f15v.7	5	MIDDLE	chy	chy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	y choiin sho chy s chy tor ols	S_OCCURRENCE_FALLBACK	0	0
G758-O0213	f17v	f17v.7	6	MIDDLE	os	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	sor chkeey poiis cheor os s aiin	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0233	f18v	f18v.2	8	MIDDLE	qokchy	g	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qoeees or oaiin shy okshy qokchy qokchy s g	S_OCCURRENCE_FALLBACK	0	0
G758-O0235	f18v	f18v.6	6	MIDDLE	chy	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qotor chor otchy qokeees chy s ar ykar	S_OCCURRENCE_FALLBACK	0	0
G758-O0244	f19v	f19v.6	5	LAST	chocthy	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	ychoy kchor cthol chocthy s	S_OCCURRENCE_FALLBACK	0	0
G758-O0255	f20v	f20v.7	7	MIDDLE	tey	soaiin	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	shocthy sho cthy daiin sheoy tey s soaiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0257	f20v	f20v.8	8	LAST	d	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	shain choraly sho ar chy daiin d s	S_OCCURRENCE_FALLBACK	0	0
G758-O0267	f21r	f21r.9	9	LAST	cthy	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	S_OCCURRENCE_FALLBACK	0	0
G758-O0276	f21v	f21v.7	7	MIDDLE	otchy	sheaiin	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ykcho lchol cho l chaiin otchy s sheaiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0289	f22v	f22v.10	3	MIDDLE	daiin	or	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokchy daiin s or ytal	S_OCCURRENCE_FALLBACK	0	0
G758-O0300	f23r	f23r.8	8	MIDDLE	ykchy	dal	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	S_OCCURRENCE_FALLBACK	0	0
G758-O0301	f23r	f23r.10	4	MIDDLE	chkchy	yteain	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qok okaiin chkchy s yteain odal chal dy dar ykain	S_OCCURRENCE_FALLBACK	0	0
G758-O0302	f23v	f23v.1	11	LAST	qotchar	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	S_OCCURRENCE_FALLBACK	0	0
G758-O0310	f24r	f24r.7	4	MIDDLE	chtar	cheor	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	q kar chtar s cheor cthol qodol	S_OCCURRENCE_FALLBACK	0	0
G758-O0311	f24r	f24r.8	2	MIDDLE	ychor	om	1	EXACT_S_OM_DISTRIBUTIVE_SPAN	je	je eine Handvoll	C1_SINGLE_OBSERVED_SPAN	eine Drachme einer Handvoll || eine gleiche Handvoll	ychor s om qoear daiin qokeol	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0313	f24r	f24r.10	4	MIDDLE	chor	am	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qor cfhar chor s am chotaiin dy	S_OCCURRENCE_FALLBACK	0	0
G758-O0314	f24r	f24r.13	3	MIDDLE	ol	chey	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	oees ol s chey chcth s ar	S_OCCURRENCE_FALLBACK	0	0
G758-O0315	f24r	f24r.15	5	LAST	dal	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	ockhoees oeees ol dal s	S_OCCURRENCE_FALLBACK	0	0
G758-O0319	f24r	f24r.18	5	LAST	chol	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	ycheol chol daiin chol s	S_OCCURRENCE_FALLBACK	0	0
G758-O0325	f25r	f25r.3	5	MIDDLE	sheear	chain	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qotchy qotshy cheesees sheear s chain daiin chain dan	S_OCCURRENCE_FALLBACK	0	0
G758-O0326	f25r	f25r.4	5	MIDDLE	cthor	chan	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dchckhy shocthy ytchey cthor s chan chaiin qotchain	S_OCCURRENCE_FALLBACK	0	0
G758-O0328	f25v	f25v.2	5	MIDDLE	daiin	okeeaiin	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0330	f25v	f25v.6	9	LAST	deeaiir	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	qokcho r ochy qotchy qotoral cho chain deeaiir s	S_OCCURRENCE_FALLBACK	0	0
G758-O0331	f26r	f26r.3	10	MIDDLE	sheey	aiin	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0332	f26r	f26r.4	9	MIDDLE	odam	aldy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy	S_OCCURRENCE_FALLBACK	0	0
G758-O0333	f26r	f26r.7	6	MIDDLE	ypchseds	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	pcho qokedy dar sheo ypchseds s aiin sha p chedyfchy dalchedy sar	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0334	f26r	f26r.8	5	MIDDLE	qoteedar	ok	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	S_OCCURRENCE_FALLBACK	0	0
G758-O0335	f26r	f26r.9	5	MIDDLE	chckhy	dy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	tcheoshy dchdy okedy chckhy s dy dy ykeechy okeedy cheky	S_OCCURRENCE_FALLBACK	0	0
G758-O0343	f27r	f27r.10	3	MIDDLE	shes	y	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qotchey shes s y chy tchey dy	S_OCCURRENCE_FALLBACK	0	0
G758-O0362	f29v	f29v.3	8	MIDDLE	taiin	she	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	chol chol kor shey odaiin qotchy taiin s she otey sy	S_OCCURRENCE_FALLBACK	0	0
G758-O0372	f31r	f31r.2	5	MIDDLE	qokees	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	dcheey daiin okeedy qokees s aiin shekeey qef	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0378	f32v	f32v.3	7	MIDDLE	daiin	shokey	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	shor daiin chckhy dsho dain daiin s shokey ka	S_OCCURRENCE_FALLBACK	0	0
G758-O0381	f32v	f32v.7	9	MIDDLE	shckhy	odan	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ksho cphos she sheaiin otshcho r dain shckhy s odan	S_OCCURRENCE_FALLBACK	0	0
G758-O0385	f33r	f33r.4	13	LAST	aiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0394	f34r	f34r.7	8	MIDDLE	qokchdy	as	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokedy dal chdy olchy ykchy ykedy qokchdy s as oldam	S_OCCURRENCE_FALLBACK	0	0
G758-O0403	f34v	f34v.11	3	MIDDLE	ody	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	yshos ody s aiin okey okal shedy	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0404	f35r	f35r.10	7	MIDDLE	chl	chochy	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	o aiin chaiin ckhy r chl s chochy daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0407	f35r	f35r.15	2	MIDDLE	ochor	chiin	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ochor s chiin daiin ytain	S_OCCURRENCE_FALLBACK	0	0
G758-O0417	f36r	f36r.5	5	MIDDLE	ctholy	o	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	daiin qor chol ctholy s o r chy sy chytaroiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0418	f36r	f36r.6	5	MIDDLE	kaiiin	dain	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	okaiin cthor y kaiiin s dain an dan	S_OCCURRENCE_FALLBACK	0	0
G758-O0420	f36v	f36v.3	3	MIDDLE	ytor	otaiin	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dchytchy ytor s otaiin qopchor otar otchaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0421	f36v	f36v.3	8	LAST	otchaiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	dchytchy ytor s otaiin qopchor otar otchaiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0428	f37v	f37v.20	5	LAST	daiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	y choy ykol daiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0434	f38v	f38v.1	6	MIDDLE	okeea	chor	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	okchop chol shotol oteol okeea s chor d aiin d	S_OCCURRENCE_FALLBACK	0	0
G758-O0436	f38v	f38v.2	6	MIDDLE	oiin	chol	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	choiin shey key sho oiin s chol ldy okeaiin o kom	S_OCCURRENCE_FALLBACK	0	0
G758-O0437	f38v	f38v.3	9	LAST	daiin	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	qokeey keor daiin okey keey daiin dair daiin s	S_OCCURRENCE_FALLBACK	0	0
G758-O0459	f40v	f40v.3	1	FIRST	LINE_EDGE	air	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	s air ain okaiin okam	S_OCCURRENCE_FALLBACK	0	0
G758-O0460	f40v	f40v.7	4	MIDDLE	chedy	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	shody qokol chedy s ar	S_OCCURRENCE_FALLBACK	0	0
G758-O0467	f42r	f42r.13	8	MIDDLE	dain	cheam	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qopor shol shot shol shol daiin dain s cheam	S_OCCURRENCE_FALLBACK	0	0
G758-O0468	f42r	f42r.19	6	MIDDLE	y	os	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	otchoty daiin chot sho y s os	S_OCCURRENCE_FALLBACK	0	0
G758-O0478	f42v	f42v.5	5	MIDDLE	chetan	ary	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	chokeeo r chey chetan s ary okol chetaiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0503	f45v	f45v.2	10	LAST	okchol	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	okol chor daiin cthy okchol chom okolor dy okchol s	S_OCCURRENCE_FALLBACK	0	0
G758-O0508	f46r	f46r.3	9	MIDDLE	qokol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	daiin shor ykal chey daiin she dalshedy qokol s aiin shee ykar daiin	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0510	f46r	f46r.7	6	MIDDLE	qokchdy	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	S_OCCURRENCE_FALLBACK	0	0
G758-O0513	f46r	f46r.8	9	MIDDLE	cthdy	cheos	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	S_OCCURRENCE_FALLBACK	0	0
G758-O0518	f46v	f46v.5	10	MIDDLE	okeedy	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	S_OCCURRENCE_FALLBACK	0	0
G758-O0545	f49v	f49v.15	1	SINGLE	LINE_EDGE	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	s	S_OCCURRENCE_FALLBACK	0	0
G758-O0551	f49v	f49v.46	8	LAST	chctho	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	oaiin cheky cho rchseesy kchor sol chctho s	S_OCCURRENCE_FALLBACK	0	0
G758-O0562	f51r	f51r.15	4	MIDDLE	ckhal	or	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qokol cheor ckhal s or aldy otal	S_OCCURRENCE_FALLBACK	0	0
G758-O0565	f51v	f51v.7	8	MIDDLE	ycthol	olcheety	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	qotol chodaiin qokcheody cho r chod ycthol s olcheety	S_OCCURRENCE_FALLBACK	0	0
G758-O0569	f52r	f52r.8	6	MIDDLE	kom	cheey	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	or cheey dor shey kom s cheey dchom daiin	S_OCCURRENCE_FALLBACK	0	0
G758-O0574	f52v	f52v.8	4	MIDDLE	qokeey	ol	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	kodaiin cthy qokeey s ol	S_OCCURRENCE_FALLBACK	0	0
G758-O0582	f54v	f54v.2	3	MIDDLE	cphaiin	ar	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	dcheain cphaiin s ar cheor qodaiin cthaildy ypchal	S_OCCURRENCE_FALLBACK	0	0
G758-O0588	f54v	f54v.5	6	MIDDLE	chy	am	1	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	odaiin ytaiin qodaim qokar chy s am	S_OCCURRENCE_FALLBACK	0	0
G758-O0589	f54v	f54v.7	4	MIDDLE	qoctheol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	daiin sheody qoctheol s aiin qotchy	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0591	f54v	f54v.12	4	LAST	cthol	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	tol chol cthol s	S_OCCURRENCE_FALLBACK	0	0
G758-O0596	f55v	f55v.10	3	MIDDLE	ol	aiin	1	ORDERED_VALUE_SPAN	je	drei Drachmen	C1_BOUNDARY_REPLICATED	drei gleiche Teile || drei Unzen	oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol	EXACT_TWO_WHOLE_SPAN	0	0
G758-O0613	f58r	f58r.3	8	LAST	shoty	LINE_EDGE	0	LINE_FINAL_AMOUNT_FORMULA	je	zu gleichen Teilen	C0_POSITIONAL_FALLBACK	Drachmenzeichen || Mengenzeichen	ykechod dalaldam ytam choty otchy otaly shoty s	S_OCCURRENCE_FALLBACK	0	0
G758-O0618	f58r	f58r.17	9	MIDDLE	ytchody	olar	0	OTHER_S_CONTEXT	je	je	C0_GLOBAL_FALLBACK	Drachmenzeichen || Mengen-/Anteilszeichen	ysholshy qotoly daiin ykal dalchdy qoky dal ytchody s olar aly	S_OCCURRENCE_FALLBACK	0	0
