probe_row_id	probe_id	probe_family	probe_matches_source_gate	component_recipe	catalog_intake_tier	identity_route	identity_status	factor_gate_status	execution_route	execution_decision	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	visible_separated_chains	portable_factor_rules	amber_factor_rules	blocked_factor_rules	outgoing_action_v2	outgoing_argument_v2	execution_stop_preserves_state	identity_only_when_execution_stops	legacy_gdt445_route	legacy_gdt445_decision	gdt445_correction	identity_does_not_override_execution
G446-PRO-0011	G445-STOP-G442-F11	FIXED_STOP_DECK	YES	K+K	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:K>K	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0012	G445-STOP-G442-F12	FIXED_STOP_DECK	YES	K+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:K>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0013	G445-STOP-G442-F13	FIXED_STOP_DECK	YES	K+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:K>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0014	G445-STOP-G442-F14	FIXED_STOP_DECK	YES	K+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:K>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0015	G445-STOP-G442-F15	FIXED_STOP_DECK	YES	K+T	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:K>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0016	G445-STOP-G442-F16	FIXED_STOP_DECK	YES	OK+K	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:OK>K	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0017	G445-STOP-G442-F17	FIXED_STOP_DECK	YES	OK+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:OK>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0018	G445-STOP-G442-F18	FIXED_STOP_DECK	YES	OK+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:OK>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0019	G445-STOP-G442-F19	FIXED_STOP_DECK	YES	OK+T	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:OK>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0020	G445-STOP-G442-F20	FIXED_STOP_DECK	YES	P+K	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>K	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0021	G445-STOP-G442-F21	FIXED_STOP_DECK	YES	P+OK	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>OK	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0022	G445-STOP-G442-F22	FIXED_STOP_DECK	YES	P+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0023	G445-STOP-G442-F23	FIXED_STOP_DECK	YES	P+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0024	G445-STOP-G442-F24	FIXED_STOP_DECK	YES	P+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0025	G445-STOP-G442-F25	FIXED_STOP_DECK	YES	P+T	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:P>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0026	G445-STOP-G442-F26	FIXED_STOP_DECK	YES	R+K	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:R>K	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0027	G445-STOP-G442-F27	FIXED_STOP_DECK	YES	R+OK	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:R>OK	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0028	G445-STOP-G442-F28	FIXED_STOP_DECK	YES	R+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:R>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0029	G445-STOP-G442-F29	FIXED_STOP_DECK	YES	R+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:R>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0030	G445-STOP-G442-F30	FIXED_STOP_DECK	YES	R+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:R>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0031	G445-STOP-G442-F31	FIXED_STOP_DECK	YES	S+CHD	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:S>CHD	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0032	G445-STOP-G442-F32	FIXED_STOP_DECK	YES	S+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:S>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0033	G445-STOP-G442-F33	FIXED_STOP_DECK	YES	S+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:S>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0034	G445-STOP-G442-F34	FIXED_STOP_DECK	YES	S+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:S>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0035	G445-STOP-G442-F35	FIXED_STOP_DECK	YES	S+T	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:S>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0036	G445-STOP-G442-F36	FIXED_STOP_DECK	YES	SH+CHD	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:SH>CHD	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0037	G445-STOP-G442-F37	FIXED_STOP_DECK	YES	SH+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:SH>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0038	G445-STOP-G442-F38	FIXED_STOP_DECK	YES	SH+R	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:SH>R	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0039	G445-STOP-G442-F39	FIXED_STOP_DECK	YES	SH+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:SH>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0040	G445-STOP-G442-F40	FIXED_STOP_DECK	YES	SH+SH	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:SH>SH	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0041	G445-STOP-G442-F41	FIXED_STOP_DECK	YES	T+K	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:T>K	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0042	G445-STOP-G442-F42	FIXED_STOP_DECK	YES	T+P	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:T>P	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0043	G445-STOP-G442-F43	FIXED_STOP_DECK	YES	T+S	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:T>S	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0044	G445-STOP-G442-F44	FIXED_STOP_DECK	YES	T+T	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	PAIR:T>T	NONE	NONE	YES	NO	STOP_UNLICENSED_DIRECT_PAIR	STOP	NONE	YES
G446-PRO-0045	G445-STOP-G442-F45	FIXED_STOP_DECK	YES	CHD+EEE	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_FOCUS_EDGE	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	FOCUS:CHD<-EEE	NONE	NONE	YES	NO	STOP_UNLICENSED_FOCUS_EDGE	STOP	NONE	YES
G446-PRO-0046	G445-STOP-G442-F46	FIXED_STOP_DECK	YES	R+EEE	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_FOCUS_EDGE	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	FOCUS:R<-EEE	NONE	NONE	YES	NO	STOP_UNLICENSED_FOCUS_EDGE	STOP	NONE	YES
G446-PRO-0047	G445-STOP-G442-F47	FIXED_STOP_DECK	YES	DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	NONE	NONE	CLOSE:NO_ACTIVE_ACTION	NONE	NONE	YES	NO	STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	NONE	YES
G446-PRO-0048	G445-CLOSE-0001	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIIN|CLOSE:CH	NONE	NONE	CH	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0049	G445-CLOSE-0002	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CH	NONE	STATEMENT_SCOPE_INHERITED	CH	NONE	FOCUS:CH<-AIIN|CLOSE:CH	NONE	NONE	CH	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0050	G445-CLOSE-0003	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIIN|CLOSE:CHD	NONE	NONE	CHD	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0051	G445-CLOSE-0004	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	CHD	NONE	STATEMENT_SCOPE_INHERITED	CHD	NONE	FOCUS:CHD<-AIIN|CLOSE:CHD	NONE	NONE	CHD	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0052	G445-CLOSE-0005	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIIN|CLOSE:K	NONE	NONE	K	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0053	G445-CLOSE-0006	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	K	NONE	STATEMENT_SCOPE_INHERITED	K	NONE	FOCUS:K<-AIIN|CLOSE:K	NONE	NONE	K	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
G446-PRO-0054	G445-CLOSE-0007	INHERITED_HEAD_CLOSE_MATRIX	YES	AIIN+DY	NONE	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OK	NONE	OWNER_SCOPE_RESET	NONE	NONE	FOCUS:OWNER<-AIIN|CLOSE:OK	NONE	NONE	OK	AIIN	YES	NO	INHERITED_HEAD_CLOSE_GREEN	READ	NONE	YES
