correction_id	dataset	source_row_id	component_recipe	catalog_intake_tier	identity_route	factor_gate_status	blocked_factor_rules	legacy_gdt445_route	legacy_gdt445_decision	corrected_execution_route	corrected_execution_decision	correction_reason
G446-FIX-011	CANDIDATE	G446-CAN-0216	AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-012	CANDIDATE	G446-CAN-0217	AIR+AIIN	T2_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-013	CANDIDATE	G446-CAN-0220	AIR+AIN	T3_SECOND_RING_AMBER	IDENTITY_EXACT_SECOND_RING_AMBER	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-014	CANDIDATE	G446-CAN-0222	AIR+AL	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-015	CANDIDATE	G446-CAN-0245	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-016	CANDIDATE	G446-CAN-0265	AIR+O	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-017	CANDIDATE	G446-CAN-0271	AIR+OL	T2_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-018	CANDIDATE	G446-CAN-0274	AIR+OL+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-019	CANDIDATE	G446-CAN-0275	AIR+OR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-020	CANDIDATE	G446-CAN-0302	AIR+Y	T2_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-021	CANDIDATE	G446-CAN-0332	AL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-022	CANDIDATE	G446-CAN-0446	AR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-023	CANDIDATE	G446-CAN-0738	CH+CH+OK+E+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-024	CANDIDATE	G446-CAN-0806	CH+E+O+CH+OK+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-025	CANDIDATE	G446-CAN-1049	CH+OK+AL	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-026	CANDIDATE	G446-CAN-1052	CH+OK+AR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-027	CANDIDATE	G446-CAN-1064	CH+OK+E+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-028	CANDIDATE	G446-CAN-1066	CH+OK+EE+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-029	CANDIDATE	G446-CAN-1070	CH+OK+O	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-030	CANDIDATE	G446-CAN-1075	CH+OK+O+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-031	CANDIDATE	G446-CAN-1076	CH+OK+OL	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-032	CANDIDATE	G446-CAN-1077	CH+OK+OR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-033	CANDIDATE	G446-CAN-1079	CH+OK+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-034	CANDIDATE	G446-CAN-1462	D_ADDR+AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-035	CANDIDATE	G446-CAN-2035	L+AIR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-036	CANDIDATE	G446-CAN-2095	L+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-037	CANDIDATE	G446-CAN-2336	O+D_ADDR+AIR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-038	CANDIDATE	G446-CAN-2427	O+LOCAL_CHAR_F+AIR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-039	CANDIDATE	G446-CAN-2873	OK+S+OR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-040	CANDIDATE	G446-CAN-2874	OK+S+Y	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-041	CANDIDATE	G446-CAN-2911	OL+AIR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-042	CANDIDATE	G446-CAN-3051	OL+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-043	CANDIDATE	G446-CAN-3245	OT+AIR	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-044	CANDIDATE	G446-CAN-3248	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-045	CANDIDATE	G446-CAN-3250	OT+AIR+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-046	CANDIDATE	G446-CAN-3254	OT+AL+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-047	CANDIDATE	G446-CAN-3266	OT+AR+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-048	CANDIDATE	G446-CAN-3382	OT+L+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-049	CANDIDATE	G446-CAN-3390	OT+O+DY	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	STOP__UNLICENSED_FACTOR	CLOSE:NO_ACTIVE_ACTION	EXACT_CATALOG	READ	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-050	CANDIDATE	G446-CAN-4100	S+P+AL	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	STOP__UNLICENSED_FACTOR	PAIR:S>P	EXACT_CATALOG	READ	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-051	CANDIDATE	G446-CAN-4254	SH+E+CH+OK+Y	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-052	CANDIDATE	G446-CAN-4647	Y+AIR	T2_FUTURE_STRONG	IDENTITY_EXACT_FUTURE_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-053	CANDIDATE	G446-CAN-4687	Y+D_ADDR+AIR	T0_EXACT_OBSERVED	IDENTITY_EXACT_OBSERVED	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-054	PROBE	G446-PRO-0192	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-055	PROBE	G446-PRO-0194	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-056	PROBE	G446-PRO-0196	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-057	PROBE	G446-PRO-0198	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-058	PROBE	G446-PRO-0200	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-059	PROBE	G446-PRO-0202	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-060	PROBE	G446-PRO-0203	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-061	PROBE	G446-PRO-0204	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-062	PROBE	G446-PRO-0206	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-063	PROBE	G446-PRO-0208	AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-064	PROBE	G446-PRO-0822	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-065	PROBE	G446-PRO-0824	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-066	PROBE	G446-PRO-0826	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-067	PROBE	G446-PRO-0828	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-068	PROBE	G446-PRO-0830	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-069	PROBE	G446-PRO-0832	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-070	PROBE	G446-PRO-0833	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-071	PROBE	G446-PRO-0834	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-072	PROBE	G446-PRO-0836	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
G446-FIX-073	PROBE	G446-PRO-0838	OT+AIR+DY	T4_NARROW_APPENDIX	IDENTITY_EXACT_NARROW_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	NONE	EXACT_CATALOG	READ	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	IDENTITY_CANNOT_OVERRIDE_FACTOR_EXECUTION
