held_collection	query_record	model	candidate_count	first_correct_rank	top1_correct	top5_correct	reciprocal_rank_100	top_candidate_record	concept_title_or_source_form_exported
b4	b4.112	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.116	NO
b4	b4.112	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.116	NO
b4	b4.113	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.117	NO
b4	b4.113	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.117	NO
b4	b4.113	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.117	NO
b4	b4.114	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.118	NO
b4	b4.114	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.118	NO
b4	b4.114	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.118	NO
b4	b4.115	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.119	NO
b4	b4.115	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.119	NO
b4	b4.115	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.119	NO
b4	b4.116	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.120	NO
b4	b4.116	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.120	NO
b4	b4.116	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.120	NO
b4	b4.119	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.123	NO
b4	b4.119	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.123	NO
b4	b4.119	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.123	NO
b4	b4.12	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.12	NO
b4	b4.12	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.12	NO
b4	b4.12	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.12	NO
b4	b4.120	RAW_OPAQUE_WORD_IDENTITY	852	2	0	1	0.500000000	w1.255	NO
b4	b4.120	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.124	NO
b4	b4.120	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.124	NO
b4	b4.121	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.125	NO
b4	b4.121	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.125	NO
b4	b4.121	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.125	NO
b4	b4.122	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.126	NO
b4	b4.122	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.126	NO
b4	b4.122	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.126	NO
b4	b4.123	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.127	NO
b4	b4.123	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.127	NO
b4	b4.123	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.127	NO
b4	b4.124	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.128	NO
b4	b4.124	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.128	NO
b4	b4.124	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.128	NO
b4	b4.125	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.129	NO
b4	b4.125	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.129	NO
b4	b4.125	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.129	NO
b4	b4.126	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.130	NO
b4	b4.126	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.130	NO
b4	b4.126	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.130	NO
b4	b4.127	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.131	NO
b4	b4.127	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.131	NO
b4	b4.127	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.131	NO
b4	b4.128	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.132	NO
b4	b4.128	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.132	NO
b4	b4.128	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.132	NO
b4	b4.129	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.133	NO
b4	b4.129	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.133	NO
b4	b4.129	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.133	NO
b4	b4.13	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.13	NO
b4	b4.13	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.13	NO
b4	b4.13	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.13	NO
b4	b4.130	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.134	NO
b4	b4.130	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.134	NO
b4	b4.130	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.134	NO
b4	b4.131	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.135	NO
b4	b4.131	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.135	NO
b4	b4.131	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.135	NO
b4	b4.132	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.136	NO
b4	b4.132	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.136	NO
b4	b4.132	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.136	NO
b4	b4.133	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.137	NO
b4	b4.133	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.137	NO
b4	b4.133	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.137	NO
b4	b4.134	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.138	NO
b4	b4.134	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.138	NO
b4	b4.134	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.138	NO
b4	b4.135	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.139	NO
b4	b4.135	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.139	NO
b4	b4.135	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.139	NO
b4	b4.136	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.140	NO
b4	b4.136	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.140	NO
b4	b4.136	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.140	NO
b4	b4.137	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.141	NO
b4	b4.137	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.141	NO
b4	b4.137	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.141	NO
b4	b4.138	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.142	NO
b4	b4.138	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.142	NO
b4	b4.138	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.142	NO
b4	b4.139	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.143	NO
b4	b4.139	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.143	NO
b4	b4.139	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.143	NO
b4	b4.14	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.14	NO
b4	b4.14	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.14	NO
b4	b4.14	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.14	NO
b4	b4.140	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.144	NO
b4	b4.140	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.144	NO
b4	b4.140	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.144	NO
b4	b4.141	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.145	NO
b4	b4.141	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.145	NO
b4	b4.141	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.145	NO
b4	b4.142	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.146	NO
b4	b4.142	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.146	NO
b4	b4.142	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.146	NO
b4	b4.143	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.147	NO
b4	b4.143	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.147	NO
b4	b4.143	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.147	NO
b4	b4.144	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.148	NO
b4	b4.144	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.148	NO
b4	b4.144	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.148	NO
b4	b4.145	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.149	NO
b4	b4.145	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.149	NO
b4	b4.145	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.149	NO
b4	b4.147	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.151	NO
b4	b4.147	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.151	NO
b4	b4.147	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.151	NO
b4	b4.148	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.152	NO
b4	b4.148	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.152	NO
b4	b4.148	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.152	NO
b4	b4.149	RAW_OPAQUE_WORD_IDENTITY	852	103	0	0	0.000000000	w1.223	NO
b4	b4.149	GLOBAL_ANON_CONCEPT_IDENTITY	852	6	0	0	0.166666667	w1.150	NO
b4	b4.149	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	8	0	0	0.125000000	w1.150	NO
b4	b4.152	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.154	NO
b4	b4.152	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.154	NO
b4	b4.152	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.154	NO
b4	b4.153	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.155	NO
b4	b4.153	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.155	NO
b4	b4.153	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.155	NO
b4	b4.154	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.156	NO
b4	b4.154	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.156	NO
b4	b4.154	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.156	NO
b4	b4.155	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.157	NO
b4	b4.155	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.157	NO
b4	b4.155	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.157	NO
b4	b4.156	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.158	NO
b4	b4.156	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.158	NO
b4	b4.156	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.158	NO
b4	b4.157	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.159	NO
b4	b4.157	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.159	NO
b4	b4.157	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.159	NO
b4	b4.158	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.160	NO
b4	b4.158	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.160	NO
b4	b4.158	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.160	NO
b4	b4.159	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.161	NO
b4	b4.159	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.161	NO
b4	b4.159	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.161	NO
b4	b4.16	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.16	NO
b4	b4.16	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.16	NO
b4	b4.16	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.16	NO
b4	b4.160	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.162	NO
b4	b4.160	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.162	NO
b4	b4.160	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.162	NO
b4	b4.161	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.163	NO
b4	b4.161	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.163	NO
b4	b4.161	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.163	NO
b4	b4.162	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.164	NO
b4	b4.162	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.164	NO
b4	b4.162	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.164	NO
b4	b4.163	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.165	NO
b4	b4.163	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.165	NO
b4	b4.163	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.165	NO
b4	b4.164	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.166	NO
b4	b4.164	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.166	NO
b4	b4.164	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.166	NO
b4	b4.165	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.167	NO
b4	b4.165	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	gr1.121	NO
b4	b4.165	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.167	NO
b4	b4.166	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.168	NO
b4	b4.166	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.168	NO
b4	b4.166	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.168	NO
b4	b4.167	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.169	NO
b4	b4.167	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.169	NO
b4	b4.167	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.169	NO
b4	b4.168	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.170	NO
b4	b4.168	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.170	NO
b4	b4.168	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.170	NO
b4	b4.169	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.171	NO
b4	b4.169	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.171	NO
b4	b4.169	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.171	NO
b4	b4.17	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.17	NO
b4	b4.17	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.17	NO
b4	b4.17	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.17	NO
b4	b4.170	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.172	NO
b4	b4.170	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.172	NO
b4	b4.170	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.172	NO
b4	b4.172	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	bs1.62	NO
b4	b4.172	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	bs1.62	NO
b4	b4.172	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	bs1.62	NO
b4	b4.173	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.175	NO
b4	b4.173	GLOBAL_ANON_CONCEPT_IDENTITY	852	2	0	1	0.500000000	gr1.81	NO
b4	b4.173	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	2	0	1	0.500000000	gr1.81	NO
b4	b4.174	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.176	NO
b4	b4.174	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.176	NO
b4	b4.174	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	2	0	1	0.500000000	bs1.221	NO
b4	b4.175	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.177	NO
b4	b4.175	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.177	NO
b4	b4.175	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.177	NO
b4	b4.176	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.178	NO
b4	b4.176	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.178	NO
b4	b4.176	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.178	NO
b4	b4.177	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.179	NO
b4	b4.177	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.179	NO
b4	b4.177	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.179	NO
b4	b4.178	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.180	NO
b4	b4.178	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.180	NO
b4	b4.178	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.180	NO
b4	b4.179	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.181	NO
b4	b4.179	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.181	NO
b4	b4.179	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.181	NO
b4	b4.18	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.18	NO
b4	b4.18	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.18	NO
b4	b4.18	GLOBAL_ANON_IDENTITY_PLUS_FLOW	852	1	1	1	1.000000000	w1.18	NO
b4	b4.180	RAW_OPAQUE_WORD_IDENTITY	852	1	1	1	1.000000000	w1.182	NO
b4	b4.180	GLOBAL_ANON_CONCEPT_IDENTITY	852	1	1	1	1.000000000	w1.182	NO
