world	c_minus_b_mrr_gain
345	-0.001152558
346	-0.001185809
347	-0.001046268
348	-0.000936538
349	-0.001651728
350	-0.001254658
351	-0.001304238
352	-0.001124871
353	-0.000811310
354	-0.001109666
355	-0.001061586
356	-0.001229379
357	-0.000958221
358	-0.000916720
359	-0.001002624
360	-0.001011381
361	-0.001391041
362	-0.001574742
363	-0.001239261
364	-0.001020373
365	-0.001344171
366	-0.001090941
367	-0.001042128
368	-0.000993556
369	-0.001391007
370	-0.001348752
371	-0.001020048
372	-0.001312247
373	-0.001109603
374	-0.001421406
375	-0.001527921
376	-0.001327315
377	-0.001850375
378	-0.001199451
379	-0.000864524
380	-0.001047168
381	-0.000972777
382	-0.001221570
383	-0.001187819
384	-0.001038022
385	-0.001474211
386	-0.001172349
387	-0.001400052
388	-0.001349878
389	-0.001194233
390	-0.001545074
391	-0.001442614
392	-0.001230547
393	-0.001045899
394	-0.001631580
395	-0.001197794
396	-0.001359223
397	-0.001247778
398	-0.000871167
399	-0.001780606
400	-0.000863198
401	-0.001289937
402	-0.001093259
403	-0.001045214
404	-0.001425510
405	-0.001057686
406	-0.000954150
407	-0.000691349
408	-0.001542135
409	-0.001378985
410	-0.000998752
411	-0.001414967
412	-0.001111324
413	-0.001201481
414	-0.001552216
415	-0.001389247
416	-0.001503934
417	-0.001388213
418	-0.001272539
419	-0.001499620
420	-0.001281067
421	-0.000864640
422	-0.001096390
423	-0.001255100
424	-0.001378188
425	-0.001065041
426	-0.000370359
427	-0.001527442
428	-0.001099421
429	-0.001407633
430	-0.001211550
431	-0.001377893
432	-0.001024528
433	-0.001212682
434	-0.000693559
435	-0.001035490
436	-0.001604945
437	-0.000816575
438	-0.000928703
439	-0.001762343
440	-0.001718567
441	-0.001380452
442	-0.001400132
443	-0.000828396
444	-0.001394129
445	-0.001329154
446	-0.001455979
447	-0.001374965
448	-0.001076942
449	-0.000997995
450	-0.001355661
451	-0.001433353
452	-0.001309512
453	-0.001317407
454	-0.001068659
455	-0.001007463
456	-0.001372472
457	-0.001346896
458	-0.001142605
459	-0.001431936
460	-0.001612918
461	-0.001147732
462	-0.001473758
463	-0.001065532
464	-0.001271586
465	-0.001021323
466	-0.001124406
467	-0.001404762
468	-0.001191640
469	-0.000925665
470	-0.001318135
471	-0.001714365
472	-0.001345682
473	-0.001175557
474	-0.001072255
475	-0.001042777
476	-0.001136412
477	-0.001599721
478	-0.001343664
479	-0.000644413
480	-0.001196461
481	-0.001057552
482	-0.001148680
483	-0.001043733
484	-0.001971343
485	-0.001529189
486	-0.001530310
487	-0.000880123
488	-0.001180197
489	-0.001377582
490	-0.001287645
491	-0.001065359
492	-0.001353861
493	-0.001346880
494	-0.001484288
495	-0.001147476
496	-0.001008940
497	-0.001168813
498	-0.001946584
499	-0.000699864
500	-0.001250450
501	-0.001099673
502	-0.001322607
503	-0.001396092
504	-0.000879284
505	-0.000994488
506	-0.001714668
507	-0.001408490
508	-0.001609332
509	-0.000889500
510	-0.001052112
511	-0.001428011
512	-0.000979686
513	-0.001573259
514	-0.001360347
515	-0.001101932
516	-0.001325796
517	-0.001230790
518	-0.001493044
519	-0.001293622
520	-0.000692908
521	-0.001456355
522	-0.001494666
523	-0.001325265
524	-0.000981391
525	-0.001121673
526	-0.000981896
527	-0.001296953
528	-0.001052224
529	-0.001128068
530	-0.001275795
531	-0.001271462
532	-0.000782430
533	-0.001284094
534	-0.000904955
535	-0.001040283
536	-0.001186321
537	-0.001728554
538	-0.001078673
539	-0.000879643
540	-0.001244684
541	-0.001375435
542	-0.001869756
543	-0.001787800
544	-0.001218787
545	-0.001282048
546	-0.001606580
547	-0.001094100
548	-0.001112512
549	-0.000760303
550	-0.001090574
551	-0.001568366
552	-0.000920192
553	-0.001331230
554	-0.001279231
555	-0.001051794
556	-0.001165540
557	-0.001301569
558	-0.000783312
559	-0.001113600
560	-0.001158778
561	-0.001508987
562	-0.000863637
563	-0.001085443
564	-0.001408912
565	-0.001173576
566	-0.001254724
567	-0.000833989
568	-0.000580335
569	-0.001222586
570	-0.001991265
571	-0.001445460
572	-0.001095883
573	-0.001769167
574	-0.001331144
575	-0.001315722
576	-0.000884748
577	-0.000746289
578	-0.001502478
579	-0.001215224
580	-0.000953560
581	-0.001362950
582	-0.001414765
583	-0.001090261
584	-0.001510514
585	-0.001525047
586	-0.001256470
587	-0.001251410
588	-0.001187803
589	-0.001111173
590	-0.001332307
591	-0.001710293
592	-0.000700631
593	-0.001090286
594	-0.001228141
595	-0.000604815
596	-0.001420760
597	-0.001187362
598	-0.001440499
599	-0.000542786
600	-0.001544390
601	-0.001169791
602	-0.001130752
603	-0.001664285
604	-0.001393188
605	-0.001186552
606	-0.000579525
607	-0.001150854
608	-0.001383997
609	-0.001323347
610	-0.001091659
611	-0.001166293
612	-0.001162409
613	-0.000796186
614	-0.001334454
615	-0.001598293
616	-0.001065446
617	-0.001408173
618	-0.000859429
619	-0.000842115
620	-0.001126316
621	-0.000826316
622	-0.001483126
623	-0.001149492
624	-0.001139208
625	-0.001657080
626	-0.000990514
627	-0.001079036
628	-0.000984963
629	-0.001010665
630	-0.001200874
631	-0.001290751
632	-0.000961341
633	-0.001183826
634	-0.001248323
635	-0.001139689
636	-0.001136702
637	-0.001477936
638	-0.001144882
639	-0.001360089
640	-0.001111292
641	-0.001316991
642	-0.001269026
643	-0.001327356
644	-0.000970993
645	-0.001109937
646	-0.001251724
647	-0.001454391
648	-0.001013027
649	-0.000611850
650	-0.001574673
651	-0.001290422
652	-0.001155001
653	-0.000986307
654	-0.000907854
655	-0.001155550
656	-0.001213811
657	-0.001125999
658	-0.001627833
659	-0.001544637
660	-0.001353846
661	-0.001137607
662	-0.001386954
663	-0.001135401
664	-0.001349584
665	-0.001270542
666	-0.001343944
667	-0.001235501
668	-0.001145072
669	-0.001458721
670	-0.001216656
671	-0.001367869
672	-0.001138177
673	-0.001023543
674	-0.001680912
675	-0.001142397
676	-0.001196387
677	-0.001379194
678	-0.001233138
679	-0.001219020
680	-0.001242127
681	-0.001097850
682	-0.001509143
683	-0.001468412
684	-0.001026002
685	-0.001238973
686	-0.000934345
687	-0.001058463
688	-0.000885929
689	-0.001095033
690	-0.001209243
691	-0.000765689
692	-0.000644462
693	-0.001945988
694	-0.001119259
695	-0.001079629
696	-0.001091880
697	-0.000928247
698	-0.001017529
699	-0.001330973
700	-0.001183582
701	-0.000969737
702	-0.001080740
703	-0.001166105
704	-0.001089525
705	-0.001384160
706	-0.001656596
707	-0.001180639
708	-0.000953517
709	-0.001245917
710	-0.001225562
711	-0.000965067
712	-0.001541420
713	-0.001420754
714	-0.000712822
715	-0.001638277
716	-0.001224910
717	-0.001242515
718	-0.001466935
719	-0.001051385
720	-0.001255918
721	-0.001232675
722	-0.001304288
723	-0.001229927
724	-0.001336817
725	-0.001374182
726	-0.001429764
727	-0.001109476
728	-0.000907783
729	-0.001338479
730	-0.001333807
731	-0.001526549
732	-0.001047894
733	-0.000759415
734	-0.001357068
735	-0.001063075
736	-0.001654873
737	-0.001411032
738	-0.000855357
739	-0.001006535
740	-0.000965325
741	-0.001376087
742	-0.001325133
743	-0.001098817
744	-0.001583930
745	-0.001292338
746	-0.000978016
747	-0.000906649
748	-0.001176158
749	-0.000918908
750	-0.000944431
751	-0.000859020
752	-0.001294614
753	-0.001554545
754	-0.001610855
755	-0.000746261
756	-0.000907280
757	-0.001533271
758	-0.000958162
759	-0.000773297
760	-0.001168881
761	-0.000935122
762	-0.001087261
763	-0.000844396
764	-0.001337775
765	-0.001425281
766	-0.001430916
767	-0.001286937
768	-0.000857008
769	-0.001267204
770	-0.001377539
771	-0.001518403
772	-0.001008041
773	-0.001226833
774	-0.001322770
775	-0.001134488
776	-0.000954125
777	-0.001238632
778	-0.001233621
779	-0.001271042
780	-0.001311893
781	-0.001268375
782	-0.001272724
783	-0.001024178
784	-0.001071310
785	-0.000971305
786	-0.000909674
787	-0.001418853
788	-0.000790219
789	-0.001109107
790	-0.000956602
791	-0.000946333
792	-0.000146757
793	-0.000974617
794	-0.000935564
795	-0.001125659
796	-0.000961125
797	-0.001292827
798	-0.001021421
799	-0.001587342
800	-0.000982338
801	-0.001141937
802	-0.000900655
803	-0.001282854
804	-0.001162160
805	-0.001532979
806	-0.000938376
807	-0.001119933
808	-0.001278700
809	-0.001067259
810	-0.000803458
811	-0.001136121
812	-0.001609280
813	-0.001508080
814	-0.001182850
815	-0.000491142
816	-0.000598106
817	-0.001340415
818	-0.001272508
819	-0.000899272
820	-0.001266020
821	-0.001530179
822	-0.001123521
823	-0.001325711
824	-0.000973382
825	-0.001019172
826	-0.001274653
827	-0.001081302
828	-0.001114008
829	-0.000984692
830	-0.001060062
831	-0.001369373
832	-0.000713483
833	-0.001319720
834	-0.001248041
835	-0.001265232
836	-0.001166963
837	-0.001684972
838	-0.001115146
839	-0.001287317
840	-0.001326123
841	-0.001243440
842	-0.001034064
843	-0.001635239
844	-0.001203514
845	-0.001136582
846	-0.001296973
847	-0.000356705
848	-0.001427427
849	-0.001348308
850	-0.001193120
851	-0.001137336
852	-0.001511292
853	-0.001600389
854	-0.001253781
855	-0.001162762
856	-0.000832256
857	-0.001175321
858	-0.001402927
859	-0.001359199
860	-0.001032805
861	-0.000917110
862	-0.001099500
863	-0.001472940
864	-0.000570510
865	-0.000682542
866	-0.001391217
867	-0.001294391
868	-0.001001961
869	-0.001333424
870	-0.001447822
871	-0.001432871
872	-0.001021044
873	-0.000749039
874	-0.001086353
875	-0.001092265
876	-0.001137092
877	-0.001408356
878	-0.001372236
879	-0.001337956
880	-0.000943984
881	-0.001383103
882	-0.000971168
883	-0.001259648
884	-0.001083287
885	-0.001114044
886	-0.000622309
887	-0.001010375
888	-0.001175069
889	-0.001309517
890	-0.000496804
891	-0.001034299
892	-0.000813094
893	-0.000675149
894	-0.001069313
895	-0.000932776
896	-0.001271768
897	-0.000922709
898	-0.001531020
899	-0.001300775
900	-0.000745153
901	-0.001207768
902	-0.000916601
903	-0.001628568
904	-0.001414047
905	-0.001079249
906	-0.001278169
907	-0.001454615
908	-0.001151881
909	-0.001180796
910	-0.000806923
911	-0.000636730
912	-0.001165198
913	-0.001585541
914	-0.001001176
915	-0.001416452
916	-0.001275683
917	-0.001226138
918	-0.001305508
919	-0.001421178
920	-0.001086896
921	-0.001105943
922	-0.000528776
923	-0.001655189
924	-0.001106609
925	-0.001636345
926	-0.000882239
927	-0.001167391
928	-0.001254996
929	-0.000881371
930	-0.000594758
931	-0.001298991
932	-0.000761524
933	-0.000966751
934	-0.001180553
935	-0.001235392
936	-0.001560933
937	-0.000766097
938	-0.000816551
939	-0.001424046
940	-0.001750721
941	-0.001092203
942	-0.001327057
943	-0.001141651
944	-0.001045455
945	-0.000887649
946	-0.001346550
947	-0.001264840
948	-0.001504836
949	-0.001437421
950	-0.001346171
951	-0.001311622
952	-0.000789103
953	-0.001056340
954	-0.000917038
955	-0.000852981
956	-0.001368635
957	-0.001128797
958	-0.000946394
959	-0.001326158
960	-0.001273647
961	-0.001247271
962	-0.001286090
963	-0.001299318
964	-0.001251191
965	-0.000968808
966	-0.001035635
967	-0.001351217
968	-0.000942932
969	-0.000982645
970	-0.001286347
971	-0.001153994
972	-0.001598194
973	-0.000890572
974	-0.000941903
975	-0.001726790
976	-0.001243495
977	-0.001019066
978	-0.001106691
979	-0.001237337
980	-0.001432910
981	-0.001473013
982	-0.000645353
983	-0.001229341
984	-0.001254940
985	-0.000688429
986	-0.000920605
987	-0.001397458
988	-0.001003596
989	-0.001156711
990	-0.001252275
991	-0.000675852
992	-0.001242905
993	-0.000839432
994	-0.001058004
995	-0.000673660
996	-0.000887409
997	-0.001981011
998	-0.001219925
999	-0.001313746
1000	-0.001295813
1001	-0.001054685
1002	-0.001290166
1003	-0.000695153
1004	-0.001238065
1005	-0.001409693
1006	-0.001296569
1007	-0.001150507
1008	-0.001593626
1009	-0.001133188
1010	-0.001445536
1011	-0.001689352
1012	-0.001003739
1013	-0.000585653
1014	-0.001304751
1015	-0.001019535
1016	-0.001481546
1017	-0.001242257
1018	-0.001557576
1019	-0.001374017
1020	-0.001080143
1021	-0.001703646
1022	-0.001768614
1023	-0.001015801
1024	-0.000807249
1025	-0.001037179
1026	-0.001347676
1027	-0.001018409
1028	-0.000990282
1029	-0.001266713
1030	-0.001239888
1031	-0.001137879
1032	-0.001448011
1033	-0.001132155
1034	-0.001175452
1035	-0.001245563
1036	-0.001243398
1037	-0.001193376
1038	-0.001215816
1039	-0.001090362
1040	-0.000833257
1041	-0.001163064
1042	-0.001326457
1043	-0.001264153
1044	-0.000709849
1045	-0.001429493
1046	-0.000953455
1047	-0.001262554
1048	-0.000868823
1049	-0.001494433
1050	-0.001265573
1051	-0.001601303
1052	-0.001415221
1053	-0.001139561
1054	-0.001050527
1055	-0.001090724
1056	-0.001441065
1057	-0.001093547
1058	-0.000874735
1059	-0.001056521
1060	-0.001187017
1061	-0.001329189
1062	-0.000770754
1063	-0.001482367
1064	-0.001520675
1065	-0.001320845
1066	-0.001224351
1067	-0.000759121
1068	-0.001685081
1069	-0.000971360
1070	-0.001086596
1071	-0.001016523
1072	-0.001258862
1073	-0.001573987
1074	-0.001241511
1075	-0.001188253
1076	-0.001324642
1077	-0.001192394
1078	-0.001028176
1079	-0.001270458
1080	-0.001157828
1081	-0.001333734
1082	-0.001392642
1083	-0.001378016
1084	-0.000905782
1085	-0.000876109
1086	-0.001299872
1087	-0.001074471
1088	-0.001388548
1089	-0.001303320
1090	-0.001336027
1091	-0.001261011
1092	-0.000831675
1093	-0.001194772
1094	-0.000641002
1095	-0.001074312
1096	-0.001396572
1097	-0.001043178
1098	-0.001386768
1099	-0.001052278
1100	-0.001170682
1101	-0.001324118
1102	-0.000970501
1103	-0.000907030
1104	-0.001403512
1105	-0.001323415
1106	-0.000755773
1107	-0.001251757
1108	-0.001191027
1109	-0.001069886
1110	-0.001438585
1111	-0.001104575
1112	-0.001016914
1113	-0.000854509
1114	-0.001193534
1115	-0.001249454
1116	-0.001026404
1117	-0.001079811
1118	-0.000796988
1119	-0.000983687
1120	-0.001348870
1121	-0.001170265
1122	-0.001733432
1123	-0.000965466
1124	-0.001032543
1125	-0.001010942
1126	-0.001016379
1127	-0.001242968
1128	-0.000742506
1129	-0.001198719
1130	-0.001499934
1131	-0.001134792
1132	-0.001031235
1133	-0.000763149
1134	-0.001132567
1135	-0.001096352
1136	-0.001218397
1137	-0.000995266
1138	-0.001800431
1139	-0.001359601
1140	-0.001068818
1141	-0.001432820
1142	-0.001290660
1143	-0.001577502
1144	-0.000799351
1145	-0.001183516
1146	-0.001472957
1147	-0.001014549
1148	-0.001014110
1149	-0.000912933
1150	-0.000873286
1151	-0.001568689
1152	-0.000763583
1153	-0.001566663
1154	-0.001327427
1155	-0.001247342
1156	-0.001805345
1157	-0.001113965
1158	-0.001627086
1159	-0.000858045
1160	-0.001092254
1161	-0.001686969
1162	-0.000983793
1163	-0.001347567
1164	-0.000259243
1165	-0.001758046
1166	-0.001063910
1167	-0.001024022
1168	-0.001201344
1169	-0.001274468
1170	-0.002367502
1171	-0.001103705
1172	-0.001012285
1173	-0.001043853
1174	-0.000582393
1175	-0.001157941
1176	-0.001037149
1177	-0.001169338
1178	-0.001294196
1179	-0.001357204
1180	-0.001280870
1181	-0.001113875
1182	-0.001251989
1183	-0.001494152
1184	-0.000801820
1185	-0.001122435
1186	-0.001097400
1187	-0.001166820
1188	-0.001365656
1189	-0.000984378
1190	-0.000965540
1191	-0.001038185
1192	-0.001528712
1193	-0.000796707
1194	-0.001251683
1195	-0.001118604
1196	-0.001370625
1197	-0.001305432
1198	-0.001318553
1199	-0.001851834
1200	-0.001384082
1201	-0.001146679
1202	-0.000874523
1203	-0.001011687
1204	-0.001598048
1205	-0.001091356
1206	-0.001468016
1207	-0.001093365
1208	-0.000988222
1209	-0.001620420
1210	-0.001414472
1211	-0.001222452
1212	-0.001180787
1213	-0.001544679
1214	-0.001043076
1215	-0.001260794
1216	-0.001189592
1217	-0.001138114
1218	-0.001319424
1219	-0.001436126
1220	-0.001051844
1221	-0.001370700
1222	-0.001368229
1223	-0.000999698
1224	-0.001298810
1225	-0.001305751
1226	-0.001498062
1227	-0.001069977
1228	-0.001148274
1229	-0.001044768
1230	-0.001350937
1231	-0.001517038
1232	-0.001049795
1233	-0.001468497
1234	-0.001650441
1235	-0.001265543
1236	-0.000936664
1237	-0.001051299
1238	-0.000864314
1239	-0.001146563
1240	-0.001085260
1241	-0.001039539
1242	-0.000739119
1243	-0.000920322
1244	-0.001433985
1245	-0.001565765
1246	-0.001387092
1247	-0.001194758
1248	-0.001489109
1249	-0.001205409
1250	-0.001052984
1251	-0.000366840
1252	-0.001489509
1253	-0.000285530
1254	-0.000855704
1255	-0.001290000
1256	-0.001345787
1257	-0.000606064
1258	-0.000953982
1259	-0.001273227
1260	-0.001264978
1261	-0.000529391
1262	-0.001456604
1263	-0.001567355
1264	-0.000925400
1265	-0.001630505
1266	-0.001433320
1267	-0.001219658
1268	-0.001464724
1269	-0.001119582
1270	-0.001375427
1271	-0.001313469
1272	-0.001619860
1273	-0.001427136
1274	-0.000638200
1275	-0.001149755
1276	-0.000835322
1277	-0.001234132
1278	-0.000808471
1279	-0.001414158
1280	-0.000922332
1281	-0.001597573
1282	-0.001258638
1283	-0.001130866
1284	-0.000905445
1285	-0.001169205
1286	-0.001118709
1287	-0.000372741
1288	-0.001343236
1289	-0.000969197
1290	-0.001400225
1291	-0.001467131
1292	-0.001349553
1293	-0.001471963
1294	-0.000992801
1295	-0.001455706
1296	-0.001278644
1297	-0.001121391
1298	-0.001041824
1299	-0.001252999
1300	-0.001230194
1301	-0.001361507
1302	-0.001370197
1303	-0.001455585
1304	-0.001079488
1305	-0.000818361
1306	-0.001445904
1307	-0.001303965
1308	-0.001283424
1309	-0.001547284
1310	-0.001328487
1311	-0.001260552
1312	-0.001062772
1313	-0.000825221
1314	-0.001600868
1315	-0.001250886
1316	-0.001817458
1317	-0.000992914
1318	-0.001031008
1319	-0.001361316
1320	-0.001113391
1321	-0.001511038
1322	-0.000598007
1323	-0.000374928
1324	-0.001471785
1325	-0.000780939
1326	-0.001315833
1327	-0.001022963
1328	-0.001129732
1329	-0.001208681
1330	-0.001110235
1331	-0.000467772
1332	-0.001249771
1333	-0.000859596
1334	-0.001167030
1335	-0.001272924
1336	-0.001419724
1337	-0.001341130
1338	-0.001242772
1339	-0.001119122
1340	-0.001590602
1341	-0.000909590
1342	-0.000840935
1343	-0.000916773
1344	-0.001139637
1345	-0.000815429
1346	-0.001210363
1347	-0.001356455
1348	-0.001258361
1349	-0.000935988
1350	-0.001246237
1351	-0.001134393
1352	-0.000751249
1353	-0.001113951
1354	-0.000701508
1355	-0.001085121
1356	-0.001346551
1357	-0.001595656
1358	-0.000973239
1359	-0.001182704
1360	-0.001114776
1361	-0.001626760
1362	-0.001047368
1363	-0.001317544
1364	-0.000652987
1365	-0.001397358
1366	-0.000953798
1367	-0.001203377
1368	-0.001592300
1369	-0.001215870
1370	-0.001369967
1371	-0.001549690
1372	-0.001131469
1373	-0.001341887
1374	-0.001244400
1375	-0.001355855
1376	-0.001552503
1377	-0.000977939
1378	-0.001293878
1379	-0.001248788
1380	-0.001232308
1381	-0.001358113
1382	-0.001293784
1383	-0.001215882
1384	-0.001488886
1385	-0.001008490
1386	-0.001015334
1387	-0.001342705
1388	-0.000945988
1389	-0.000789238
1390	-0.000773044
1391	-0.001446264
1392	-0.001123073
1393	-0.001041914
1394	-0.001112781
1395	-0.001650584
1396	-0.001607384
1397	-0.001773662
1398	-0.001339969
1399	-0.001416153
1400	-0.001601808
1401	-0.000986920
1402	-0.001615322
1403	-0.001038909
1404	-0.001033934
1405	-0.001195766
1406	-0.000969312
1407	-0.001180825
1408	-0.001040914
1409	-0.001408240
1410	-0.001166597
1411	-0.001209808
1412	-0.001441327
1413	-0.001555387
1414	-0.001280690
1415	-0.001424466
1416	-0.001183185
1417	-0.001604982
1418	-0.001611107
1419	-0.001112694
1420	-0.001165981
1421	-0.001028282
1422	-0.001224637
1423	-0.001117937
1424	-0.001456987
1425	-0.001609995
1426	-0.001245543
1427	-0.001292957
1428	-0.001218883
1429	-0.001169906
1430	-0.001411151
1431	-0.001458904
1432	-0.001094334
1433	-0.001319951
1434	-0.001083639
1435	-0.001125560
1436	-0.001219573
1437	-0.000970271
1438	-0.001030583
1439	-0.001298400
1440	-0.001317188
1441	-0.001037596
1442	-0.001446064
1443	-0.001097662
1444	-0.001229973
1445	-0.001438526
1446	-0.001052636
1447	-0.001326845
1448	-0.000697051
1449	-0.000992186
1450	-0.001238318
1451	-0.000638180
1452	-0.001027956
1453	-0.001218371
1454	-0.000989531
1455	-0.001351859
1456	-0.000610905
1457	-0.000915592
1458	-0.001416159
1459	-0.001505843
1460	-0.000367392
1461	-0.001370457
1462	-0.001520012
1463	-0.001094102
1464	-0.001389213
1465	-0.001497789
1466	-0.000956653
1467	-0.001473409
1468	-0.001116073
1469	-0.000885790
1470	-0.001237893
1471	-0.000786901
1472	-0.001037509
1473	-0.001236661
1474	-0.001256351
1475	-0.001155729
1476	-0.001636344
1477	-0.001573897
1478	-0.000687047
1479	-0.001238848
1480	-0.001294272
1481	-0.000994650
1482	-0.001385781
1483	-0.001508512
1484	-0.000930629
1485	-0.001322514
1486	-0.000752656
1487	-0.000707050
1488	-0.001434814
1489	-0.001007669
1490	-0.000782913
1491	-0.000681885
1492	-0.001712232
1493	-0.001578277
1494	-0.001086839
1495	-0.001541249
