event_id	page	record_unit_id	statement_id	field_id	field_position	visible_owner	visible_surface	master_card_id	concrete_default_de	curriculum_layer	noun_class	grounding	terminal_status	apprentice_action
E037	f10r	H2	H2-S003	F005	6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dy	MC123	dies	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E038	f10r	H2	H2-S003	F005	7	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	chodaiin	MC087	Zugabemaß	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E039	f11r	H3	H3-S001	F006	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	tshol	MC098	Kochgut	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E040	f11r	H3	H3-S001	F006	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	schoal	MC049	Sudansatz	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E041	f11r	H3	H3-S001	F006	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cfhy	MC129	auswringen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E042	f11r	H3	H3-S001	F006	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shfydaiin	MC111	Stehzeit	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E043	f11r	H3	H3-S001	F006	5	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cphy	MC156	nachseihen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E044	f11r	H3	H3-S001	F006	6	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shey	MC119	Klarlauf	COMMON_BIOLOGICAL_HERBAL_CORE	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	reuse known card and keep the same short value
E045	f11r	H3	H3-S001	F006	7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	tchody	MC037	kalt stellen; Schluss	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	TERMINAL	learn or decompose one Herbal-specific work operation
E046	f11r	H3	H3-S002	F007	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shoyty	MC062	Zugabeteil	HERBAL_LOCAL_NOUN_SIGN	MATERIALTEIL	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E047	f11r	H3	H3-S003	F008	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dchol	MC142	vom vorigen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E048	f11r	H3	H3-S003	F008	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	chy	MC123	dies	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E049	f11r	H3	H3-S003	F008	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kchy	MC117	Bearbeiten	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E050	f11r	H3	H3-S003	F008	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	dies	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E051	f11r	H3	H3-S003	F008	5	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	daiin	MC039	Sollmaß	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E052	f11r	H3	H3-S004	F009	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	qotchy	MC107	nächster Posten	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E053	f11r	H3	H3-S004	F009	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	okchol	MC041	weiter einsetzen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E054	f11r	H3	H3-S004	F009	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cthy	MC161	bereit	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E055	f11r	H3	H3-S004	F009	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	dies	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E056	f55v	H4	H4-S001	F010	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	qokaiin	MC120	bemessen	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E057	f55v	H4	H4-S001	F010	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chaiin	MC039	Sollmaß	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E058	f55v	H4	H4-S001	F010	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykain	MC047	erste Portion	HERBAL_LOCAL_NOUN_SIGN	PORTION	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E059	f55v	H4	H4-S001	F010	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykan	MC148	zweite Portion	HERBAL_LOCAL_NOUN_SIGN	PORTION	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E060	f55v	H4	H4-S001	F010	5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ody	MC100	abkühlen; Schluss	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	TERMINAL	learn or decompose one Herbal-specific work operation
E061	f55v	H4	H4-S002	F011	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	daiin	MC039	Sollmaß	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E062	f55v	H4	H4-S002	F011	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chedy	MC074	überführen	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E063	f55v	H4	H4-S002	F011	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	talam	MC160	Verwahrort	HERBAL_LOCAL_NOUN_SIGN	GEFÄSS_ORT	WORKSHOP_INFERRED	TERMINAL	learn one new pictured-material/container/preparation sign
E064	f55v	H4	H4-S003	F012	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykaiin	MC170	Sollportion	HERBAL_LOCAL_NOUN_SIGN	PORTION	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E065	f55v	H4	H4-S003	F012	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheoar	MC085	Quellauszug	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E066	f55v	H4	H4-S003	F012	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheeky	MC032	länger bearbeiten	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E067	f55v	H4	H4-S003	F012	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oldy	MC019	fertig	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	TERMINAL	reuse known card and keep the same short value
E068	f55v	H4	H4-S004	F013	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	aiin	MC039	Sollmaß	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E069	f55v	H4	H4-S004	F013	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	okal	MC040	dorthin einsetzen	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E070	f55v	H4	H4-S004	F013	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oltchy	MC021	Folgebereitung	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E071	f55v	H4	H4-S004	F013	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	or	MC080	Ansatz	COMMON_BIOLOGICAL_HERBAL_CORE	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	reuse known card and keep the same short value
E072	f55v	H4	H4-S004	F013	5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	y	MC123	dies	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E073	f55v	H4	H4-S004	F013	6	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	orain	MC072	Bereitungsanteil	HERBAL_LOCAL_NOUN_SIGN	PORTION	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E074	f56r	H5	H5-S001	F014	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chochor	MC125	Zugabeansatz	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E075	f56r	H5	H5-S001	F014	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	weitere Zutat	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E076	f56r	H5	H5-S001	F014	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chodaly	MC010	Zielzugabe	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E077	f56r	H5	H5-S001	F014	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	Sollmaß	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E078	f56r	H5	H5-S001	F015	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	weitere Zutat	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E079	f56r	H5	H5-S001	F015	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchol	MC090	weiter bearbeiten	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E080	f56r	H5	H5-S001	F015	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchor	MC013	Folgeansatz	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E081	f56r	H5	H5-S001	F015	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E082	f56r	H5	H5-S001	F015	5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dal	MC154	dorthin	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E083	f56r	H5	H5-S002	F016	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	schol	MC142	vom vorigen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E084	f56r	H5	H5-S002	F016	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choy	MC131	Zugabeposten	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E085	f56r	H5	H5-S002	F016	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	COMMON_BIOLOGICAL_HERBAL_CORE	NONE	NOT_A_NOUN_CARD	NONCLOSE	reuse known card and keep the same short value
E086	f56r	H5	H5-S002	F016	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cheeckhody	MC099	auftragen; Schluss	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	TERMINAL	learn or decompose one Herbal-specific work operation
E087	f56r	H5	H5-S003	F017	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sh	MC114	Stängel	HERBAL_LOCAL_NOUN_SIGN	PFLANZENTEIL	DIRECT_VISIBLE	NONCLOSE	learn one new pictured-material/container/preparation sign
E088	f56r	H5	H5-S003	F017	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	weitere Zutat	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E089	f56r	H5	H5-S003	F017	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchey	MC122	Kurzbearbeitung	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E090	f56r	H5	H5-S003	F017	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	qokokchy	MC015	erneut einsetzen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E091	f56r	H5	H5-S004	F018	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	okchy	MC103	weiterbearbeiten	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E092	f56r	H5	H5-S004	F018	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokcheo	MC006	Auszug einsetzen	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E093	f56r	H5	H5-S004	F018	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchal	MC077	Zielbearbeitung	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E094	f56r	H5	H5-S005	F019	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	weitere Zutat	HERBAL_LOCAL_NOUN_SIGN	ZUTAT_ZUGABE	OWNER_INHERITED	NONCLOSE	learn one new pictured-material/container/preparation sign
E095	f56r	H5	H5-S005	F019	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokchy	MC103	weiterbearbeiten	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
E096	f56r	H5	H5-S005	F019	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchoar	MC136	bearbeiteter Quellauszug	HERBAL_LOCAL_NOUN_SIGN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED	NONCLOSE	learn one new pictured-material/container/preparation sign
E097	f56r	H5	H5-S005	F019	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sotodan	MC068	Folgeanwendung	HERBAL_LOCAL_OPERATION_SIGN	NONE	NOT_A_NOUN_CARD	NONCLOSE	learn or decompose one Herbal-specific work operation
