lexicon_id	scope	surfaces	pages	occurrences	primary_default_English	source_class	confidence	assignment_status	polysemy_rule
276a7c2d74d1143446f4	PROSE_EXACT_CARD	choky,oky,qoky	f10r,f56r,f81v,f82r,f83r	10	apply it to the indicated place	LOCAL_APPLICATION	.43	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
27d97af8c96eb056c2e6	PROSE_EXACT_CARD	oykchor	f10r	1	steep the flowering top in wine	FLOWER_INFUSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
28ffbc88b97772a75f1e	PROSE_EXACT_CARD	olchedy,qolchedy	f81v,f82r,f83r	3	carry it through the channel and seal	CHANNEL_TRANSFER	.40	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
29e0eb222ef2fb99523a	PROSE_EXACT_CARD	lar	f82r	1	draw off the clear liquid	DECANTING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
2b7fa918d1b2f5c656e3	PROSE_EXACT_CARD	lo	f83r	1	draw off the clear liquid	DECANTING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
2bc2ed2630dbdaaa6b59	PROSE_EXACT_CARD	dalchdy	f83r	1	stop when the basin is full	FILL_GATE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
2c1a5fd92b9e3c762242	PROSE_EXACT_CARD	cheeky	f55v,f83r	2	the strained preparation	STRAINED_PREPARATION	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
2c82523794dcb7d2b343	PROSE_EXACT_CARD	oiiin,soiiin	f81v,f83r	2	for three equal portions	THREE_PORTIONS	.31	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
2cc054357a929df85f64	PROSE_EXACT_CARD	cho,sho	f56r	4	the spiny leaf	HERBAL_PART	.35	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
2cc8bb3c2af19607888f	PROSE_EXACT_CARD	chckhy,shckhy	f81v,f82r	4	divide it between the paired channels	PAIRED_CHANNEL_ACTION	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
2d2e37ccb2dacc53ee5a	PROSE_EXACT_CARD	solkaiin	f82r	1	resume from the preceding station	RESUME_STATION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
2e2027b1951d79911e24	PROSE_EXACT_CARD	tchody	f11r	1	strain it through clean linen	STRAINING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
2e7e89e0bd12b999c280	PROSE_EXACT_CARD	lshedy	f81v	2	leave the lower basin filled and seal	LOWER_BASIN_RESULT	.36	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
2f1c5e56e8f0ff459065	PROSE_EXACT_CARD	aiin,chaiin,daiin,saiin,taiin	f10r,f11r,f55v,f56r,f81v,f82r,f83r	20	the usual measured portion	MEASURE_STANDARD	.58	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
308e8ea2d5d190c498e8	PROSE_EXACT_CARD	okal,qokal	f55v,f81v,f82r,f83r	6	in clean water	WATER_MEDIUM	.37	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
322281bd391aa621f568	PROSE_EXACT_CARD	okchol	f11r	1	the seed is not used	EXCLUSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
342c3f0777337648f4b3	PROSE_EXACT_CARD	cheedar	f83r	1	retain the sediment	RETAIN_SEDIMENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
348e81ba084c5acdb32b	PROSE_EXACT_CARD	shecthedchy	f83r	1	add one usual portion	ADDITION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
3ae9a121ba0045b913e8	PROSE_EXACT_CARD	qokar	f82r	1	open the upper inlet	OPEN_INLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
3b70942557b3a40e8030	PROSE_EXACT_CARD	olkeedy,solkeedy	f81v,f83r	3	let the liquid stand and seal	SETTLE_COMMIT	.39	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
3e9c7f217843b588489d	PROSE_EXACT_CARD	raly	f83r	1	pour from the upper vessel	POUR	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
403c1592f918c8f23b88	PROSE_EXACT_CARD	ykain	f55v	1	it cleans a foul wound	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
409de02322e7b2ca0c62	PROSE_EXACT_CARD	kaiiin	f10r	1	its flower forms a clustered head	FLOWER_DESCRIPTION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
428a5e3662aa57b4b256	PROSE_EXACT_CARD	schoal	f11r	1	wash the root in clean water	WASH_ROOT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
42cdc187d5b9ffc60063	PROSE_EXACT_CARD	solkey	f83r	1	hold at the middle station	MIDDLE_STATION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
433713294b25b0a12f66	PROSE_EXACT_CARD	lchedal	f81v	1	carry the liquid to the second basin	TRANSFER	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
43eb9aa12959b4d5cdc9	PROSE_EXACT_CARD	qekey	f83r	1	hold at the middle station	MIDDLE_STATION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
497cbd9c7401810ff56b	PROSE_EXACT_CARD	otol	f10r	1	its common country name	PLANT_ALIAS	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
4a7a6326ac95a8809302	PROSE_EXACT_CARD	qokaly	f82r	1	repeat the washing	REPEAT_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
4d4559019a961b834aa1	PROSE_EXACT_CARD	char,dar,sar	f10r,f81v,f82r,f83r	5	then proceed	SEQUENCE	.43	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
4da0f0f7b5fc7ac20067	PROSE_EXACT_CARD	ral	f81v	1	continue until the liquid clears	CLEAR_GATE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
4de12cf322dfb76ded1e	PROSE_EXACT_CARD	otchedy,qotchedy	f83r	2	hold at moderate warmth and seal	MODERATE_WARMTH	.36	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
4eab1841ed655c20a348	PROSE_EXACT_CARD	sheckhal	f81v	1	carry the liquid to the second basin	TRANSFER	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
53cd0637c6820ba5e91f	PROSE_EXACT_CARD	dain	f83r	2	one measured dose	SINGLE_DOSE	.36	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
54d0e228ca346110af05	PROSE_EXACT_CARD	otaiin,sotaiin	f82r,f83r	3	twice the usual measure	DOUBLE_MEASURE	.36	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
54e32e9c1414b20640e9	PROSE_EXACT_CARD	sshkchdy	f81v	1	discard the first washing	DISCARD_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
577c03a928d674d420d7	PROSE_EXACT_CARD	shoyty	f11r	1	it softens hardened swellings	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
5d5e0b288cf36864ed9d	PROSE_EXACT_CARD	oteey	f82r	2	after the second washing	SECOND_WASH	.32	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
5e8441397e7c0faf042b	PROSE_EXACT_CARD	chedchy	f83r	1	continue until the liquid clears	CLEAR_GATE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
5eff216ba51fbfb21f22	PROSE_EXACT_CARD	ls	f82r	1	leave the final portion ready	FINAL_READY	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
5fca8fc3dee57e1d8c1f	PROSE_EXACT_CARD	lcheey	f82r	1	carry the liquid to the second basin	TRANSFER	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
601b77449028deed39de	PROSE_EXACT_CARD	otchdy	f83r	1	immerse the indicated part	IMMERSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
61a075bc54793c1c781f	PROSE_EXACT_CARD	sotodan	f56r	1	keep the dried root for winter	STORAGE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
62ff059766b21c7de083	PROSE_EXACT_CARD	otytchol	f10r	1	use a small spoonful at dawn	DOSE_TIME	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
65df3cd9e59060042d47	PROSE_EXACT_CARD	pchedy	f82r	1	allow it to cool	COOLING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
65f320e75510b2f38182	PROSE_EXACT_CARD	dchey	f10r	1	apply the bruised leaf to swelling	TOPICAL_USE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
6afeb5c9ab9f6cbdea0d	PROSE_EXACT_CARD	orain	f55v	1	give it while still warm	APPLICATION_TEMPERATURE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
6b89d6dd70635bc60fe0	PROSE_EXACT_CARD	qcthey,shcthey	f82r,f83r	2	while the channel remains open	OPEN_CHANNEL_CONDITION	.33	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
6f7ff8287eddf4da9fdb	PROSE_EXACT_CARD	chdy,chedy	f55v,f81v,f83r	11	prepare this portion and close it	PREPARE_COMMIT	.44	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
7249edc4df3419c26999	PROSE_EXACT_CARD	ycheor	f10r	1	it is warm in the second degree	HUMORAL_QUALITY	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
74c76d589d44120f647b	PROSE_EXACT_CARD	dsheol	f81v	1	let the liquid descend	DESCENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
75a523fcf039b006f97b	PROSE_EXACT_CARD	kchal	f56r	1	keep the dried root for winter	STORAGE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
7811a7daff25d476e28d	PROSE_EXACT_CARD	olsaly	f83r	1	carry the liquid to the second basin	TRANSFER	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
78b3b3140714da19090d	PROSE_EXACT_CARD	daldy	f82r	1	discard the first washing	DISCARD_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
7a4bb8136330ee4e6e56	PROSE_EXACT_CARD	chor,or,shor,sor	f10r,f55v,f83r	7	from the named source	SOURCE_RELATION	.38	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
7d2404c835b10a2c06af	PROSE_EXACT_CARD	okair	f83r	1	let it stand until clear	SETTLING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
7d25241b0e56c836372a	PROSE_EXACT_CARD	qokeedy	f82r,f83r	10	use the tempered liquid and seal	TEMPERED_APPLICATION	.48	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
7db18b2f0fb7ed0fcfd3	PROSE_EXACT_CARD	qokedy	f81v,f83r	8	keep the standard setting and seal	BASE_SETTING	.50	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
7f68f60279efe6b28cd7	PROSE_EXACT_CARD	rshedy	f82r	1	keep it moderately warm	HEAT_HOLD	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
807591efc3d3f7ddbfab	PROSE_EXACT_CARD	cheoar	f55v	1	repeat the dose on the third day	REPEAT_DOSE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
80ebbbbf238eee9f0aef	PROSE_EXACT_CARD	chety,chty	f10r,f83r	2	its dry quality	DRY_QUALITY	.31	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
834825c61d048a6b5628	PROSE_EXACT_CARD	chodaiin	f10r	1	its broad leaves are serrated	LEAF_DESCRIPTION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
87411f84689b4f93a303	PROSE_EXACT_CARD	qokchdy	f81v,f83r	3	join the indicated channel and seal	JOIN_CHANNEL	.40	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
883a6708116c342cb10b	PROSE_EXACT_CARD	skar	f83r	1	add one usual portion	ADDITION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
893c570f3fa3fce99711	PROSE_EXACT_CARD	kchol	f56r	1	it grows beside running water	WATERSIDE_HABITAT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
8aedd154964a78e555d6	PROSE_EXACT_CARD	dairydy	f83r	1	rinse the indicated place	RINSING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
8c97dfde96fbc78e3355	PROSE_EXACT_CARD	lol	f83r	1	stop when the basin is full	FILL_GATE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
90bcf0a9ec0ef56399e6	PROSE_EXACT_CARD	otal,qotal	f83r	3	at the upper station	UPPER_STATION	.35	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
9247e38d29c79a0d2fa5	PROSE_EXACT_CARD	cheeety	f83r	1	divide the flow equally	DIVIDE_FLOW	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
92e43836d82f98bf02d3	PROSE_EXACT_CARD	sheey	f83r	1	keep it moderately warm	HEAT_HOLD	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
93f69c38fdedee1598e9	PROSE_EXACT_CARD	qokeedal	f81v	1	add a second small portion	ADDITION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
94df4847b7b16c98394a	PROSE_EXACT_CARD	olkain,qolkain	f81v,f83r	2	the measured flow	MEASURED_FLOW	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
953ad19b79517fc8a211	PROSE_EXACT_CARD	tshol	f11r	1	drink the strained decoction	INTERNAL_USE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
95987d6f198d6d247511	PROSE_EXACT_CARD	cheeckhody	f56r	1	boil the root in water	ROOT_DECOCTION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
97cc9ac109148723c472	PROSE_EXACT_CARD	ody	f55v	1	it is warm in the second degree	HUMORAL_QUALITY	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
97ddca78c9ebcc956d04	PROSE_EXACT_CARD	ldalor	f83r	1	apply the warm preparation	APPLICATION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
98bdc4244c84cbef3321	PROSE_EXACT_CARD	rsheal	f82r	1	let the liquid descend	DESCENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
9ad66e67803a12e745de	PROSE_EXACT_CARD	chokchy,okchy,qokchy	f10r,f56r	3	use the flowering top	FLOWERING_TOP_USE	.37	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
9bb7122b386ebbc6138f	PROSE_EXACT_CARD	keol	f56r	1	steep the flowering top in wine	FLOWER_INFUSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
9da1b6ac2c929daea697	PROSE_EXACT_CARD	chkain,kain	f81v,f83r	3	one small measure	SMALL_MEASURE	.35	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
a06244ef1f2b37ca44c1	PROSE_EXACT_CARD	teol	f81v	1	apply the warm preparation	APPLICATION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a48efd6c4491a046ba78	PROSE_EXACT_CARD	qotchy	f11r	1	drink the strained decoction	INTERNAL_USE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a6939862e33ece5a0483	PROSE_EXACT_CARD	etyd	f10r	1	reduce the liquor by one half	REDUCTION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a7af89ab31ce5e247395	PROSE_EXACT_CARD	ytey	f81v	1	stir until evenly mixed	MIXING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a84fbe3ad380df345b97	PROSE_EXACT_CARD	chkeedy	f83r	1	open the upper inlet	OPEN_INLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a8af08e69edab8e54f15	PROSE_EXACT_CARD	shfydaiin	f11r	1	the seed is not used	EXCLUSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
a8f891de626fc00028e9	PROSE_EXACT_CARD	octheol	f82r	1	keep it moderately warm	HEAT_HOLD	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
abb23e5e6936b4147f76	PROSE_EXACT_CARD	shedal	f83r	2	the finished liquid	FINISHED_LIQUID	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
ad3581d3144f69a5912d	PROSE_EXACT_CARD	sh	f56r	1	mix the powder with honey	HONEY_MIXTURE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
af816c04e65874a0f2fa	PROSE_EXACT_CARD	qoctholy	f10r	1	it cleans a foul wound	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b154ff779abe5f196c80	PROSE_EXACT_CARD	schedair	f83r	1	mark the completed application	MARK_COMPLETE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b2812c8283c3a62438bd	PROSE_EXACT_CARD	kchy	f11r	1	it grows beside running water	WATERSIDE_HABITAT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b38d70daefd663d74625	PROSE_EXACT_CARD	ly	f81v	1	use the left-hand channel	LEFT_CHANNEL	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b5df9126607030b95175	PROSE_EXACT_CARD	cheey,shey	f11r,f82r,f83r	4	until it is lukewarm	TEMPERATURE_GATE	.34	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
b5fcea1eaed06b2f2291	PROSE_EXACT_CARD	okaiin,qokaiin	f55v,f81v,f82r,f83r	9	take the next portion	NEXT_ENTRY	.64	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
b6b654722e55729cc947	PROSE_EXACT_CARD	otar	f81v	1	repeat the washing	REPEAT_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b74e9e65637b7c8538dd	PROSE_EXACT_CARD	kchey	f56r	1	the larger leaf is preferred	PART_SELECTION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b921a237be883a820352	PROSE_EXACT_CARD	chey,chy,dy,shy,sy,y	f10r,f11r,f55v,f81v,f82r,f83r	18	this current portion	CURRENT_PORTION	.52	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
b958a512ca6a3559e86e	PROSE_EXACT_CARD	lkedy	f83r	1	rinse the indicated place	RINSING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
b9d7b6d68209a9019e7a	PROSE_EXACT_CARD	chochor	f56r	1	dig the root in autumn	HARVEST_TIME	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
ba540da978ea132f6da5	PROSE_EXACT_CARD	pchedal	f83r	1	rinse the indicated place	RINSING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
ba8142680851f24c9ff2	PROSE_EXACT_CARD	lched	f82r	1	let it stand until clear	SETTLING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
bc4f1f5c006c74a4d26d	PROSE_EXACT_CARD	cheedy,shedy,tedy	f81v,f82r,f83r	12	leave it set and ready	READY_RESULT	.45	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
bdad9f9ea8b80f141496	PROSE_EXACT_CARD	cfhy	f11r	1	it cleans a foul wound	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
be0974b366c981dc1eef	PROSE_EXACT_CARD	lsho	f81v	1	bathe the indicated body	BATHING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
c10aec6d4dd877ec8bd8	PROSE_EXACT_CARD	choy	f56r	1	it cleans a foul wound	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
c1913ec4ff84148da6d3	PROSE_EXACT_CARD	sheckhy	f82r	1	let the liquid descend	DESCENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
c1db6b0a28d5cbb5d3d2	PROSE_EXACT_CARD	lcheckhedy	f82r	1	repeat the washing	REPEAT_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
c205570c49d4d93c23d3	PROSE_EXACT_CARD	qolky	f81v	1	discard the first washing	DISCARD_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
c45ebac60774620561e2	PROSE_EXACT_CARD	otedy	f83r	2	let it cool and seal	COOL_COMMIT	.35	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
c71c72da4e09e0833392	PROSE_EXACT_CARD	kchoar	f56r	1	dig the root in autumn	HARVEST_TIME	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
cb57b696b815fdef9cb7	PROSE_EXACT_CARD	shecthy	f83r	1	repeat the washing	REPEAT_WASH	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
cbb42a4fe68068325d6b	PROSE_EXACT_CARD	dshedy	f82r	1	open the upper inlet	OPEN_INLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d225b7a7b95da7aee437	PROSE_EXACT_CARD	dchdy	f81v	1	seal the prepared vessel	SEAL_VESSEL	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d25110e0d8488927278f	PROSE_EXACT_CARD	qokeeedy	f82r	1	immerse the indicated part	IMMERSION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d4a31dbcf1ed6d9e5aa9	PROSE_EXACT_CARD	tshey	f82r	1	add a second small portion	ADDITION	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d665560c8ff80799a82c	PROSE_EXACT_CARD	dchol,schol	f11r,f56r	2	this pictured simple	PICTURED_SIMPLE	.38	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
d68bc8de3bcee09db23c	PROSE_EXACT_CARD	shckhedy	f81v,f83r	3	set both outlets alike and seal	PAIRED_RESULT	.40	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
d72f71baff01cd0a0406	PROSE_EXACT_CARD	chldaiin	f83r	1	close the lower outlet	CLOSE_OUTLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d784b2abcaf1a3703de2	PROSE_EXACT_CARD	chedain	f83r	1	let it stand until clear	SETTLING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d788d8d72d41b25a3c71	PROSE_EXACT_CARD	chealror	f83r	1	close the lower outlet	CLOSE_OUTLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
d904bf7b044dd3922781	PROSE_EXACT_CARD	cheky	f81v,f83r	3	strain the prepared mixture	STRAIN_MIXTURE	.36	COMMON_DECK_DEFAULT	one default across all fixed-page occurrences
d929a14ec45749b2e805	PROSE_EXACT_CARD	ykan	f55v	1	it eases pain of the side	VIRTUE	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
daa1347f456415fe8737	PROSE_EXACT_CARD	solshedy	f82r	1	let the liquid descend	DESCENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
daf32e6db9e04413ce7f	PROSE_EXACT_CARD	okeeol	f83r	1	open the upper inlet	OPEN_INLET	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
db167f8e9b53eefb58f8	PROSE_EXACT_CARD	qokshedy	f83r	1	retain the sediment	RETAIN_SEDIMENT	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
db729b598e89e11452e0	PROSE_EXACT_CARD	ches	f82r	1	bathe the indicated body	BATHING	.24	CONTEXT_DEFAULT	one default across all fixed-page occurrences
