global_running_event_id	global_running_ordinal	physical_page	register	locus	global_statement_id	owner_de	surface	component_recipe	family_class	selected_event_reading_de	umsetzen_rival_reading_de	abschliessen_rival_reading_de	statement_end_mode
G407-E1571	1571	f75r	BIOLOGICAL	f75r.16	G407-S115	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1572	1572	f75r	BIOLOGICAL	f75r.17	G407-S115	großes Bad-/Stationsblatt mit dreieckiger Insel	pchedar	P+CHD+AR	OPEN_ARGUMENT_OR_RELATION	EINSETZEN · BEARBEITEN · AUSGANG	EINSETZEN · UMSETZEN · AUSGANG	EINSETZEN · ABSCHLIESSEN · AUSGANG	LICENSED_DY_CLOSE
G407-E1618	1618	f75r	BIOLOGICAL	f75r.22	G407-S119	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1622	1622	f75r	BIOLOGICAL	f75r.22	G407-S119	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1630	1630	f75r	BIOLOGICAL	f75r.23	G407-S119	großes Bad-/Stationsblatt mit dreieckiger Insel	chedyqokam	CHD+Y+OK+AM_ADDR	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · POSTEN · SETZEN · HIER	UMSETZEN · POSTEN · SETZEN · HIER	ABSCHLIESSEN · POSTEN · SETZEN · HIER	LICENSED_DY_CLOSE
G407-E1644	1644	f75r	BIOLOGICAL	f75r.25	G407-S121	großes Bad-/Stationsblatt mit dreieckiger Insel	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1665	1665	f75r	BIOLOGICAL	f75r.28	G407-S125	großes Bad-/Stationsblatt mit dreieckiger Insel	tchedy	T+CHD+Y	OPEN_ARGUMENT_OR_RELATION	EINSTELLEN · BEARBEITEN · POSTEN	EINSTELLEN · UMSETZEN · POSTEN	EINSTELLEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1666	1666	f75r	BIOLOGICAL	f75r.28	G407-S125	großes Bad-/Stationsblatt mit dreieckiger Insel	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1675	1675	f75r	BIOLOGICAL	f75r.28	G407-S128	großes Bad-/Stationsblatt mit dreieckiger Insel	lolchedy	L+OL+CHD+DY	TERMINAL_DY	VERBINDUNG · FORTSETZEN · BEARBEITEN · SCHLUSS	VERBINDUNG · FORTSETZEN · UMSETZEN · SCHLUSS	VERBINDUNG · FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1686	1686	f75r	BIOLOGICAL	f75r.29	G407-S130	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1696	1696	f75r	BIOLOGICAL	f75r.30	G407-S130	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1726	1726	f75r	BIOLOGICAL	f75r.33	G407-S141	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1761	1761	f75r	BIOLOGICAL	f75r.37	G407-S153	großes Bad-/Stationsblatt mit dreieckiger Insel	qokechdy	OK+E+CHD+DY	TERMINAL_DY	SETZEN · GRAD I · BEARBEITEN · SCHLUSS	SETZEN · GRAD I · UMSETZEN · SCHLUSS	SETZEN · GRAD I · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1802	1802	f75r	BIOLOGICAL	f75r.44	G407-S180	großes Bad-/Stationsblatt mit dreieckiger Insel	dchedy	D_ADDR+CHD+Y	OPEN_ARGUMENT_OR_RELATION	HIER · BEARBEITEN · POSTEN	HIER · UMSETZEN · POSTEN	HIER · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1831	1831	f75r	BIOLOGICAL	f75r.46	G407-S192	großes Bad-/Stationsblatt mit dreieckiger Insel	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY
G407-E1841	1841	f76r	BIOLOGICAL	f76r.1	G407-S193	unbebilderter Textabschnitt A0	opchdy	O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1868	1868	f76r	BIOLOGICAL	f76r.3	G407-S198	unbebilderter Textabschnitt A0	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E1879	1879	f76r	BIOLOGICAL	f76r.5	G407-S202	unbebilderter Textabschnitt A1	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1880	1880	f76r	BIOLOGICAL	f76r.5	G407-S202	unbebilderter Textabschnitt A1	qokchdy	OK+CHD+DY	TERMINAL_DY	SETZEN · BEARBEITEN · SCHLUSS	SETZEN · UMSETZEN · SCHLUSS	SETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1882	1882	f76r	BIOLOGICAL	f76r.5	G407-S203	unbebilderter Textabschnitt A1	chdam	CHD+AM_ADDR	OTHER_OPEN	BEARBEITEN · HIER	UMSETZEN · HIER	ABSCHLIESSEN · HIER	LICENSED_DY_CLOSE
G407-E1883	1883	f76r	BIOLOGICAL	f76r.6	G407-S203	unbebilderter Textabschnitt A1	solchedy	S+OL+CHD+Y	OPEN_ARGUMENT_OR_RELATION	WÄHLEN · FORTSETZEN · BEARBEITEN · POSTEN	WÄHLEN · FORTSETZEN · UMSETZEN · POSTEN	WÄHLEN · FORTSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1885	1885	f76r	BIOLOGICAL	f76r.6	G407-S204	unbebilderter Textabschnitt A1	qopchedy	CARRIER_Q+O+P+CHD+Y	OPEN_ARGUMENT_OR_RELATION	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · UMSETZEN · POSTEN	BEGINNMARKER · AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1894	1894	f76r	BIOLOGICAL	f76r.6	G407-S206	unbebilderter Textabschnitt A1	chedain	CHD+AIN	OPEN_ARGUMENT_OR_RELATION	BEARBEITEN · ANTEIL	UMSETZEN · ANTEIL	ABSCHLIESSEN · ANTEIL	VISIBLE_PARAGRAPH_BOUNDARY
G407-E1921	1921	f76r	BIOLOGICAL	f76r.9	G407-S211	unbebilderter Textabschnitt A2	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E1927	1927	f76r	BIOLOGICAL	f76r.11	G407-S214	unbebilderter Textabschnitt A3	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1929	1929	f76r	BIOLOGICAL	f76r.11	G407-S214	unbebilderter Textabschnitt A3	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1961	1961	f76r	BIOLOGICAL	f76r.13	G407-S219	unbebilderter Textabschnitt A3	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E1972	1972	f76r	BIOLOGICAL	f76r.15	G407-S221	unbebilderter Textabschnitt A4	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E1975	1975	f76r	BIOLOGICAL	f76r.15	G407-S223	unbebilderter Textabschnitt A4	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1977	1977	f76r	BIOLOGICAL	f76r.16	G407-S223	unbebilderter Textabschnitt A4	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E1996	1996	f76r	BIOLOGICAL	f76r.17	G407-S226	unbebilderter Textabschnitt A4	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2003	2003	f76r	BIOLOGICAL	f76r.19	G407-S228	unbebilderter Textabschnitt A5	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2008	2008	f76r	BIOLOGICAL	f76r.19	G407-S231	unbebilderter Textabschnitt A5	qolchedy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2012	2012	f76r	BIOLOGICAL	f76r.20	G407-S234	unbebilderter Textabschnitt A5	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2013	2013	f76r	BIOLOGICAL	f76r.20	G407-S234	unbebilderter Textabschnitt A5	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2021	2021	f76r	BIOLOGICAL	f76r.20	G407-S235	unbebilderter Textabschnitt A5	alchdy	AL+CHD+DY	TERMINAL_DY	ZIELORT · BEARBEITEN · SCHLUSS	ZIELORT · UMSETZEN · SCHLUSS	ZIELORT · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2022	2022	f76r	BIOLOGICAL	f76r.21	G407-S236	unbebilderter Textabschnitt A5	qokchsdy	OK+CHD+S+DY	TERMINAL_DY	SETZEN · BEARBEITEN · WÄHLEN · SCHLUSS	SETZEN · UMSETZEN · WÄHLEN · SCHLUSS	SETZEN · ABSCHLIESSEN · WÄHLEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2024	2024	f76r	BIOLOGICAL	f76r.21	G407-S237	unbebilderter Textabschnitt A5	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2036	2036	f76r	BIOLOGICAL	f76r.23	G407-S243	unbebilderter Textabschnitt A6	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2037	2037	f76r	BIOLOGICAL	f76r.23	G407-S243	unbebilderter Textabschnitt A6	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2045	2045	f76r	BIOLOGICAL	f76r.23	G407-S244	unbebilderter Textabschnitt A6	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2055	2055	f76r	BIOLOGICAL	f76r.24	G407-S246	unbebilderter Textabschnitt A6	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2062	2062	f76r	BIOLOGICAL	f76r.25	G407-S246	unbebilderter Textabschnitt A6	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2069	2069	f76r	BIOLOGICAL	f76r.25	G407-S247	unbebilderter Textabschnitt A6	lchedy	L+CHD+DY	TERMINAL_DY	VERBINDUNG · BEARBEITEN · SCHLUSS	VERBINDUNG · UMSETZEN · SCHLUSS	VERBINDUNG · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2076	2076	f76r	BIOLOGICAL	f76r.26	G407-S248	unbebilderter Textabschnitt A6	qolchedy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2097	2097	f76r	BIOLOGICAL	f76r.28	G407-S250	unbebilderter Textabschnitt A7	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2117	2117	f76r	BIOLOGICAL	f76r.30	G407-S253	unbebilderter Textabschnitt A7	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E2136	2136	f76r	BIOLOGICAL	f76r.32	G407-S255	unbebilderter Textabschnitt A8	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2138	2138	f76r	BIOLOGICAL	f76r.32	G407-S255	unbebilderter Textabschnitt A8	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2147	2147	f76r	BIOLOGICAL	f76r.33	G407-S258	unbebilderter Textabschnitt A8	pchedy	P+CHD+DY	TERMINAL_DY	EINSETZEN · BEARBEITEN · SCHLUSS	EINSETZEN · UMSETZEN · SCHLUSS	EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2176	2176	f76r	BIOLOGICAL	f76r.35	G407-S263	unbebilderter Textabschnitt A8	chedy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	LICENSED_DY_CLOSE
G407-E2186	2186	f76r	BIOLOGICAL	f76r.36	G407-S264	unbebilderter Textabschnitt A8	chdy	CHD+Y	BARE_CHD_Y	BEARBEITEN · POSTEN	UMSETZEN · POSTEN	ABSCHLIESSEN · POSTEN	VISIBLE_PARAGRAPH_BOUNDARY
G407-E2201	2201	f76r	BIOLOGICAL	f76r.39	G407-S266	unbebilderter Textabschnitt B	polalchdy	P+OL+AL+CHD+DY	TERMINAL_DY	EINSETZEN · FORTSETZEN · ZIELORT · BEARBEITEN · SCHLUSS	EINSETZEN · FORTSETZEN · ZIELORT · UMSETZEN · SCHLUSS	EINSETZEN · FORTSETZEN · ZIELORT · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2203	2203	f76r	BIOLOGICAL	f76r.39	G407-S268	unbebilderter Textabschnitt B	opchedy	O+P+CHD+DY	TERMINAL_DY	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · SCHLUSS	AUSFÜHRUNG · EINSETZEN · UMSETZEN · SCHLUSS	AUSFÜHRUNG · EINSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
G407-E2219	2219	f76r	BIOLOGICAL	f76r.40	G407-S271	unbebilderter Textabschnitt B	olchdy	OL+CHD+DY	TERMINAL_DY	FORTSETZEN · BEARBEITEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · ABSCHLIESSEN · SCHLUSS	LICENSED_DY_CLOSE
