edition	held_folio	baseline	held_bits	held_records	held_body_members	bits_per_record
ZL3b	f114	MEMBER_TRAINING_STRING	7145.402054228	25	2386	285.816082169
ZL3b	f114	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7145.402054228	25	2386	285.816082169
ZL3b	f114	FAMILY_TRAINING_STRING	5635.148788427	25	2386	225.405951537
ZL3b	f114	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5635.148788427	25	2386	225.405951537
ZL3b	f114	GROUP_TRAINING_STRING	8953.393249241	25	2386	358.135729970
ZL3b	f114	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	8953.393249241	25	2386	358.135729970
ZL3b	f115	BODY_SHAPE_LENGTH_KT	1868.474242848	26	2516	71.864393956
ZL3b	f115	MEMBER_TRAINING_STRING	7475.284049764	26	2516	287.510924991
ZL3b	f115	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7475.284049764	26	2516	287.510924991
ZL3b	f115	FAMILY_TRAINING_STRING	5843.065924038	26	2516	224.733304771
ZL3b	f115	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5843.065924038	26	2516	224.733304771
ZL3b	f115	GROUP_TRAINING_STRING	9284.581296581	26	2516	357.099280638
ZL3b	f115	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	9284.581296581	26	2516	357.099280638
IT2a	f104	BODY_SHAPE_LENGTH_KT	1762.982589527	26	2603	67.807022674
IT2a	f104	MEMBER_TRAINING_STRING	7189.461917556	26	2603	276.517766060
IT2a	f104	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7189.461917556	26	2603	276.517766060
IT2a	f104	FAMILY_TRAINING_STRING	5859.221944992	26	2603	225.354690192
IT2a	f104	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5859.221944992	26	2603	225.354690192
IT2a	f104	GROUP_TRAINING_STRING	9198.027587350	26	2603	353.770291821
IT2a	f104	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	9198.027587350	26	2603	353.770291821
IT2a	f105	BODY_SHAPE_LENGTH_KT	1615.765199683	20	2175	80.788259984
IT2a	f105	MEMBER_TRAINING_STRING	6996.704578342	20	2175	349.835228917
IT2a	f105	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	6996.704578342	20	2175	349.835228917
IT2a	f105	FAMILY_TRAINING_STRING	5603.077750971	20	2175	280.153887549
IT2a	f105	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5603.077750971	20	2175	280.153887549
IT2a	f105	GROUP_TRAINING_STRING	9452.649089169	20	2175	472.632454458
IT2a	f105	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	9452.649089169	20	2175	472.632454458
IT2a	f106	BODY_SHAPE_LENGTH_KT	702.891821196	14	1024	50.206558657
IT2a	f106	MEMBER_TRAINING_STRING	2787.940715293	14	1024	199.138622521
IT2a	f106	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	2787.940715293	14	1024	199.138622521
IT2a	f106	FAMILY_TRAINING_STRING	2273.224279789	14	1024	162.373162842
IT2a	f106	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2273.224279789	14	1024	162.373162842
IT2a	f106	GROUP_TRAINING_STRING	3584.563776689	14	1024	256.040269763
IT2a	f106	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	3584.563776689	14	1024	256.040269763
IT2a	f107	BODY_SHAPE_LENGTH_KT	834.586179156	15	1224	55.639078610
IT2a	f107	MEMBER_TRAINING_STRING	3150.957763369	15	1224	210.063850891
IT2a	f107	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	3150.957763369	15	1224	210.063850891
IT2a	f107	FAMILY_TRAINING_STRING	2660.914511014	15	1224	177.394300734
IT2a	f107	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2660.914511014	15	1224	177.394300734
IT2a	f107	GROUP_TRAINING_STRING	3762.392104180	15	1224	250.826140279
IT2a	f107	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	3762.392104180	15	1224	250.826140279
IT2a	f112	BODY_SHAPE_LENGTH_KT	854.973687326	13	1190	65.767206717
IT2a	f112	MEMBER_TRAINING_STRING	3272.564902167	13	1190	251.735761705
IT2a	f112	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	3272.564902167	13	1190	251.735761705
IT2a	f112	FAMILY_TRAINING_STRING	2711.490621879	13	1190	208.576201683
IT2a	f112	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2711.490621879	13	1190	208.576201683
IT2a	f112	GROUP_TRAINING_STRING	4061.854232038	13	1190	312.450325541
IT2a	f112	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	4061.854232038	13	1190	312.450325541
IT2a	f113	BODY_SHAPE_LENGTH_KT	1911.755064935	31	2642	61.669518224
IT2a	f113	MEMBER_TRAINING_STRING	7768.841889173	31	2642	250.607802877
IT2a	f113	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7768.841889173	31	2642	250.607802877
IT2a	f113	FAMILY_TRAINING_STRING	6349.666395586	31	2642	204.827948245
IT2a	f113	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	6349.666395586	31	2642	204.827948245
IT2a	f113	GROUP_TRAINING_STRING	10197.814798499	31	2642	328.961767694
IT2a	f113	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	10197.814798499	31	2642	328.961767694
IT2a	f114	BODY_SHAPE_LENGTH_KT	1685.672216281	25	2388	67.426888651
IT2a	f114	MEMBER_TRAINING_STRING	6716.229325470	25	2388	268.649173019
IT2a	f114	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	6716.229325470	25	2388	268.649173019
IT2a	f114	FAMILY_TRAINING_STRING	5492.387553614	25	2388	219.695502145
IT2a	f114	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5492.387553614	25	2388	219.695502145
IT2a	f114	GROUP_TRAINING_STRING	8663.636144939	25	2388	346.545445798
IT2a	f114	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	8663.636144939	25	2388	346.545445798
IT2a	f115	BODY_SHAPE_LENGTH_KT	1765.113745956	26	2516	67.888990229
IT2a	f115	MEMBER_TRAINING_STRING	7070.842727894	26	2516	271.955489534
IT2a	f115	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7070.842727894	26	2516	271.955489534
IT2a	f115	FAMILY_TRAINING_STRING	5767.946377288	26	2516	221.844091434
IT2a	f115	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5767.946377288	26	2516	221.844091434
IT2a	f115	GROUP_TRAINING_STRING	9225.338955549	26	2516	354.820729060
IT2a	f115	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	9225.338955549	26	2516	354.820729060
RF1b	f104	BODY_SHAPE_LENGTH_KT	1898.376300209	26	2600	73.014473085
RF1b	f104	MEMBER_TRAINING_STRING	8041.254976269	26	2600	309.279037549
RF1b	f104	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	8041.254976269	26	2600	309.279037549
RF1b	f104	FAMILY_TRAINING_STRING	5980.371975541	26	2600	230.014306752
RF1b	f104	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5980.371975541	26	2600	230.014306752
RF1b	f104	GROUP_TRAINING_STRING	10186.335977437	26	2600	391.782152978
RF1b	f104	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	10186.335977437	26	2600	391.782152978
RF1b	f105	BODY_SHAPE_LENGTH_KT	1687.265513788	20	2175	84.363275689
RF1b	f105	MEMBER_TRAINING_STRING	7868.239380501	20	2175	393.411969025
RF1b	f105	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7868.239380501	20	2175	393.411969025
RF1b	f105	FAMILY_TRAINING_STRING	5659.151758699	20	2175	282.957587935
RF1b	f105	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5659.151758699	20	2175	282.957587935
RF1b	f105	GROUP_TRAINING_STRING	10451.665360701	20	2175	522.583268035
RF1b	f105	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	10451.665360701	20	2175	522.583268035
RF1b	f106	BODY_SHAPE_LENGTH_KT	725.859263133	14	1022	51.847090224
RF1b	f106	MEMBER_TRAINING_STRING	3137.915374853	14	1022	224.136812490
RF1b	f106	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	3137.915374853	14	1022	224.136812490
RF1b	f106	FAMILY_TRAINING_STRING	2296.624697728	14	1022	164.044621266
RF1b	f106	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2296.624697728	14	1022	164.044621266
RF1b	f106	GROUP_TRAINING_STRING	3934.007874423	14	1022	281.000562459
RF1b	f106	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	3934.007874423	14	1022	281.000562459
RF1b	f107	BODY_SHAPE_LENGTH_KT	864.810359217	15	1221	57.654023948
RF1b	f107	MEMBER_TRAINING_STRING	3502.422395929	15	1221	233.494826395
RF1b	f107	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	3502.422395929	15	1221	233.494826395
RF1b	f107	FAMILY_TRAINING_STRING	2693.472492746	15	1221	179.564832850
RF1b	f107	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2693.472492746	15	1221	179.564832850
RF1b	f107	GROUP_TRAINING_STRING	4238.223078011	15	1221	282.548205201
RF1b	f107	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	4238.223078011	15	1221	282.548205201
RF1b	f112	BODY_SHAPE_LENGTH_KT	860.054564456	13	1189	66.158043420
RF1b	f112	MEMBER_TRAINING_STRING	3787.657940221	13	1189	291.358303094
RF1b	f112	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	3787.657940221	13	1189	291.358303094
RF1b	f112	FAMILY_TRAINING_STRING	2720.949806583	13	1189	209.303831276
RF1b	f112	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	2720.949806583	13	1189	209.303831276
RF1b	f112	GROUP_TRAINING_STRING	4752.688929673	13	1189	365.591456129
RF1b	f112	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	4752.688929673	13	1189	365.591456129
RF1b	f113	BODY_SHAPE_LENGTH_KT	1946.172110483	31	2645	62.779745499
RF1b	f113	MEMBER_TRAINING_STRING	8651.323933438	31	2645	279.074965595
RF1b	f113	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	8651.323933438	31	2645	279.074965595
RF1b	f113	FAMILY_TRAINING_STRING	6435.666374832	31	2645	207.602141124
RF1b	f113	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	6435.666374832	31	2645	207.602141124
RF1b	f113	GROUP_TRAINING_STRING	11098.985744748	31	2645	358.031798218
RF1b	f113	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	11098.985744748	31	2645	358.031798218
RF1b	f114	BODY_SHAPE_LENGTH_KT	1713.161359036	25	2384	68.526454361
RF1b	f114	MEMBER_TRAINING_STRING	7472.231076365	25	2384	298.889243055
RF1b	f114	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7472.231076365	25	2384	298.889243055
RF1b	f114	FAMILY_TRAINING_STRING	5475.567952971	25	2384	219.022718119
RF1b	f114	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5475.567952971	25	2384	219.022718119
RF1b	f114	GROUP_TRAINING_STRING	9734.770519505	25	2384	389.390820780
RF1b	f114	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	9734.770519505	25	2384	389.390820780
RF1b	f115	BODY_SHAPE_LENGTH_KT	1881.839268082	26	2515	72.378433388
RF1b	f115	MEMBER_TRAINING_STRING	7819.641274356	26	2515	300.755433629
RF1b	f115	MEMBER_PLUS_OTHER_BODY_LOCAL_VOCAB	7819.641274356	26	2515	300.755433629
RF1b	f115	FAMILY_TRAINING_STRING	5845.249371230	26	2515	224.817283509
RF1b	f115	FAMILY_PLUS_OTHER_BODY_LOCAL_VOCAB	5845.249371230	26	2515	224.817283509
RF1b	f115	GROUP_TRAINING_STRING	10100.856518519	26	2515	388.494481482
RF1b	f115	GROUP_PLUS_OTHER_BODY_LOCAL_VOCAB	10100.856518519	26	2515	388.494481482
