edition	representation	relation_id	label_locus	candidate_target_page	is_true_target	similarity	row_rank
IT2a	PAGE_HOST_IDENTITY	RP03	f102r2.22	f18v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP03	f102r2.22	f23r	1	0	1
IT2a	PAGE_HOST_IDENTITY	RP03	f102r2.22	f19r	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP03	f102r2.22	f37v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP04	f102v1.17	f48v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP04	f102v1.17	f18v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP04	f102v1.17	f23r	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP04	f102v1.17	f19r	1	0	1
IT2a	PAGE_HOST_IDENTITY	RP04	f102v1.17	f37v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP05	f102r1.2	f48v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP05	f102r1.2	f18v	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP05	f102r1.2	f23r	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP05	f102r1.2	f19r	0	0	1
IT2a	PAGE_HOST_IDENTITY	RP05	f102r1.2	f37v	1	0	1
IT2a	PAGE_HOST_CHAR3	RP01	f89v2.6	f48v	1	0.00448430493274	5
IT2a	PAGE_HOST_CHAR3	RP01	f89v2.6	f18v	0	0.0223880597015	2
IT2a	PAGE_HOST_CHAR3	RP01	f89v2.6	f23r	0	0.0266666666667	1
IT2a	PAGE_HOST_CHAR3	RP01	f89v2.6	f19r	0	0.00666666666667	3
IT2a	PAGE_HOST_CHAR3	RP01	f89v2.6	f37v	0	0.00469483568075	4
IT2a	PAGE_HOST_CHAR3	RP02	f102r2.21	f48v	0	0	4
IT2a	PAGE_HOST_CHAR3	RP02	f102r2.21	f18v	1	0.0215827338129	1
IT2a	PAGE_HOST_CHAR3	RP02	f102r2.21	f23r	0	0.0123456790123	2
IT2a	PAGE_HOST_CHAR3	RP02	f102r2.21	f19r	0	0	4
IT2a	PAGE_HOST_CHAR3	RP02	f102r2.21	f37v	0	0.0045871559633	3
IT2a	PAGE_HOST_CHAR3	RP03	f102r2.22	f48v	0	0.0132158590308	1
IT2a	PAGE_HOST_CHAR3	RP03	f102r2.22	f18v	0	0	4
IT2a	PAGE_HOST_CHAR3	RP03	f102r2.22	f23r	1	0	4
IT2a	PAGE_HOST_CHAR3	RP03	f102r2.22	f19r	0	0.00641025641026	2
IT2a	PAGE_HOST_CHAR3	RP03	f102r2.22	f37v	0	0.00456621004566	3
IT2a	PAGE_HOST_CHAR3	RP04	f102v1.17	f48v	0	0.00442477876106	2
IT2a	PAGE_HOST_CHAR3	RP04	f102v1.17	f18v	0	0	3
IT2a	PAGE_HOST_CHAR3	RP04	f102v1.17	f23r	0	0	3
IT2a	PAGE_HOST_CHAR3	RP04	f102v1.17	f19r	1	0.00653594771242	1
IT2a	PAGE_HOST_CHAR3	RP04	f102v1.17	f37v	0	0	3
IT2a	PAGE_HOST_CHAR3	RP05	f102r1.2	f48v	0	0.0176211453744	2
IT2a	PAGE_HOST_CHAR3	RP05	f102r1.2	f18v	0	0.0140845070423	3
IT2a	PAGE_HOST_CHAR3	RP05	f102r1.2	f23r	0	0.0120481927711	4
IT2a	PAGE_HOST_CHAR3	RP05	f102r1.2	f19r	0	0.00636942675159	5
IT2a	PAGE_HOST_CHAR3	RP05	f102r1.2	f37v	1	0.0184331797235	1
IT2a	RAW_CHAR3	RP01	f89v2.6	f48v	1	0.0103359173127	3
IT2a	RAW_CHAR3	RP01	f89v2.6	f18v	0	0.0276243093923	2
IT2a	RAW_CHAR3	RP01	f89v2.6	f23r	0	0.0288461538462	1
IT2a	RAW_CHAR3	RP01	f89v2.6	f19r	0	0.00881057268722	4
IT2a	RAW_CHAR3	RP01	f89v2.6	f37v	0	0.00677966101695	5
IT2a	RAW_CHAR3	RP02	f102r2.21	f48v	0	0.00255102040816	5
IT2a	RAW_CHAR3	RP02	f102r2.21	f18v	1	0.0273224043716	2
IT2a	RAW_CHAR3	RP02	f102r2.21	f23r	0	0.0283018867925	1
IT2a	RAW_CHAR3	RP02	f102r2.21	f19r	0	0.00434782608696	3
IT2a	RAW_CHAR3	RP02	f102r2.21	f37v	0	0.00335570469799	4
IT2a	RAW_CHAR3	RP03	f102r2.22	f48v	0	0.0102564102564	2
IT2a	RAW_CHAR3	RP03	f102r2.22	f18v	0	0.0106951871658	1
IT2a	RAW_CHAR3	RP03	f102r2.22	f23r	1	0.00917431192661	3
IT2a	RAW_CHAR3	RP03	f102r2.22	f19r	0	0.004329004329	5
IT2a	RAW_CHAR3	RP03	f102r2.22	f37v	0	0.00671140939597	4
IT2a	RAW_CHAR3	RP04	f102v1.17	f48v	0	0.00769230769231	3
IT2a	RAW_CHAR3	RP04	f102v1.17	f18v	0	0.00534759358289	4
IT2a	RAW_CHAR3	RP04	f102v1.17	f23r	0	0.00925925925926	2
IT2a	RAW_CHAR3	RP04	f102v1.17	f19r	1	0.0176211453744	1
IT2a	RAW_CHAR3	RP04	f102v1.17	f37v	0	0.00335570469799	5
IT2a	RAW_CHAR3	RP05	f102r1.2	f48v	0	0.0128205128205	5
IT2a	RAW_CHAR3	RP05	f102r1.2	f18v	0	0.0215053763441	1
IT2a	RAW_CHAR3	RP05	f102r1.2	f23r	0	0.0183486238532	3
IT2a	RAW_CHAR3	RP05	f102r1.2	f19r	0	0.0130434782609	4
IT2a	RAW_CHAR3	RP05	f102r1.2	f37v	1	0.0203389830508	2
IT2a	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f48v	1	0.0119402985075	5
IT2a	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f18v	0	0.0251572327044	2
IT2a	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f23r	0	0.047619047619	1
IT2a	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f19r	0	0.0166666666667	4
IT2a	SOURCE_FAMILY_CHAR3	RP01	f89v2.6	f37v	0	0.0235849056604	3
IT2a	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f48v	0	0.0208955223881	5
IT2a	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f18v	1	0.0440251572327	2
IT2a	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f23r	0	0.0705882352941	1
IT2a	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f19r	0	0.0276243093923	4
IT2a	SOURCE_FAMILY_CHAR3	RP02	f102r2.21	f37v	0	0.0280373831776	3
IT2a	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f48v	0	0.0269461077844	4
IT2a	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f18v	0	0.0372670807453	2
IT2a	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f23r	1	0.0337078651685	3
IT2a	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f19r	0	0.0388888888889	1
IT2a	SOURCE_FAMILY_CHAR3	RP03	f102r2.22	f37v	0	0.0184331797235	5
IT2a	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f48v	0	0.0208955223881	5
IT2a	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f18v	0	0.0375	3
IT2a	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f23r	0	0.0459770114943	1
IT2a	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f19r	1	0.0391061452514	2
IT2a	SOURCE_FAMILY_CHAR3	RP04	f102v1.17	f37v	0	0.0280373831776	4
IT2a	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f48v	0	0.0269461077844	5
IT2a	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f18v	0	0.0503144654088	2
IT2a	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f23r	0	0.0952380952381	1
IT2a	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f19r	0	0.0446927374302	3
IT2a	SOURCE_FAMILY_CHAR3	RP05	f102r1.2	f37v	1	0.037558685446	4
IT2a	COMPILER_SIGNATURE	RP01	f89v2.6	f48v	1	0	1
IT2a	COMPILER_SIGNATURE	RP01	f89v2.6	f18v	0	0	1
IT2a	COMPILER_SIGNATURE	RP01	f89v2.6	f23r	0	0	1
IT2a	COMPILER_SIGNATURE	RP01	f89v2.6	f19r	0	0	1
IT2a	COMPILER_SIGNATURE	RP01	f89v2.6	f37v	0	0	1
IT2a	COMPILER_SIGNATURE	RP02	f102r2.21	f48v	0	0.0121951219512	5
IT2a	COMPILER_SIGNATURE	RP02	f102r2.21	f18v	1	0.0238095238095	2
IT2a	COMPILER_SIGNATURE	RP02	f102r2.21	f23r	0	0.0454545454545	1
IT2a	COMPILER_SIGNATURE	RP02	f102r2.21	f19r	0	0.0204081632653	3
IT2a	COMPILER_SIGNATURE	RP02	f102r2.21	f37v	0	0.0178571428571	4
IT2a	COMPILER_SIGNATURE	RP03	f102r2.22	f48v	0	0.0121951219512	5
IT2a	COMPILER_SIGNATURE	RP03	f102r2.22	f18v	0	0.0238095238095	2
IT2a	COMPILER_SIGNATURE	RP03	f102r2.22	f23r	1	0.0454545454545	1
IT2a	COMPILER_SIGNATURE	RP03	f102r2.22	f19r	0	0.0204081632653	3
IT2a	COMPILER_SIGNATURE	RP03	f102r2.22	f37v	0	0.0178571428571	4
IT2a	COMPILER_SIGNATURE	RP04	f102v1.17	f48v	0	0.0121951219512	2
IT2a	COMPILER_SIGNATURE	RP04	f102v1.17	f18v	0	0	3
IT2a	COMPILER_SIGNATURE	RP04	f102v1.17	f23r	0	0.0454545454545	1
IT2a	COMPILER_SIGNATURE	RP04	f102v1.17	f19r	1	0	3
IT2a	COMPILER_SIGNATURE	RP04	f102v1.17	f37v	0	0	3
IT2a	COMPILER_SIGNATURE	RP05	f102r1.2	f48v	0	0.0121951219512	5
IT2a	COMPILER_SIGNATURE	RP05	f102r1.2	f18v	0	0.0238095238095	2
IT2a	COMPILER_SIGNATURE	RP05	f102r1.2	f23r	0	0.0454545454545	1
IT2a	COMPILER_SIGNATURE	RP05	f102r1.2	f19r	0	0.0204081632653	3
IT2a	COMPILER_SIGNATURE	RP05	f102r1.2	f37v	1	0.0178571428571	4
RF1b	PAGE_HOST_IDENTITY	RP01	f89v2.6	f48v	1	0	1
RF1b	PAGE_HOST_IDENTITY	RP01	f89v2.6	f18v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP01	f89v2.6	f23r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP01	f89v2.6	f19r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP01	f89v2.6	f37v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP02	f102r2.21	f48v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP02	f102r2.21	f18v	1	0	1
RF1b	PAGE_HOST_IDENTITY	RP02	f102r2.21	f23r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP02	f102r2.21	f19r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP02	f102r2.21	f37v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP03	f102r2.22	f48v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP03	f102r2.22	f18v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP03	f102r2.22	f23r	1	0	1
RF1b	PAGE_HOST_IDENTITY	RP03	f102r2.22	f19r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP03	f102r2.22	f37v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP04	f102v1.17	f48v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP04	f102v1.17	f18v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP04	f102v1.17	f23r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP04	f102v1.17	f19r	1	0	1
RF1b	PAGE_HOST_IDENTITY	RP04	f102v1.17	f37v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP05	f102r1.2	f48v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP05	f102r1.2	f18v	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP05	f102r1.2	f23r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP05	f102r1.2	f19r	0	0	1
RF1b	PAGE_HOST_IDENTITY	RP05	f102r1.2	f37v	1	0	1
RF1b	PAGE_HOST_CHAR3	RP01	f89v2.6	f48v	1	0.00448430493274	5
RF1b	PAGE_HOST_CHAR3	RP01	f89v2.6	f18v	0	0.0223880597015	2
RF1b	PAGE_HOST_CHAR3	RP01	f89v2.6	f23r	0	0.0266666666667	1
RF1b	PAGE_HOST_CHAR3	RP01	f89v2.6	f19r	0	0.00666666666667	3
RF1b	PAGE_HOST_CHAR3	RP01	f89v2.6	f37v	0	0.00469483568075	4
RF1b	PAGE_HOST_CHAR3	RP02	f102r2.21	f48v	0	0	4
RF1b	PAGE_HOST_CHAR3	RP02	f102r2.21	f18v	1	0.0215827338129	1
RF1b	PAGE_HOST_CHAR3	RP02	f102r2.21	f23r	0	0.0123456790123	2
RF1b	PAGE_HOST_CHAR3	RP02	f102r2.21	f19r	0	0	4
RF1b	PAGE_HOST_CHAR3	RP02	f102r2.21	f37v	0	0.0045871559633	3
RF1b	PAGE_HOST_CHAR3	RP03	f102r2.22	f48v	0	0.00877192982456	1
RF1b	PAGE_HOST_CHAR3	RP03	f102r2.22	f18v	0	0	4
RF1b	PAGE_HOST_CHAR3	RP03	f102r2.22	f23r	1	0	4
RF1b	PAGE_HOST_CHAR3	RP03	f102r2.22	f19r	0	0.00641025641026	2
RF1b	PAGE_HOST_CHAR3	RP03	f102r2.22	f37v	0	0.00456621004566	3
RF1b	PAGE_HOST_CHAR3	RP04	f102v1.17	f48v	0	0.00888888888889	1
RF1b	PAGE_HOST_CHAR3	RP04	f102v1.17	f18v	0	0	3
RF1b	PAGE_HOST_CHAR3	RP04	f102v1.17	f23r	0	0	3
RF1b	PAGE_HOST_CHAR3	RP04	f102v1.17	f19r	1	0.00653594771242	2
RF1b	PAGE_HOST_CHAR3	RP04	f102v1.17	f37v	0	0	3
RF1b	PAGE_HOST_CHAR3	RP05	f102r1.2	f48v	0	0.0176211453744	2
RF1b	PAGE_HOST_CHAR3	RP05	f102r1.2	f18v	0	0.0140845070423	3
RF1b	PAGE_HOST_CHAR3	RP05	f102r1.2	f23r	0	0.0120481927711	4
RF1b	PAGE_HOST_CHAR3	RP05	f102r1.2	f19r	0	0.00636942675159	5
RF1b	PAGE_HOST_CHAR3	RP05	f102r1.2	f37v	1	0.0184331797235	1
RF1b	RAW_CHAR3	RP01	f89v2.6	f48v	1	0.0103359173127	3
RF1b	RAW_CHAR3	RP01	f89v2.6	f18v	0	0.0276243093923	2
RF1b	RAW_CHAR3	RP01	f89v2.6	f23r	0	0.0288461538462	1
RF1b	RAW_CHAR3	RP01	f89v2.6	f19r	0	0.00881057268722	4
RF1b	RAW_CHAR3	RP01	f89v2.6	f37v	0	0.00677966101695	5
RF1b	RAW_CHAR3	RP02	f102r2.21	f48v	0	0.00255102040816	5
RF1b	RAW_CHAR3	RP02	f102r2.21	f18v	1	0.0273224043716	2
RF1b	RAW_CHAR3	RP02	f102r2.21	f23r	0	0.0283018867925	1
RF1b	RAW_CHAR3	RP02	f102r2.21	f19r	0	0.00434782608696	3
RF1b	RAW_CHAR3	RP02	f102r2.21	f37v	0	0.00335570469799	4
