edition	model	held_folio	unit_id	page	candidate_count	true_rank	counterexample
IT2a	COMPILER12	f113	a6c502db3ed005180396	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f107	ee71075cae29e25eaa83	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	COMPILER12	f113	034169111e97e37ce563	f113v	2	2.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f113	5176dacbbe60d765c109	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f113	60c3275e304d5551b6ee	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f113	fe35ed0867f9ce618099	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f114	224756e27db1cc3edaca	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f107	5bb57472cd12082dbcdb	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	EDGE29	f105	ecc3fa016482e84f71e8	f105r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f113	42b94e2a574be7ed5d16	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f106	1037a02aea03460f4f87	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f114	50ce490e6d8a90757b12	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f113	5176dacbbe60d765c109	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f113	60c3275e304d5551b6ee	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f104	9af3e52fedd781165858	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
IT2a	RAW_CHAR3_HASH32	f105	b6c7e205748878ef08e1	f105v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f113	5176dacbbe60d765c109	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f113	a6c502db3ed005180396	f113r	5	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f105	b6c7e205748878ef08e1	f105v	4	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f115	11a9c63d43e971dfeb84	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f104	208fe32ac45f8b2be542	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f104	53baeee0bf0048479ea7	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	WRAPPER7	f115	81a836c26497956cf6a6	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f105	b6c7e205748878ef08e1	f105v	4	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f115	11a9c63d43e971dfeb84	f115v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f113	5176dacbbe60d765c109	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f107	815c947dbc0259999872	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f104	9af3e52fedd781165858	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f113	a6c502db3ed005180396	f113r	5	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	COMPILER12	f107	ee71075cae29e25eaa83	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f113	5176dacbbe60d765c109	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f113	60c3275e304d5551b6ee	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f105	b6c7e205748878ef08e1	f105v	4	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f106	1037a02aea03460f4f87	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f104	208fe32ac45f8b2be542	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f114	224756e27db1cc3edaca	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	EDGE29	f114	50ce490e6d8a90757b12	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f113	42b94e2a574be7ed5d16	f113r	5	5.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f105	b6c7e205748878ef08e1	f105v	4	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f105	d13044ddd75212bb6e2a	f105v	4	4.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f106	1037a02aea03460f4f87	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f107	16e87f5c89855a320c9c	f107v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f106	224f51aecadfaa115e77	f106r	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f114	50ce490e6d8a90757b12	f114v	3	3.000000000000	WORST_RETRIEVAL_RANK
RF1b	RAW_CHAR3_HASH32	f104	53baeee0bf0048479ea7	f104r	3	3.000000000000	WORST_RETRIEVAL_RANK
