locus	page	physical_folio	section	currier	hand	group_index	group_count	token	wrapper	residual_host	family_surface	record_state	line_position	field_position	previous_state	next_state	own_dy_closure	dy_adjacency	field_index	register
f102r1.10	f102r1	f102	P	A	1	4	9	chol	ch	ol	KAB	OL_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	OL_STATE	0	PREV0_NEXT0	2	P|A|1
f102r1.11	f102r1	f102	P	A	1	4	8	sheey	sh	eey	LKA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	P|A|1
f102r1.14	f102r1	f102	P	A	1	5	11	shey	sh	ey	LJA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	ENTRY_STATE	OL_STATE	0	PREV0_NEXT0	1	P|A|1
f102r1.14	f102r1	f102	P	A	1	8	11	chos	ch	os	KAC	CARRIER_STATE	LAST	OPEN_TAIL_END	OL_STATE	EOS	0	PREV0_NEXT0	1	P|A|1
f102r1.15	f102r1	f102	P	A	1	2	9	chol	ch	ol	KAB	OL_STATE	EARLY	FIELD_INTERNAL	OTHER	ENTRY_STATE	0	PREV0_NEXT0	1	P|A|1
f102r1.15	f102r1	f102	P	A	1	5	9	sheey	sh	eey	LKA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	ENTRY_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	P|A|1
f102r1.17	f102r1	f102	P	A	1	5	6	chockhy	ch	ockhy	KAUA	CARRIER_STATE	LATE	FIELD_START	DY_RESOLUTION	OL_STATE	0	PREV1_NEXT0	3	P|A|1
f102r1.3	f102r1	f102	P	A	1	2	7	shocthy	sh	octhy	LAUA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	OL_STATE	0	PREV0_NEXT0	1	P|A|1
f102r1.5	f102r1	f102	P	A	1	2	10	sheol	sh	eol	LJAB	OL_STATE	EARLY	FIELD_INTERNAL	OL_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	P|A|1
f102r1.5	f102r1	f102	P	A	1	3	10	she	sh	e	LJ	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	OL_STATE	0	PREV0_NEXT0	1	P|A|1
f102r1.5	f102r1	f102	P	A	1	7	10	chol	ch	ol	KAB	OL_STATE	MIDDLE	FIELD_INTERNAL	AR_REFERENCE	OTHER	0	PREV0_NEXT0	1	P|A|1
f102r2.18	f102r2	f102	P	A	1	2	11	shey	sh	ey	LJA	CARRIER_STATE	FIRST	FIELD_START	BOS	Q_OUTER_STATE	0	PREV0_NEXT0	1	P|A|1
f102r2.18	f102r2	f102	P	A	1	5	11	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	OL_STATE	0	PREV0_NEXT0	1	P|A|1
f102r2.18	f102r2	f102	P	A	1	7	11	sheey	sh	eey	LKA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	OL_STATE	0	PREV0_NEXT0	1	P|A|1
f102r2.2	f102r2	f102	P	A	1	3	7	cheey	che	ey	KKA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OTHER	OTHER	0	PREV0_NEXT0	1	P|A|1
f102r2.5	f102r2	f102	P	A	1	2	8	sheo	sh	eo	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OTHER	0	PREV0_NEXT0	1	P|A|1
f102r2.5	f102r2	f102	P	A	1	4	8	chey	che	y	KJA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	1	P|A|1
f102r2.6	f102r2	f102	P	A	1	6	9	chckhy	ch	ckhy	KUA	CARRIER_STATE	LATE	FIELD_INTERNAL	ENTRY_STATE	OTHER	0	PREV0_NEXT0	3	P|A|1
f102v1.12	f102v1	f102	P	A	1	2	10	cheol	che	ol	KJAB	OL_STATE	SINGLE	FIELD_START	BOS	EOS	0	PREV0_NEXT0	1	P|A|1
f102v1.20	f102v1	f102	P	A	1	2	9	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	P|A|1
f102v1.20	f102v1	f102	P	A	1	6	9	sheody	sh	eo	LJABA	DY_RESOLUTION	MIDDLE	CLOSE	DY_RESOLUTION	Q_OUTER_STATE	1	PREV1_NEXT0	2	P|A|1
f102v1.23	f102v1	f102	P	A	1	2	8	sho	sh	o	LA	CARRIER_STATE	EARLY	FIELD_START	DY_RESOLUTION	Q_OUTER_STATE	0	PREV1_NEXT0	2	P|A|1
f102v1.23	f102v1	f102	P	A	1	4	8	sheody	sh	eo	LJABA	DY_RESOLUTION	MIDDLE	CLOSE	Q_OUTER_STATE	Q_OUTER_STATE	1	PREV0_NEXT0	2	P|A|1
f102v1.24	f102v1	f102	P	A	1	4	4	cheol	che	ol	KJAB	OL_STATE	LAST	OPEN_TAIL_END	Q_OUTER_STATE	EOS	0	PREV0_NEXT0	1	P|A|1
f102v1.7	f102v1	f102	P	A	1	5	8	shey	sh	ey	LJA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	P|A|1
f102v1.9	f102v1	f102	P	A	1	4	10	sheky	sh	eky	LJQA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	2	P|A|1
f102v1.9	f102v1	f102	P	A	1	7	10	cheo	che	o	KJA	CARRIER_STATE	LAST	OPEN_TAIL_END	Q_OUTER_STATE	EOS	0	PREV0_NEXT0	2	P|A|1
f102v2.23	f102v2	f102	P	A	1	3	7	shey	sh	ey	LJA	CARRIER_STATE	FIRST	FIELD_START	BOS	OTHER	0	PREV0_NEXT0	1	P|A|1
f102v2.33	f102v2	f102	P	A	1	2	12	sho	sh	o	LA	CARRIER_STATE	EARLY	FIELD_INTERNAL	Q_OUTER_STATE	OTHER	0	PREV0_NEXT0	1	P|A|1
f102v2.33	f102v2	f102	P	A	1	4	12	cheor	che	or	KJAC	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	1	P|A|1
f102v2.37	f102v2	f102	P	A	1	3	10	chey	che	y	KJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OTHER	0	PREV0_NEXT0	1	P|A|1
f102v2.39	f102v2	f102	P	A	1	2	4	cheor	che	or	KJAC	CARRIER_STATE	EARLY	FIELD_INTERNAL	OTHER	CARRIER_STATE	0	PREV0_NEXT0	1	P|A|1
f103r.10	f103r	f103	S	B	3	7	14	chety	che	ty	KJQA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OTHER	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103r.10	f103r	f103	S	B	3	8	14	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	CARRIER_STATE	OTHER	1	PREV0_NEXT0	1	S|B|3
f103r.10	f103r	f103	S	B	3	10	14	shedy	sh	e	LJBA	DY_RESOLUTION	LATE	CLOSE	OTHER	OL_STATE	1	PREV0_NEXT0	2	S|B|3
f103r.12	f103r	f103	S	B	3	2	9	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OTHER	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.12	f103r	f103	S	B	3	3	9	shckhy	sh	ckhy	LUA	CARRIER_STATE	EARLY	FIELD_INTERNAL	CARRIER_STATE	OTHER	0	PREV0_NEXT0	1	S|B|3
f103r.12	f103r	f103	S	B	3	7	9	shar	sh	ar	LAC	AR_REFERENCE	LATE	FIELD_START	DY_RESOLUTION	OTHER	0	PREV1_NEXT0	2	S|B|3
f103r.13	f103r	f103	S	B	3	2	12	sheor	sh	eor	LJAC	CARRIER_STATE	FIRST	FIELD_START	BOS	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103r.13	f103r	f103	S	B	3	6	12	checkhy	che	ckhy	KJUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	AR_REFERENCE	Q_OUTER_STATE	0	PREV0_NEXT0	2	S|B|3
f103r.13	f103r	f103	S	B	3	8	12	chedy	che	dy	KJBA	CARRIER_STATE	LATE	FIELD_INTERNAL	Q_OUTER_STATE	DY_RESOLUTION	0	PREV0_NEXT1	2	S|B|3
f103r.17	f103r	f103	S	B	3	2	10	shey	sh	ey	LJA	CARRIER_STATE	LAST	OPEN_TAIL_END	AR_REFERENCE	EOS	0	PREV0_NEXT0	1	S|B|3
f103r.18	f103r	f103	S	B	3	4	9	checthy	che	cthy	KJUA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	2	S|B|3
f103r.19	f103r	f103	S	B	3	2	12	chey	che	y	KJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OTHER	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.19	f103r	f103	S	B	3	4	12	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.19	f103r	f103	S	B	3	6	12	chedy	che	dy	KJBA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.22	f103r	f103	S	B	3	4	12	shdal	sh	dal	LBAB	AL_STATE	MIDDLE	FIELD_START	DY_RESOLUTION	DY_RESOLUTION	0	PREV1_NEXT1	2	S|B|3
f103r.22	f103r	f103	S	B	3	6	12	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	DY_RESOLUTION	OT_AR_LOCAL	1	PREV1_NEXT0	3	S|B|3
f103r.22	f103r	f103	S	B	3	8	12	chcthy	ch	cthy	KUA	CARRIER_STATE	LAST	OPEN_TAIL_END	OT_AR_LOCAL	EOS	0	PREV0_NEXT0	3	S|B|3
f103r.23	f103r	f103	S	B	3	4	5	chckhy	ch	ckhy	KUA	CARRIER_STATE	MIDDLE	FIELD_START	DY_RESOLUTION	OL_STATE	0	PREV1_NEXT0	2	S|B|3
f103r.23	f103r	f103	S	B	3	5	5	shol	sh	ol	LAB	OL_STATE	LAST	OPEN_TAIL_END	CARRIER_STATE	EOS	0	PREV0_NEXT0	2	S|B|3
f103r.24	f103r	f103	S	B	3	3	12	shedy	sh	e	LJBA	DY_RESOLUTION	EARLY	CLOSE	AL_STATE	AL_STATE	1	PREV0_NEXT0	1	S|B|3
f103r.24	f103r	f103	S	B	3	8	12	shcthy	sh	cthy	LUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	OTHER	0	PREV0_NEXT0	3	S|B|3
f103r.30	f103r	f103	S	B	3	5	9	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	OTHER	CARRIER_STATE	1	PREV0_NEXT0	2	S|B|3
f103r.31	f103r	f103	S	B	3	4	11	chal	ch	al	KAB	AL_STATE	EARLY	FIELD_INTERNAL	OTHER	OTHER	0	PREV0_NEXT0	1	S|B|3
f103r.31	f103r	f103	S	B	3	6	11	shckhy	sh	ckhy	LUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OTHER	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.31	f103r	f103	S	B	3	8	11	shdar	sh	dar	LBAC	AR_REFERENCE	MIDDLE	FIELD_INTERNAL	AL_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103r.31	f103r	f103	S	B	3	11	11	chty	ch	ty	KQA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	2	S|B|3
f103r.32	f103r	f103	S	B	3	2	8	shedy	sh	e	LJBA	DY_RESOLUTION	EARLY	CLOSE	OTHER	DY_RESOLUTION	1	PREV0_NEXT1	1	S|B|3
f103r.32	f103r	f103	S	B	3	7	8	shcthy	sh	cthy	LUA	CARRIER_STATE	LATE	FIELD_START	DY_RESOLUTION	OTHER	0	PREV1_NEXT0	3	S|B|3
f103r.36	f103r	f103	S	B	3	2	8	chedy	che	dy	KJBA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103r.36	f103r	f103	S	B	3	6	8	shdy	sh	dy	LBA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	OTHER	0	PREV0_NEXT0	3	S|B|3
f103r.38	f103r	f103	S	B	3	3	9	shcthy	sh	cthy	LUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE	0	PREV0_NEXT0	2	S|B|3
f103r.38	f103r	f103	S	B	3	4	9	chckhy	ch	ckhy	KUA	CARRIER_STATE	LAST	OPEN_TAIL_END	CARRIER_STATE	EOS	0	PREV0_NEXT0	2	S|B|3
f103r.39	f103r	f103	S	B	3	5	6	shedy	sh	e	LJBA	DY_RESOLUTION	LATE	CLOSE	OT_AL_LOCAL	OTHER	1	PREV0_NEXT0	2	S|B|3
f103r.41	f103r	f103	S	B	3	1	11	cheol	che	ol	KJAB	OL_STATE	FIRST	FIELD_START	BOS	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.42	f103r	f103	S	B	3	2	4	sheol	sh	eol	LJAB	OL_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.43	f103r	f103	S	B	3	2	11	cheal	che	al	KJAB	AL_STATE	EARLY	FIELD_INTERNAL	AR_REFERENCE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.43	f103r	f103	S	B	3	4	11	sheey	sh	eey	LKA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	OT_AL_LOCAL	0	PREV0_NEXT0	1	S|B|3
f103r.43	f103r	f103	S	B	3	6	11	sheal	sh	eal	LJAB	AL_STATE	MIDDLE	FIELD_INTERNAL	OT_AL_LOCAL	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.44	f103r	f103	S	B	3	3	5	shey	sh	ey	LJA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.44	f103r	f103	S	B	3	4	5	sheal	sh	eal	LJAB	AL_STATE	MIDDLE	FIELD_INTERNAL	CARRIER_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103r.45	f103r	f103	S	B	3	3	9	shol	sh	ol	LAB	OL_STATE	EARLY	FIELD_START	DY_RESOLUTION	AR_REFERENCE	0	PREV1_NEXT0	3	S|B|3
f103r.45	f103r	f103	S	B	3	5	9	chedy	che	dy	KJBA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	AR_REFERENCE	DY_RESOLUTION	0	PREV0_NEXT1	3	S|B|3
f103r.51	f103r	f103	S	B	3	3	4	shey	sh	ey	LJA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103r.53	f103r	f103	S	B	3	4	10	shdy	sh	dy	LBA	CARRIER_STATE	EARLY	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	2	S|B|3
f103r.53	f103r	f103	S	B	3	6	10	chedy	che	dy	KJBA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	2	S|B|3
f103v.12	f103v	f103	S	B	3	2	12	sheal	sh	eal	LJAB	AL_STATE	EARLY	FIELD_INTERNAL	AL_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103v.12	f103v	f103	S	B	3	3	12	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	AL_STATE	DY_RESOLUTION	1	PREV0_NEXT1	1	S|B|3
f103v.14	f103v	f103	S	B	3	2	12	sheol	sh	eol	LJAB	OL_STATE	EARLY	FIELD_INTERNAL	OL_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.14	f103v	f103	S	B	3	3	12	sho	sh	o	LA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103v.14	f103v	f103	S	B	3	5	12	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	DY_RESOLUTION	Q_OUTER_STATE	1	PREV1_NEXT0	2	S|B|3
f103v.16	f103v	f103	S	B	3	5	7	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	OL_STATE	OTHER	1	PREV0_NEXT0	1	S|B|3
f103v.17	f103v	f103	S	B	3	2	11	chedy	che	dy	KJBA	CARRIER_STATE	EARLY	FIELD_START	DY_RESOLUTION	Q_OUTER_STATE	0	PREV1_NEXT0	2	S|B|3
f103v.17	f103v	f103	S	B	3	6	11	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	DY_RESOLUTION	AL_STATE	1	PREV1_NEXT0	3	S|B|3
f103v.17	f103v	f103	S	B	3	9	11	char	ch	ar	KAC	AR_REFERENCE	LATE	FIELD_INTERNAL	OL_STATE	OT_AL_LOCAL	0	PREV0_NEXT0	3	S|B|3
f103v.28	f103v	f103	S	B	3	2	11	checkhy	che	ckhy	KJUA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OTHER	0	PREV0_NEXT0	1	S|B|3
f103v.28	f103v	f103	S	B	3	4	11	shckhy	sh	ckhy	LUA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	1	S|B|3
f103v.32	f103v	f103	S	B	3	2	7	chey	che	y	KJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.32	f103v	f103	S	B	3	4	7	chokaiin	ch	okaiin	KAQAG	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.32	f103v	f103	S	B	3	5	7	shal	sh	al	LAB	AL_STATE	MIDDLE	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.32	f103v	f103	S	B	3	6	7	chedy	che	dy	KJBA	CARRIER_STATE	LATE	FIELD_INTERNAL	AL_STATE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.33	f103v	f103	S	B	3	6	10	cheody	che	o	KJABA	DY_RESOLUTION	MIDDLE	CLOSE	OTHER	OTHER	1	PREV0_NEXT0	1	S|B|3
f103v.34	f103v	f103	S	B	3	2	10	sheey	sh	eey	LKA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.34	f103v	f103	S	B	3	4	10	chey	che	y	KJA	CARRIER_STATE	LAST	OPEN_TAIL_END	OL_STATE	EOS	0	PREV0_NEXT0	1	S|B|3
f103v.36	f103v	f103	S	B	3	2	5	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.38	f103v	f103	S	B	3	5	8	chey	che	y	KJA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	1	S|B|3
f103v.39	f103v	f103	S	B	3	5	10	shol	sh	ol	LAB	OL_STATE	MIDDLE	FIELD_INTERNAL	AR_REFERENCE	AR_REFERENCE	0	PREV0_NEXT0	1	S|B|3
f103v.43	f103v	f103	S	B	3	2	9	chckhey	ch	ckhey	KUJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OTHER	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.43	f103v	f103	S	B	3	4	9	shckhy	sh	ckhy	LUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.44	f103v	f103	S	B	3	2	11	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	Q_OUTER_STATE	AR_REFERENCE	0	PREV0_NEXT0	1	S|B|3
f103v.45	f103v	f103	S	B	3	3	10	cheey	che	ey	KKA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	OTHER	0	PREV0_NEXT0	1	S|B|3
f103v.45	f103v	f103	S	B	3	6	10	shckhy	sh	ckhy	LUA	CARRIER_STATE	LAST	OPEN_TAIL_END	OTHER	EOS	0	PREV0_NEXT0	1	S|B|3
f103v.46	f103v	f103	S	B	3	2	9	shol	sh	ol	LAB	OL_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.46	f103v	f103	S	B	3	4	9	chckhy	ch	ckhy	KUA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	Q_OUTER_STATE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.46	f103v	f103	S	B	3	6	9	chdy	ch	dy	KBA	CARRIER_STATE	MIDDLE	FIELD_INTERNAL	OL_STATE	AL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.6	f103v	f103	S	B	3	2	11	shey	sh	ey	LJA	CARRIER_STATE	FIRST	FIELD_START	BOS	DY_RESOLUTION	0	PREV0_NEXT1	1	S|B|3
f103v.6	f103v	f103	S	B	3	4	11	cheol	che	ol	KJAB	OL_STATE	EARLY	FIELD_START	DY_RESOLUTION	Q_OUTER_STATE	0	PREV1_NEXT0	2	S|B|3
f103v.6	f103v	f103	S	B	3	8	11	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	Q_OUTER_STATE	Q_OUTER_STATE	1	PREV0_NEXT0	2	S|B|3
f103v.6	f103v	f103	S	B	3	10	11	chedy	che	dy	KJBA	CARRIER_STATE	LATE	FIELD_INTERNAL	Q_OUTER_STATE	Q_OUTER_STATE	0	PREV0_NEXT0	3	S|B|3
f103v.7	f103v	f103	S	B	3	2	12	shey	sh	ey	LJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	ENTRY_STATE	OL_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.7	f103v	f103	S	B	3	3	12	chol	ch	ol	KAB	OL_STATE	EARLY	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE	0	PREV0_NEXT0	1	S|B|3
f103v.7	f103v	f103	S	B	3	4	12	chey	che	y	KJA	CARRIER_STATE	EARLY	FIELD_INTERNAL	OL_STATE	OTHER	0	PREV0_NEXT0	1	S|B|3
f103v.7	f103v	f103	S	B	3	8	12	shedy	sh	e	LJBA	DY_RESOLUTION	MIDDLE	CLOSE	OTHER	DY_RESOLUTION	1	PREV0_NEXT1	1	S|B|3
f103v.7	f103v	f103	S	B	3	9	12	shedy	sh	e	LJBA	DY_RESOLUTION	LATE	CLOSE	DY_RESOLUTION	Q_OUTER_STATE	1	PREV1_NEXT0	2	S|B|3
f103v.7	f103v	f103	S	B	3	12	12	chedydy	che	dy	KJBABA	DY_RESOLUTION	LAST	CLOSE	OL_STATE	EOS	1	PREV0_NEXT0	3	S|B|3
