page	paragraph_id	locus	line_field_ordinal	field_group_count	source_tokens	page_hosts	line_field_end	missing_before_min	missing_before_max	missing_after_min	missing_after_max	feasible_coordinates	predicted_five_way_classes	predicted_abstract_classes	robust_abstract_role_like	robust_under_missingness	semantic_value
f80r	P1	f80r.18	2	6	qokar|shcthy|qotol|shecthy|qokain|olkam	ok|cthy|ol|ecthy|ok|olka	LINE_END	4	47	3	38	1584	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.20	1	1	qoteedy	ee	DY	5	58	2	27	1404	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P1	f80r.20	2	7	keey|qokain|chckhy|qoty|dalched|otain|shedy	keey|ok|ckhy|y|alched|ot|e	DY	5	58	2	27	1404	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.20	3	3	qokair|shey|dalom	ok|ey|alo	LINE_END	5	58	2	27	1404	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.21	1	1	shedy	e	DY	5	58	2	27	1404	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P1	f80r.21	2	10	qokey|shckhey|qotar|chckhy|otol|teol|sheol|qotal|oltain|chcthy	okey|ckhey|ot|ckhy|ol|eol|eol|ot|olt|cthy	LINE_END	5	58	2	27	1404	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.22	1	1	qokeedy	okee	DY	5	58	2	27	1404	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P1	f80r.22	2	2	qol|shecthy	l|ecthy	LINE_END	5	58	2	27	1404	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P1	f80r.25	1	6	dar|sheal|cheeky|okain|sol|lshedy	ar|e|eky|ok|l|lshe	DY	7	85	0	0	79	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.25	2	7	dol|checthy|orol|eeesal|olo|teol|ory	l|cthy|orol|eees|olo|eol|ory	LINE_END	7	85	0	0	79	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.26	1	4	lchol|dar|shecthy|otedy	lchol|ar|ecthy|e	DY	7	85	0	0	79	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.26	2	2	qol|olcheedy	l|olchee	DY	7	85	0	0	79	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P1	f80r.26	3	4	opcheeky|qotchy|qokaiin|otair	opcheeky|chy|ok|ot	LINE_END	7	85	0	0	79	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P1	f80r.27	1	10	lol|shar|otaiin|olkaiin|ol|olkain|oraiin|olor|checthy|olor	lol|ar|ot|olk|l|olk|or|olor|cthy|olor	LINE_END	7	85	0	0	79	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P2	f80r.28	1	6	pcheolkal|dal|korchy|qotey|qoty|rchedy	pcheolk|al|korchy|otey|y|rche	DY	0	0	3	28	26	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P2	f80r.28	2	1	qokal	ok	LINE_END	0	0	3	28	26	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P2	f80r.31	1	7	qokal|checthy|sol|chey|okalol|okaly|qokeedy	ok|cthy|l|y|okalol|okaly|okee	DY	2	19	1	9	162	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P2	f80r.31	2	1	oly	oly	LINE_END	2	19	1	9	162	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P2	f80r.33	1	8	solchey|qokeey|lkar|otal|olkeey|okain|shecthy|ol	olchey|okeey|lk|ot|olkeey|ok|ecthy|l	LINE_END	3	28	0	0	26	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P3	f80r.36	1	11	qokeey|rchey|tain|oteey|qokain|shekaiin|sheckhy|qolshey|qokain|ol|lom	okeey|rchey|ain|eey|ok|ek|eckhy|olshey|ok|l|lo	LINE_END	2	23	2	21	440	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P3	f80r.37	1	10	sol|olkeeey|otar|orchey|qokeey|ltalor|olor|qokaiin|ol|shey	l|olkeeey|ot|orchey|okeey|ltalor|olor|ok|l|ey	LINE_END	2	23	2	21	440	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P4	f80r.40	1	1	torolshsdy	orolshs	DY	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.40	2	5	opchey|shepchy|qotain|shcthy|qokedy	opchey|epchy|ot|cthy|oke	DY	0	0	1	7	7	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P4	f80r.40	3	1	daly	aly	LINE_END	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.41	1	6	tolkain|otal|chedy|qokar|ol|shedy	olk|ot|y|ok|l|e	DY	0	0	1	7	7	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P4	f80r.41	2	1	checkhy	ckhy	LINE_END	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.42	1	1	qokain	ok	LINE_END	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.43	1	8	sor|sheckhy|qokar|checkhy|okain|sheckhy|qokeey|ly	or|eckhy|ok|ckhy|ok|eckhy|okeey|ly	LINE_END	0	0	1	7	7	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P4	f80r.44	1	2	qokain|shckhy	ok|ckhy	LINE_END	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.45	1	2	okain|shedy	ok|e	DY	0	0	1	7	7	INGREDIENT	SHORT_ARGUMENT_LIKE	SHORT_ARGUMENT_LIKE	1	UNASSIGNED
f80r	P4	f80r.45	2	6	qokan|chedy|qotain|cheky|lteey|lolom	okan|y|ot|ky|lteey|lolo	LINE_END	0	0	1	7	7	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P5	f80r.51	1	11	talkl|ol|s|al|cheoly|daiin|otaly|otain|chey|lkain|olom	alkl|l|s|al|oly|aiin|otaly|ot|y|lk|olo	LINE_END	4	40	1	8	296	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
f80r	P5	f80r.52	1	8	sol|tl|shey|qoklcheey|lkaiin|ol|olor|aiin	l|l|ey|oklcheey|lk|l|olor|aiin	LINE_END	4	40	1	8	296	OPERATION	INSTRUCTION_CLAUSE_LIKE	INSTRUCTION_CLAUSE_LIKE	1	UNASSIGNED
