training_section	held_section	training_rank	candidate	training_loci	training_feature_loci	training_feature_folios	training_axis_positive	training_informative_strata	training_eligible_feature_loci	training_conditional_effect	training_conditional_z	training_local_two_sided_p	held_loci	held_feature_loci	held_feature_folios	held_axis_positive	held_informative_strata	held_eligible_feature_loci	held_conditional_effect	held_conditional_z	held_local_two_sided_p	held_direction_positive	candidate_role
A	Z	30	RATE:P=0>=0.50	55	9	2	18	2	6	0.15	0.862043656699	0.388663494523	103	9	3	14	1	2	-0.5	-1.47196014439	0.141031640521	0	LIBRARY_MEMBER
A	Z	31	RATE:NDY=1>=0.10	55	34	2	18	2	21	0.052380952381	0.846153846154	0.397466925423	103	67	4	14	2	30	0.0111111111111	0.258863495453	0.795740564749	1	LIBRARY_MEMBER
A	Z	32	RATE:PW=ch>=0.10	55	20	2	18	2	14	0.0642857142857	0.692307692308	0.488744120387	103	31	4	14	2	9	-0.228395061728	-1.64297843209	0.100387395757	0	LIBRARY_MEMBER
A	Z	33	RATE:PDY=BOS>=0.25	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	0	LIBRARY_MEMBER
A	Z	34	RATE:PF=BOS>=0.25	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	0	LIBRARY_MEMBER
A	Z	35	RATE:PW=BOS>=0.25	55	16	2	18	2	11	0.0727272727273	0.653197264742	0.513629113393	103	19	3	14	2	9	-0.281893004115	-2.04114176662	0.0412367379373	0	LIBRARY_MEMBER
A	Z	36	RATE:W=q>=0.10	55	23	2	18	1	13	0.0615384615385	0.64051261522	0.521839390334	103	68	4	14	2	27	0.104938271605	1.9731356387	0.0484801108538	1	LIBRARY_MEMBER
A	Z	37	RATE:PW=che>=0.10	55	5	2	18	1	4	0.1	0.436435780472	0.66252058354	103	11	4	14	2	5	-0.0037037037037	-0.0184822313006	0.985254152514	0	LIBRARY_MEMBER
A	Z	38	RATE:NF=O>=0.10	55	16	2	18	2	11	0.0454545454545	0.399043442234	0.689861194802	103	15	4	14	2	3	-0.33950617284	-1.29423477768	0.195584337448	0	LIBRARY_MEMBER
A	Z	39	RATE:W=ch>=0.10	55	25	2	18	2	20	0.025	0.377964473009	0.705456986111	103	24	3	14	2	7	0.0661375661376	0.403852615172	0.686321102849	1	LIBRARY_MEMBER
A	Z	40	RATE:PW=NONE>=0.10	55	47	2	18	1	19	0.0210526315789	0.374634324633	0.707932441792	103	95	4	14	2	37	0.0205205205205	0.835077580163	0.403674029029	1	LIBRARY_MEMBER
A	Z	41	RATE:P=4>=0.10	55	17	2	18	2	11	0.0363636363636	0.359210604054	0.719437544423	103	33	4	14	2	11	0.12962962963	1.07564723662	0.282085053171	1	LIBRARY_MEMBER
A	Z	42	RATE:NF=OT>=0.10	55	5	2	18	1	2	0.1	0.29488391231	0.768082561901	103	11	4	14	2	4	-0.0694444444444	-0.314156330221	0.753402308212	0	LIBRARY_MEMBER
A	Z	43	RATE:PDY=1>=0.10	55	31	2	18	2	18	0.0166666666667	0.222988243874	0.823544656193	103	63	4	14	2	21	0.125220458554	1.74635297032	0.0807496367192	1	LIBRARY_MEMBER
A	Z	44	RATE:PW=NONE>=0.25	55	39	2	18	2	23	0.00869565217391	0.155230105141	0.876639915472	103	86	4	14	2	34	0.0452069716776	1.34079068237	0.179988422253	1	LIBRARY_MEMBER
A	Z	45	RATE:NW=che>=0.10	55	14	2	18	2	8	0.0125	0.0860662965824	0.93141371561	103	27	4	14	2	16	-0.00462962962963	-0.0517887186978	0.958697044664	0	LIBRARY_MEMBER
A	Z	46	RATE:NW=sh>=0.10	55	16	2	18	2	10	-0.01	-0.0824786098842	0.934266127212	103	36	4	14	2	13	0.168091168091	1.56197883264	0.118292975504	1	LIBRARY_MEMBER
A	Z	47	RATE:PF=NONE>=0.75	55	22	2	18	2	12	-0.0166666666667	-0.155230105141	0.876639915472	103	60	4	14	2	22	0.12962962963	1.91271712614	0.0557842755065	1	LIBRARY_MEMBER
A	Z	48	RATE:NW=NONE>=0.25	55	48	2	18	2	29	-0.00689655172414	-0.2	0.841480581122	103	76	4	14	2	29	0.0108556832695	0.228422704996	0.819317639947	1	LIBRARY_MEMBER
A	Z	49	RATE:P=2>=0.25	55	17	2	18	2	14	-0.0214285714286	-0.233549683248	0.815334594355	103	58	4	14	2	25	0.103703703704	1.75642949086	0.0790151009816	1	LIBRARY_MEMBER
A	Z	50	RATE:PDY=BOS>=0.10	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	0	LIBRARY_MEMBER
A	Z	51	RATE:PF=BOS>=0.10	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	0	LIBRARY_MEMBER
A	Z	52	RATE:PW=BOS>=0.10	55	39	2	18	2	25	-0.012	-0.242535625036	0.808365155915	103	47	4	14	2	19	-0.112085769981	-1.43264378498	0.151959662144	0	LIBRARY_MEMBER
A	Z	53	RATE:PDY=0>=0.50	55	47	2	18	2	30	-0.01	-0.311085508419	0.755735617574	103	92	4	14	2	36	-0.00617283950617	-0.222964555741	0.823563092531	0	LIBRARY_MEMBER
A	Z	54	RATE:NDY=1>=0.25	55	7	2	18	1	6	-0.0666666666667	-0.374634324633	0.707932441792	103	17	4	14	2	9	-0.11316872428	-0.889333062577	0.373824107606	0	LIBRARY_MEMBER
A	Z	55	RATE:P=2>=0.10	55	46	2	18	1	21	-0.0190476190476	-0.436435780472	0.66252058354	103	93	4	14	2	38	0.0331384015595	1.55763247319	0.119320396244	1	LIBRARY_MEMBER
A	Z	56	RATE:F=OT>=0.10	55	11	2	18	2	8	-0.075	-0.526234811584	0.598725069653	103	17	4	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	0	LIBRARY_MEMBER
A	Z	57	RATE:W=NONE>=0.25	55	41	2	18	2	23	-0.0347826086957	-0.620920420565	0.534651984519	103	80	4	14	2	34	0.000544662309368	0.0166657764246	0.986703249824	1	LIBRARY_MEMBER
A	Z	58	RATE:NW=d>=0.25	55	5	2	18	1	4	-0.15	-0.654653670708	0.512690760262	103	11	3	14	2	4	-0.12962962963	-0.568855559165	0.569454166577	0	LIBRARY_MEMBER
A	Z	59	RATE:P=1>=0.10	55	46	2	18	2	30	-0.02	-0.662589156449	0.507593716865	103	85	4	14	2	36	0.0216049382716	0.780375945092	0.435169622555	1	LIBRARY_MEMBER
A	Z	60	RATE:F=OT>=0.25	55	6	2	18	2	5	-0.14	-0.725866186311	0.467920807332	103	11	4	14	1	1	-0.259259259259	-0.59160797831	0.554113130069	0	LIBRARY_MEMBER
A	Z	61	RATE:PF=O>=0.10	55	12	2	18	2	9	-0.111111111111	-0.839181358297	0.401367546594	103	25	4	14	2	10	-0.0555555555556	-0.426103562306	0.670032384553	0	LIBRARY_MEMBER
A	Z	62	RATE:PW=q>=0.10	55	45	2	18	2	29	-0.0310344827586	-0.862043656699	0.388663494523	103	81	4	14	2	31	0.0746714456392	1.79195621351	0.0731399802415	1	LIBRARY_MEMBER
A	Z	63	RATE:NDY=0>=0.75	55	23	2	18	2	14	-0.1	-1.06133726101	0.288536657947	103	33	4	14	2	11	0.016835016835	0.137902026772	0.890317848582	1	LIBRARY_MEMBER
A	Z	64	RATE:PF=NONE>=0.50	55	44	2	18	1	18	-0.0666666666667	-1.06904496765	0.285049407403	103	97	4	14	2	37	0.0205205205205	0.835077580163	0.403674029029	1	LIBRARY_MEMBER
A	Z	65	RATE:W=NONE>=0.75	55	7	2	18	1	2	-0.4	-1.17953564924	0.238184949992	103	20	4	14	2	9	-0.228395061728	-1.64297843209	0.100387395757	0	LIBRARY_MEMBER
A	Z	66	RATE:W=NONE>=0.50	55	19	2	18	2	11	-0.136363636364	-1.1971303267	0.231255761141	103	41	4	14	2	18	-0.130658436214	-1.57059199495	0.11627745057	0	LIBRARY_MEMBER
A	Z	67	RATE:W=q>=0.25	55	10	2	18	1	6	-0.233333333333	-1.31122013621	0.189783401217	103	56	4	14	2	23	0.135265700483	2.07287142698	0.0381842468236	1	LIBRARY_MEMBER
A	Z	68	RATE:NW=d>=0.10	55	13	2	18	2	10	-0.17	-1.37436854187	0.169327297212	103	34	4	14	2	15	0.0283950617284	0.296395311635	0.766928205341	1	LIBRARY_MEMBER
A	Z	69	RATE:DY=1>=0.50	55	5	2	18	1	3	-0.4	-1.47709789175	0.13964939861	103	20	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	0	LIBRARY_MEMBER
A	Z	70	RATE:PW=sh>=0.10	55	12	2	18	1	7	-0.257142857143	-1.60356745147	0.108809430041	103	47	4	14	2	19	0.11306042885	1.44074796515	0.149655898762	1	LIBRARY_MEMBER
A	Z	71	RATE:P=1>=0.25	55	13	2	18	1	10	-0.2	-1.63299316186	0.10247043486	103	50	4	14	2	24	-0.0162037037037	-0.262492112735	0.792942065366	0	LIBRARY_MEMBER
A	Z	72	RATE:R=NONE>=0.50	55	48	2	18	1	20	-0.1	-2	0.0455002638964	103	81	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	0	LIBRARY_MEMBER
A	Z	73	RATE:DY=1>=0.10	55	8	2	18	2	6	-0.35	-2.01143519896	0.0442795085544	103	25	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	0	LIBRARY_MEMBER
A	Z	74	RATE:DY=1>=0.25	55	8	2	18	2	6	-0.35	-2.01143519896	0.0442795085544	103	23	4	14	2	8	-0.284722222222	-1.92700259404	0.0539793066567	0	LIBRARY_MEMBER
A	Z	75	RATE:NF=NONE>=0.75	55	21	2	18	2	14	-0.192857142857	-2.04100815425	0.0412500165939	103	49	4	14	2	21	0.0432098765432	0.659991656327	0.509259183723	1	LIBRARY_MEMBER
A	Z	76	RATE:F=NONE>=0.50	55	49	2	18	1	19	-0.136842105263	-2.43512311011	0.0148867238335	103	98	4	14	1	25	0.0207407407407	0.853229160308	0.393532235464	1	LIBRARY_MEMBER
A	Z	77	RATE:R=NONE>=0.25	55	49	2	18	1	21	-0.114285714286	-2.61861468283	0.00882876095282	103	82	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	0	LIBRARY_MEMBER
A	Z	78	RATE:F=NONE>=0.75	55	37	2	18	2	20	-0.175	-2.64575131106	0.0081509715935	103	90	4	14	1	24	0.0324074074074	1.06653645039	0.286181210511	1	LIBRARY_MEMBER
A	Z	79	RATE:R=NONE>=0.75	55	40	2	18	2	26	-0.126923076923	-2.84018778722	0.0045086983649	103	81	4	14	2	30	-0.0555555555556	-1.29431747727	0.195555781995	0	LIBRARY_MEMBER
Z	A	1	RATE:W=q>=0.25	103	56	4	14	2	23	0.135265700483	2.07287142698	0.0381842468236	55	10	2	18	1	6	-0.233333333333	-1.31122013621	0.189783401217	0	SELECTED_TOP
Z	A	2	RATE:W=q>=0.10	103	68	4	14	2	27	0.104938271605	1.9731356387	0.0484801108538	55	23	2	18	1	13	0.0615384615385	0.64051261522	0.521839390334	1	LIBRARY_MEMBER
Z	A	3	RATE:DY=0>=0.50	103	83	4	14	2	33	0.0690235690236	1.92700259404	0.0539793066567	55	50	2	18	1	22	0.0545454545455	1.47709789175	0.13964939861	1	LIBRARY_MEMBER
Z	A	4	RATE:DY=0>=0.75	103	80	4	14	2	33	0.0690235690236	1.92700259404	0.0539793066567	55	47	2	18	2	29	0.0724137931034	2.01143519896	0.0442795085544	1	LIBRARY_MEMBER
Z	A	5	RATE:PF=NONE>=0.75	103	60	4	14	2	22	0.12962962963	1.91271712614	0.0557842755065	55	22	2	18	2	12	-0.0166666666667	-0.155230105141	0.876639915472	0	LIBRARY_MEMBER
Z	A	6	RATE:PW=q>=0.10	103	81	4	14	2	31	0.0746714456392	1.79195621351	0.0731399802415	55	45	2	18	2	29	-0.0310344827586	-0.862043656699	0.388663494523	0	LIBRARY_MEMBER
Z	A	7	RATE:R=ain>=0.10	103	18	4	14	2	7	0.277777777778	1.78949500666	0.0735351309374	55	9	2	18	1	5	0.4	2	0.0455002638964	1	LIBRARY_MEMBER
Z	A	8	RATE:P=2>=0.25	103	58	4	14	2	25	0.103703703704	1.75642949086	0.0790151009816	55	17	2	18	2	14	-0.0214285714286	-0.233549683248	0.815334594355	0	LIBRARY_MEMBER
Z	A	9	RATE:PDY=1>=0.10	103	63	4	14	2	21	0.125220458554	1.74635297032	0.0807496367192	55	31	2	18	2	18	0.0166666666667	0.222988243874	0.823544656193	1	LIBRARY_MEMBER
Z	A	10	RATE:NW=sh>=0.10	103	36	4	14	2	13	0.168091168091	1.56197883264	0.118292975504	55	16	2	18	2	10	-0.01	-0.0824786098842	0.934266127212	0	LIBRARY_MEMBER
Z	A	11	RATE:P=2>=0.10	103	93	4	14	2	38	0.0331384015595	1.55763247319	0.119320396244	55	46	2	18	1	21	-0.0190476190476	-0.436435780472	0.66252058354	0	LIBRARY_MEMBER
Z	A	12	RATE:R=aiin>=0.25	103	14	3	14	2	7	0.243386243386	1.50939852784	0.13119696907	55	7	2	18	1	4	0.6	2.61861468283	0.00882876095282	1	FIXED_RAIIN_SUBLEAD
Z	A	13	RATE:PW=sh>=0.10	103	47	4	14	2	19	0.11306042885	1.44074796515	0.149655898762	55	12	2	18	1	7	-0.257142857143	-1.60356745147	0.108809430041	0	LIBRARY_MEMBER
Z	A	14	RATE:PW=NONE>=0.25	103	86	4	14	2	34	0.0452069716776	1.34079068237	0.179988422253	55	39	2	18	2	23	0.00869565217391	0.155230105141	0.876639915472	1	LIBRARY_MEMBER
Z	A	15	RATE:R=al>=0.10	103	22	4	14	2	11	0.151515151515	1.29431747727	0.195555781995	55	7	2	18	1	5	0.4	2	0.0455002638964	1	LIBRARY_MEMBER
Z	A	16	RATE:DY=0>=0.10	103	95	4	14	2	38	0.0268031189084	1.29423477768	0.195584337448	55	52	2	18	1	22	0.0545454545455	1.47709789175	0.13964939861	1	LIBRARY_MEMBER
Z	A	17	RATE:DY=0>=0.25	103	94	4	14	2	38	0.0268031189084	1.29423477768	0.195584337448	55	52	2	18	1	22	0.0545454545455	1.47709789175	0.13964939861	1	LIBRARY_MEMBER
Z	A	18	RATE:W=q>=0.50	103	24	4	14	2	13	0.128205128205	1.18871505343	0.234551814907	55	3	2	18	1	2	-0.4	-1.17953564924	0.238184949992	0	LIBRARY_MEMBER
Z	A	19	RATE:W=d>=0.10	103	14	4	14	1	4	0.240740740741	1.1681593527	0.242742492924	55	24	2	18	2	13	0.0923076923077	1.11417202906	0.265205392592	1	LIBRARY_MEMBER
Z	A	20	RATE:P=4>=0.10	103	33	4	14	2	11	0.12962962963	1.07564723662	0.282085053171	55	17	2	18	2	11	0.0363636363636	0.359210604054	0.719437544423	1	LIBRARY_MEMBER
Z	A	21	RATE:F=NONE>=0.75	103	90	4	14	1	24	0.0324074074074	1.06653645039	0.286181210511	55	37	2	18	2	20	-0.175	-2.64575131106	0.0081509715935	0	LIBRARY_MEMBER
Z	A	22	RATE:R=ar>=0.10	103	21	4	14	2	10	0.116666666667	0.970008146884	0.332042431285	55	7	2	18	1	4	0.35	1.52752523165	0.126630457948	1	LIBRARY_MEMBER
Z	A	23	RATE:R=aiin>=0.10	103	18	3	14	2	9	0.131687242798	0.969115278066	0.332487675691	55	14	2	18	2	9	0.366666666667	2.84018778722	0.0045086983649	1	LIBRARY_MEMBER
Z	A	24	RATE:F=NONE>=0.50	103	98	4	14	1	25	0.0207407407407	0.853229160308	0.393532235464	55	49	2	18	1	19	-0.136842105263	-2.43512311011	0.0148867238335	0	LIBRARY_MEMBER
Z	A	25	RATE:PF=NONE>=0.50	103	97	4	14	2	37	0.0205205205205	0.835077580163	0.403674029029	55	44	2	18	1	18	-0.0666666666667	-1.06904496765	0.285049407403	0	LIBRARY_MEMBER
Z	A	26	RATE:PW=NONE>=0.10	103	95	4	14	2	37	0.0205205205205	0.835077580163	0.403674029029	55	47	2	18	1	19	0.0210526315789	0.374634324633	0.707932441792	1	LIBRARY_MEMBER
Z	A	27	RATE:P=3>=0.10	103	80	4	14	2	31	0.0334528076464	0.819180137039	0.412683645768	55	44	2	18	1	16	0.1	1.33333333333	0.182422439452	1	LIBRARY_MEMBER
Z	A	28	RATE:P=1>=0.10	103	85	4	14	2	36	0.0216049382716	0.780375945092	0.435169622555	55	46	2	18	2	30	-0.02	-0.662589156449	0.507593716865	0	LIBRARY_MEMBER
Z	A	29	RATE:NF=NONE>=0.75	103	49	4	14	2	21	0.0432098765432	0.659991656327	0.509259183723	55	21	2	18	2	14	-0.192857142857	-2.04100815425	0.0412500165939	0	LIBRARY_MEMBER
Z	A	30	RATE:P=3>=0.25	103	23	4	14	2	9	0.0781893004115	0.559531396428	0.575799110178	55	4	2	18	1	3	-0.0666666666667	-0.246182981959	0.805540588667	0	LIBRARY_MEMBER
Z	A	31	RATE:W=ch>=0.10	103	24	3	14	2	7	0.0661375661376	0.403852615172	0.686321102849	55	25	2	18	2	20	0.025	0.377964473009	0.705456986111	1	LIBRARY_MEMBER
Z	A	32	RATE:W=che>=0.10	103	11	4	14	2	2	0.12037037037	0.362090302441	0.717284550203	55	15	2	18	2	13	0.153846153846	1.54303349962	0.122822648101	1	LIBRARY_MEMBER
Z	A	33	RATE:W=d>=0.25	103	8	4	14	1	3	0.0740740740741	0.30472470011	0.760575835794	55	12	2	18	2	7	0.157142857143	1.07349008024	0.283051287052	1	LIBRARY_MEMBER
Z	A	34	RATE:NW=d>=0.10	103	34	4	14	2	15	0.0283950617284	0.296395311635	0.766928205341	55	13	2	18	2	10	-0.17	-1.37436854187	0.169327297212	0	LIBRARY_MEMBER
Z	A	35	RATE:NDY=1>=0.10	103	67	4	14	2	30	0.0111111111111	0.258863495453	0.795740564749	55	34	2	18	2	21	0.052380952381	0.846153846154	0.397466925423	1	LIBRARY_MEMBER
Z	A	36	RATE:NW=NONE>=0.25	103	76	4	14	2	29	0.0108556832695	0.228422704996	0.819317639947	55	48	2	18	2	29	-0.00689655172414	-0.2	0.841480581122	0	LIBRARY_MEMBER
Z	A	37	RATE:NDY=EOS>=0.25	103	21	4	14	2	9	0.0205761316872	0.151424262198	0.879641051665	55	6	2	18	2	4	0.25	1.27000127	0.204084177766	1	LIBRARY_MEMBER
Z	A	38	RATE:NF=EOS>=0.25	103	21	4	14	2	9	0.0205761316872	0.151424262198	0.879641051665	55	6	2	18	2	4	0.25	1.27000127	0.204084177766	1	LIBRARY_MEMBER
Z	A	39	RATE:NW=EOS>=0.25	103	21	4	14	2	9	0.0205761316872	0.151424262198	0.879641051665	55	6	2	18	2	4	0.25	1.27000127	0.204084177766	1	LIBRARY_MEMBER
Z	A	40	RATE:NDY=0>=0.75	103	33	4	14	2	11	0.016835016835	0.137902026772	0.890317848582	55	23	2	18	2	14	-0.1	-1.06133726101	0.288536657947	0	LIBRARY_MEMBER
Z	A	41	RATE:W=NONE>=0.25	103	80	4	14	2	34	0.000544662309368	0.0166657764246	0.986703249824	55	41	2	18	2	23	-0.0347826086957	-0.620920420565	0.534651984519	0	LIBRARY_MEMBER
Z	A	42	RATE:PW=che>=0.10	103	11	4	14	2	5	-0.0037037037037	-0.0184822313006	0.985254152514	55	5	2	18	1	4	0.1	0.436435780472	0.66252058354	1	LIBRARY_MEMBER
Z	A	43	RATE:NW=che>=0.10	103	27	4	14	2	16	-0.00462962962963	-0.0517887186978	0.958697044664	55	14	2	18	2	8	0.0125	0.0860662965824	0.93141371561	1	LIBRARY_MEMBER
Z	A	44	RATE:PDY=0>=0.75	103	44	4	14	2	15	-0.00617283950617	-0.063577017756	0.949307031886	55	20	2	18	2	15	0.08	0.899438026795	0.368419391882	1	LIBRARY_MEMBER
Z	A	45	RATE:NDY=EOS>=0.10	103	71	4	14	2	30	-0.00740740740741	-0.184235063836	0.853829053295	55	37	2	18	2	23	0.095652173913	1.70753115655	0.0877233718718	1	LIBRARY_MEMBER
Z	A	46	RATE:NF=EOS>=0.10	103	71	4	14	2	30	-0.00740740740741	-0.184235063836	0.853829053295	55	37	2	18	2	23	0.095652173913	1.70753115655	0.0877233718718	1	LIBRARY_MEMBER
Z	A	47	RATE:NW=EOS>=0.10	103	71	4	14	2	30	-0.00740740740741	-0.184235063836	0.853829053295	55	37	2	18	2	23	0.095652173913	1.70753115655	0.0877233718718	1	LIBRARY_MEMBER
Z	A	48	RATE:PDY=0>=0.50	103	92	4	14	2	36	-0.00617283950617	-0.222964555741	0.823563092531	55	47	2	18	2	30	-0.01	-0.311085508419	0.755735617574	0	LIBRARY_MEMBER
Z	A	49	RATE:NW=q>=0.10	103	51	4	14	2	20	-0.0175925925926	-0.239107597535	0.811022150649	55	23	2	18	2	16	0.09375	1.127469042	0.259544222404	1	LIBRARY_MEMBER
Z	A	50	RATE:NW=ch>=0.10	103	31	4	14	2	11	-0.030303030303	-0.258863495453	0.795740564749	55	27	2	18	2	22	0.0909090909091	1.54303349962	0.122822648101	1	LIBRARY_MEMBER
Z	A	51	RATE:P=1>=0.25	103	50	4	14	2	24	-0.0162037037037	-0.262492112735	0.792942065366	55	13	2	18	1	10	-0.2	-1.63299316186	0.10247043486	0	LIBRARY_MEMBER
Z	A	52	RATE:NF=OT>=0.10	103	11	4	14	2	4	-0.0694444444444	-0.314156330221	0.753402308212	55	5	2	18	1	2	0.1	0.29488391231	0.768082561901	1	LIBRARY_MEMBER
