edition	model	held_folio	held_records	pseudo_gain_bits	positive_gain
IT2a	OPEN_RAW_AFTER_BODY1	f114	22	-0.323269111077	0
IT2a	OPEN_RAW_AFTER_BODY1	f115	20	1.278579017539	1
IT2a	BODY1_RAW_AFTER_OPEN	f104	21	-1.756786794696	0
IT2a	BODY1_RAW_AFTER_OPEN	f105	16	2.633997668138	1
IT2a	BODY1_RAW_AFTER_OPEN	f106	8	-0.263105040946	0
IT2a	BODY1_RAW_AFTER_OPEN	f107	11	0.042869096095	1
IT2a	BODY1_RAW_AFTER_OPEN	f112	12	0.158968816345	1
IT2a	BODY1_RAW_AFTER_OPEN	f113	25	2.487704571052	1
IT2a	BODY1_RAW_AFTER_OPEN	f114	22	-0.686362708584	0
IT2a	BODY1_RAW_AFTER_OPEN	f115	20	0.113529213291	1
IT2a	OPEN_EDGE_AFTER_BODY1	f104	21	-0.565438357893	0
IT2a	OPEN_EDGE_AFTER_BODY1	f105	16	0.987512642130	1
IT2a	OPEN_EDGE_AFTER_BODY1	f106	8	-0.063897483846	0
IT2a	OPEN_EDGE_AFTER_BODY1	f107	11	-0.780700222970	0
IT2a	OPEN_EDGE_AFTER_BODY1	f112	12	-0.237226843615	0
IT2a	OPEN_EDGE_AFTER_BODY1	f113	25	1.859171854463	1
IT2a	OPEN_EDGE_AFTER_BODY1	f114	22	1.625325476153	1
IT2a	OPEN_EDGE_AFTER_BODY1	f115	20	0.795674868237	1
IT2a	BODY1_EDGE_AFTER_OPEN	f104	21	-0.562981306643	0
IT2a	BODY1_EDGE_AFTER_OPEN	f105	16	1.239103190494	1
IT2a	BODY1_EDGE_AFTER_OPEN	f106	8	-0.383865511275	0
IT2a	BODY1_EDGE_AFTER_OPEN	f107	11	0.216242044507	1
IT2a	BODY1_EDGE_AFTER_OPEN	f112	12	-0.463192369592	0
IT2a	BODY1_EDGE_AFTER_OPEN	f113	25	1.791138308080	1
IT2a	BODY1_EDGE_AFTER_OPEN	f114	22	-0.257865017337	0
IT2a	BODY1_EDGE_AFTER_OPEN	f115	20	1.281227692880	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f104	21	-0.102495303146	0
RF1b	OPEN_COMPILER_AFTER_BODY1	f105	16	0.825430324449	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f106	8	0.281871090179	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f107	11	0.235519695765	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f112	12	0.064674534848	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f113	25	1.870368806692	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f114	22	0.574777824256	1
RF1b	OPEN_COMPILER_AFTER_BODY1	f115	20	0.616529533988	1
RF1b	BODY1_COMPILER_AFTER_OPEN	f104	21	-0.306269369749	0
RF1b	BODY1_COMPILER_AFTER_OPEN	f105	16	1.257346172240	1
RF1b	BODY1_COMPILER_AFTER_OPEN	f106	8	-0.145089548794	0
RF1b	BODY1_COMPILER_AFTER_OPEN	f107	11	-1.069804286780	0
RF1b	BODY1_COMPILER_AFTER_OPEN	f112	12	0.250147125511	1
RF1b	BODY1_COMPILER_AFTER_OPEN	f113	25	2.176222573851	1
RF1b	BODY1_COMPILER_AFTER_OPEN	f114	22	-0.927244281035	0
RF1b	BODY1_COMPILER_AFTER_OPEN	f115	20	0.841439433698	1
RF1b	OPEN_RAW_AFTER_BODY1	f104	21	-1.069535945344	0
RF1b	OPEN_RAW_AFTER_BODY1	f105	16	0.626502829480	1
RF1b	OPEN_RAW_AFTER_BODY1	f106	8	-0.401385059615	0
RF1b	OPEN_RAW_AFTER_BODY1	f107	11	-1.913145757796	0
RF1b	OPEN_RAW_AFTER_BODY1	f112	12	2.199975758649	1
RF1b	OPEN_RAW_AFTER_BODY1	f113	25	0.210239510192	1
RF1b	OPEN_RAW_AFTER_BODY1	f114	22	1.408038232547	1
RF1b	OPEN_RAW_AFTER_BODY1	f115	20	1.508136791586	1
RF1b	BODY1_RAW_AFTER_OPEN	f104	21	-1.853084579969	0
RF1b	BODY1_RAW_AFTER_OPEN	f105	16	2.141018463526	1
RF1b	BODY1_RAW_AFTER_OPEN	f106	8	-0.780597791027	0
RF1b	BODY1_RAW_AFTER_OPEN	f107	11	-0.960266652664	0
RF1b	BODY1_RAW_AFTER_OPEN	f112	12	-0.078359464164	0
RF1b	BODY1_RAW_AFTER_OPEN	f113	25	0.418570340102	1
RF1b	BODY1_RAW_AFTER_OPEN	f114	22	0.939608543818	1
RF1b	BODY1_RAW_AFTER_OPEN	f115	20	0.698600618602	1
RF1b	OPEN_EDGE_AFTER_BODY1	f104	21	-0.914899321953	0
RF1b	OPEN_EDGE_AFTER_BODY1	f105	16	1.161635752493	1
RF1b	OPEN_EDGE_AFTER_BODY1	f106	8	-0.119582879305	0
RF1b	OPEN_EDGE_AFTER_BODY1	f107	11	-0.896002062056	0
RF1b	OPEN_EDGE_AFTER_BODY1	f112	12	0.682660944093	1
RF1b	OPEN_EDGE_AFTER_BODY1	f113	25	2.217359587876	1
RF1b	OPEN_EDGE_AFTER_BODY1	f114	22	1.400068958041	1
RF1b	OPEN_EDGE_AFTER_BODY1	f115	20	0.311949190288	1
RF1b	BODY1_EDGE_AFTER_OPEN	f104	21	0.072176769188	1
RF1b	BODY1_EDGE_AFTER_OPEN	f105	16	0.950276712574	1
RF1b	BODY1_EDGE_AFTER_OPEN	f106	8	0.113465423862	1
RF1b	BODY1_EDGE_AFTER_OPEN	f107	11	0.481649493911	1
RF1b	BODY1_EDGE_AFTER_OPEN	f112	12	-0.606963619952	0
RF1b	BODY1_EDGE_AFTER_OPEN	f113	25	1.593118264283	1
RF1b	BODY1_EDGE_AFTER_OPEN	f114	22	0.791968974179	1
RF1b	BODY1_EDGE_AFTER_OPEN	f115	20	1.079741076702	1
