edition	model	held_folio	pseudo_gain_bits	counterexample
IT2a	WRAPPER_TO_BODY_WRAPPER	f115	0.457119205201	WEAKEST_HELD_FOLIO
IT2a	WRAPPER_TO_BODY_WRAPPER	f107	0.635816675743	WEAKEST_HELD_FOLIO
IT2a	WRAPPER_TO_BODY_FRAME	f107	-0.031423859912	WEAKEST_HELD_FOLIO
IT2a	WRAPPER_TO_BODY_FRAME	f106	0.023511097022	WEAKEST_HELD_FOLIO
IT2a	WRAPPER_TO_BODY_RENDERER	f115	-0.443096179352	WEAKEST_HELD_FOLIO
IT2a	WRAPPER_TO_BODY_RENDERER	f104	-0.419397121929	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_WRAPPER	f106	-0.598041443343	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_WRAPPER	f113	-0.209443563562	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_FRAME	f115	-0.181530792466	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_FRAME	f106	-0.167611408739	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_RENDERER	f105	-0.042797720231	WEAKEST_HELD_FOLIO
IT2a	FRAME_TO_BODY_RENDERER	f115	0.060021071587	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_WRAPPER	f105	-0.521886073663	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_WRAPPER	f107	-0.256528339678	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_FRAME	f113	-0.159023141274	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_FRAME	f107	-0.146136923676	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_RENDERER	f115	-0.195738372585	WEAKEST_HELD_FOLIO
IT2a	RENDERER_TO_BODY_RENDERER	f112	-0.142967041806	WEAKEST_HELD_FOLIO
IT2a	COMPILER_TO_BODY_COMPILER	f115	0.658868488090	WEAKEST_HELD_FOLIO
IT2a	COMPILER_TO_BODY_COMPILER	f107	0.693468199548	WEAKEST_HELD_FOLIO
IT2a	COMPILER_TO_BODY_EDGE	f112	-0.574364876187	WEAKEST_HELD_FOLIO
IT2a	COMPILER_TO_BODY_EDGE	f105	0.030643119502	WEAKEST_HELD_FOLIO
IT2a	EDGE_TO_BODY_COMPILER	f106	-0.104535996863	WEAKEST_HELD_FOLIO
IT2a	EDGE_TO_BODY_COMPILER	f112	-0.030685785478	WEAKEST_HELD_FOLIO
IT2a	EDGE_TO_BODY_EDGE	f106	-0.985212196166	WEAKEST_HELD_FOLIO
IT2a	EDGE_TO_BODY_EDGE	f112	-0.332611591578	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_WRAPPER	f115	0.297588360019	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_WRAPPER	f107	0.772846585818	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_FRAME	f104	-0.036863454830	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_FRAME	f113	0.004555627022	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_RENDERER	f115	-0.400545312356	WEAKEST_HELD_FOLIO
RF1b	WRAPPER_TO_BODY_RENDERER	f112	-0.063645657387	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_WRAPPER	f106	-0.696368895019	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_WRAPPER	f113	-0.258845232183	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_FRAME	f112	-0.152846413956	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_FRAME	f115	-0.097827630640	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_RENDERER	f105	-0.176712249197	WEAKEST_HELD_FOLIO
RF1b	FRAME_TO_BODY_RENDERER	f106	0.026314128042	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_WRAPPER	f105	-0.196562515939	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_WRAPPER	f107	-0.150391403931	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_FRAME	f107	-0.193798845538	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_FRAME	f115	-0.102855738679	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_RENDERER	f112	-0.349038201810	WEAKEST_HELD_FOLIO
RF1b	RENDERER_TO_BODY_RENDERER	f115	0.034646424859	WEAKEST_HELD_FOLIO
RF1b	COMPILER_TO_BODY_COMPILER	f107	0.805590160363	WEAKEST_HELD_FOLIO
RF1b	COMPILER_TO_BODY_COMPILER	f115	1.014475996929	WEAKEST_HELD_FOLIO
RF1b	COMPILER_TO_BODY_EDGE	f112	-0.469193716760	WEAKEST_HELD_FOLIO
RF1b	COMPILER_TO_BODY_EDGE	f115	0.178342368602	WEAKEST_HELD_FOLIO
RF1b	EDGE_TO_BODY_COMPILER	f106	-0.805156394177	WEAKEST_HELD_FOLIO
RF1b	EDGE_TO_BODY_COMPILER	f112	-0.431324725076	WEAKEST_HELD_FOLIO
RF1b	EDGE_TO_BODY_EDGE	f114	-0.236366458026	WEAKEST_HELD_FOLIO
RF1b	EDGE_TO_BODY_EDGE	f112	-0.086196676255	WEAKEST_HELD_FOLIO
