corpus	record_id	source_record_key	book_or_ms	page_id	line_id	line_index	writer_id	diplomatic_bare	diplomatic_marked	surface_group_count	abbreviation_site_count	record_line_count	record_position_quartile
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0001	1	1,2,6	po folıo	po¤ folıo	2	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0002	2	1,2,6	Regiſtr ıllı lıbr	Regiſtr¤ ıllı¤ lıbr¤	3	3	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0003	3	1,2,6	Rotembg	Rotembg¤	1	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0004	4	1,2,6	Bıſchoff von Meincʒ	Bıſchoff von Meincʒ	3	0	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0005	5	1,2,6	hn Conr Schenke vo Erpach	hn¤ Conr¤ Schenke¤ vo¤ Erpach	5	4	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0006	6	1,2,6	J .	J .	2	0	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0007	7	1,2,6	hn Conr von pickenbach	hn¤ Conr¤ von pickenbach	4	2	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0008	8	1,2,6	hanman Echter vicʒt etc	hanman Echter vicʒt¤ etc	4	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0009	9	1,2,6	hn hart vo Eglofſt pfleg etc	hn¤ hart¤ vo¤ Eglofſt¤ pfleg¤ etc	6	5	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0010	10	1,2,6	Oſwald des Erh vettn dien	Oſwald¤ des Erh¤ vettn¤ dien¤	5	4	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0011	11	1,2,6	hn R Biſchoff cʒu Speır etc	hn¤ R¤ Biſchoff cʒu Speır etc	6	2	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0012	12	1,2,6	hn fr Schenke hauptma lantfr	hn¤ fr¤ Schenke¤ hauptma¤ lantfr¤	5	5	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0013	13	1,2,6	ij .	ij¤ .	2	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0014	14	1,2,6	f Ochſe Schulth ʒu Bambg	f¤ Ochſe¤ Schulth¤ ʒu Bambg¤	5	4	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0015	15	1,2,6	foꝛ priuacois alıcuı menbri	foꝛ¤ priuacois¤ alıcuı¤ menbri	4	3	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0016	16	1,2,6	iij .	iij .	2	0	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0017	17	1,2,6	Epſcopo Bambergen / Hanſ Struperg	Epſcopo¤ Bambergen¤ / Hanſ¤ Struperg¤	5	4	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0018	18	1,2,6	d Stat cʒu perching	d¤ Stat cʒu perching	4	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0019	19	1,2,6	iiij	iiij	1	0	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0020	20	1,2,6	wıgleis Schenk	wıgleis Schenk¤	2	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0021	21	1,2,6	hn Raban Biſch ʒu Speır etc	hn¤ Raban¤ Biſch¤ ʒu Speır etc	6	3	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0022	22	1,2,6	de künig	de¤ künig	2	1	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0023	23	1,2,6	Graf f von Oting hofmeıſt	Graf f¤ von Oting¤ hofmeıſt¤	5	3	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0024	24	1,2,6	vj	vj	1	0	94	0
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0025	25	1,2,6	f Ochſen	f¤ Ochſen	2	1	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0026	26	1,2,6	Der Stat Augſpg	Der Stat Augſpg¤	3	1	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0027	27	1,2,6	Der Stat cʒu Tachaw	Der Stat cʒu Tachaw	4	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0028	28	1,2,6	vij	vij	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0029	29	1,2,6	Biſchof von Meintʒe	Biſchof von Meintʒe	3	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0030	30	1,2,6	hn frıdrıchn hren ʒu heÿdeck	hn¤ frıdrıchn¤ hren¤ ʒu heÿdeck	5	3	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0031	31	1,2,6	Dem künige	Dem künige	2	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0032	32	1,2,6	hn Heinr Reuſʒe vo plawe hren cʒu Grewtʒ / vnd hauptma cʒu Pernaw	hn¤ Heinr¤ Reuſʒe¤ vo¤ plawe¤ hren¤ cʒu Grewtʒ¤ / vnd hauptma¤ cʒu Pernaw	13	8	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0033	33	1,2,6	vııȷ	vııȷ	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0034	34	1,2,6	hn frıdr herren cʒu haydeck	hn¤ frıdr¤ herren cʒu haydeck	5	2	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0035	35	1,2,6	hn Albr von Egloſtein	hn¤ Albr¤ von Egloſtein	4	2	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0036	36	1,2,6	Ein vcʒeihbr gen Eb von Roſembg ſeor. vnd peter Rügkel et vlr ſcheffer	Ein vcʒeihbr¤ gen Eb¤ von Roſembg¤ ſe¤or¤. vnd peter Rügkel et vlr¤ ſcheffer	13	6	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0037	37	1,2,6	hn haupten Marſchalk	hn¤ haupten Marſchalk	3	1	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0038	38	1,2,6	ıx	ıx	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0039	39	1,2,6	der Stat Eyſtet	der Stat Eyſtet	3	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0040	40	1,2,6	hertʒog Ernſte	hertʒog Ernſte	2	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0041	41	1,2,6	Der Stat Meintʒ	Der Stat Meintʒ	3	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0042	42	1,2,6	x	x	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0043	43	1,2,6	hn Frıdrıchn h cʒu heıdecke	hn¤ Frıdrıchn¤ h¤ cʒu heıdecke	5	3	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0044	44	1,2,6	Coſtänctʒ	Coſtänctʒ	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0045	45	1,2,6	Rafenſpurg	Rafenſpurg	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0046	46	1,2,6	xȷ	xȷ	1	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0047	47	1,2,6	Biſchof cʒu Meintʒ	Biſchof cʒu Meintʒ	3	0	94	1
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0048	48	1,2,6	Burgraf Joh	Burgraf¤ Joh¤	2	2	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 1 v.jpg	NB_B2_R000001_L0049	49	1,2,6	der Stat cʒu cʒwickaw	der Stat cʒu cʒwickaw	4	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0050	50	1,2,6	Rotempurg	Rotempurg	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0051	51	1,2,6	xıȷ	xıȷ	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0052	52	1,2,6	d Stat cʒu cʒwickaw	d¤ Stat cʒu cʒwickaw	4	1	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0053	53	1,2,6	hn Balthaſar von Moſpach Tumhre cʒu wircʒpurg	hn¤ Balthaſar von Moſpach Tumhre¤ cʒu wircʒpurg	7	2	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0054	54	1,2,6	hn Conr hren cʒu Pickenpach	hn¤ Conr¤ hren¤ cʒu Pickenpach	5	3	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0055	55	1,2,6	Steffan Geyrn vnd Jacob Schenken	Steffan Geyrn vnd Jacob Schenken	5	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0056	56	1,2,6	xııȷ	xııȷ	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0057	57	1,2,6	kunig	kunig	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0058	58	1,2,6	xıııȷ	xıııȷ	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0059	59	1,2,6	hn Raban Bẏſchof cʒu Speyr . hn f Schenken . hren cʒu limpurgk et hn hanſe vo hirſ	hn¤ Raban¤ Bẏſchof cʒu Speyr . hn¤ f¤ Schenken . hren¤ cʒu limpurgk et hn¤ hanſe¤ vo¤ hirſ	18	8	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0060	60	1,2,6	horn	horn	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0061	61	1,2,6	Byſchoff cʒu wircʒburg	Byſchoff cʒu wircʒburg	3	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0062	62	1,2,6	xv	xv	1	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0063	63	1,2,6	C . Swarcʒemberg . hanſen Camr	C . Swarcʒemberg¤ . hanſen Camr¤	6	2	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0064	64	1,2,6	Moricʒ Awracher etc	Moricʒ Awracher etc	3	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0065	65	1,2,6	Pet Scheppern / Steffan kolern gen frankfurt / in der vaſtenmeſſe	Pet¤ Scheppern / Steffan kolern gen frankfurt / in der vaſtenmeſſe	11	1	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0066	66	1,2,6	Elſpethe von Beÿrn Burgrefynn cʒu Nür	Elſpethe¤ von Beÿrn Burgrefynn cʒu Nür¤	6	2	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0067	67	1,2,6	Der Stat cʒu Jngelſtat	Der Stat cʒu Jngelſtat	4	0	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0068	68	1,2,6	hn Johanſen Biſchof cʒu vvirtʒbg	hn¤ Johanſen Biſchof cʒu vvirtʒbg¤	5	2	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0069	69	1,2,6	Burgraf frıdrıch	Burgraf frıdrıch¤	2	1	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0070	70	1,2,6	Biſchof cʒu Bambg	Biſchof cʒu Bambg¤	3	1	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0071	71	1,2,6	Heinr fronhofer / vnd Moritʒe Awrach	Heinr¤ fronhofer / vnd Moritʒe¤ Awrach¤	6	3	94	2
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0072	72	1,2,6	Albr vom Eglofſtein lantricht cʒu Awrbach	Albr¤ vom Eglofſtein lantricht¤ cʒu Awrbach	6	2	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0073	73	1,2,6	Biſchof cʒu wırtʒburg /	Biſchof cʒu wırtʒburg /	4	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0074	74	1,2,6	Berthold Abbt cʒu hailſprunen	Berthold Abbt cʒu hailſprunen¤	4	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0075	75	1,2,6	Altman kempnater lantricht cʒu Sultʒbach	Altman kempnater lantricht¤ cʒu Sultʒbach	5	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0076	76	1,2,6	Burggraf Johanſen	Burggraf Johanſen	2	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0077	77	1,2,6	vveiſʒembg d Stat	vveiſʒembg¤ d¤ Stat	3	2	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0078	78	1,2,6	Hertʒog Stephan	Hertʒog Stephan	2	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0079	79	1,2,6	Gemaine Steten des punds in Swabn als die ÿetʒund cʒu vlm bey einand ſein	Gemaine¤ Steten des punds in Swabn¤ als die ÿetʒund¤ cʒu vlm bey einand¤ ſein	14	4	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0080	80	1,2,6	Hertʒog vvilhelm von Beyn	Hertʒog vvilhelm von Beyn¤	4	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0081	81	1,2,6	Fritʒen von Seldeneck	Fritʒen von Seldeneck	3	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0082	82	1,2,6	vvılhelm vo Mayental de eltn vnſs hre Burg Johanſ hofmeiſt	vvılhelm vo¤ Mayental de¤ eltn¤ vnſs¤ hre¤ Burg¤ Johanſ¤ hofmeiſt¤	10	8	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0083	83	1,2,6	kunige	kunige	1	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0084	84	1,2,6	Biſchof cʒu Speÿr	Biſchof cʒu Speÿr	3	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0085	85	1,2,6	hn f Schencke	hn¤ f¤ Schencke¤	3	3	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0086	86	1,2,6	hn Hanſen vo hirſʒhoꝛn	hn¤ Hanſen vo¤ hirſʒhoꝛn	4	2	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0087	87	1,2,6	der Stat lübeck	der Stat lübeck	3	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0088	88	1,2,6	Hertʒog Ernſt vo Öſtreich	Hertʒog Ernſt vo¤ Öſtreich¤	4	2	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0089	89	1,2,6	Der Stat Bambg	Der Stat Bambg¤	3	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0090	90	1,2,6	C Tuchſeſʒe vo pumerſfeld	C Tuchſeſʒe¤ vo¤ pumerſfeld¤	4	3	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0091	91	1,2,6	Rotemburg	Rotemburg	1	0	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0092	92	1,2,6	Stephan Geyr vnd Jacob Schencke	Stephan Geyr vnd Jacob Schencke¤	5	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0093	93	1,2,6	Newenſtat an d aÿſch	Newenſtat an d¤ aÿſch	4	1	94	3
NUREMBERG	NB_B2_R000001	Band2/1.xml	Band2	StAN Rst Nürnberg Briefbücher des Innern Rats 2 fol 2 r.jpg	NB_B2_R000001_L0094	94	1,2,6	Hertʒog fr vo Oſterreıch	Hertʒog fr¤ vo¤ Oſterreıch	4	2	94	3
