scope	visual_anchor_role	field_context	universe_groups	role_groups	conditional_effect	observed_role_outcomes	expected_role_outcomes	informative_strata	exact_distribution_support	exact_p	search_adjusted_p_96	lofo_folios	lofo_positive_effects	lofo_min_effect	lofo_max_effect	label	claim_state
SOURCE_FAMILY	STAR_OR_SKY	SEEN_DY	856	174	0.083125571345	19	17.267965367965	21	28	0.521141078777	1.000000000000	81	81	0.045674368619	0.125617129861	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	FIGURE	LINE_FINAL	897	150	0.131188118812	7	5.738095238095	13	14	0.554568157853	1.000000000000	81	81	0.066489361702	0.238095238095	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_PROXIMITY	LINE_FINAL	1502	200	0.068291300652	18	16.278571428571	25	32	0.558333882346	1.000000000000	90	90	0.031539502446	0.148242116709	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	STAR_OR_SKY	CLOSED_FIELD	1502	309	0.049383917622	43	40.986507936508	48	64	0.581831882273	1.000000000000	90	89	-0.053099599379	0.173738638142	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	WATER_OR_APPARATUS	CLOSED_FIELD	897	126	-0.110957824202	8	9.340476190476	13	17	0.592420634921	1.000000000000	81	1	-0.240893066980	0.039640470154	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	STAR_OR_SKY	IMMEDIATE_POST_DY	856	174	-0.096519721578	8	9.485714285714	17	22	0.630017433322	1.000000000000	81	1	-0.177973977695	0.054741498479	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_ENCLOSURE	LINE_FINAL	1502	264	0.076176470588	12	10.561111111111	22	23	0.649016701992	1.000000000000	90	90	0.042378048780	0.127884615385	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_EXPLICIT_ATTACHMENT	IMMEDIATE_POST_DY	1502	321	-0.042019122145	26	27.815476190476	45	59	0.668072073840	1.000000000000	90	0	-0.080374944205	-0.009708737864	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	FIGURE	LINE_FINAL	1502	217	0.047672714978	13	11.992857142857	27	30	0.685193211482	1.000000000000	90	89	-0.021732568669	0.082462253194	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_ARRAY_OR_GROUP	LINE_FINAL	1502	263	0.061660592141	16	14.529761904762	27	33	0.694606169549	1.000000000000	90	89	-0.000222841226	0.140213790086	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_ENCLOSURE	SEEN_DY	1502	264	-0.049155503786	22	23.172222222222	29	35	0.709742387109	1.000000000000	90	0	-0.105364910585	-0.007537993921	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	PLANT	SEEN_DY	1502	300	0.052723356242	22	20.572222222222	38	41	0.734376464231	1.000000000000	90	90	0.011117136659	0.117714679848	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_ENCLOSURE	LINE_FINAL	897	158	-0.125000000000	5	6.000000000000	10	11	0.735026041667	1.000000000000	81	0	-0.478260869565	-0.013698630137	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	PLANT	CLOSED_FIELD	897	164	0.132497761862	5	4.119047619048	10	11	0.742270171958	1.000000000000	81	81	0.035820895522	0.234106962664	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	FIGURE	LINE_FINAL	856	150	0.075510808410	6	5.392857142857	10	13	0.748918650794	1.000000000000	81	81	0.014209030628	0.146826649826	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	WATER_OR_APPARATUS	LINE_FINAL	897	126	0.084153005464	9	8.083333333333	10	14	0.756686822877	1.000000000000	81	80	-0.045992115637	0.531914893617	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_ARRAY_OR_GROUP	LINE_FINAL	856	174	0.084615384615	6	5.266666666667	11	13	0.757619949495	1.000000000000	81	79	-0.042105263158	0.350649350649	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_EXPLICIT_ATTACHMENT	CLOSED_FIELD	897	195	0.082474226804	9	8.333333333333	10	13	0.760759602195	1.000000000000	81	79	-0.086956521739	0.380952380952	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	WATER_OR_APPARATUS	LINE_FINAL	856	149	-0.065983848730	6	6.797619047619	10	15	0.763486738130	1.000000000000	81	1	-0.140507196710	0.051383399209	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	FIGURE	CLOSED_FIELD	856	150	-0.103448275862	6	6.750000000000	12	13	0.763776363169	1.000000000000	81	1	-0.194029850746	0.034482758621	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	STAR_OR_SKY	LINE_FINAL	897	154	-0.075037518759	6	6.892857142857	14	16	0.780343706841	1.000000000000	81	1	-0.160843039379	0.116279069767	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_ARRAY_OR_GROUP	SEEN_DY	897	133	-0.086372360845	8	8.964285714286	12	17	0.781587938468	1.000000000000	81	0	-0.147102526003	-0.028351100023	NO_SIGNAL	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_PROXIMITY	CLOSED_FIELD	897	144	-0.056847545220	6	6.523809523810	12	14	0.781764403292	1.000000000000	81	1	-0.117486338798	0.089887640449	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	FIGURE	SEEN_DY	897	150	-0.056102156165	9	9.638095238095	14	17	0.787545285699	1.000000000000	81	2	-0.104663893146	0.072319201995	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_ENCLOSURE	CLOSED_FIELD	856	116	0.069306930693	12	11.300000000000	14	15	0.788301183128	1.000000000000	81	79	-0.033898305085	0.214971209213	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	STAR_OR_SKY	SEEN_DY	897	154	-0.086792452830	13	13.958333333333	15	16	0.789049941326	1.000000000000	81	1	-0.280000000000	0.046728971963	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_PROXIMITY	LINE_FINAL	897	144	-0.045226130653	8	8.535714285714	13	16	0.790305597548	1.000000000000	81	3	-0.200000000000	0.013530135301	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	PLANT	SEEN_DY	856	141	0.068382944489	8	7.291666666667	16	17	0.792514853395	1.000000000000	81	80	-0.066079295154	0.122569737954	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	WATER_OR_APPARATUS	CLOSED_FIELD	856	149	0.056690500511	9	8.471428571429	14	16	0.796678240741	1.000000000000	81	80	-0.361111111111	0.243159203980	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	REL_EXPLICIT_ATTACHMENT	IMMEDIATE_POST_DY	897	195	-0.052315608919	10	10.726190476190	14	19	0.802832913477	1.000000000000	81	1	-0.095194085028	0.034334763948	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_ARRAY_OR_GROUP	CLOSED_FIELD	856	174	0.072258064516	13	12.066666666667	19	21	0.813480536064	1.000000000000	81	80	-0.098696461825	0.150746268657	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_ARRAY_OR_GROUP	IMMEDIATE_POST_DY	1502	263	-0.033226837061	15	15.866666666667	28	33	0.846603827467	1.000000000000	90	2	-0.114503816794	0.022906227631	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_EXPLICIT_ATTACHMENT	CLOSED_FIELD	1502	321	-0.033514529775	28	28.976190476190	35	45	0.871557895071	1.000000000000	90	2	-0.143887755610	0.087446107025	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	PLANT	SEEN_DY	897	164	0.089171974522	4	3.533333333333	8	9	1.000000000000	1.000000000000	81	79	-0.008928571429	0.346456692913	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_PROXIMITY	CLOSED_FIELD	856	104	0.062670299728	6	5.616666666667	9	11	1.000000000000	1.000000000000	81	80	-0.294117647059	0.192660550459	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
RESIDUAL_HOST	PLANT	LINE_FINAL	897	164	0.041704442430	6	5.726190476190	10	11	1.000000000000	1.000000000000	81	78	-0.333333333333	0.159434914228	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_PROXIMITY	LINE_FINAL	856	104	-0.030843373494	8	8.304761904762	9	13	1.000000000000	1.000000000000	81	1	-0.085786802030	0.086362224293	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_PROXIMITY	CLOSED_FIELD	1502	200	0.014238849724	13	12.757142857143	22	25	1.000000000000	1.000000000000	90	87	-0.072110051032	0.079895921022	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	WATER_OR_APPARATUS	CLOSED_FIELD	1502	252	0.013723696249	18	17.678571428571	27	33	1.000000000000	1.000000000000	90	88	-0.080375163243	0.070012322169	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_EXPLICIT_ATTACHMENT	LINE_FINAL	1502	321	-0.010405150550	23	23.380952380952	43	49	1.000000000000	1.000000000000	90	5	-0.067361111111	0.023596938776	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	REL_PROXIMITY	IMMEDIATE_POST_DY	1502	200	0.009618747814	27	26.607142857143	39	56	1.000000000000	1.000000000000	90	87	-0.038747278084	0.044692013731	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	REL_EXPLICIT_ATTACHMENT	CLOSED_FIELD	856	160	-0.007174887892	16	16.095238095238	19	21	1.000000000000	1.000000000000	81	1	-0.088939566705	0.256410256410	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
SOURCE_FAMILY	PLANT	IMMEDIATE_POST_DY	856	141	0.004616805171	6	5.958333333333	14	15	1.000000000000	1.000000000000	81	77	-0.135862913097	0.204872646733	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	STAR_OR_SKY	SEEN_DY	1502	309	0.001302121354	38	37.948520923521	43	56	1.000000000000	1.000000000000	90	86	-0.159751037344	0.068581934087	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
UNION	PLANT	IMMEDIATE_POST_DY	1502	300	0.000407664085	14	13.991666666667	29	32	1.000000000000	1.000000000000	90	83	-0.051007286755	0.098384728341	UNSTABLE	VISUAL_DERIVED_ANCHOR_TO_PROSE_CONTEXT_NOT_MEANING
