model	k	language	seed	total_bits	bits_per_symbol	gap_vs_matched_null_bits	gap_vs_source_winner_bits	key_bits	payload_bits	fixed_bits	decoder_hash	cpu_exact
MATCHED_GROUP_CODE_NULL	64	_	0	655391.5841731128	3.372674420931603	0.0	63351.31830302405	428060.7167275408	77536.25454101225	149794.61290455973	57f7faa2ea77c394948666f88fad29430648c10e8cdb006420bfeab938c9a41a	True
GROUP_CHARACTER_LANGUAGE	64	latin	19101	679509.0428231844	3.49678394240127	24117.45865007164	87468.77695309569	428367.61449018004	101346.81542844459	149794.61290455973	de4af7c4993f39d37c284e01ce7ea44e6af766c10f61c87ba9134c0d7e3527bf	True
GROUP_CHARACTER_LANGUAGE	64	middle_high_german	19101	670374.6073787984	3.4497777288384266	14983.023205685662	78334.34150870971	428367.61449018004	92212.37998405861	149794.61290455973	31549194cdd623762b52397a0290dc21c7d06f9beb3e962e86c46a68315ec15b	True
GROUP_CHARACTER_LANGUAGE	64	middle_french	19101	674720.5987399057	3.4721423948658208	19329.01456679299	82680.33286981704	428367.61449018004	96558.371345166	149794.61290455973	264a4a4e4bd4f53c01c84e1fef2ca9639d1e9023d1470f2158730a0e661acb14	True
GROUP_CHARACTER_LANGUAGE	64	old_italian_tuscan	19101	669371.4371720781	3.4446153700627717	13979.852998965303	77331.17130198935	428367.61449018004	91209.20977733827	149794.61290455973	28c90baa807e7c1d07a79a5eb2c23d9ce4a3197543dc05deb16d3c48fea9c1d9	True
GROUP_CHARACTER_LANGUAGE	64	medieval_czech	19101	661924.6813185166	3.406294031197982	6533.097145403852	69884.4154484279	428367.61449018004	83762.4539237768	149794.61290455973	2b14cc715f3c8af7b2ee48d8e21e96a3d8ebca08845dbee95282545dd62304d8	True
GROUP_CHARACTER_LANGUAGE	64	old_hungarian	19101	671731.617150793	3.456760961851305	16340.03297768021	79691.35128070426	428367.61449018004	93569.38975605322	149794.61290455973	298f7b6650021cc1c6b21e10de9eff6bc51df7a5f29d84f1e25489bf0809ea91	True
MATCHED_GROUP_CODE_NULL	128	_	0	650417.9341350903	3.3470797952650746	0.0	58377.668265001616	383522.4061649799	117100.91506555073	149794.61290455973	fba3c261cef72594b88e435ef54e902277c00e614fecb77a61a977ee971f3d57	True
GROUP_CHARACTER_LANGUAGE	128	latin	19101	684966.2140898481	3.5248667899479638	34548.279954757774	92925.94821975939	384133.61672775756	151037.9844575308	149794.61290455973	b13217a76ab18464028b28c5a85ebba852194fa976c00a11a01f32bb57f9f4b3	True
GROUP_CHARACTER_LANGUAGE	128	middle_high_german	19101	673988.0502918421	3.4683726677705384	23570.116156751756	81947.78442175337	384133.61672775756	140059.8206595248	149794.61290455973	fb7cf512398f2866724154621e61ac63b25c6c6de8843504ec02a149092b2252	True
GROUP_CHARACTER_LANGUAGE	128	middle_french	19101	677853.6546545429	3.488265240806812	27435.72051945259	85813.3887844542	384133.61672775756	143925.42502222565	149794.61290455973	5a2298e17229ff83eed6f946b0a73230910dbc8bb235d6e592f41785fedd757e	True
GROUP_CHARACTER_LANGUAGE	128	old_italian_tuscan	19101	670607.2080196554	3.4509747021451567	20189.273884565104	78566.94214956672	384133.61672775756	136678.97838733814	149794.61290455973	901a913730b120acfc0f802898bc1a4f15414b61f9b72c6bdf1da0f7466ae779	True
GROUP_CHARACTER_LANGUAGE	128	medieval_czech	19101	660189.8854531861	3.397366694042867	9771.951318095787	68149.6195830974	384133.61672775756	126261.65582086881	149794.61290455973	2301468e15c1ed4b77a6b71b499aa4a66096115b32176c984f6d64099b5dc3f3	True
GROUP_CHARACTER_LANGUAGE	128	old_hungarian	19101	674584.6714483257	3.471442906940603	24166.73731323541	82544.40557823703	384133.61672775756	140656.44181600845	149794.61290455973	df4dba11b18743beecfc2bf56670b8fb8095359d4e6503095795de16fcf307ff	True
MATCHED_GROUP_CODE_NULL	256	_	0	648759.6170913765	3.3385460215484266	0.0	56719.35122128774	333570.56848790613	165394.43569891056	149794.61290455973	c68284315e1fe5bfedab0d84fd08ab2211dd970a9cfd3d35027619280c2be578	True
GROUP_CHARACTER_LANGUAGE	256	latin	19101	691623.844339769	3.5591272531430445	42864.22724839253	99583.57846968027	334790.4046509607	207038.82678424864	149794.61290455973	615bed64f659c388292860f7e762498a9ffb19504db0331f377b0bb004e26b37	True
GROUP_CHARACTER_LANGUAGE	256	middle_high_german	19101	680537.7510783522	3.5020777211170633	31778.133986975765	88497.4852082635	334790.4046509607	195952.73352283184	149794.61290455973	8a0b0539e4d625c6109fdb706808006a3a7bcbe68332bd2e84d80875747fedde	True
GROUP_CHARACTER_LANGUAGE	256	middle_french	19101	682171.7847217253	3.510486531368875	33412.16763034882	90131.51885163656	334790.4046509607	197586.76716620493	149794.61290455973	f46f28c18f995b111bf08eab9fe92a574567044c6c01c6139a5d786312d3156a	True
GROUP_CHARACTER_LANGUAGE	256	old_italian_tuscan	19101	674536.4573393587	3.471194794978277	25776.840247982298	82496.19146927004	334790.4046509607	189951.43978383832	149794.61290455973	aa69cda448061b1d6b28745acc60724a6f0a930484c27c038847fc34ecb4c3f3	True
GROUP_CHARACTER_LANGUAGE	256	medieval_czech	19101	662297.8582992514	3.408214416640515	13538.241207874962	70257.5924291627	334790.4046509607	177712.84074373104	149794.61290455973	4ccf19bbd24a87162374afee93287bcc4534378574e4d4b785136df89b010fb2	True
GROUP_CHARACTER_LANGUAGE	256	old_hungarian	19101	679391.2937541227	3.496178000422607	30631.676662746235	87351.02788403397	334790.4046509607	194806.27619860225	149794.61290455973	4352702d18dc129be2111168b26b4fabbfbcd186ed3451aaa4ba210c97d145e1	True
GROUP_CHARACTER_LANGUAGE	128	medieval_czech	19102	660255.9631793607	3.3977067329787403	9838.029044270399	68215.69730927201	384133.61672775756	126327.73354704345	149794.61290455973	0dbd6cc75fc4f9c8b8f99db3679ceeca38acf1697c9c75cbf3b737b134c52b69	True
GROUP_CHARACTER_LANGUAGE	128	medieval_czech	19103	659926.0345669056	3.396008905574739	9508.100431815255	67885.76869681687	384133.61672775756	125997.80493458825	149794.61290455973	f03e8d96bc360fd4ad03554bb9d40a2a8b937a5923618045e9113bd4b64a24b0	True
