edition	k	model	held_folio	held_records	pseudo_gain_bits	positive_gain
ZL3b	5	OPEN_WRAPPER7	f113	31	0.074293436541	1
ZL3b	5	OPEN_COMPILER12	f113	31	-0.099700608068	0
ZL3b	5	OPEN_EDGE29	f113	31	0.133637065443	1
ZL3b	5	RAW_OPEN_CHAR3_HASH32	f113	31	-0.021298145247	0
ZL3b	5	OPEN_WRAPPER7	f114	25	0.110265577446	1
ZL3b	5	OPEN_COMPILER12	f114	25	0.157187516438	1
ZL3b	5	OPEN_EDGE29	f114	25	-0.000509068204	0
ZL3b	5	RAW_OPEN_CHAR3_HASH32	f114	25	-0.175426808376	0
ZL3b	5	OPEN_WRAPPER7	f115	26	0.041186360600	1
ZL3b	5	OPEN_COMPILER12	f115	26	0.240096621586	1
ZL3b	5	OPEN_EDGE29	f115	26	0.086215641270	1
ZL3b	5	RAW_OPEN_CHAR3_HASH32	f115	26	0.193419097174	1
ZL3b	6	OPEN_WRAPPER7	f104	26	0.100253754859	1
ZL3b	6	OPEN_COMPILER12	f104	26	0.089729450307	1
ZL3b	6	OPEN_EDGE29	f104	26	0.068321069723	1
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f104	26	0.126503086446	1
ZL3b	6	OPEN_WRAPPER7	f105	20	0.155946596354	1
ZL3b	6	OPEN_COMPILER12	f105	20	0.146645152624	1
ZL3b	6	OPEN_EDGE29	f105	20	-0.116369513117	0
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f105	20	-0.044797308562	0
ZL3b	6	OPEN_WRAPPER7	f106	14	0.089668310506	1
ZL3b	6	OPEN_COMPILER12	f106	14	0.093435866006	1
ZL3b	6	OPEN_EDGE29	f106	14	0.043306387977	1
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f106	14	0.221339372968	1
ZL3b	6	OPEN_WRAPPER7	f107	15	0.116560229714	1
ZL3b	6	OPEN_COMPILER12	f107	15	0.095714294779	1
ZL3b	6	OPEN_EDGE29	f107	15	0.184831855676	1
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f107	15	0.164691083052	1
ZL3b	6	OPEN_WRAPPER7	f112	13	0.005559323611	1
ZL3b	6	OPEN_COMPILER12	f112	13	-0.038828238620	0
ZL3b	6	OPEN_EDGE29	f112	13	-0.019973558789	0
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f112	13	0.153183094526	1
ZL3b	6	OPEN_WRAPPER7	f113	31	0.255589055627	1
ZL3b	6	OPEN_COMPILER12	f113	31	0.183016865138	1
ZL3b	6	OPEN_EDGE29	f113	31	-0.073278862698	0
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f113	31	0.384223003983	1
ZL3b	6	OPEN_WRAPPER7	f114	25	0.114915411504	1
ZL3b	6	OPEN_COMPILER12	f114	25	0.098985492201	1
ZL3b	6	OPEN_EDGE29	f114	25	0.442217479394	1
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f114	25	0.067472714738	1
ZL3b	6	OPEN_WRAPPER7	f115	26	-0.046020679165	0
ZL3b	6	OPEN_COMPILER12	f115	26	-0.039687051944	0
ZL3b	6	OPEN_EDGE29	f115	26	0.015453013520	1
ZL3b	6	RAW_OPEN_CHAR3_HASH32	f115	26	0.261192716392	1
IT2a	2	OPEN_WRAPPER7	f104	26	-0.284356223047	0
IT2a	2	OPEN_COMPILER12	f104	26	-0.057138620649	0
IT2a	2	OPEN_EDGE29	f104	26	0.185538177090	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f104	26	-0.078419025403	0
IT2a	2	OPEN_WRAPPER7	f105	20	0.195075979467	1
IT2a	2	OPEN_COMPILER12	f105	20	0.249259224164	1
IT2a	2	OPEN_EDGE29	f105	20	0.069380715119	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f105	20	-0.208132599037	0
IT2a	2	OPEN_WRAPPER7	f106	14	0.011508748723	1
IT2a	2	OPEN_COMPILER12	f106	14	0.098326289400	1
IT2a	2	OPEN_EDGE29	f106	14	0.095725028474	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f106	14	0.091433860192	1
IT2a	2	OPEN_WRAPPER7	f107	15	0.133093469330	1
IT2a	2	OPEN_COMPILER12	f107	15	0.193878779417	1
IT2a	2	OPEN_EDGE29	f107	15	0.452939808758	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f107	15	0.176114480097	1
IT2a	2	OPEN_WRAPPER7	f112	13	0.130873703222	1
IT2a	2	OPEN_COMPILER12	f112	13	0.130697989957	1
IT2a	2	OPEN_EDGE29	f112	13	0.036584183166	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f112	13	0.021909605322	1
IT2a	2	OPEN_WRAPPER7	f113	31	0.181350565733	1
IT2a	2	OPEN_COMPILER12	f113	31	0.144163824963	1
IT2a	2	OPEN_EDGE29	f113	31	0.258685045371	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f113	31	-0.151639930353	0
IT2a	2	OPEN_WRAPPER7	f114	25	0.150549719043	1
IT2a	2	OPEN_COMPILER12	f114	25	0.371397452793	1
IT2a	2	OPEN_EDGE29	f114	25	0.357385255991	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f114	25	0.067274905312	1
IT2a	2	OPEN_WRAPPER7	f115	26	0.007731275938	1
IT2a	2	OPEN_COMPILER12	f115	26	-0.054023165205	0
IT2a	2	OPEN_EDGE29	f115	26	0.124183137671	1
IT2a	2	RAW_OPEN_CHAR3_HASH32	f115	26	0.011810368701	1
IT2a	3	OPEN_WRAPPER7	f104	26	-0.046865223507	0
IT2a	3	OPEN_COMPILER12	f104	26	0.066928656640	1
IT2a	3	OPEN_EDGE29	f104	26	0.131282764913	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f104	26	0.467633963915	1
IT2a	3	OPEN_WRAPPER7	f105	20	0.186767795697	1
IT2a	3	OPEN_COMPILER12	f105	20	0.312098764481	1
IT2a	3	OPEN_EDGE29	f105	20	0.107901449707	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f105	20	-0.213700702738	0
IT2a	3	OPEN_WRAPPER7	f106	14	0.087361674407	1
IT2a	3	OPEN_COMPILER12	f106	14	0.188489241759	1
IT2a	3	OPEN_EDGE29	f106	14	-0.068296847558	0
IT2a	3	RAW_OPEN_CHAR3_HASH32	f106	14	0.035851832332	1
IT2a	3	OPEN_WRAPPER7	f107	15	0.122877463076	1
IT2a	3	OPEN_COMPILER12	f107	15	0.186681999772	1
IT2a	3	OPEN_EDGE29	f107	15	0.185626466298	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f107	15	0.220663720607	1
IT2a	3	OPEN_WRAPPER7	f112	13	0.023258530201	1
IT2a	3	OPEN_COMPILER12	f112	13	-0.005364919304	0
IT2a	3	OPEN_EDGE29	f112	13	0.153890207016	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f112	13	-0.050934663497	0
IT2a	3	OPEN_WRAPPER7	f113	31	0.272878326883	1
IT2a	3	OPEN_COMPILER12	f113	31	0.208213568161	1
IT2a	3	OPEN_EDGE29	f113	31	0.539709470338	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f113	31	0.607627100212	1
IT2a	3	OPEN_WRAPPER7	f114	25	0.266395840266	1
IT2a	3	OPEN_COMPILER12	f114	25	0.424574933153	1
IT2a	3	OPEN_EDGE29	f114	25	0.593459022136	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f114	25	0.277952884175	1
IT2a	3	OPEN_WRAPPER7	f115	26	0.161082647839	1
IT2a	3	OPEN_COMPILER12	f115	26	0.282270323600	1
IT2a	3	OPEN_EDGE29	f115	26	0.141220701360	1
IT2a	3	RAW_OPEN_CHAR3_HASH32	f115	26	0.061176043163	1
IT2a	4	OPEN_WRAPPER7	f104	26	-0.188761918336	0
IT2a	4	OPEN_COMPILER12	f104	26	-0.099925224106	0
IT2a	4	OPEN_EDGE29	f104	26	0.096096851124	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f104	26	-0.399205988587	0
IT2a	4	OPEN_WRAPPER7	f105	20	0.154294886290	1
IT2a	4	OPEN_COMPILER12	f105	20	0.096761076158	1
IT2a	4	OPEN_EDGE29	f105	20	0.063393324181	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f105	20	-0.325819754350	0
IT2a	4	OPEN_WRAPPER7	f106	14	0.155056273085	1
IT2a	4	OPEN_COMPILER12	f106	14	0.276460716471	1
IT2a	4	OPEN_EDGE29	f106	14	0.088148851003	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f106	14	0.080245543742	1
IT2a	4	OPEN_WRAPPER7	f107	15	0.140805896836	1
IT2a	4	OPEN_COMPILER12	f107	15	0.099269688936	1
IT2a	4	OPEN_EDGE29	f107	15	0.144903816246	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f107	15	0.119465110104	1
IT2a	4	OPEN_WRAPPER7	f112	13	0.053613545188	1
IT2a	4	OPEN_COMPILER12	f112	13	0.034785823105	1
IT2a	4	OPEN_EDGE29	f112	13	0.116731289686	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f112	13	0.134608928162	1
IT2a	4	OPEN_WRAPPER7	f113	31	0.134642147407	1
IT2a	4	OPEN_COMPILER12	f113	31	0.142632934954	1
IT2a	4	OPEN_EDGE29	f113	31	0.161555098723	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f113	31	0.114483009457	1
IT2a	4	OPEN_WRAPPER7	f114	25	0.194605748240	1
IT2a	4	OPEN_COMPILER12	f114	25	0.212379068143	1
IT2a	4	OPEN_EDGE29	f114	25	0.097348801667	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f114	25	-0.004086563028	0
IT2a	4	OPEN_WRAPPER7	f115	26	0.003751091900	1
IT2a	4	OPEN_COMPILER12	f115	26	-0.000667787278	0
IT2a	4	OPEN_EDGE29	f115	26	0.059317113111	1
IT2a	4	RAW_OPEN_CHAR3_HASH32	f115	26	0.042360339068	1
IT2a	5	OPEN_WRAPPER7	f104	26	-0.059511708072	0
IT2a	5	OPEN_COMPILER12	f104	26	0.017670264111	1
IT2a	5	OPEN_EDGE29	f104	26	-0.024396836064	0
IT2a	5	RAW_OPEN_CHAR3_HASH32	f104	26	-0.332815211337	0
IT2a	5	OPEN_WRAPPER7	f105	20	-0.043920568412	0
IT2a	5	OPEN_COMPILER12	f105	20	0.008579742870	1
IT2a	5	OPEN_EDGE29	f105	20	-0.044863787028	0
IT2a	5	RAW_OPEN_CHAR3_HASH32	f105	20	-0.026209502836	0
IT2a	5	OPEN_WRAPPER7	f106	14	0.070716489722	1
IT2a	5	OPEN_COMPILER12	f106	14	0.052743932679	1
IT2a	5	OPEN_EDGE29	f106	14	0.073774814918	1
IT2a	5	RAW_OPEN_CHAR3_HASH32	f106	14	0.090340031299	1
IT2a	5	OPEN_WRAPPER7	f107	15	0.162752209981	1
IT2a	5	OPEN_COMPILER12	f107	15	0.150496390998	1
IT2a	5	OPEN_EDGE29	f107	15	0.194139838413	1
IT2a	5	RAW_OPEN_CHAR3_HASH32	f107	15	-0.070884690154	0
IT2a	5	OPEN_WRAPPER7	f112	13	0.118791095384	1
IT2a	5	OPEN_COMPILER12	f112	13	0.089735978193	1
IT2a	5	OPEN_EDGE29	f112	13	-0.006107611521	0
IT2a	5	RAW_OPEN_CHAR3_HASH32	f112	13	0.002881619954	1
IT2a	5	OPEN_WRAPPER7	f113	31	0.055777159039	1
IT2a	5	OPEN_COMPILER12	f113	31	0.114256918787	1
IT2a	5	OPEN_EDGE29	f113	31	0.037458159363	1
IT2a	5	RAW_OPEN_CHAR3_HASH32	f113	31	0.205673840615	1
IT2a	5	OPEN_WRAPPER7	f114	25	0.105309310021	1
IT2a	5	OPEN_COMPILER12	f114	25	0.078042270934	1
IT2a	5	OPEN_EDGE29	f114	25	0.089153213279	1
IT2a	5	RAW_OPEN_CHAR3_HASH32	f114	25	0.238820795857	1
IT2a	5	OPEN_WRAPPER7	f115	26	-0.130449565545	0
IT2a	5	OPEN_COMPILER12	f115	26	-0.156311947511	0
IT2a	5	OPEN_EDGE29	f115	26	0.020119180482	1
IT2a	5	RAW_OPEN_CHAR3_HASH32	f115	26	0.024318547753	1
IT2a	6	OPEN_WRAPPER7	f104	26	0.021374425656	1
IT2a	6	OPEN_COMPILER12	f104	26	0.145749625929	1
IT2a	6	OPEN_EDGE29	f104	26	0.115133778774	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f104	26	-0.334520317024	0
IT2a	6	OPEN_WRAPPER7	f105	20	0.042431872364	1
IT2a	6	OPEN_COMPILER12	f105	20	0.066986524043	1
IT2a	6	OPEN_EDGE29	f105	20	0.282273268471	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f105	20	0.062178601818	1
IT2a	6	OPEN_WRAPPER7	f106	14	0.139021385486	1
IT2a	6	OPEN_COMPILER12	f106	14	0.191891910602	1
IT2a	6	OPEN_EDGE29	f106	14	-0.116774933215	0
IT2a	6	RAW_OPEN_CHAR3_HASH32	f106	14	-0.131793682826	0
IT2a	6	OPEN_WRAPPER7	f107	15	0.093523421982	1
IT2a	6	OPEN_COMPILER12	f107	15	0.113223025552	1
IT2a	6	OPEN_EDGE29	f107	15	-0.098196537493	0
IT2a	6	RAW_OPEN_CHAR3_HASH32	f107	15	-0.023484229528	0
IT2a	6	OPEN_WRAPPER7	f112	13	0.148565450866	1
IT2a	6	OPEN_COMPILER12	f112	13	0.078380118949	1
IT2a	6	OPEN_EDGE29	f112	13	0.025429754619	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f112	13	0.178923314479	1
IT2a	6	OPEN_WRAPPER7	f113	31	-0.001607688853	0
IT2a	6	OPEN_COMPILER12	f113	31	0.025500141853	1
IT2a	6	OPEN_EDGE29	f113	31	0.048801448061	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f113	31	-0.068244901834	0
IT2a	6	OPEN_WRAPPER7	f114	25	0.041006121328	1
IT2a	6	OPEN_COMPILER12	f114	25	0.163068197175	1
IT2a	6	OPEN_EDGE29	f114	25	0.116262047530	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f114	25	0.329460990451	1
IT2a	6	OPEN_WRAPPER7	f115	26	0.027815879501	1
IT2a	6	OPEN_COMPILER12	f115	26	0.118385341081	1
IT2a	6	OPEN_EDGE29	f115	26	0.099760220834	1
IT2a	6	RAW_OPEN_CHAR3_HASH32	f115	26	0.226405903204	1
RF1b	2	OPEN_WRAPPER7	f104	26	-0.016895197687	0
RF1b	2	OPEN_COMPILER12	f104	26	0.105284082276	1
RF1b	2	OPEN_EDGE29	f104	26	0.004321275962	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f104	26	0.173461532461	1
RF1b	2	OPEN_WRAPPER7	f105	20	0.310697129158	1
RF1b	2	OPEN_COMPILER12	f105	20	0.338903510815	1
RF1b	2	OPEN_EDGE29	f105	20	0.168502965103	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f105	20	-0.237563325512	0
RF1b	2	OPEN_WRAPPER7	f106	14	0.162876259226	1
RF1b	2	OPEN_COMPILER12	f106	14	0.194267405539	1
RF1b	2	OPEN_EDGE29	f106	14	0.168150343487	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f106	14	0.303092717358	1
RF1b	2	OPEN_WRAPPER7	f107	15	0.155456186926	1
RF1b	2	OPEN_COMPILER12	f107	15	0.151577982473	1
RF1b	2	OPEN_EDGE29	f107	15	0.235858736581	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f107	15	0.159096682525	1
RF1b	2	OPEN_WRAPPER7	f112	13	-0.014805062894	0
RF1b	2	OPEN_COMPILER12	f112	13	-0.053958849857	0
RF1b	2	OPEN_EDGE29	f112	13	0.139024965657	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f112	13	-0.007334266825	0
RF1b	2	OPEN_WRAPPER7	f113	31	0.244568438293	1
RF1b	2	OPEN_COMPILER12	f113	31	0.261887556759	1
RF1b	2	OPEN_EDGE29	f113	31	0.489861280812	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f113	31	0.273123249613	1
RF1b	2	OPEN_WRAPPER7	f114	25	0.402978794582	1
RF1b	2	OPEN_COMPILER12	f114	25	0.522227512773	1
RF1b	2	OPEN_EDGE29	f114	25	0.523282213193	1
RF1b	2	RAW_OPEN_CHAR3_HASH32	f114	25	0.268768997239	1
RF1b	2	OPEN_WRAPPER7	f115	26	0.032701317494	1
RF1b	2	OPEN_COMPILER12	f115	26	0.022153678974	1
RF1b	2	OPEN_EDGE29	f115	26	-0.081744730763	0
RF1b	2	RAW_OPEN_CHAR3_HASH32	f115	26	0.286615958502	1
RF1b	3	OPEN_WRAPPER7	f104	26	0.004241766570	1
RF1b	3	OPEN_COMPILER12	f104	26	0.043745667707	1
RF1b	3	OPEN_EDGE29	f104	26	0.028735821689	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f104	26	0.304024640400	1
RF1b	3	OPEN_WRAPPER7	f105	20	0.203961284163	1
RF1b	3	OPEN_COMPILER12	f105	20	0.166885892557	1
RF1b	3	OPEN_EDGE29	f105	20	0.202708129610	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f105	20	-0.101217645681	0
RF1b	3	OPEN_WRAPPER7	f106	14	0.092793344804	1
RF1b	3	OPEN_COMPILER12	f106	14	0.117858332649	1
RF1b	3	OPEN_EDGE29	f106	14	0.100650926017	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f106	14	0.280233524077	1
RF1b	3	OPEN_WRAPPER7	f107	15	0.047676701386	1
RF1b	3	OPEN_COMPILER12	f107	15	0.036580400720	1
RF1b	3	OPEN_EDGE29	f107	15	0.277343586088	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f107	15	0.061570291588	1
RF1b	3	OPEN_WRAPPER7	f112	13	-0.000143650186	0
RF1b	3	OPEN_COMPILER12	f112	13	-0.028840569257	0
RF1b	3	OPEN_EDGE29	f112	13	0.149453335305	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f112	13	0.033084841134	1
RF1b	3	OPEN_WRAPPER7	f113	31	0.142001075102	1
RF1b	3	OPEN_COMPILER12	f113	31	0.164548625503	1
RF1b	3	OPEN_EDGE29	f113	31	0.317484434256	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f113	31	0.271691918250	1
RF1b	3	OPEN_WRAPPER7	f114	25	0.265732651043	1
RF1b	3	OPEN_COMPILER12	f114	25	0.260678640402	1
RF1b	3	OPEN_EDGE29	f114	25	0.052104961246	1
RF1b	3	RAW_OPEN_CHAR3_HASH32	f114	25	0.021978752722	1
RF1b	3	OPEN_WRAPPER7	f115	26	0.233709500261	1
RF1b	3	OPEN_COMPILER12	f115	26	0.319552765530	1
RF1b	3	OPEN_EDGE29	f115	26	-0.034095727113	0
RF1b	3	RAW_OPEN_CHAR3_HASH32	f115	26	0.143216065630	1
RF1b	4	OPEN_WRAPPER7	f104	26	-0.057065008885	0
RF1b	4	OPEN_COMPILER12	f104	26	-0.057959121675	0
RF1b	4	OPEN_EDGE29	f104	26	-0.032817592595	0
RF1b	4	RAW_OPEN_CHAR3_HASH32	f104	26	-0.034764114747	0
RF1b	4	OPEN_WRAPPER7	f105	20	0.163897884486	1
RF1b	4	OPEN_COMPILER12	f105	20	0.164076680547	1
RF1b	4	OPEN_EDGE29	f105	20	-0.159715282137	0
