model	scheme	language	seed	total_bits	bits_per_symbol	gap_vs_matched_null_bits	gap_vs_context_axis_bits	key_bits	payload_bits	fixed_bits	decoder_hash	cpu_exact
TRANSPOSITION_LANGUAGE	ODD_EVEN	middle_french	29101	1359604.9746870368	6.996588042069106	567413.2601709602	778556.8025279366	129.77907814969524	1209680.5827043273	149794.61290455973	791c3246982485afb5a21c7d99b70b4d9389956fae6a06e3ebffac8a2df077db	True
TRANSPOSITION_LANGUAGE	ODD_EVEN	old_italian_tuscan	29101	1349340.4940823487	6.94376656554182	557148.779566272	768292.3219232485	129.77907814969524	1199416.1020996391	149794.61290455973	4a8f15e4c3f948c1f7e55fa5a09b41fa811f81adb09d9880adec138f7a73da52	True
TRANSPOSITION_LANGUAGE	ODD_EVEN	medieval_czech	29101	1372906.169204101	7.06503658428244	580714.4546880244	791857.9970450008	129.77907814969524	1222981.7772213914	149794.61290455973	18742246bc161dc1a520a387afb1ca97fce6026fe4c28f571759c8dfc14051d9	True
TRANSPOSITION_LANGUAGE	ODD_EVEN	old_hungarian	29101	1259199.0793264876	6.479894811379385	467007.364810411	678150.9071673874	129.77907814969524	1109274.687343778	149794.61290455973	dbd80609df0a61ea10cbbe97f3b57b2fb9cb717f56a62fa1b589667c668e6721	True
MATCHED_TRANSPOSITION_NULL	EVEN_ODD	_	0	814251.7109563058	4.190175742349405	0.0	233203.53879720566	8.321928094887362	664448.7761236512	149794.61290455973	108324381c68e3d1f4556b6fb24104d062441bb41ffd363cb5d18219e955f8bb	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	latin	29101	1382312.3360789646	7.113441139946505	568060.6251226588	801264.1639198645	129.77907814969524	1232387.944096255	149794.61290455973	4e114730bcc76a6d514c5831d58d868933a0c7de17d4d1d87c922f24d3ed8232	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	middle_high_german	29101	1239757.9515564411	6.379849897884158	425506.2406001353	658709.779397341	129.77907814969524	1089833.5595737316	149794.61290455973	8b48d11dcf2d3b39f519acc3195dcfb0d751b581978ea2f8e3853cff66062551	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	middle_french	29101	1357564.7785093586	6.986089101239984	543313.0675530528	776516.6063502585	129.77907814969524	1207640.3865266491	149794.61290455973	310caf3fdd1bc07a40b3351846567d3c17ccec2cb969e3a8b7e1d519ae3c4678	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	old_italian_tuscan	29101	1356097.6403983508	6.9785391428663	541845.9294420449	775049.4682392506	129.77907814969524	1206173.2484156413	149794.61290455973	e1ad68b87ed03286aefe99b2d51218abda8a10e2b0e5a346bf2ed651ed656fdb	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	medieval_czech	29101	1350229.8400729168	6.948343179807521	535978.129116611	769181.6679138166	129.77907814969524	1200305.4480902073	149794.61290455973	2deae6933863738e9221ab82f7356257ae4fe1d80caa62f370f34a68c8624177	True
TRANSPOSITION_LANGUAGE	EVEN_ODD	old_hungarian	29101	1260318.1927940887	6.485653819363994	446066.4818377829	679270.0206349886	129.77907814969524	1110393.8008113792	149794.61290455973	f85b671a26876cc1d03df6af8060b6d5cc0090f2f942b1771e796aac4d16a17c	True
MATCHED_TRANSPOSITION_NULL	OUTSIDE_IN	_	0	643276.4961809749	3.3103296359738112	0.0	62228.324021874694	8.321928094887362	493473.5613483203	149794.61290455973	7156c5363308c36d1379f555bd0f5e28a4f4d78aeb5dfe4767c201ec84b8885f	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	latin	29101	1364060.926249908	7.019518568215496	720784.4300689332	783012.7540908079	129.77907814969524	1214136.5342671985	149794.61290455973	e4526a63754f67dcfc886560436c3c2efa5545f63541ed417ffd18ade36796c5	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	middle_high_german	29101	1224438.5028123069	6.301015329101433	581162.006631332	643390.3306532067	129.77907814969524	1074514.1108295973	149794.61290455973	d0b6a904508cc5d3249de106496cc3761c7f54ce3e4a3214cdda4513237cdf19	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	middle_french	29101	1315066.0638705993	6.7673888138912295	671789.5676896244	734017.8917114991	129.77907814969524	1165141.6718878897	149794.61290455973	ecf0816002e79c96a2f8744b71ea2724ce703a5ca7e82fe856c128602e8a4389	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	old_italian_tuscan	29101	1342882.1228243548	6.910531498036037	699605.6266433799	761833.9506652546	129.77907814969524	1192957.7308416453	149794.61290455973	98f5a1d9146f31457245a3925cb5af5220131315dbb9b1526b542f21f15d8f69	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	medieval_czech	29101	1366649.728825495	7.032840662118396	723373.2326445202	785601.5566663949	129.77907814969524	1216725.3368427856	149794.61290455973	f5ece6703b133057dec8d27633b03bd9b5d16e429c50d6a5c1acfdf025171457	True
TRANSPOSITION_LANGUAGE	OUTSIDE_IN	old_hungarian	29101	1270232.0797908069	6.5366711254956	626955.583609832	689183.9076317067	129.77907814969524	1120307.6878080973	149794.61290455973	2cce4b9744702bc9a91c7434d864dbfbd6f20e73bded62371dee465bbb5f3042	True
MATCHED_TRANSPOSITION_NULL	INSIDE_OUT	_	0	698746.2807949884	3.5957796298706715	0.0	117698.1086358882	8.321928094887362	548943.3459623337	149794.61290455973	e4057cb5828fd5c8ebb07977e2295e1e1f1d3a67b73e5e046247ed669231fbe9	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	latin	29101	1403982.037713359	7.2249543942763585	705235.7569183707	822933.8655542589	129.77907814969524	1254057.6457306496	149794.61290455973	84d896aaa41d37bcef1444a5beddd16b7ffc89b49d21ac33df40bc51fb829cba	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	middle_high_german	29101	1309040.7219077118	6.736382134516127	610294.4411127234	727992.5497486116	129.77907814969524	1159116.3299250023	149794.61290455973	d156305a79cb38e36d40d8c817eae67e5f1474ecb658ee34245bb058acc56935	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	middle_french	29101	1395321.867761717	7.1803887721625586	696575.5869667286	814273.6956026168	129.77907814969524	1245397.4757790074	149794.61290455973	a5b13d856e134cbc6cc98d7995a3446264fe21323623d2d2a1069281b0af69da	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	old_italian_tuscan	29101	1367676.0907662858	7.038122366595407	668929.8099712974	786627.9186071856	129.77907814969524	1217751.6987835763	149794.61290455973	553bce16c98dd788f0102b02c6e32295d06c5d097025c134489b78ae2f48a3ff	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	medieval_czech	29101	1412379.2159433616	7.268166649221721	713632.9351483732	831331.0437842614	129.77907814969524	1262454.823960652	149794.61290455973	34705bec30781d0b0d5c50852301eb50c79c97aa8413c80285ef3ff80baab758	True
TRANSPOSITION_LANGUAGE	INSIDE_OUT	old_hungarian	29101	1302446.9946816037	6.702450519141247	603700.7138866154	721398.8225225036	129.77907814969524	1152522.6026988942	149794.61290455973	69470d8c3329aae303032401602eb931696cb59f31dc5e05608f590bccd78a9a	True
TRANSPOSITION_LANGUAGE	REVERSE	old_hungarian	29102	1046032.881273568	5.382932017010601	448310.68287739065	464984.70911446784	129.77907814969524	896108.4892908586	149794.61290455973	11ce71a4033303e4b33698ca6d969e22a55b707009ba0c1cf4d5dbbad0cce647	True
TRANSPOSITION_LANGUAGE	REVERSE	old_hungarian	29103	1049775.9213541667	5.402193868766425	452053.7229579893	468727.7491950665	129.77907814969524	899851.5293714573	149794.61290455973	cc09c01539c889fe71d8754b63154ce4244afa687fde242b88662022182b1d5b	True
