representation	source_page	candidate_target_page	similarity	is_true
RAW_CHAR3	f19r	f96v	0.103658536585	0
RAW_CHAR3	f19r	f1v	0.179577464789	0
RAW_CHAR3	f19r	f51r	0.167785234899	0
RAW_CHAR3	f19r	f2v	0.294701986755	1
RAW_CHAR3	f19r	f3v	0.298050139276	0
RAW_CHAR3	f90r1	f96v	0.127572016461	0
RAW_CHAR3	f90r1	f1v	0.228855721393	0
RAW_CHAR3	f90r1	f51r	0.181818181818	0
RAW_CHAR3	f90r1	f2v	0.226720647773	0
RAW_CHAR3	f90r1	f3v	0.207667731629	1
COMPILER_SIGNATURE	f17v	f96v	0.215053763441	1
COMPILER_SIGNATURE	f17v	f1v	0.15625	0
COMPILER_SIGNATURE	f17v	f51r	0.142857142857	0
COMPILER_SIGNATURE	f17v	f2v	0.224489795918	0
COMPILER_SIGNATURE	f17v	f3v	0.372549019608	0
COMPILER_SIGNATURE	f44r	f96v	0.326530612245	0
COMPILER_SIGNATURE	f44r	f1v	0.235294117647	1
COMPILER_SIGNATURE	f44r	f51r	0.254901960784	0
COMPILER_SIGNATURE	f44r	f2v	0.220338983051	0
COMPILER_SIGNATURE	f44r	f3v	0.4375	0
COMPILER_SIGNATURE	f6r	f96v	0.254545454545	0
COMPILER_SIGNATURE	f6r	f1v	0.240740740741	0
COMPILER_SIGNATURE	f6r	f51r	0.133333333333	1
COMPILER_SIGNATURE	f6r	f2v	0.266666666667	0
COMPILER_SIGNATURE	f6r	f3v	0.476923076923	0
COMPILER_SIGNATURE	f19r	f96v	0.229508196721	0
COMPILER_SIGNATURE	f19r	f1v	0.177419354839	0
COMPILER_SIGNATURE	f19r	f51r	0.193548387097	0
COMPILER_SIGNATURE	f19r	f2v	0.28125	1
COMPILER_SIGNATURE	f19r	f3v	0.36	0
COMPILER_SIGNATURE	f90r1	f96v	0.317073170732	0
COMPILER_SIGNATURE	f90r1	f1v	0.209302325581	0
COMPILER_SIGNATURE	f90r1	f51r	0.261904761905	0
COMPILER_SIGNATURE	f90r1	f2v	0.22	0
COMPILER_SIGNATURE	f90r1	f3v	0.306451612903	1
