operation	eligible_cells	base_families	sections	hands	held_base_predictions	held_base_weight	held_base_fractional_mse_gain	held_base_mean_cosine	held_base_positive_dot_rate	held_base_and_section_predictions	held_base_and_section_weight	held_base_and_section_fractional_mse_gain	held_base_and_section_mean_cosine	held_base_and_section_positive_dot_rate	held_base_and_hand_predictions	held_base_and_hand_weight	held_base_and_hand_fractional_mse_gain	held_base_and_hand_mean_cosine	held_base_and_hand_positive_dot_rate	dominant_external_dimensions	maxT_p	label	claim_state
L3:P3:a>y	8	6	3	3	8	33.000000000000	-0.168375481138	0.175849727937	0.878787878788	7	23.000000000000	-0.581220327180	0.165261567747	0.826086956522	7	23.000000000000	-0.555184096322	0.202823046207	0.826086956522	to_end=0:-0.2287/-0.1370|next_freq=R16P:+0.2266/+0.1399|next_freq=MISSING:-0.1864/-0.0918|next_len=MISSING:-0.1864/-0.0918|to_end=3P:+0.1627/+0.1078	0.583414634146	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>l	6	5	2	2	6	20.000000000000	-0.176456359835	0.139792020804	0.700000000000	4	13.000000000000	-0.210644343771	0.141695136969	0.846153846154	4	13.000000000000	-0.210644343771	0.141695136969	0.846153846154	prev_len=L4P:+0.1921/+0.1747|to_end=3P:-0.1829/-0.1810|from_start=1:-0.1616/-0.1539|unit_quartile=Q3:+0.1572/+0.1439|unit_quartile=Q0:-0.1481/-0.1424	0.600975609756	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>k	10	3	5	4	10	64.000000000000	-0.184104674029	0.105008783823	0.734375000000	7	47.000000000000	-0.195324769493	0.107832640520	0.574468085106	6	39.000000000000	-0.127481872643	0.148963883409	0.743589743590	unit_span=8P:-0.1724/-0.1721|prev_len=L4P:+0.1316/+0.0306|unit_quartile=Q0:-0.1004/-0.1030|unit_span=5_7:+0.0919/+0.0758|to_end=3P:-0.0856/-0.1320	0.614634146341	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:r>s	4	3	3	2	2	4.000000000000	-0.194191998842	0.116317672290	1.000000000000	1	2.000000000000	-0.137296083932	0.116498983175	1.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	from_start=0:-0.2500/-0.1122|from_start=3P:+0.2500/+0.1206|to_end=3P:-0.2500/+0.0330|unit_quartile=Q0:-0.2500/-0.1544|unit_quartile=Q1:-0.2500/+0.0878	0.636097560976	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:d>o	4	3	2	3	2	14.000000000000	-0.196246061358	0.166440896609	0.857142857143	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	prev_len=L4P:+0.2264/-0.0152|next_len=L3:-0.1802/-0.0911|unit_quartile=Q2:-0.1617/-0.0541|next_len=L4P:-0.1269/-0.0655|next_freq=R16P:-0.1211/-0.0021	0.642926829268	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>t	10	5	4	3	10	36.000000000000	-0.198293152414	-0.072191091034	0.500000000000	10	36.000000000000	-0.192026693684	0.032682758704	0.611111111111	10	36.000000000000	-0.200053019281	0.031599605629	0.611111111111	next_freq=R16P:-0.1120/-0.1109|from_start=1:-0.0956/-0.0917|from_start=3P:+0.0903/+0.0957|prev_len=L2:-0.0792/-0.0812|next_len=L2:-0.0763/-0.0702	0.646829268293	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P2:o>y	10	4	5	5	10	70.000000000000	-0.217821599883	0.203962839884	0.842857142857	6	29.000000000000	-0.204140344832	0.086924438148	0.620689655172	5	16.000000000000	-0.087526444259	0.072505261496	0.687500000000	prev_freq=R16P:+0.1244/+0.1039|prev_len=L4P:-0.1029/-0.0601|prev_len=L3:+0.0885/+0.0924|unit_span=8P:+0.0831/+0.0402|next_freq=MISSING:+0.0712/+0.1205	0.672195121951	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P1:e>y	5	4	2	2	5	10.000000000000	-0.227718195811	0.045105069806	0.600000000000	1	2.000000000000	-0.226574043977	-0.039528865736	0.000000000000	1	2.000000000000	-0.226574043977	-0.039528865736	0.000000000000	to_end=3P:-0.2006/-0.2253|next_len=L4P:-0.1561/-0.1874|prev_len=L4P:+0.1304/+0.1509|to_end=2:+0.1000/+0.0976|prev_freq=R16P:-0.0965/-0.0923	0.690731707317	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P1:a>l	4	3	2	2	2	4.000000000000	-0.233837189342	0.093348512277	0.500000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	prev_len=L2:-0.3261/-0.2616|to_end=0:+0.2440/+0.1563|next_freq=MISSING:+0.2374/+0.1130|next_len=MISSING:+0.2374/+0.1130|to_end=2:-0.1792/-0.0646	0.697560975610	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>s	11	4	5	4	11	56.000000000000	-0.235247982726	0.063854619890	0.517857142857	11	56.000000000000	-0.332735630064	0.028025732447	0.446428571429	9	50.000000000000	-0.201778543726	0.068787122872	0.500000000000	next_len=L1:-0.1247/-0.1710|unit_span=8P:-0.1149/-0.1026|prev_len=L2:+0.1100/-0.0261|next_freq=R16P:-0.1015/-0.1347|prev_freq=R16P:-0.0852/-0.1129	0.701463414634	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>l	8	3	5	3	2	4.000000000000	-0.255336246657	-0.207162201580	0.500000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	to_end=0:+0.2560/-0.0559|to_end=1:-0.2299/-0.0441|next_freq=MISSING:+0.2070/-0.0903|next_len=MISSING:+0.2070/-0.0903|next_freq=R5_15:-0.1470/+0.0027	0.731707317073	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P2:l>r	10	6	4	3	10	36.000000000000	-0.258595814763	-0.167630715770	0.111111111111	10	36.000000000000	-0.447479169083	-0.247824626891	0.166666666667	10	36.000000000000	-0.467279623266	-0.245370064569	0.222222222222	prev_len=L4P:-0.1198/-0.1340|prev_len=L2:+0.0662/+0.0795|unit_quartile=Q2:+0.0630/+0.0569|prev_len=L3:+0.0447/+0.0318|unit_span=3:+0.0432/+0.0462	0.735609756098	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:d>k	4	4	2	2	4	8.000000000000	-0.275626705563	0.088534809016	0.750000000000	1	2.000000000000	0.114101654344	0.369110412871	1.000000000000	1	2.000000000000	0.114101654344	0.369110412871	1.000000000000	next_len=L2:+0.2654/+0.2654|prev_len=L4P:+0.1906/+0.1906|unit_quartile=Q1:+0.1569/+0.1569|unit_span=8P:-0.1525/-0.1525|prev_freq=R16P:-0.1497/-0.1497	0.755121951220	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P2:k>r	13	3	6	5	13	137.000000000000	-0.302439571605	0.154682116255	0.693430656934	9	90.000000000000	-0.402709696950	0.080153629669	0.533333333333	6	41.000000000000	-0.377965782883	-0.013660457780	0.463414634146	unit_quartile=Q0:+0.1048/+0.1057|unit_quartile=Q3:-0.0898/-0.0995|from_start=3P:-0.0884/-0.0867|to_end=3P:+0.0759/+0.0611|next_len=L1:-0.0739/-0.0701	0.787317073171	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P2:k>p	4	3	2	2	2	5.000000000000	-0.324074974952	0.126459129533	0.400000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	prev_len=L2:-0.3050/-0.0853|unit_span=5_7:-0.2869/-0.1029|unit_quartile=Q2:+0.2442/-0.0222|prev_len=L4P:+0.1818/+0.0745|prev_freq=R16P:-0.1774/-0.2457	0.808780487805	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L2:P1:e>o	9	3	4	3	9	33.000000000000	-0.331070079524	0.027283242883	0.727272727273	9	33.000000000000	-0.339707438456	0.094282962020	0.666666666667	9	33.000000000000	-0.349565087007	0.082651818140	0.666666666667	prev_freq=R2_4:-0.1281/-0.1087|prev_freq=R16P:+0.1195/+0.1360|next_hash=MISSING:+0.0738/+0.0940|next_freq=R2_4:-0.0715/-0.0659|next_len=L4P:-0.0705/-0.0929	0.810731707317	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:d>s	6	3	4	3	6	20.000000000000	-0.366010985984	-0.031844786787	0.400000000000	6	20.000000000000	-0.432599423808	-0.082181358471	0.400000000000	5	18.000000000000	-0.449904856514	-0.076221103264	0.444444444444	prev_freq=R16P:-0.1805/-0.1725|next_len=L2:+0.1457/+0.1458|prev_len=L4P:+0.1444/+0.1055|unit_quartile=Q0:-0.1433/-0.1332|unit_quartile=Q2:+0.1334/+0.1313	0.844878048780	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:k>o	4	3	3	2	2	5.000000000000	-0.540520026087	0.049153686634	0.600000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	next_freq=R16P:-0.2147/-0.3715|unit_quartile=Q2:-0.1873/-0.0628|from_start=3P:-0.1705/+0.0898|to_end=0:+0.1616/+0.2582|prev_len=L2:-0.1573/+0.0671	0.935609756098	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:e>o	4	3	3	3	2	6.000000000000	-0.625569031547	-0.033265098636	0.333333333333	1	2.000000000000	-0.245723667892	0.119928247559	1.000000000000	1	2.000000000000	-0.245723667892	0.119928247559	1.000000000000	from_start=3P:+0.1679/+0.1272|from_start=1:-0.1671/+0.0417|prev_freq=R1:-0.1376/-0.0408|unit_quartile=Q0:-0.1353/-0.1239|to_end=2:+0.1218/-0.0237	0.957073170732	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
L3:P3:k>s	4	3	2	2	2	4.000000000000	-0.628971987839	-0.311481535576	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0	0.000000000000	0.000000000000	0.000000000000	0.000000000000	unit_span=8P:+0.2556/-0.0996|from_start=3P:+0.2188/+0.0463|prev_freq=R1:-0.2066/-0.0938|to_end=1:-0.1771/-0.0998|to_end=3P:+0.1771/-0.0898	0.958048780488	NO_SIGNAL	PARSER_INDEPENDENT_EXTERNAL_CONTEXT_RELATION_NO_MORPHOLOGY_OR_MEANING
