core	feature	levels	hb_distribution	sb_distribution	weighted_jaccard	js_divergence_bits	folio_permutation_local_p	folio_permutation_maxT_p	permutation_worlds	lofo_min_weighted_jaccard	lofo_max_js_divergence_bits	hand3_weighted_jaccard	hand3_hb_count	hand3_sb_count
daiin	neighbor_field_context	17	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_2|CARRIER_STATE>CARRIER_STATE:1;CLOSED|LEN_2|OTHER>DY_RESOLUTION||EOL:1;CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION||EOL:1;CLOSED|LEN_3|OTHER>DY_RESOLUTION||EOL:1;CLOSED|LEN_3|Q_OUTER_STATE>DY_RESOLUTION||EOL:1	CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL:4;BOL||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:2;BOL||EOL:2;BOL||CLOSED|LEN_2|OTHER>DY_RESOLUTION:1;BOL||CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION:1;BOL||OPEN|LEN_4PLUS|Q_OUTER_STATE>AR_REFERENCE:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_3|OTHER>OL_STATE:1;CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION||CLOSED|LEN_2|CARRIER_STATE>DY_RESOLUTION:1;CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION||CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_3|OL_STATE>DY_RESOLUTION||EOL:1	0.090909091	0.803266354	0.246031746	0.841269841	126	0.000000000	1.000000000	0.000000000	2	16
dam	target_state	1	CARRIER_STATE:4	CARRIER_STATE:4	1.000000000	0.000000000	1.000000000	1.000000000	10	1.000000000	0.000000000	1.000000000	1	4
dam	wrapper	2	ch:4	ch:3;che:1	0.600000000	0.137925381	0.500000000	0.900000000	10	0.333333333	0.311278124	0.600000000	1	4
dam	field_position	2	FIELD_INTERNAL:2;OPEN_FIELD_END:2	OPEN_FIELD_END:3;FIELD_INTERNAL:1	0.600000000	0.048794941	0.600000000	1.000000000	10	0.333333333	0.311278124	0.600000000	1	4
dam	field_role	3	OPEN|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE:2;OPEN|LEN_3|OPEN_FIELD_END|CARRIER_STATE:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|CARRIER_STATE:1	OPEN|LEN_3|OPEN_FIELD_END|CARRIER_STATE:2;OPEN|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|CARRIER_STATE:1	0.600000000	0.061278124	0.800000000	1.000000000	10	0.142857143	0.548794941	0.333333333	1	4
dam	previous_state	6	AL_STATE:1;AR_REFERENCE:1;CARRIER_STATE:1;OT_AL_LOCAL:1	AL_STATE:1;CARRIER_STATE:1;OL_STATE:1;OT_AR_LOCAL:1	0.333333333	0.500000000	0.800000000	1.000000000	10	0.000000000	1.000000000	0.000000000	1	4
dam	next_state	4	EOS:2;CARRIER_STATE:1;Q_OUTER_STATE:1	EOS:3;AR_REFERENCE:1	0.333333333	0.393155878	0.700000000	1.000000000	10	0.200000000	0.517650362	0.600000000	1	4
dam	previous_field_shape	4	BOL:3;CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION:1	BOL:2;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|OTHER>DY_RESOLUTION:1	0.333333333	0.393155878	0.700000000	1.000000000	10	0.333333333	0.500000000	0.000000000	1	4
dam	next_field_shape	1	EOL:4	EOL:4	1.000000000	0.000000000	1.000000000	1.000000000	10	1.000000000	0.000000000	1.000000000	1	4
dam	micro_context	7	AL_STATE>TARGET[CARRIER_STATE]>CARRIER_STATE:1;AR_REFERENCE>TARGET[CARRIER_STATE]>EOS:1;CARRIER_STATE>TARGET[CARRIER_STATE]>EOS:1;OT_AL_LOCAL>TARGET[CARRIER_STATE]>Q_OUTER_STATE:1	AL_STATE>TARGET[CARRIER_STATE]>AR_REFERENCE:1;CARRIER_STATE>TARGET[CARRIER_STATE]>EOS:1;OL_STATE>TARGET[CARRIER_STATE]>EOS:1;OT_AR_LOCAL>TARGET[CARRIER_STATE]>EOS:1	0.142857143	0.750000000	0.600000000	1.000000000	10	0.000000000	1.000000000	0.000000000	1	4
dam	masked_field_template	8	ENTRY_STATE>AL_STATE>CARRIER_STATE>CARRIER_STATE>TARGET[CARRIER_STATE]>OPEN:1;ENTRY_STATE>AL_STATE>TARGET[CARRIER_STATE]>CARRIER_STATE>CARRIER_STATE>OPEN:1;ENTRY_STATE>CARRIER_STATE>CARRIER_STATE>OL_STATE>ENTRY_STATE>CARRIER_STATE>OTHER>ENTRY_STATE>OT_AL_LOCAL>TARGET[CARRIER_STATE]>Q_OUTER_STATE>OPEN:1;OL_STATE>AR_REFERENCE>TARGET[CARRIER_STATE]>OPEN:1	CARRIER_STATE>OL_STATE>TARGET[CARRIER_STATE]>OPEN:1;ENTRY_STATE>AR_REFERENCE>OL_STATE>OT_AR_LOCAL>TARGET[CARRIER_STATE]>OPEN:1;ENTRY_STATE>CARRIER_STATE>TARGET[CARRIER_STATE]>OPEN:1;OTHER>OTHER>OTHER>CARRIER_STATE>OTHER>AL_STATE>TARGET[CARRIER_STATE]>AR_REFERENCE>OPEN:1	0.000000000	1.000000000	1.000000000	0.500000000	10	0.000000000	1.000000000	0.000000000	1	4
dam	neighbor_field_context	4	BOL||EOL:3;CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION||EOL:1	BOL||EOL:2;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL:1;CLOSED|LEN_4PLUS|OTHER>DY_RESOLUTION||EOL:1	0.333333333	0.393155878	0.700000000	1.000000000	10	0.333333333	0.500000000	0.000000000	1	4
okam	target_state	4	OTHER:5;Q_OUTER_STATE:1	Q_OUTER_STATE:5;OTHER:3;CARRIER_STATE:1;DY_RESOLUTION:1	0.304347826	0.257107178	0.090909091	0.513486513	3003	0.176470588	0.493422606	0.176470588	1	10
okam	wrapper	3	NONE:5;q:1	q:6;NONE:3;ch:1	0.304347826	0.237972644	0.044289044	0.176157176	3003	0.176470588	0.493422606	0.176470588	1	10
okam	field_position	5	OPEN_FIELD_END:5;SINGLE:1	FIELD_INTERNAL:3;OPEN_FIELD_END:3;SINGLE:2;FIELD_CLOSE:1;FIELD_START:1	0.304347826	0.345294347	0.182817183	0.773559774	3003	0.176470588	0.493422606	0.176470588	1	10
okam	field_role	10	OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER:3;OPEN|LEN_1|SINGLE|OTHER:1;OPEN|LEN_2|OPEN_FIELD_END|OTHER:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|Q_OUTER_STATE:1	CLOSED|LEN_4PLUS|FIELD_INTERNAL|OTHER:2;OPEN|LEN_1|SINGLE|Q_OUTER_STATE:2;CLOSED|LEN_4PLUS|FIELD_CLOSE|DY_RESOLUTION:1;CLOSED|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE:1;OPEN|LEN_3|FIELD_START|Q_OUTER_STATE:1;OPEN|LEN_3|OPEN_FIELD_END|Q_OUTER_STATE:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|Q_OUTER_STATE:1	0.111111111	0.677735406	0.183483183	0.878787879	3003	0.052631579	0.856320897	0.000000000	1	10
okam	previous_state	6	AR_REFERENCE:2;OTHER:2;CARRIER_STATE:1;DY_RESOLUTION:1	DY_RESOLUTION:3;CARRIER_STATE:2;OL_STATE:2;OTHER:2;Q_OUTER_STATE:1	0.363636364	0.343845337	0.458541459	0.961371961	3003	0.200000000	0.556543807	0.000000000	1	10
okam	next_state	4	EOS:6	EOS:6;CARRIER_STATE:2;AL_STATE:1;OL_STATE:1	0.428571429	0.236452798	0.472527473	0.894771895	3003	0.333333333	0.311278124	0.428571429	1	10
okam	previous_field_shape	9	BOL:2;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION:1	BOL:4;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION:1;CLOSED|LEN_2|OTHER>DY_RESOLUTION:1;CLOSED|LEN_3|OL_STATE>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION:1	0.363636364	0.381006522	0.922743923	1.000000000	3003	0.250000000	0.503038745	0.000000000	1	10
okam	next_field_shape	4	EOL:6	EOL:7;CLOSED|LEN_2|OTHER>DY_RESOLUTION:1;OPEN|LEN_1|OT_AR_LOCAL>OT_AR_LOCAL:1;OPEN|LEN_3|OTHER>ENTRY_STATE:1	0.538461538	0.169194855	1.000000000	1.000000000	3003	0.454545455	0.218995259	0.538461538	1	10
okam	micro_context	11	AR_REFERENCE>TARGET[OTHER]>EOS:2;OTHER>TARGET[OTHER]>EOS:2;CARRIER_STATE>TARGET[Q_OUTER_STATE]>EOS:1;DY_RESOLUTION>TARGET[OTHER]>EOS:1	DY_RESOLUTION>TARGET[Q_OUTER_STATE]>EOS:2;CARRIER_STATE>TARGET[OTHER]>CARRIER_STATE:1;CARRIER_STATE>TARGET[Q_OUTER_STATE]>EOS:1;DY_RESOLUTION>TARGET[Q_OUTER_STATE]>OL_STATE:1;OL_STATE>TARGET[CARRIER_STATE]>AL_STATE:1;OL_STATE>TARGET[OTHER]>CARRIER_STATE:1;OTHER>TARGET[DY_RESOLUTION]>EOS:1;OTHER>TARGET[OTHER]>EOS:1;Q_OUTER_STATE>TARGET[Q_OUTER_STATE]>EOS:1	0.111111111	0.703883002	0.356643357	0.932067932	3003	0.052631579	0.856320897	0.000000000	1	10
okam	masked_field_template	15	AR_REFERENCE>TARGET[OTHER]>OPEN:1;CARRIER_STATE>AL_STATE>ENTRY_STATE>AR_REFERENCE>OTHER>ENTRY_STATE>AR_REFERENCE>AR_REFERENCE>TARGET[OTHER]>OPEN:1;CARRIER_STATE>CARRIER_STATE>OTHER>OTHER>TARGET[OTHER]>OPEN:1;ENTRY_STATE>CARRIER_STATE>CARRIER_STATE>OL_STATE>ENTRY_STATE>CARRIER_STATE>OTHER>ENTRY_STATE>OT_AL_LOCAL>CARRIER_STATE>TARGET[Q_OUTER_STATE]>OPEN:1;OTHER>OTHER>OTHER>OTHER>TARGET[OTHER]>OPEN:1;TARGET[OTHER]>OPEN:1	TARGET[Q_OUTER_STATE]>OPEN:2;AR_REFERENCE>CARRIER_STATE>OTHER>OL_STATE>CARRIER_STATE>TARGET[OTHER]>CARRIER_STATE>DY_RESOLUTION:1;ED_MEDIUM>ED_MEDIUM>CARRIER_STATE>OTHER>OTHER>TARGET[DY_RESOLUTION]:1;ENTRY_STATE>OTHER>OL_STATE>TARGET[OTHER]>CARRIER_STATE>DY_RESOLUTION:1;OTHER>CARRIER_STATE>ED_MEDIUM>Q_OUTER_STATE>AR_REFERENCE>OL_STATE>OL_STATE>OTHER>TARGET[OTHER]>OPEN:1;OTHER>OTHER>OTHER>Q_OUTER_STATE>TARGET[Q_OUTER_STATE]>OPEN:1;Q_OUTER_STATE>AR_REFERENCE>OL_STATE>TARGET[CARRIER_STATE]>AL_STATE>CARRIER_STATE>DY_RESOLUTION:1;Q_OUTER_STATE>CARRIER_STATE>TARGET[Q_OUTER_STATE]>OPEN:1;TARGET[Q_OUTER_STATE]>OL_STATE>CARRIER_STATE>OPEN:1	0.000000000	1.000000000	0.472527473	0.612054612	3003	0.000000000	1.000000000	0.000000000	1	10
okam	neighbor_field_context	12	BOL||EOL:2;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||EOL:1;CLOSED|LEN_3|ENTRY_STATE>DY_RESOLUTION||EOL:1;CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION||EOL:1;CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION||EOL:1	BOL||EOL:2;BOL||CLOSED|LEN_2|OTHER>DY_RESOLUTION:1;BOL||OPEN|LEN_1|OT_AR_LOCAL>OT_AR_LOCAL:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION||OPEN|LEN_3|OTHER>ENTRY_STATE:1;CLOSED|LEN_2|AR_REFERENCE>DY_RESOLUTION||EOL:1;CLOSED|LEN_2|OTHER>DY_RESOLUTION||EOL:1;CLOSED|LEN_3|OL_STATE>DY_RESOLUTION||EOL:1;CLOSED|LEN_4PLUS|ED_MEDIUM>DY_RESOLUTION||EOL:1;CLOSED|LEN_4PLUS|OL_STATE>DY_RESOLUTION||EOL:1	0.176470588	0.618226399	1.000000000	1.000000000	3003	0.066666667	0.856320897	0.000000000	1	10
odain	target_state	3	OTHER:2;Q_OUTER_STATE:1	CARRIER_STATE:7;OTHER:4;Q_OUTER_STATE:4	0.363636364	0.299887583	0.166666667	0.833333333	36	0.153846154	0.529757873	0.368421053	2	13
odain	wrapper	5	NONE:2;q:1	NONE:4;che:4;q:4;ch:2;sh:1	0.363636364	0.299887583	0.583333333	0.972222222	36	0.153846154	0.529757873	0.368421053	2	13
odain	field_position	4	OPEN_FIELD_END:2;FIELD_INTERNAL:1	FIELD_INTERNAL:6;FIELD_START:3;OPEN_FIELD_END:3;PRECLOSE:3	0.363636364	0.297803993	0.222222222	0.861111111	36	0.111111111	0.609986547	0.444444444	2	13
odain	field_role	13	CLOSED|LEN_4PLUS|FIELD_INTERNAL|Q_OUTER_STATE:1;OPEN|LEN_3|OPEN_FIELD_END|OTHER:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER:1	CLOSED|LEN_4PLUS|FIELD_INTERNAL|CARRIER_STATE:3;CLOSED|LEN_4PLUS|PRECLOSE|OTHER:2;OPEN|LEN_4PLUS|FIELD_INTERNAL|Q_OUTER_STATE:2;CLOSED|LEN_2|FIELD_START|Q_OUTER_STATE:1;CLOSED|LEN_3|FIELD_START|CARRIER_STATE:1;CLOSED|LEN_4PLUS|PRECLOSE|Q_OUTER_STATE:1;OPEN|LEN_2|OPEN_FIELD_END|CARRIER_STATE:1;OPEN|LEN_4PLUS|FIELD_INTERNAL|OTHER:1;OPEN|LEN_4PLUS|FIELD_START|CARRIER_STATE:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|CARRIER_STATE:1;OPEN|LEN_4PLUS|OPEN_FIELD_END|OTHER:1	0.034482759	0.869995516	0.333333333	0.861111111	36	0.000000000	1.000000000	0.040000000	2	13
odain	previous_state	7	OTHER:2;CARRIER_STATE:1	OTHER:5;BOS:2;CARRIER_STATE:2;OL_STATE:2;Q_OUTER_STATE:2;DY_RESOLUTION:1;ED_MEDIUM:1	0.304347826	0.339457284	0.722222222	1.000000000	36	0.071428571	0.703883021	0.181818182	2	13
odain	next_state	7	EOS:2;OTHER:1	DY_RESOLUTION:4;CARRIER_STATE:3;EOS:3;AR_REFERENCE:2;AL_STATE:1;ENTRY_STATE:1;OTHER:1	0.153846154	0.532277253	0.416666667	0.888888889	36	0.083333333	0.714374457	0.181818182	2	13
odain	previous_field_shape	7	BOL:1;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_2|OTHER>DY_RESOLUTION:1	BOL:8;CLOSED|LEN_2|Q_OUTER_STATE>DY_RESOLUTION:2;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:1;CLOSED|LEN_2|OTHER>DY_RESOLUTION:1;CLOSED|LEN_3|OTHER>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|CARRIER_STATE>DY_RESOLUTION:1;CLOSED|LEN_4PLUS|ENTRY_STATE>DY_RESOLUTION:1	0.304347826	0.323455169	0.861111111	1.000000000	36	0.034482759	0.820111964	0.405405405	2	13
odain	next_field_shape	6	EOL:2;OPEN|LEN_1|CARRIER_STATE>CARRIER_STATE:1	EOL:8;CLOSED|LEN_1|DY_RESOLUTION>DY_RESOLUTION:3;CLOSED|LEN_3|OTHER>DY_RESOLUTION:2;OPEN|LEN_1|Q_OUTER_STATE>Q_OUTER_STATE:1;OPEN|LEN_4PLUS|CARRIER_STATE>OTHER:1	0.363636364	0.405354364	0.500000000	0.972222222	36	0.300000000	0.483721222	0.333333333	2	13
odain	micro_context	16	CARRIER_STATE>TARGET[OTHER]>EOS:1;OTHER>TARGET[OTHER]>EOS:1;OTHER>TARGET[Q_OUTER_STATE]>OTHER:1	OTHER>TARGET[CARRIER_STATE]>CARRIER_STATE:3;BOS>TARGET[CARRIER_STATE]>AL_STATE:1;BOS>TARGET[CARRIER_STATE]>AR_REFERENCE:1;CARRIER_STATE>TARGET[Q_OUTER_STATE]>AR_REFERENCE:1;CARRIER_STATE>TARGET[Q_OUTER_STATE]>ENTRY_STATE:1;DY_RESOLUTION>TARGET[Q_OUTER_STATE]>DY_RESOLUTION:1;ED_MEDIUM>TARGET[Q_OUTER_STATE]>DY_RESOLUTION:1;OL_STATE>TARGET[OTHER]>DY_RESOLUTION:1;OL_STATE>TARGET[OTHER]>EOS:1;OTHER>TARGET[CARRIER_STATE]>EOS:1;OTHER>TARGET[OTHER]>DY_RESOLUTION:1;Q_OUTER_STATE>TARGET[CARRIER_STATE]>EOS:1;Q_OUTER_STATE>TARGET[OTHER]>OTHER:1	0.000000000	1.000000000	0.611111111	0.833333333	36	0.000000000	1.000000000	0.000000000	2	13
