field_id	edition	page	physical_folio	star_ordinal	record_scope	locus	line_depth	field_index	field_group_count	group_tokens	page_hosts	compiler_skeleton	template_id	ends_dy	ends_b3
ZL3b|f104r.4|F01	ZL3b	f104r	f104	1	BODY	f104r.4	3	1	3	o|l|sheedy	o|l|ee	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""sh"",""NONE"",""NONE"",0,1,0]]"	3177ab9d2c6f2aeb	1	0
ZL3b|f104r.4|F02	ZL3b	f104r	f104	1	BODY	f104r.4	3	2	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
ZL3b|f104r.4|F03	ZL3b	f104r	f104	1	BODY	f104r.4	3	3	4	chedal|qodaiin|qodaiin|chry	d|d|d|ry	"[[""che"",""NONE"",""al"",0,0,0],[""q"",""O"",""aiin"",0,0,0],[""q"",""O"",""aiin"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0]]"	202a21370e01a4dd	0	0
IT2a|f104r.1|F01	IT2a	f104r	f104	1	OPEN	f104r.1	0	1	4	pchdar|chedy|char|qopchedy	pchd|y|ar|opche	"[[""NONE"",""NONE"",""ar"",0,0,0],[""che"",""NONE"",""NONE"",1,0,0],[""ch"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,1,0]]"	3749719954c8ba51	1	0
IT2a|f104r.1|F02	IT2a	f104r	f104	1	OPEN	f104r.1	0	2	1	ocphedy	ocphe	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.1|F03	IT2a	f104r	f104	1	OPEN	f104r.1	0	3	1	qopchedy	opche	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
IT2a|f104r.1|F04	IT2a	f104r	f104	1	OPEN	f104r.1	0	4	4	shedaiin|oteeo|chey|qopchedy	ed|eeo|y|opche	"[[""sh"",""NONE"",""aiin"",0,0,0],[""NONE"",""OT"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,1,0]]"	c27774f7e55960d2	1	0
IT2a|f104r.1|F05	IT2a	f104r	f104	1	OPEN	f104r.1	0	5	1	sain	ain	"[[""s"",""NONE"",""NONE"",0,0,0]]"	42c7436edb33d7ba	0	0
IT2a|f104r.2|F01	IT2a	f104r	f104	1	BODY	f104r.2	1	1	3	oar|aiin|yteeody	o|aiin|yteeo	"[[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	adf7f8da7890567c	1	0
IT2a|f104r.2|F02	IT2a	f104r	f104	1	BODY	f104r.2	1	2	7	cheodaiin|cheodar|saiin|chey|tair|osaiiin|chcthedy	d|d|aiin|y|air|osaiiin|cthe	"[[""che"",""O"",""aiin"",0,0,0],[""che"",""O"",""ar"",0,0,0],[""s"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""t"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,1,0]]"	e488314fb1abd48c	1	0
IT2a|f104r.2|F03	IT2a	f104r	f104	1	BODY	f104r.2	1	3	1	teedaram	eedara	"[[""t"",""NONE"",""NONE"",0,0,1]]"	62d91af966947a98	0	1
IT2a|f104r.3|F01	IT2a	f104r	f104	1	BODY	f104r.3	2	1	2	daiir|octhedy	aiir|octhe	"[[""d"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	747e9abc47b19413	1	0
IT2a|f104r.3|F02	IT2a	f104r	f104	1	BODY	f104r.3	2	2	3	otech|ykar|otedy	otech|yk|e	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	99dbd17a2ab14cb6	1	0
IT2a|f104r.3|F03	IT2a	f104r	f104	1	BODY	f104r.3	2	3	1	otody	oto	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.3|F04	IT2a	f104r	f104	1	BODY	f104r.3	2	4	2	qoteeos|yteeody	eeos|yteeo	"[[""q"",""OT"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	7abaa4c45a7be0b7	1	0
IT2a|f104r.3|F05	IT2a	f104r	f104	1	BODY	f104r.3	2	5	1	oteedy	ee	"[[""NONE"",""OT"",""NONE"",0,1,0]]"	3937916de52a61f8	1	0
IT2a|f104r.3|F06	IT2a	f104r	f104	1	BODY	f104r.3	2	6	3	oky|okal|daram	oky|ok|ara	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""al"",0,0,0],[""d"",""NONE"",""NONE"",0,0,1]]"	8e98e6a1a3837a65	0	1
IT2a|f104r.4|F01	IT2a	f104r	f104	1	BODY	f104r.4	3	1	2	ol|sheedy	l|ee	"[[""NONE"",""O"",""NONE"",0,0,0],[""sh"",""NONE"",""NONE"",0,1,0]]"	27fac10fff7e25e8	1	0
IT2a|f104r.4|F02	IT2a	f104r	f104	1	BODY	f104r.4	3	2	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
IT2a|f104r.4|F03	IT2a	f104r	f104	1	BODY	f104r.4	3	3	4	chedal|qodaiin|qodaiiin|chry	d|d|odaiiin|ry	"[[""che"",""NONE"",""al"",0,0,0],[""q"",""O"",""aiin"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0]]"	a8009e7a2d53f134	0	0
RF1b|f104r.1|F01	RF1b	f104r	f104	1	OPEN	f104r.1	0	1	4	pchdar|chedy|char|qopchedy	pchd|y|ar|opche	"[[""NONE"",""NONE"",""ar"",0,0,0],[""che"",""NONE"",""NONE"",1,0,0],[""ch"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,1,0]]"	3749719954c8ba51	1	0
RF1b|f104r.1|F02	RF1b	f104r	f104	1	OPEN	f104r.1	0	2	1	ocphedy	ocphe	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
RF1b|f104r.1|F03	RF1b	f104r	f104	1	OPEN	f104r.1	0	3	1	qopchedy	opche	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
RF1b|f104r.1|F04	RF1b	f104r	f104	1	OPEN	f104r.1	0	4	3	shedaiin|oteeochey|qopchedy	ed|oteeochey|opche	"[[""sh"",""NONE"",""aiin"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,1,0]]"	6f07e1ad715c6f79	1	0
RF1b|f104r.1|F05	RF1b	f104r	f104	1	OPEN	f104r.1	0	5	1	sain	ain	"[[""s"",""NONE"",""NONE"",0,0,0]]"	42c7436edb33d7ba	0	0
RF1b|f104r.2|F01	RF1b	f104r	f104	1	BODY	f104r.2	1	1	3	oar|aiin|yteeody	o|aiin|yteeo	"[[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	adf7f8da7890567c	1	0
RF1b|f104r.2|F02	RF1b	f104r	f104	1	BODY	f104r.2	1	2	9	cheedaiin|cheodar|s|aiin|chey|tair|os|aiin|chcthedy	ed|d|s|aiin|y|air|os|aiin|cthe	"[[""che"",""NONE"",""aiin"",0,0,0],[""che"",""O"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""t"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,1,0]]"	43212f62bf25b263	1	0
RF1b|f104r.2|F03	RF1b	f104r	f104	1	BODY	f104r.2	1	3	1	teedaram	eedara	"[[""t"",""NONE"",""NONE"",0,0,1]]"	62d91af966947a98	0	1
RF1b|f104r.3|F01	RF1b	f104r	f104	1	BODY	f104r.3	2	1	3	daiir|o|cthedy	aiir|o|cthe	"[[""d"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	3841920f4420574b	1	0
RF1b|f104r.3|F02	RF1b	f104r	f104	1	BODY	f104r.3	2	2	3	oteee|ykar|otedy	eee|yk|e	"[[""NONE"",""OT"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	de6c9d209c4d7f07	1	0
RF1b|f104r.3|F03	RF1b	f104r	f104	1	BODY	f104r.3	2	3	1	otody	oto	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
RF1b|f104r.3|F04	RF1b	f104r	f104	1	BODY	f104r.3	2	4	2	qoteeos|yteeody	eeos|yteeo	"[[""q"",""OT"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	7abaa4c45a7be0b7	1	0
RF1b|f104r.3|F05	RF1b	f104r	f104	1	BODY	f104r.3	2	5	1	oteedy	ee	"[[""NONE"",""OT"",""NONE"",0,1,0]]"	3937916de52a61f8	1	0
RF1b|f104r.3|F06	RF1b	f104r	f104	1	BODY	f104r.3	2	6	3	oky|okal|daram	oky|ok|ara	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""al"",0,0,0],[""d"",""NONE"",""NONE"",0,0,1]]"	8e98e6a1a3837a65	0	1
RF1b|f104r.4|F01	RF1b	f104r	f104	1	BODY	f104r.4	3	1	2	ol|sheedy	l|ee	"[[""NONE"",""O"",""NONE"",0,0,0],[""sh"",""NONE"",""NONE"",0,1,0]]"	27fac10fff7e25e8	1	0
RF1b|f104r.4|F02	RF1b	f104r	f104	1	BODY	f104r.4	3	2	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
RF1b|f104r.4|F03	RF1b	f104r	f104	1	BODY	f104r.4	3	3	4	chedal|qodaiin|qodeiiiin|chry	d|d|odeiiiin|ry	"[[""che"",""NONE"",""al"",0,0,0],[""q"",""O"",""aiin"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0]]"	a8009e7a2d53f134	0	0
ZL3b|f104r.5|F01	ZL3b	f104r	f104	2	OPEN	f104r.5	0	1	3	kchdal|qotaiin|qoshedy	kchd|ot|she	"[[""NONE"",""NONE"",""al"",0,0,0],[""q"",""NONE"",""aiin"",0,0,0],[""q"",""O"",""NONE"",0,1,0]]"	f826af5e07dd0ee7	1	0
ZL3b|f104r.5|F02	ZL3b	f104r	f104	2	OPEN	f104r.5	0	2	8	ol|chl|ol|chedacphy|al|lod|pchdair|opchdy	l|l|l|acphy|al|lod|pchd|opch	"[[""NONE"",""O"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0],[""NONE"",""O"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",1,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""air"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	808f3638ec8a2dc1	1	0
ZL3b|f104r.5|F03	ZL3b	f104r	f104	2	OPEN	f104r.5	0	3	1	qod	d	"[[""q"",""O"",""NONE"",0,0,0]]"	a53c069953409146	0	0
ZL3b|f104r.6|F01	ZL3b	f104r	f104	2	BODY	f104r.6	1	1	2	y|cheeody	y|eo	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,1,0]]"	2d85fdf9ef13640c	1	0
ZL3b|f104r.6|F02	ZL3b	f104r	f104	2	BODY	f104r.6	1	2	5	aiin|lkar|cheeo|dain|ockhedy	aiin|lk|eo|ain|ockhe	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""d"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	bbff8f5ce5c32147	1	0
ZL3b|f104r.6|F03	ZL3b	f104r	f104	2	BODY	f104r.6	1	3	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
ZL3b|f104r.6|F04	ZL3b	f104r	f104	2	BODY	f104r.6	1	4	2	qotain|otchdy	ot|ch	"[[""q"",""NONE"",""ain"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	e082a602ec6fcc20	1	0
ZL3b|f104r.6|F05	ZL3b	f104r	f104	2	BODY	f104r.6	1	5	2	otain|chedam	ot|a	"[[""NONE"",""NONE"",""ain"",0,0,0],[""che"",""NONE"",""NONE"",1,0,1]]"	33679b9e6d3cb9be	0	1
ZL3b|f104r.7|F01	ZL3b	f104r	f104	2	BODY	f104r.7	2	1	4	dchodees|sheos|odaiin|otchedy	chodees|eos|d|che	"[[""d"",""NONE"",""NONE"",0,0,0],[""sh"",""NONE"",""NONE"",0,0,0],[""NONE"",""O"",""aiin"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	5cc6908ca18a6804	1	0
ZL3b|f104r.7|F02	ZL3b	f104r	f104	2	BODY	f104r.7	2	2	2	qodain|shedy	d|e	"[[""q"",""O"",""ain"",0,0,0],[""sh"",""NONE"",""NONE"",0,1,0]]"	e89f6910aa6cceb1	1	0
ZL3b|f104r.7|F03	ZL3b	f104r	f104	2	BODY	f104r.7	2	3	5	chedy|qodain|okar|ar|okaim	y|d|ok|ar|okai	"[[""che"",""NONE"",""NONE"",1,0,0],[""q"",""O"",""ain"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,1]]"	8a8d6c1f5a7d9ef0	0	1
ZL3b|f104r.8|F01	ZL3b	f104r	f104	2	BODY	f104r.8	3	1	2	o|lsheedy	o|lshee	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	8730f9349ee0259c	1	0
ZL3b|f104r.8|F02	ZL3b	f104r	f104	2	BODY	f104r.8	3	2	1	lkeedy	lkee	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
ZL3b|f104r.8|F03	ZL3b	f104r	f104	2	BODY	f104r.8	3	3	1	lkeody	lkeo	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
ZL3b|f104r.8|F04	ZL3b	f104r	f104	2	BODY	f104r.8	3	4	8	qokaiin|chedal|qokar|odar|qokal|okar|otar|odr	ok|d|ok|d|ok|ok|ot|odr	"[[""q"",""NONE"",""aiin"",0,0,0],[""che"",""NONE"",""al"",0,0,0],[""q"",""NONE"",""ar"",0,0,0],[""NONE"",""O"",""ar"",0,0,0],[""q"",""NONE"",""al"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0]]"	b6ff80273f0446d6	0	0
ZL3b|f104r.9|F01	ZL3b	f104r	f104	2	BODY	f104r.9	4	1	5	ycheeoy|qokecho|qokol|cheeo|dam	ycheeoy|okecho|okol|eo|a	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""d"",""NONE"",""NONE"",0,0,1]]"	e3e9fbf00ffa95b2	0	1
IT2a|f104r.5|F01	IT2a	f104r	f104	2	OPEN	f104r.5	0	1	3	kchdal|qotaiin|qoshedy	kchd|ot|she	"[[""NONE"",""NONE"",""al"",0,0,0],[""q"",""NONE"",""aiin"",0,0,0],[""q"",""O"",""NONE"",0,1,0]]"	f826af5e07dd0ee7	1	0
IT2a|f104r.5|F02	IT2a	f104r	f104	2	OPEN	f104r.5	0	2	8	ol|chl|ol|chedacphy|al|lod|pchdair|opchdy	l|l|l|acphy|al|lod|pchd|opch	"[[""NONE"",""O"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0],[""NONE"",""O"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",1,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""air"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	808f3638ec8a2dc1	1	0
IT2a|f104r.5|F03	IT2a	f104r	f104	2	OPEN	f104r.5	0	3	1	qod	d	"[[""q"",""O"",""NONE"",0,0,0]]"	a53c069953409146	0	0
IT2a|f104r.6|F01	IT2a	f104r	f104	2	BODY	f104r.6	1	1	1	ycheeody	ycheeo	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.6|F02	IT2a	f104r	f104	2	BODY	f104r.6	1	2	5	aiin|lkar|cheeo|dain|ockhedy	aiin|lk|eo|ain|ockhe	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""d"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	bbff8f5ce5c32147	1	0
IT2a|f104r.6|F03	IT2a	f104r	f104	2	BODY	f104r.6	1	3	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
IT2a|f104r.6|F04	IT2a	f104r	f104	2	BODY	f104r.6	1	4	2	qotain|otchdy	ot|ch	"[[""q"",""NONE"",""ain"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	e082a602ec6fcc20	1	0
IT2a|f104r.6|F05	IT2a	f104r	f104	2	BODY	f104r.6	1	5	2	tain|chedam	ain|a	"[[""t"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",1,0,1]]"	4d59f299692ad85b	0	1
IT2a|f104r.7|F01	IT2a	f104r	f104	2	BODY	f104r.7	2	1	4	dchodees|sheos|odaiin|otchedy	chodees|eos|d|che	"[[""d"",""NONE"",""NONE"",0,0,0],[""sh"",""NONE"",""NONE"",0,0,0],[""NONE"",""O"",""aiin"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	5cc6908ca18a6804	1	0
IT2a|f104r.7|F02	IT2a	f104r	f104	2	BODY	f104r.7	2	2	2	qodain|shedy	d|e	"[[""q"",""O"",""ain"",0,0,0],[""sh"",""NONE"",""NONE"",0,1,0]]"	e89f6910aa6cceb1	1	0
IT2a|f104r.7|F03	IT2a	f104r	f104	2	BODY	f104r.7	2	3	5	chedy|qodain|okar|ar|okaim	y|d|ok|ar|okai	"[[""che"",""NONE"",""NONE"",1,0,0],[""q"",""O"",""ain"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,1]]"	8a8d6c1f5a7d9ef0	0	1
IT2a|f104r.8|F01	IT2a	f104r	f104	2	BODY	f104r.8	3	1	1	olsheedy	olshee	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.8|F02	IT2a	f104r	f104	2	BODY	f104r.8	3	2	1	lkeedy	lkee	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.8|F03	IT2a	f104r	f104	2	BODY	f104r.8	3	3	1	lkeody	lkeo	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
IT2a|f104r.8|F04	IT2a	f104r	f104	2	BODY	f104r.8	3	4	7	qokaiin|chedal|qokar|odar|qokal|okor|otar	ok|d|ok|d|ok|okor|ot	"[[""q"",""NONE"",""aiin"",0,0,0],[""che"",""NONE"",""al"",0,0,0],[""q"",""NONE"",""ar"",0,0,0],[""NONE"",""O"",""ar"",0,0,0],[""q"",""NONE"",""al"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0]]"	25b8cabc112fe150	0	0
IT2a|f104r.9|F01	IT2a	f104r	f104	2	BODY	f104r.9	4	1	5	ycheeoy|qokecho|qokol|cheeo|dam	ycheeoy|okecho|okol|eo|a	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""q"",""NONE"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""d"",""NONE"",""NONE"",0,0,1]]"	e3e9fbf00ffa95b2	0	1
RF1b|f104r.5|F01	RF1b	f104r	f104	2	OPEN	f104r.5	0	1	3	kchdal|qotaiin|qoshedy	kchd|ot|she	"[[""NONE"",""NONE"",""al"",0,0,0],[""q"",""NONE"",""aiin"",0,0,0],[""q"",""O"",""NONE"",0,1,0]]"	f826af5e07dd0ee7	1	0
RF1b|f104r.5|F02	RF1b	f104r	f104	2	OPEN	f104r.5	0	2	8	ol|chl|ol|chedacphy|al|lod|pchdair|opchdy	l|l|l|acphy|al|lod|pchd|opch	"[[""NONE"",""O"",""NONE"",0,0,0],[""ch"",""NONE"",""NONE"",0,0,0],[""NONE"",""O"",""NONE"",0,0,0],[""che"",""NONE"",""NONE"",1,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""air"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	808f3638ec8a2dc1	1	0
RF1b|f104r.5|F03	RF1b	f104r	f104	2	OPEN	f104r.5	0	3	1	qod	d	"[[""q"",""O"",""NONE"",0,0,0]]"	a53c069953409146	0	0
RF1b|f104r.6|F01	RF1b	f104r	f104	2	BODY	f104r.6	1	1	1	ycheeody	ycheeo	"[[""NONE"",""NONE"",""NONE"",0,1,0]]"	4dee4dd0c9a3feb1	1	0
RF1b|f104r.6|F02	RF1b	f104r	f104	2	BODY	f104r.6	1	2	5	aiin|lkar|cheeo|dain|ockhedy	aiin|lk|eo|ain|ockhe	"[[""NONE"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""ar"",0,0,0],[""che"",""NONE"",""NONE"",0,0,0],[""d"",""NONE"",""NONE"",0,0,0],[""NONE"",""NONE"",""NONE"",0,1,0]]"	bbff8f5ce5c32147	1	0
RF1b|f104r.6|F03	RF1b	f104r	f104	2	BODY	f104r.6	1	3	1	qokeedy	okee	"[[""q"",""NONE"",""NONE"",0,1,0]]"	89bec59705b5c549	1	0
RF1b|f104r.6|F04	RF1b	f104r	f104	2	BODY	f104r.6	1	4	2	qotain|otchdy	ot|ch	"[[""q"",""NONE"",""ain"",0,0,0],[""NONE"",""OT"",""NONE"",0,1,0]]"	e082a602ec6fcc20	1	0
