edition	page	stage	selected_record_count	selected_star_ordinals	wrapper	wrapper_count	group_count	rate_per_group
ZL3b	f107v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	116	228	0.508771929825
ZL3b	f107v	LATE_HALF	7	9;10;11;12;13;14;15	q	39	194	0.201030927835
ZL3b	f107v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	115	194	0.592783505155
ZL3b	f112v	EARLY_HALF	6	1;2;3;4;5;6	q	44	223	0.197309417040
ZL3b	f112v	EARLY_HALF	6	1;2;3;4;5;6	NONE	115	223	0.515695067265
ZL3b	f112v	LATE_HALF	6	8;9;10;11;12;13	q	19	169	0.112426035503
ZL3b	f112v	LATE_HALF	6	8;9;10;11;12;13	NONE	84	169	0.497041420118
ZL3b	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	q	35	254	0.137795275591
ZL3b	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	NONE	123	254	0.484251968504
ZL3b	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	q	32	275	0.116363636364
ZL3b	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	NONE	142	275	0.516363636364
ZL3b	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	q	29	250	0.116000000000
ZL3b	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	169	250	0.676000000000
ZL3b	f113v	LATE_HALF	7	9;10;11;12;13;14;15	q	27	222	0.121621621622
ZL3b	f113v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	150	222	0.675675675676
ZL3b	f114r	EARLY_HALF	6	1;2;3;4;5;6	q	26	202	0.128712871287
ZL3b	f114r	EARLY_HALF	6	1;2;3;4;5;6	NONE	93	202	0.460396039604
ZL3b	f114r	LATE_HALF	6	8;9;10;11;12;13	q	43	237	0.181434599156
ZL3b	f114r	LATE_HALF	6	8;9;10;11;12;13	NONE	118	237	0.497890295359
ZL3b	f114v	EARLY_HALF	6	1;2;3;4;5;6	q	43	172	0.250000000000
ZL3b	f114v	EARLY_HALF	6	1;2;3;4;5;6	NONE	51	172	0.296511627907
ZL3b	f114v	LATE_HALF	6	7;8;9;10;11;12	q	42	204	0.205882352941
ZL3b	f114v	LATE_HALF	6	7;8;9;10;11;12	NONE	100	204	0.490196078431
ZL3b	f115r	EARLY_HALF	6	1;2;3;4;5;6	q	62	225	0.275555555556
ZL3b	f115r	EARLY_HALF	6	1;2;3;4;5;6	NONE	78	225	0.346666666667
ZL3b	f115r	LATE_HALF	6	8;9;10;11;12;13	q	44	190	0.231578947368
ZL3b	f115r	LATE_HALF	6	8;9;10;11;12;13	NONE	71	190	0.373684210526
ZL3b	f115v	EARLY_HALF	6	1;2;3;4;5;6	q	40	183	0.218579234973
ZL3b	f115v	EARLY_HALF	6	1;2;3;4;5;6	NONE	91	183	0.497267759563
ZL3b	f115v	LATE_HALF	6	8;9;10;11;12;13	q	30	202	0.148514851485
ZL3b	f115v	LATE_HALF	6	8;9;10;11;12;13	NONE	101	202	0.500000000000
IT2a	f104r	EARLY_HALF	6	1;2;3;4;5;6	q	43	205	0.209756097561
IT2a	f104r	EARLY_HALF	6	1;2;3;4;5;6	NONE	95	205	0.463414634146
IT2a	f104r	LATE_HALF	6	8;9;10;11;12;13	q	47	183	0.256830601093
IT2a	f104r	LATE_HALF	6	8;9;10;11;12;13	NONE	96	183	0.524590163934
IT2a	f104v	EARLY_HALF	6	1;2;3;4;5;6	q	58	221	0.262443438914
IT2a	f104v	EARLY_HALF	6	1;2;3;4;5;6	NONE	75	221	0.339366515837
IT2a	f104v	LATE_HALF	6	8;9;10;11;12;13	q	34	189	0.179894179894
IT2a	f104v	LATE_HALF	6	8;9;10;11;12;13	NONE	100	189	0.529100529101
IT2a	f105r	EARLY_HALF	5	1;2;3;4;5	q	33	229	0.144104803493
IT2a	f105r	EARLY_HALF	5	1;2;3;4;5	NONE	136	229	0.593886462882
IT2a	f105r	LATE_HALF	5	6;7;8;9;10	q	15	141	0.106382978723
IT2a	f105r	LATE_HALF	5	6;7;8;9;10	NONE	91	141	0.645390070922
IT2a	f105v	EARLY_HALF	5	1;2;3;4;5	q	13	203	0.064039408867
IT2a	f105v	EARLY_HALF	5	1;2;3;4;5	NONE	148	203	0.729064039409
IT2a	f105v	LATE_HALF	5	6;7;8;9;10	q	18	187	0.096256684492
IT2a	f105v	LATE_HALF	5	6;7;8;9;10	NONE	117	187	0.625668449198
IT2a	f106r	EARLY_HALF	7	1;2;3;4;5;6;7	q	42	198	0.212121212121
IT2a	f106r	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	101	198	0.510101010101
IT2a	f106r	LATE_HALF	7	8;9;11;12;13;14;15	q	24	183	0.131147540984
IT2a	f106r	LATE_HALF	7	8;9;11;12;13;14;15	NONE	90	183	0.491803278689
IT2a	f107v	EARLY_HALF	7	1;2;3;4;5;6;7	q	47	228	0.206140350877
IT2a	f107v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	116	228	0.508771929825
IT2a	f107v	LATE_HALF	7	9;10;11;12;13;14;15	q	39	189	0.206349206349
IT2a	f107v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	112	189	0.592592592593
IT2a	f112v	EARLY_HALF	6	1;2;3;4;5;6	q	44	219	0.200913242009
IT2a	f112v	EARLY_HALF	6	1;2;3;4;5;6	NONE	110	219	0.502283105023
IT2a	f112v	LATE_HALF	6	8;9;10;11;12;13	q	19	168	0.113095238095
IT2a	f112v	LATE_HALF	6	8;9;10;11;12;13	NONE	83	168	0.494047619048
IT2a	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	q	35	251	0.139442231076
IT2a	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	NONE	120	251	0.478087649402
IT2a	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	q	32	267	0.119850187266
IT2a	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	NONE	137	267	0.513108614232
IT2a	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	q	29	245	0.118367346939
IT2a	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	164	245	0.669387755102
IT2a	f113v	LATE_HALF	7	9;10;11;12;13;14;15	q	27	209	0.129186602871
IT2a	f113v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	140	209	0.669856459330
IT2a	f114r	EARLY_HALF	6	1;2;3;4;5;6	q	26	200	0.130000000000
IT2a	f114r	EARLY_HALF	6	1;2;3;4;5;6	NONE	91	200	0.455000000000
IT2a	f114r	LATE_HALF	6	8;9;10;11;12;13	q	41	229	0.179039301310
IT2a	f114r	LATE_HALF	6	8;9;10;11;12;13	NONE	112	229	0.489082969432
IT2a	f114v	EARLY_HALF	6	1;2;3;4;5;6	q	43	171	0.251461988304
IT2a	f114v	EARLY_HALF	6	1;2;3;4;5;6	NONE	48	171	0.280701754386
IT2a	f114v	LATE_HALF	6	7;8;9;10;11;12	q	42	191	0.219895287958
IT2a	f114v	LATE_HALF	6	7;8;9;10;11;12	NONE	91	191	0.476439790576
IT2a	f115r	EARLY_HALF	6	1;2;3;4;5;6	q	62	215	0.288372093023
IT2a	f115r	EARLY_HALF	6	1;2;3;4;5;6	NONE	73	215	0.339534883721
IT2a	f115r	LATE_HALF	6	8;9;10;11;12;13	q	44	184	0.239130434783
IT2a	f115r	LATE_HALF	6	8;9;10;11;12;13	NONE	67	184	0.364130434783
IT2a	f115v	EARLY_HALF	6	1;2;3;4;5;6	q	40	181	0.220994475138
IT2a	f115v	EARLY_HALF	6	1;2;3;4;5;6	NONE	89	181	0.491712707182
IT2a	f115v	LATE_HALF	6	8;9;10;11;12;13	q	30	193	0.155440414508
IT2a	f115v	LATE_HALF	6	8;9;10;11;12;13	NONE	97	193	0.502590673575
RF1b	f104r	EARLY_HALF	6	1;2;3;4;5;6	q	43	210	0.204761904762
RF1b	f104r	EARLY_HALF	6	1;2;3;4;5;6	NONE	100	210	0.476190476190
RF1b	f104r	LATE_HALF	6	8;9;10;11;12;13	q	47	185	0.254054054054
RF1b	f104r	LATE_HALF	6	8;9;10;11;12;13	NONE	97	185	0.524324324324
RF1b	f104v	EARLY_HALF	6	1;2;3;4;5;6	q	58	230	0.252173913043
RF1b	f104v	EARLY_HALF	6	1;2;3;4;5;6	NONE	82	230	0.356521739130
RF1b	f104v	LATE_HALF	6	8;9;10;11;12;13	q	34	200	0.170000000000
RF1b	f104v	LATE_HALF	6	8;9;10;11;12;13	NONE	103	200	0.515000000000
RF1b	f105r	EARLY_HALF	5	1;2;3;4;5	q	33	229	0.144104803493
RF1b	f105r	EARLY_HALF	5	1;2;3;4;5	NONE	139	229	0.606986899563
RF1b	f105r	LATE_HALF	5	6;7;8;9;10	q	16	147	0.108843537415
RF1b	f105r	LATE_HALF	5	6;7;8;9;10	NONE	94	147	0.639455782313
RF1b	f105v	EARLY_HALF	5	1;2;3;4;5	q	13	208	0.062500000000
RF1b	f105v	EARLY_HALF	5	1;2;3;4;5	NONE	154	208	0.740384615385
RF1b	f105v	LATE_HALF	5	6;7;8;9;10	q	17	189	0.089947089947
RF1b	f105v	LATE_HALF	5	6;7;8;9;10	NONE	119	189	0.629629629630
RF1b	f106r	EARLY_HALF	7	1;2;3;4;5;6;7	q	42	200	0.210000000000
RF1b	f106r	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	102	200	0.510000000000
RF1b	f106r	LATE_HALF	7	8;9;11;12;13;14;15	q	24	182	0.131868131868
RF1b	f106r	LATE_HALF	7	8;9;11;12;13;14;15	NONE	91	182	0.500000000000
RF1b	f107v	EARLY_HALF	7	1;2;3;4;5;6;7	q	47	225	0.208888888889
RF1b	f107v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	114	225	0.506666666667
RF1b	f107v	LATE_HALF	7	9;10;11;12;13;14;15	q	39	187	0.208556149733
RF1b	f107v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	110	187	0.588235294118
RF1b	f112v	EARLY_HALF	6	1;2;3;4;5;6	q	44	219	0.200913242009
RF1b	f112v	EARLY_HALF	6	1;2;3;4;5;6	NONE	110	219	0.502283105023
RF1b	f112v	LATE_HALF	6	8;9;10;11;12;13	q	19	167	0.113772455090
RF1b	f112v	LATE_HALF	6	8;9;10;11;12;13	NONE	82	167	0.491017964072
RF1b	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	q	35	254	0.137795275591
RF1b	f113r	EARLY_HALF	8	1;2;3;4;5;6;7;8	NONE	122	254	0.480314960630
RF1b	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	q	32	263	0.121673003802
RF1b	f113r	LATE_HALF	8	9;10;11;12;13;14;15;16	NONE	133	263	0.505703422053
RF1b	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	q	29	244	0.118852459016
RF1b	f113v	EARLY_HALF	7	1;2;3;4;5;6;7	NONE	163	244	0.668032786885
RF1b	f113v	LATE_HALF	7	9;10;11;12;13;14;15	q	27	212	0.127358490566
RF1b	f113v	LATE_HALF	7	9;10;11;12;13;14;15	NONE	142	212	0.669811320755
RF1b	f114r	EARLY_HALF	6	1;2;3;4;5;6	q	26	201	0.129353233831
RF1b	f114r	EARLY_HALF	6	1;2;3;4;5;6	NONE	93	201	0.462686567164
RF1b	f114r	LATE_HALF	6	8;9;10;11;12;13	q	42	227	0.185022026432
RF1b	f114r	LATE_HALF	6	8;9;10;11;12;13	NONE	110	227	0.484581497797
RF1b	f114v	EARLY_HALF	6	1;2;3;4;5;6	q	43	172	0.250000000000
RF1b	f114v	EARLY_HALF	6	1;2;3;4;5;6	NONE	51	172	0.296511627907
RF1b	f114v	LATE_HALF	6	7;8;9;10;11;12	q	42	196	0.214285714286
RF1b	f114v	LATE_HALF	6	7;8;9;10;11;12	NONE	96	196	0.489795918367
RF1b	f115r	EARLY_HALF	6	1;2;3;4;5;6	q	62	226	0.274336283186
RF1b	f115r	EARLY_HALF	6	1;2;3;4;5;6	NONE	77	226	0.340707964602
RF1b	f115r	LATE_HALF	6	8;9;10;11;12;13	q	44	191	0.230366492147
RF1b	f115r	LATE_HALF	6	8;9;10;11;12;13	NONE	72	191	0.376963350785
RF1b	f115v	EARLY_HALF	6	1;2;3;4;5;6	q	40	186	0.215053763441
RF1b	f115v	EARLY_HALF	6	1;2;3;4;5;6	NONE	94	186	0.505376344086
RF1b	f115v	LATE_HALF	6	8;9;10;11;12;13	q	30	199	0.150753768844
RF1b	f115v	LATE_HALF	6	8;9;10;11;12;13	NONE	98	199	0.492462311558
