record_id	page	physical_folio	fields	leading_role_sequence	role_counts_json	claim_state
Q13|f78r|R01	f78r	f78	42	COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE	"{""COMPONENT_PARAMETER_OR_LOCAL_STATE"":39,""SETTING_OR_HYDRAULIC_DESCRIPTION"":3}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f78v|R01	f78v	f78	47	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":30,""SETTING_OR_HYDRAULIC_DESCRIPTION"":17}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79r|R01	f79r	f79	1	SETTING_OR_HYDRAULIC_DESCRIPTION	"{""SETTING_OR_HYDRAULIC_DESCRIPTION"":1}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79r|R02	f79r	f79	19	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":7,""SETTING_OR_HYDRAULIC_DESCRIPTION"":11}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79r|R03	f79r	f79	13	IDENTITY_OR_LOCATION_ACCESS_HEADER|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""IDENTITY_OR_LOCATION_ACCESS_HEADER"":1,""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":7,""SETTING_OR_HYDRAULIC_DESCRIPTION"":4}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79v|R01	f79v	f79	7	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":6,""SETTING_OR_HYDRAULIC_DESCRIPTION"":1}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79v|R02	f79v	f79	4	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":3,""SETTING_OR_HYDRAULIC_DESCRIPTION"":1}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79v|R03	f79v	f79	27	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":15,""SETTING_OR_HYDRAULIC_DESCRIPTION"":11}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f79v|R04	f79v	f79	10	SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":3,""SETTING_OR_HYDRAULIC_DESCRIPTION"":6}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f80r|R01	f80r	f80	21	SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":8,""SETTING_OR_HYDRAULIC_DESCRIPTION"":13}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f80r|R02	f80r	f80	7	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":3,""SETTING_OR_HYDRAULIC_DESCRIPTION"":4}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f80v|R01	f80v	f80	7	COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE	"{""COMPONENT_PARAMETER_OR_LOCAL_STATE"":4,""SETTING_OR_HYDRAULIC_DESCRIPTION"":3}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f80v|R02	f80v	f80	26	SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""COMPONENT_PARAMETER_OR_LOCAL_STATE"":11,""SETTING_OR_HYDRAULIC_DESCRIPTION"":14}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f81r|R01	f81r	f81	30	COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""COMPONENT_PARAMETER_OR_LOCAL_STATE"":19,""SETTING_OR_HYDRAULIC_DESCRIPTION"":10}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f81v|R01	f81v	f81	24	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":14,""SETTING_OR_HYDRAULIC_DESCRIPTION"":10}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f82r|R01	f82r	f82	26	COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|SETTING_OR_HYDRAULIC_DESCRIPTION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE	"{""COMPONENT_PARAMETER_OR_LOCAL_STATE"":16,""SETTING_OR_HYDRAULIC_DESCRIPTION"":10}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f82v|R01	f82v	f82	24	COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|PRACTICAL_DESCRIPTION_OR_INDICATION|PRACTICAL_DESCRIPTION_OR_INDICATION|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""COMPONENT_PARAMETER_OR_LOCAL_STATE"":14,""PRACTICAL_DESCRIPTION_OR_INDICATION"":9}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f82v|R02	f82v	f82	10	PRACTICAL_DESCRIPTION_OR_INDICATION|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|PRACTICAL_DESCRIPTION_OR_INDICATION|PRACTICAL_DESCRIPTION_OR_INDICATION|COMPONENT_PARAMETER_OR_LOCAL_STATE|COMPONENT_PARAMETER_OR_LOCAL_STATE|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""COMPONENT_PARAMETER_OR_LOCAL_STATE"":5,""PRACTICAL_DESCRIPTION_OR_INDICATION"":4}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f83r|R01	f83r	f83	38	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION	"{""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":26,""SETTING_OR_HYDRAULIC_DESCRIPTION"":12}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
Q13|f83r|R02	f83r	f83	20	MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|SETTING_OR_HYDRAULIC_DESCRIPTION|SETTING_OR_HYDRAULIC_DESCRIPTION|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|MATERIAL_CASE_OR_QUANTITY_ARGUMENT|CAUTION_OUTCOME_OR_FORMAL_CLOSE	"{""CAUTION_OUTCOME_OR_FORMAL_CLOSE"":1,""MATERIAL_CASE_OR_QUANTITY_ARGUMENT"":12,""SETTING_OR_HYDRAULIC_DESCRIPTION"":7}"	PROVISIONAL_RECORD_ROLE_SEQUENCE_NO_FIELD_MEANING
