control_id	breakdown	value	events	gain_bits	gain_bits_per_event
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0093	66	3.579772679651	0.054238979995
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0094	40	0.783269679226	0.019581741981
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0095	24	3.633196532777	0.151383188866
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0096	65	11.479431929210	0.176606645065
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0097	84	5.635976441323	0.067094957635
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0107	31	1.489448754855	0.048046734028
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0108	65	9.504984649147	0.146230533064
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0109	45	2.192130809241	0.048714017983
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0110	70	13.704100638352	0.195772866262
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0111	62	8.790368710823	0.141780140497
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0112	48	4.400549589070	0.091678116439
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0113	38	4.710138085324	0.123951002245
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0114	45	1.806999933307	0.040155554073
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0115	38	5.585112414240	0.146976642480
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0116	41	5.554473830211	0.135474971469
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0117	59	4.542479311530	0.076991174772
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0118	26	2.586489848594	0.099480378792
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0119	61	6.269107652536	0.102772256599
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0120	105	9.541523375343	0.090871651194
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0121	82	6.815495930320	0.083115804028
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0122	59	5.837914328928	0.098947700490
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0123	46	6.499624398438	0.141296182575
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0132	90	2.957707619073	0.032863417990
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0133	35	2.516755322606	0.071907294932
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S2:F0134	48	9.865942573498	0.205540470281
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0079	33	0.600937881614	0.018210238837
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0080	50	4.202354075930	0.084047081519
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0081	43	1.744586926979	0.040571789000
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0082	30	2.876592638204	0.095886421273
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0135	61	2.570035571779	0.042131730685
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0136	63	6.687826210596	0.106155971597
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0137	27	1.394481908190	0.051647478081
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0163	67	5.524822084471	0.082460031112
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0164	59	1.485404029967	0.025176339491
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0165	53	5.440401932630	0.102649093068
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0166	54	2.635187501497	0.048799768546
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0167	50	4.011195674190	0.080223913484
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0168	29	1.163595011291	0.040123965907
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0171	42	1.388419911859	0.033057616949
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0172	81	6.516526381185	0.080450942978
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S1:F0173	21	0.101787191672	0.004847009127
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0075	54	6.815012787770	0.126203940514
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0076	49	5.816041133847	0.118694717017
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0083	35	6.660377590914	0.190296502598
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0084	82	5.937346301747	0.072406662216
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0085	76	5.677318647959	0.074701561157
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0086	51	2.105763262609	0.041289475737
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0098	41	4.182140875427	0.102003435986
ARBITRARY_LOCAL_CODEBOOK	FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0099	67	4.101120563540	0.061210754680
