edition	axis	model	worlds	true_gain_bits	swappable_rows	null_mean_bits	null_median_bits	null_q95_bits	local_p	max_15_p
IT2a	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	4096	-13.458243565010	85	-15.954556542916	-15.942368952880	-9.358842522188	0.267512814254	1.000000000000
IT2a	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	4096	-14.370732486631	85	-9.138445507413	-9.120966794675	-0.729923091613	0.825726141079	1.000000000000
IT2a	RAYS_8_VS_7	OPEN_COMPILER12	4096	-1.878443343656	85	-2.051793845345	-2.080447758254	1.685881326045	0.471076397364	0.801562118623
IT2a	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	4096	-11.000456745148	85	-2.718000085253	-2.760670254512	4.795774911788	0.963876006834	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	4096	-7.904900310440	90	-7.122138659983	-7.142445086122	-4.126845941125	0.657798389065	1.000000000000
IT2a	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	4096	-0.761595221623	90	-5.036405170200	-5.005617719313	2.219190784719	0.192824017574	0.651696363193
IT2a	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	4096	-6.972772701680	90	-6.817771455168	-6.927068611578	-1.937257757254	0.507688552599	1.000000000000
IT2a	TAIL_2_VS_1	OPEN_COMPILER12	4096	-5.204855521359	90	-5.611975493964	-5.570743451706	-3.443003530421	0.398340248963	0.995606541372
IT2a	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	4096	-14.224759436261	90	-13.471778664102	-13.279849146812	-7.789324134601	0.599951183793	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	4096	-2.391078256203	85	-7.580425790749	-7.661109827567	0.314884134315	0.149621674396	0.857944837686
IT2a	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	4096	-23.971865700661	85	-22.068942578879	-22.115968002018	-15.152371833574	0.675616304613	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	4096	-12.524162708940	85	-11.177441278451	-11.281347144064	-4.120750136007	0.614351964852	1.000000000000
IT2a	COLOR_RED_VS_YEL	OPEN_COMPILER12	4096	-10.605105937946	85	-7.765982511356	-7.760322275671	-4.212425643285	0.908469611911	1.000000000000
IT2a	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	4096	-15.194242946183	85	-17.267762536934	-17.275207136447	-10.009296393898	0.309982914328	1.000000000000
RF1b	RAYS_8_VS_7	OPEN_HOST_CHAR3_HASH32	4096	-9.823340904898	88	-4.452064746644	-4.459437253123	2.522249231347	0.887722723944	1.000000000000
RF1b	RAYS_8_VS_7	BODY_HOST_CHAR3_HASH32	4096	-7.838919666643	88	-6.562878992721	-6.536941580837	-1.151219515455	0.654381254577	1.000000000000
RF1b	RAYS_8_VS_7	OPEN_BODY_HOST_CHAR3_HASH32	4096	-12.810194962383	88	-6.812330100866	-6.733221555421	0.925423888742	0.887478642909	1.000000000000
RF1b	RAYS_8_VS_7	OPEN_COMPILER12	4096	0.010377820452	88	1.498306646118	1.541339394610	5.125031151808	0.721747620210	0.880156211862
RF1b	RAYS_8_VS_7	RAW_RECORD_CHAR3_HASH32	4096	-18.609618382830	88	-15.578477752861	-15.594010711089	-7.480374163515	0.732243104711	1.000000000000
RF1b	TAIL_2_VS_1	OPEN_HOST_CHAR3_HASH32	4096	-2.090467167923	92	-2.149683877613	-2.157232165948	0.537130822423	0.486697583598	0.992433487918
RF1b	TAIL_2_VS_1	BODY_HOST_CHAR3_HASH32	4096	0.959759570829	92	-2.067385030104	-2.226980778859	4.048966795184	0.202587258970	0.743714913351
RF1b	TAIL_2_VS_1	OPEN_BODY_HOST_CHAR3_HASH32	4096	-2.461697090581	92	-3.072337777892	-3.074932301115	1.781361591498	0.421772028313	0.997071027581
RF1b	TAIL_2_VS_1	OPEN_COMPILER12	4096	-5.018924965035	92	-4.814926917681	-4.794339516387	-3.054624158343	0.578227971687	1.000000000000
RF1b	TAIL_2_VS_1	RAW_RECORD_CHAR3_HASH32	4096	-12.123978190232	92	-9.433120049868	-9.573162439390	-4.797223477012	0.839394679033	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_HOST_CHAR3_HASH32	4096	-1.668446707904	84	-8.075367125653	-8.040368183814	-0.583647477712	0.081278984623	0.985843299976
RF1b	COLOR_RED_VS_YEL	BODY_HOST_CHAR3_HASH32	4096	-21.358851468785	84	-17.554203248345	-17.585109715244	-12.677061739766	0.897730046375	1.000000000000
RF1b	COLOR_RED_VS_YEL	OPEN_BODY_HOST_CHAR3_HASH32	4096	-2.842783240817	84	-3.009427757431	-3.024957438032	1.946657344709	0.474737612887	0.998779594825
RF1b	COLOR_RED_VS_YEL	OPEN_COMPILER12	4096	-8.802183894980	84	-8.707489432607	-8.718500186947	-5.000470210040	0.514766902612	1.000000000000
RF1b	COLOR_RED_VS_YEL	RAW_RECORD_CHAR3_HASH32	4096	-10.773392655979	84	-13.481284065144	-13.496741426343	-7.079159443287	0.243836953869	1.000000000000
