scope	page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	predicted_role_like	supported_abstract_role_like	p_opener	p_operation	p_ingredient	p_tool	p_closer	claim_state
HERBAL_A	f2v	f2	HERBAL_A|f2v|R01	2	5	0.4	3	f2v.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.054423330	0.817366429	0.120222246	0.007882829	0.000105166	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f2v	f2	HERBAL_A|f2v|R01	3	5	0.6	4	f2v.4	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.005465087	0.957035110	0.033716133	0.002560169	0.001223500	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f2v	f2	HERBAL_A|f2v|R01	4	5	0.8	7	f2v.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000413219	0.977756581	0.001492976	0.000112020	0.020225203	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f2v	f2	HERBAL_A|f2v|R01	5	5	1.0	5	f2v.8	DY	CLOSER	RECORD_CLOSER_LIKE	0.000032624	0.368602558	0.004434228	0.000365660	0.626564931	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R01	1	4	0.25	5	f3r.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.226764628	0.766861962	0.006096632	0.000260620	0.000016157	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R01	2	4	0.5	5	f3r.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.016599997	0.973680585	0.008916588	0.000530267	0.000272562	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R01	3	4	0.75	5	f3r.5	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001202119	0.975918583	0.010121150	0.000723466	0.012034681	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R01	4	4	1.0	5	f3r.7	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000039638	0.355403402	0.004103898	0.000304643	0.640148419	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R02	1	3	0.3333333333333333	5	f3r.11	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.127873502	0.864924341	0.006868683	0.000292921	0.000040554	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R02	2	3	0.6666666666666666	4	f3r.14	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004547570	0.957744296	0.031838427	0.002007107	0.003862601	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3r	f3	HERBAL_A|f3r|R02	3	3	1.0	9	f3r.19	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000038811	0.479685042	0.000156721	0.000008939	0.520110487	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3v	f3	HERBAL_A|f3v|R01	1	2	0.5	8	f3v.1	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.019762810	0.979522635	0.000491233	0.000019551	0.000203770	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3v	f3	HERBAL_A|f3v|R01	2	2	1.0	7	f3v.3	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000059935	0.395073221	0.000561854	0.000028794	0.604276196	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3v	f3	HERBAL_A|f3v|R02	1	3	0.3333333333333333	5	f3v.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.127873502	0.864924341	0.006868683	0.000292921	0.000040554	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3v	f3	HERBAL_A|f3v|R02	2	3	0.6666666666666666	6	f3v.11	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.003160115	0.990670889	0.003251830	0.000187579	0.002729587	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f3v	f3	HERBAL_A|f3v|R02	3	3	1.0	6	f3v.12	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000046936	0.380520261	0.001446861	0.000090671	0.617895272	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	1	7	0.14285714285714285	7	f4r.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.296550538	0.702607559	0.000802890	0.000034629	0.000004385	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	2	7	0.2857142857142857	6	f4r.4	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.081556502	0.915401708	0.002860200	0.000162830	0.000018760	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	3	7	0.42857142857142855	4	f4r.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.024213763	0.940924460	0.032302428	0.002441499	0.000117851	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	4	7	0.5714285714285714	5	f4r.8	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004263213	0.983857363	0.010393267	0.000867100	0.000619057	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	5	7	0.7142857142857143	4	f4r.10	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001149129	0.950700012	0.037781861	0.003652224	0.006716773	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	6	7	0.8571428571428571	3	f4r.12	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000283952	0.745481249	0.146784238	0.015843799	0.091606762	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4r	f4	HERBAL_A|f4r|R01	7	7	1.0	2	f4r.13	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000022898	0.164196555	0.248351227	0.029028115	0.558401206	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4v	f4	HERBAL_A|f4v|R01	1	3	0.3333333333333333	6	f4v.1	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.109414229	0.888009353	0.002441482	0.000099969	0.000034968	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4v	f4	HERBAL_A|f4v|R01	2	3	0.6666666666666666	8	f4v.2	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002358032	0.994968792	0.000579412	0.000031278	0.002062487	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f4v	f4	HERBAL_A|f4v|R01	3	3	1.0	3	f4v.6	DY	CLOSER	RECORD_CLOSER_LIKE	0.000056215	0.235177140	0.042051673	0.003054640	0.719660333	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f5r	f5	HERBAL_A|f5r|R01	1	3	0.3333333333333333	2	f5r.4	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.144639915	0.431122311	0.403530435	0.020663027	0.000044311	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f5r	f5	HERBAL_A|f5r|R01	2	3	0.6666666666666666	4	f5r.4	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004547570	0.957744296	0.031838427	0.002007107	0.003862601	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f5r	f5	HERBAL_A|f5r|R01	3	3	1.0	5	f5r.7	DY	CLOSER	RECORD_CLOSER_LIKE	0.000050251	0.339519694	0.003728836	0.000243377	0.656457843	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f5v	f5	HERBAL_A|f5v|R01	1	2	0.5	8	f5v.5	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.019762810	0.979522635	0.000491233	0.000019551	0.000203770	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f5v	f5	HERBAL_A|f5v|R01	2	2	1.0	3	f5v.6	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000075976	0.220693962	0.036992737	0.002276359	0.739960966	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	1	6	0.16666666666666666	8	f6r.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.245325400	0.754276843	0.000377517	0.000015267	0.000004973	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	2	6	0.3333333333333333	7	f6r.6	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.049140491	0.949586941	0.001181184	0.000064474	0.000026910	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	3	6	0.5	7	f6r.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.007844278	0.990534015	0.001351364	0.000090442	0.000179900	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	4	6	0.6666666666666666	5	f6r.8	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001852328	0.983988752	0.010578789	0.000877647	0.002702484	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	5	6	0.8333333333333334	5	f6r.12	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000330863	0.939772467	0.010915228	0.000975026	0.048006416	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6r	f6	HERBAL_A|f6r|R01	6	6	1.0	4	f6r.14	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000029727	0.329202375	0.014374863	0.001359461	0.655033573	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	1	6	0.16666666666666666	5	f6v.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.342468579	0.651972808	0.005312695	0.000239114	0.000006802	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	2	6	0.3333333333333333	4	f6v.8	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.080267688	0.889857019	0.028096230	0.001736126	0.000042937	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	3	6	0.5	5	f6v.9	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010888092	0.978503750	0.009664205	0.000697806	0.000246147	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	4	6	0.6666666666666666	4	f6v.14	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002231107	0.955394055	0.036014110	0.003135106	0.003225623	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	5	6	0.8333333333333334	4	f6v.20	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000394262	0.902710709	0.036762329	0.003445738	0.056686963	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f6v	f6	HERBAL_A|f6v|R01	6	6	1.0	3	f6v.21	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000031060	0.264204849	0.053569438	0.005373466	0.676821186	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	1	6	0.16666666666666666	6	f7r.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.303854182	0.694096965	0.001958151	0.000084619	0.000006082	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	2	6	0.3333333333333333	7	f7r.4	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.049140491	0.949586941	0.001181184	0.000064474	0.000026910	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	3	6	0.5	2	f7r.5	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.011022639	0.436526959	0.508153744	0.044055943	0.000240715	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	4	6	0.6666666666666666	6	f7r.7	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.001556563	0.992167826	0.003692935	0.000294163	0.002288513	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	5	6	0.8333333333333334	2	f7r.7	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000303943	0.380435372	0.520800525	0.055859344	0.042600816	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7r	f7	HERBAL_A|f7r|R01	6	6	1.0	8	f7r.8	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000022273	0.494173520	0.000378004	0.000030612	0.505395591	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7v	f7	HERBAL_A|f7v|R01	1	4	0.25	3	f7v.1	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.296039827	0.619886983	0.080235243	0.003817277	0.000020670	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7v	f7	HERBAL_A|f7v|R01	2	4	0.5	5	f7v.1	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.016599997	0.973680585	0.008916588	0.000530267	0.000272562	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7v	f7	HERBAL_A|f7v|R01	3	4	0.75	9	f7v.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000668089	0.992145592	0.000306095	0.000019120	0.006861104	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f7v	f7	HERBAL_A|f7v|R01	4	4	1.0	4	f7v.5	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000042467	0.306938584	0.012427129	0.000967969	0.679623851	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8r	f8	HERBAL_A|f8r|R01	1	2	0.5	9	f8r.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.017493800	0.982077100	0.000238541	0.000009234	0.000181326	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8r	f8	HERBAL_A|f8r|R01	2	2	1.0	4	f8r.7	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000072592	0.274519679	0.009909778	0.000574929	0.714923021	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	1	8	0.125	7	f8v.5	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.311352053	0.687810588	0.000798007	0.000035618	0.000003733	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	2	8	0.25	7	f8v.7	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.090693629	0.908093634	0.001137991	0.000063285	0.000011461	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	3	8	0.375	2	f8v.10	DY	INGREDIENT	SHORT_ARGUMENT_LIKE	0.031986127	0.430287784	0.494851545	0.042822807	0.000051738	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	4	8	0.5	3	f8v.10	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.010894557	0.833767243	0.141854457	0.013177265	0.000306477	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	5	8	0.625	1	f8v.11	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000309186	0.039902518	0.853331618	0.106272968	0.000183709	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	6	8	0.75	7	f8v.13	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000412076	0.990501338	0.001619224	0.000150571	0.007316792	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	7	8	0.875	9	f8v.14	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000088174	0.943223832	0.000351142	0.000031951	0.056304902	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f8v	f8	HERBAL_A|f8v|R01	8	8	1.0	3	f8v.17	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000023713	0.277417716	0.059514823	0.006900912	0.656142835	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9r	f9	HERBAL_A|f9r|R01	1	5	0.2	10	f9r.1	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.172419055	0.827468766	0.000102656	0.000003821	0.000005701	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9r	f9	HERBAL_A|f9r|R01	2	5	0.4	4	f9r.2	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.047143047	0.921761970	0.029197877	0.001804988	0.000092118	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9r	f9	HERBAL_A|f9r|R01	3	5	0.6	5	f9r.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.004528839	0.983847252	0.009885377	0.000715366	0.001023166	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9r	f9	HERBAL_A|f9r|R01	4	5	0.8	7	f9r.5	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000413219	0.977756581	0.001492976	0.000112020	0.020225203	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9r	f9	HERBAL_A|f9r|R01	5	5	1.0	3	f9r.5	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000036612	0.256130458	0.050164997	0.004603942	0.689063992	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	1	7	0.14285714285714285	2	f9v.1	DY	OPENER	UNRESOLVED_EDGE_CLASS	0.398713347	0.296267453	0.288873636	0.016139949	0.000005614	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	2	7	0.2857142857142857	8	f9v.1	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.062048829	0.937389417	0.000519618	0.000027683	0.000014453	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	3	7	0.42857142857142855	11	f9v.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.009057375	0.990809327	0.000082309	0.000004938	0.000046052	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	4	7	0.5714285714285714	9	f9v.3	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002361584	0.996950498	0.000313298	0.000022842	0.000351779	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	5	7	0.7142857142857143	5	f9v.8	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000956089	0.981257890	0.011121892	0.001024606	0.005639522	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	6	7	0.8571428571428571	5	f9v.10	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.000216145	0.916468308	0.011083586	0.001074955	0.071157007	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f9v	f9	HERBAL_A|f9v|R01	7	7	1.0	3	f9v.12	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000026918	0.271222531	0.056666643	0.006139161	0.665944746	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10r	f10	HERBAL_A|f10r|R01	1	2	0.5	10	f10r.2	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.015660983	0.984047178	0.000124054	0.000004683	0.000163103	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10r	f10	HERBAL_A|f10r|R01	2	2	1.0	4	f10r.5	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000072592	0.274519679	0.009909778	0.000574929	0.714923021	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10r	f10	HERBAL_A|f10r|R02	1	3	0.3333333333333333	9	f10r.6	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.074759133	0.924989879	0.000218523	0.000008144	0.000024321	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10r	f10	HERBAL_A|f10r|R02	2	3	0.6666666666666666	8	f10r.8	LINE_END	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.002358032	0.994968792	0.000579412	0.000031278	0.002062487	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10r	f10	HERBAL_A|f10r|R02	3	3	1.0	7	f10r.9	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000043932	0.417071392	0.000632730	0.000038278	0.582213668	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10v	f10	HERBAL_A|f10v|R01	1	3	0.3333333333333333	8	f10v.1	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.083824124	0.915684990	0.000446644	0.000017115	0.000027127	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10v	f10	HERBAL_A|f10v|R01	2	3	0.6666666666666666	1	f10v.1	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.000678330	0.048356712	0.879781372	0.070633184	0.000550402	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f10v	f10	HERBAL_A|f10v|R01	3	3	1.0	9	f10v.2	LINE_END	CLOSER	RECORD_CLOSER_LIKE	0.000038811	0.479685042	0.000156721	0.000008939	0.520110487	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f11r	f11	HERBAL_A|f11r|R01	1	4	0.25	7	f11r.1	DY	OPERATION	INSTRUCTION_CLAUSE_LIKE	0.173696098	0.825349055	0.000906379	0.000035913	0.000012555	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
HERBAL_A	f11r	f11	HERBAL_A|f11r|R01	2	4	0.5	1	f11r.1	LINE_END	INGREDIENT	SHORT_ARGUMENT_LIKE	0.003118988	0.049918028	0.877202619	0.069711886	0.000048479	EXTERNAL_POSITION_LENGTH_ROLE_LIKENESS_ONLY
